cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 20, 45, 55, 60, 110]",0.95,0.1,0.5,1.00E-08,5.948444444,1.54293509
"[10, 20, 45, 55, 65, 105]",0.95,0.1,0.5,1.00E-08,5.968444444,1.365000538
"[10, 20, 45, 55, 70, 100]",0.95,0.1,0.5,1.00E-08,5.947555556,1.65743732
"[10, 20, 45, 55, 75, 95]",0.95,0.1,0.5,1.00E-08,6.344,1.710800203
"[10, 20, 45, 55, 80, 90]",0.95,0.1,0.5,1.00E-08,6.241333333,1.790629436
"[10, 20, 45, 60, 65, 100]",0.95,0.1,0.5,1.00E-08,6.513333333,1.675788372
"[10, 20, 45, 60, 70, 95]",0.95,0.1,0.5,1.00E-08,6.568,1.94762716
"[10, 20, 45, 60, 75, 90]",0.95,0.1,0.5,1.00E-08,6.455555556,1.458485601
"[10, 20, 45, 60, 80, 85]",0.95,0.1,0.5,1.00E-08,6.452444444,2.144177807
"[10, 20, 45, 65, 70, 90]",0.95,0.1,0.5,1.00E-08,6.095111111,1.797569498
"[10, 20, 45, 65, 75, 85]",0.95,0.1,0.5,1.00E-08,6.502222222,1.919357403
"[10, 20, 45, 70, 75, 80]",0.95,0.1,0.5,1.00E-08,6.170222222,1.851906512
"[10, 20, 50, 55, 60, 105]",0.95,0.1,0.5,1.00E-08,6.381333333,1.705142027
"[10, 20, 50, 55, 65, 100]",0.95,0.1,0.5,1.00E-08,6.161777778,1.52861199
"[10, 20, 50, 55, 70, 95]",0.95,0.1,0.5,1.00E-08,6.024888889,1.672577017
"[10, 20, 50, 55, 75, 90]",0.95,0.1,0.5,1.00E-08,6.392444444,1.676882233
"[10, 20, 50, 55, 80, 85]",0.95,0.1,0.5,1.00E-08,6.353333333,1.802506896
"[10, 20, 50, 60, 65, 95]",0.95,0.1,0.5,1.00E-08,6.415555556,1.499788956
"[10, 20, 50, 60, 70, 90]",0.95,0.1,0.5,1.00E-08,6.453333333,1.654155709
"[10, 20, 50, 60, 75, 85]",0.95,0.1,0.5,1.00E-08,6.213777778,1.845690824
"[10, 20, 50, 65, 70, 85]",0.95,0.1,0.5,1.00E-08,6.471111111,1.882865691
"[10, 20, 50, 65, 75, 80]",0.95,0.1,0.5,1.00E-08,6.493777778,1.601709211
"[10, 20, 55, 60, 65, 90]",0.95,0.1,0.5,1.00E-08,6.783555556,1.875727006
"[10, 20, 55, 60, 70, 85]",0.95,0.1,0.5,1.00E-08,6.420444444,1.95238197
"[10, 20, 55, 60, 75, 80]",0.95,0.1,0.5,1.00E-08,6.852,1.830858451
"[10, 20, 55, 65, 70, 80]",0.95,0.1,0.5,1.00E-08,6.192888889,1.56190286
"[10, 20, 60, 65, 70, 75]",0.95,0.1,0.5,1.00E-08,6.385777778,1.712924061
"[10, 25, 30, 35, 40, 160]",0.95,0.1,0.5,1.00E-08,5.715555556,1.662826984
"[10, 25, 30, 35, 45, 155]",0.95,0.1,0.5,1.00E-08,6.142666667,2.048164924
"[10, 25, 30, 35, 50, 150]",0.95,0.1,0.5,1.00E-08,5.717333333,1.808088493
"[10, 25, 30, 35, 55, 145]",0.95,0.1,0.5,1.00E-08,5.976,2.037936211
"[10, 25, 30, 35, 60, 140]",0.95,0.1,0.5,1.00E-08,5.944444444,1.863387066
"[10, 25, 30, 35, 65, 135]",0.95,0.1,0.5,1.00E-08,5.627111111,1.714415511
"[10, 25, 30, 35, 70, 130]",0.95,0.1,0.5,1.00E-08,6.059555556,1.790540521
"[10, 25, 30, 35, 75, 125]",0.95,0.1,0.5,1.00E-08,6.192888889,1.85788963
"[10, 25, 30, 35, 80, 120]",0.95,0.1,0.5,1.00E-08,6.172888889,1.680339413
"[10, 25, 30, 35, 85, 115]",0.95,0.1,0.5,1.00E-08,6.199555556,2.000322147
"[10, 25, 30, 35, 90, 110]",0.95,0.1,0.5,1.00E-08,5.707111111,1.722376423
"[10, 25, 30, 35, 95, 105]",0.95,0.1,0.5,1.00E-08,5.944888889,1.932193483
"[10, 25, 30, 40, 45, 150]",0.95,0.1,0.5,1.00E-08,5.903111111,2.17660676
"[10, 25, 30, 40, 50, 145]",0.95,0.1,0.5,1.00E-08,5.981333333,1.993060851
"[10, 25, 30, 40, 55, 140]",0.95,0.1,0.5,1.00E-08,5.782222222,1.607179571
"[10, 25, 30, 40, 60, 135]",0.95,0.1,0.5,1.00E-08,5.841777778,1.76767429
"[10, 25, 30, 40, 65, 130]",0.95,0.1,0.5,1.00E-08,6.303555556,1.731082071
"[10, 25, 30, 40, 70, 125]",0.95,0.1,0.5,1.00E-08,6.153333333,1.701795131
"[10, 25, 30, 40, 75, 120]",0.95,0.1,0.5,1.00E-08,5.989333333,1.935307498
"[10, 25, 30, 40, 80, 115]",0.95,0.1,0.5,1.00E-08,5.545333333,1.629769718
"[10, 25, 30, 40, 85, 110]",0.95,0.1,0.5,1.00E-08,6.078666667,1.912259397
"[10, 25, 30, 40, 90, 105]",0.95,0.1,0.5,1.00E-08,5.903111111,1.377811182
"[10, 25, 30, 40, 95, 100]",0.95,0.1,0.5,1.00E-08,5.883555556,1.663881881
"[10, 25, 30, 45, 50, 140]",0.95,0.1,0.5,1.00E-08,6.309333333,1.526434335
"[10, 25, 30, 45, 55, 135]",0.95,0.1,0.5,1.00E-08,6.448444444,1.94949789
"[10, 25, 30, 45, 60, 130]",0.95,0.1,0.5,1.00E-08,5.792888889,1.978399603
"[10, 25, 30, 45, 65, 125]",0.95,0.1,0.5,1.00E-08,6.307555556,2.132417674
"[10, 25, 30, 45, 70, 120]",0.95,0.1,0.5,1.00E-08,6.122222222,1.938541134
"[10, 25, 30, 45, 75, 115]",0.95,0.1,0.5,1.00E-08,6.068888889,1.620943788
"[10, 25, 30, 45, 80, 110]",0.95,0.1,0.5,1.00E-08,6.411111111,1.532733538
"[10, 25, 30, 45, 85, 105]",0.95,0.1,0.5,1.00E-08,6.446222222,1.294142855
"[10, 25, 30, 45, 90, 100]",0.95,0.1,0.5,1.00E-08,6.334222222,1.861319113
"[10, 25, 30, 50, 55, 130]",0.95,0.1,0.5,1.00E-08,6.059555556,1.995503786
"[10, 25, 30, 50, 60, 125]",0.95,0.1,0.5,1.00E-08,6.382666667,1.87766569
"[10, 25, 30, 50, 65, 120]",0.95,0.1,0.5,1.00E-08,5.829777778,2.017455481
