cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[15, 25, 35, 40, 70, 115]",0.95,0.1,0.5,1e-08,6.3964444444444455,1.9565061326031101
"[15, 25, 35, 40, 75, 110]",0.95,0.1,0.5,1e-08,6.546222222222223,1.821139190346879
"[15, 25, 35, 40, 80, 105]",0.95,0.1,0.5,1e-08,6.340888888888888,1.97172887726282
"[15, 25, 35, 40, 85, 100]",0.95,0.1,0.5,1e-08,6.076444444444446,1.763891097111479
"[15, 25, 35, 40, 90, 95]",0.95,0.1,0.5,1e-08,6.4622222222222225,1.4558584926486786
"[15, 25, 35, 45, 50, 130]",0.95,0.1,0.5,1e-08,6.322666666666668,1.7790214538710132
"[15, 25, 35, 45, 55, 125]",0.95,0.1,0.5,1e-08,6.240444444444446,1.8260168619831836
"[15, 25, 35, 45, 60, 120]",0.95,0.1,0.5,1e-08,6.3320000000000025,2.0934794004240875
"[15, 25, 35, 45, 65, 115]",0.95,0.1,0.5,1e-08,6.563111111111112,1.6354623161828958
"[15, 25, 35, 45, 70, 110]",0.95,0.1,0.5,1e-08,6.723111111111112,1.8053301602904437
"[15, 25, 35, 45, 75, 105]",0.95,0.1,0.5,1e-08,6.289333333333334,1.5799780589193848
"[15, 25, 35, 45, 80, 100]",0.95,0.1,0.5,1e-08,6.486222222222224,1.9373100352910753
"[15, 25, 35, 45, 85, 95]",0.95,0.1,0.5,1e-08,6.109333333333334,1.7713803782486823
"[15, 25, 35, 50, 55, 120]",0.95,0.1,0.5,1e-08,6.419111111111111,1.7721848689898423
"[15, 25, 35, 50, 60, 115]",0.95,0.1,0.5,1e-08,6.356000000000001,2.1043430223125585
"[15, 25, 35, 50, 65, 110]",0.95,0.1,0.5,1e-08,6.521777777777779,1.5864471681351229
"[15, 25, 35, 50, 70, 105]",0.95,0.1,0.5,1e-08,6.465777777777778,1.9027401164156093
"[15, 25, 35, 50, 75, 100]",0.95,0.1,0.5,1e-08,6.277333333333334,1.5051827500709378
"[15, 25, 35, 50, 80, 95]",0.95,0.1,0.5,1e-08,6.449333333333334,1.859230904313812
"[15, 25, 35, 50, 85, 90]",0.95,0.1,0.5,1e-08,6.448888888888889,1.5214061072606082
"[15, 25, 35, 55, 60, 110]",0.95,0.1,0.5,1e-08,6.060444444444445,1.7981496113203033
"[15, 25, 35, 55, 65, 105]",0.95,0.1,0.5,1e-08,6.103999999999999,1.740669602959352
"[15, 25, 35, 55, 70, 100]",0.95,0.1,0.5,1e-08,5.810666666666668,1.579572938064801
"[15, 25, 35, 55, 75, 95]",0.95,0.1,0.5,1e-08,6.202222222222223,1.623320176385955
"[15, 25, 35, 55, 80, 90]",0.95,0.1,0.5,1e-08,6.433777777777777,1.8374321319456048
"[15, 25, 35, 60, 65, 100]",0.95,0.1,0.5,1e-08,6.136444444444447,1.8135700281250746
"[15, 25, 35, 60, 70, 95]",0.95,0.1,0.5,1e-08,6.071555555555556,1.567551460159096
"[15, 25, 35, 60, 75, 90]",0.95,0.1,0.5,1e-08,6.48488888888889,1.62347860023842
