reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.9,0.01,0.5,0.1,1e-08,1.0,5.914199999999999,1.4854867081195982
300,gold,0.9,0.01,0.7,0.1,1e-08,1.0,6.950400000000001,1.6449789785890883
300,gold,0.9,0.01,0.9,0.1,1e-08,1.0,7.013400000000002,1.205466897098381
300,gold,0.9,0.01,1.0,0.1,1e-08,1.0,7.201800000000001,0.9182746647926208
300,gold,0.9,0.03,0.1,0.1,1e-08,1.0,1.2714000000000005,0.6654887226692878
300,gold,0.9,0.03,0.3,0.1,1e-08,1.0,4.662000000000001,1.410439080570302
300,gold,0.9,0.03,0.5,0.1,1e-08,1.0,5.5824000000000025,1.5804692467745143
300,gold,0.9,0.03,0.7,0.1,1e-08,1.0,6.6168000000000005,1.1373911200638067
300,gold,0.9,0.03,0.9,0.1,1e-08,1.0,7.080600000000001,1.4243788962210868
300,gold,0.9,0.03,1.0,0.1,1e-08,1.0,7.3614,1.469381380037192
300,gold,0.9,0.05,0.1,0.1,1e-08,1.0,1.2768000000000008,1.061205804733464
300,gold,0.9,0.05,0.3,0.1,1e-08,1.0,4.317000000000001,1.4426007763757789
300,gold,0.9,0.05,0.5,0.1,1e-08,1.0,5.274600000000002,1.6226876594095363
300,gold,0.9,0.05,0.7,0.1,1e-08,1.0,6.490200000000001,1.422772068885245
300,gold,0.9,0.05,0.9,0.1,1e-08,1.0,7.231800000000001,1.2814321519300187
300,gold,0.9,0.05,1.0,0.1,1e-08,1.0,7.336200000000001,1.3315108561329871
300,gold,0.9,0.07,0.1,0.1,1e-08,1.0,1.1850000000000007,0.5833052374186265
300,gold,0.9,0.07,0.3,0.1,1e-08,1.0,4.515600000000002,1.5619100614311945
300,gold,0.9,0.07,0.5,0.1,1e-08,1.0,5.344800000000001,1.317684696731353
300,gold,0.9,0.07,0.7,0.1,1e-08,1.0,6.6575999999999995,1.1398869417622084
300,gold,0.9,0.07,0.9,0.1,1e-08,1.0,7.6254,1.4709020497640213
300,gold,0.9,0.07,1.0,0.1,1e-08,1.0,7.498200000000001,1.2584963885526261
300,gold,0.9,0.09,0.1,0.1,1e-08,1.0,1.0734000000000006,0.5323555578746215
300,gold,0.9,0.09,0.3,0.1,1e-08,1.0,4.426800000000001,1.534566831389236
300,gold,0.9,0.09,0.5,0.1,1e-08,1.0,5.896200000000001,1.548332638679428
300,gold,0.9,0.09,0.7,0.1,1e-08,1.0,6.4752,1.5927910597438695
300,gold,0.9,0.09,0.9,0.1,1e-08,1.0,6.953999999999999,1.0470404003666713
300,gold,0.9,0.09,1.0,0.1,1e-08,1.0,7.533,0.9898336223830754
300,gold,0.9,0.1,0.1,0.1,1e-08,1.0,0.9930000000000013,0.5071845817845809
300,gold,0.9,0.1,0.3,0.1,1e-08,1.0,4.298400000000001,1.6845820371831106
300,gold,0.9,0.1,0.5,0.1,1e-08,1.0,5.731800000000001,1.5259760024325417
300,gold,0.9,0.1,0.7,0.1,1e-08,1.0,6.761399999999999,1.005988886618535
300,gold,0.9,0.1,0.9,0.1,1e-08,1.0,7.364999999999999,1.2338435070948013
300,gold,0.9,0.1,1.0,0.1,1e-08,1.0,7.2996,1.1234820158774235
300,gold,0.92,0.01,0.1,0.1,1e-08,1.0,1.3014000000000006,0.7706039449678415
300,gold,0.92,0.01,0.3,0.1,1e-08,1.0,4.576800000000001,1.2516575250442912
300,gold,0.92,0.01,0.5,0.1,1e-08,1.0,5.900400000000001,1.5434122715593528
300,gold,0.92,0.01,0.7,0.1,1e-08,1.0,6.3834,1.2747294771832967
300,gold,0.92,0.01,0.9,0.1,1e-08,1.0,6.894000000000002,0.9095374648688203
300,gold,0.92,0.01,1.0,0.1,1e-08,1.0,7.4412,1.4062950472784859
300,gold,0.92,0.03,0.1,0.1,1e-08,1.0,1.188000000000001,0.5753246040280217
300,gold,0.92,0.03,0.3,0.1,1e-08,1.0,4.597800000000001,1.2227701173973795
300,gold,0.92,0.03,0.5,0.1,1e-08,1.0,5.6088000000000005,1.646743258677563
300,gold,0.92,0.03,0.7,0.1,1e-08,1.0,6.775800000000001,1.4216861679006385
300,gold,0.92,0.03,0.9,0.1,1e-08,1.0,7.233599999999999,1.0892378252704962
300,gold,0.92,0.03,1.0,0.1,1e-08,1.0,7.4304000000000014,1.3503631511560141
300,gold,0.92,0.05,0.1,0.1,1e-08,1.0,1.1796000000000006,0.7347254180984892
300,gold,0.92,0.05,0.3,0.1,1e-08,1.0,4.440600000000001,1.636398007820836
300,gold,0.92,0.05,0.5,0.1,1e-08,1.0,5.817000000000001,1.6634576640239447
300,gold,0.92,0.05,0.7,0.1,1e-08,1.0,6.949200000000001,1.2262561559478515
300,gold,0.92,0.05,0.9,0.1,1e-08,1.0,7.050000000000001,0.9918891067049779
300,gold,0.92,0.05,1.0,0.1,1e-08,1.0,7.4856,1.1362998899938341
300,gold,0.92,0.07,0.1,0.1,1e-08,1.0,1.101000000000001,0.5325705587056049
300,gold,0.92,0.07,0.3,0.1,1e-08,1.0,4.587000000000002,1.725542523382139
300,gold,0.92,0.07,0.5,0.1,1e-08,1.0,5.698800000000001,1.746152158318398
300,gold,0.92,0.07,0.7,0.1,1e-08,1.0,6.783600000000001,1.6080071641631446
300,gold,0.92,0.07,0.9,0.1,1e-08,1.0,7.1922,1.131689869177948
300,gold,0.92,0.07,1.0,0.1,1e-08,1.0,7.9110000000000005,1.378403206612638
300,gold,0.92,0.09,0.1,0.1,1e-08,1.0,1.0584000000000005,0.7736427082316489
300,gold,0.92,0.09,0.3,0.1,1e-08,1.0,3.9384000000000006,1.2079274150378398
300,gold,0.92,0.09,0.5,0.1,1e-08,1.0,5.7852000000000015,1.6785975574866059
300,gold,0.92,0.09,0.7,0.1,1e-08,1.0,6.8808,1.3910629604730331
300,gold,0.92,0.09,0.9,0.1,1e-08,1.0,7.437600000000001,1.1303598718992112
300,gold,0.92,0.09,1.0,0.1,1e-08,1.0,7.1958,1.004218083884173
300,gold,0.92,0.1,0.1,0.1,1e-08,1.0,1.162800000000001,0.7138325854148153
300,gold,0.92,0.1,0.3,0.1,1e-08,1.0,4.273200000000001,1.5038537694869138
300,gold,0.92,0.1,0.5,0.1,1e-08,1.0,5.598000000000001,1.3692546877772587
300,gold,0.92,0.1,0.7,0.1,1e-08,1.0,6.629999999999999,1.0316825093021595
300,gold,0.92,0.1,0.9,0.1,1e-08,1.0,7.113600000000002,1.4774509941111404
300,gold,0.92,0.1,1.0,0.1,1e-08,1.0,7.3644,1.2922088995205072
300,gold,0.95,0.01,0.1,0.1,1e-08,1.0,1.2192000000000007,0.6022326460762482
300,gold,0.95,0.01,0.3,0.1,1e-08,1.0,4.492800000000001,1.4350535042290236
300,gold,0.95,0.01,0.5,0.1,1e-08,1.0,5.768400000000001,1.7283295519084316
300,gold,0.95,0.01,0.7,0.1,1e-08,1.0,6.435,1.6149905882078694
300,gold,0.95,0.01,0.9,0.1,1e-08,1.0,7.0428,1.184485103325492
300,gold,0.95,0.01,1.0,0.1,1e-08,1.0,7.455,1.0668710325058035
300,gold,0.95,0.03,0.1,0.1,1e-08,1.0,1.2534000000000007,0.6742272910525052
300,gold,0.95,0.03,0.3,0.1,1e-08,1.0,4.279200000000001,1.2547857825142905
300,gold,0.95,0.03,0.5,0.1,1e-08,1.0,5.092200000000001,1.4739010685931404
300,gold,0.95,0.03,0.7,0.1,1e-08,1.0,7.009200000000001,1.354246122386917
300,gold,0.95,0.03,0.9,0.1,1e-08,1.0,7.341,1.3123311319937503
300,gold,0.95,0.03,1.0,0.1,1e-08,1.0,7.558199999999999,1.4496304218662082
300,gold,0.95,0.05,0.1,0.1,1e-08,1.0,1.1196000000000004,0.5174574765137708
300,gold,0.95,0.05,0.3,0.1,1e-08,1.0,4.3092000000000015,1.5965746333948807
300,gold,0.95,0.05,0.5,0.1,1e-08,1.0,5.522400000000002,1.5656165047673711
300,gold,0.95,0.05,0.7,0.1,1e-08,1.0,6.865800000000002,1.306405587863126
300,gold,0.95,0.05,0.9,0.1,1e-08,1.0,6.9414,0.8342954153056338
300,gold,0.95,0.05,1.0,0.1,1e-08,1.0,6.996,1.263785741334345
300,gold,0.95,0.07,0.1,0.1,1e-08,1.0,1.0800000000000005,0.5298852706010992
300,gold,0.95,0.07,0.3,0.1,1e-08,1.0,4.3332000000000015,1.671707677795374
300,gold,0.95,0.07,0.5,0.1,1e-08,1.0,5.529000000000001,1.5138851343480453
300,gold,0.95,0.07,0.7,0.1,1e-08,1.0,6.619200000000001,1.5877655242509834
300,gold,0.95,0.07,0.9,0.1,1e-08,1.0,6.9516,1.1104935119126096
300,gold,0.95,0.07,1.0,0.1,1e-08,1.0,7.1640000000000015,1.265012885309869
300,gold,0.95,0.09,0.1,0.1,1e-08,1.0,1.0140000000000011,0.4864072367882693
300,gold,0.95,0.09,0.3,0.1,1e-08,1.0,4.3248,1.3832539029404542
300,gold,0.95,0.09,0.5,0.1,1e-08,1.0,5.2128000000000005,1.6900367333285988
300,gold,0.95,0.09,0.7,0.1,1e-08,1.0,6.701399999999999,1.0406859468638943
300,gold,0.95,0.09,0.9,0.1,1e-08,1.0,7.0038,1.3905303880174642
300,gold,0.95,0.09,1.0,0.1,1e-08,1.0,7.7514,1.012015039413941
300,gold,0.95,0.1,0.1,0.1,1e-08,1.0,0.9174000000000011,0.3635074139546537
300,gold,0.95,0.1,0.3,0.1,1e-08,1.0,4.206600000000001,1.2058759637707355
300,gold,0.95,0.1,0.5,0.1,1e-08,1.0,5.631000000000001,1.286154967334808
300,gold,0.95,0.1,0.7,0.1,1e-08,1.0,6.499800000000001,1.3436357988681304
300,gold,0.95,0.1,0.9,0.1,1e-08,1.0,7.2918,1.7605334305261007
300,gold,0.95,0.1,1.0,0.1,1e-08,1.0,7.723199999999999,1.6518007628040376
300,gold,0.98,0.01,0.1,0.1,1e-08,1.0,1.0692000000000008,0.49682608627164465
300,gold,0.98,0.01,0.3,0.1,1e-08,1.0,4.804200000000001,1.3841001264359452
300,gold,0.98,0.01,0.5,0.1,1e-08,1.0,5.149800000000001,1.914285966098064
300,gold,0.98,0.01,0.7,0.1,1e-08,1.0,6.3492,1.1303171944193366
300,gold,0.98,0.01,0.9,0.1,1e-08,1.0,6.7818000000000005,1.1151837337407677
300,gold,0.98,0.01,1.0,0.1,1e-08,1.0,7.3572,1.4686936235988775
300,gold,0.98,0.03,0.1,0.1,1e-08,1.0,1.0446000000000006,0.4778987758929713
300,gold,0.98,0.03,0.3,0.1,1e-08,1.0,4.034400000000001,1.5447854996730128
300,gold,0.98,0.03,0.5,0.1,1e-08,1.0,5.643000000000002,1.337580876059463
300,gold,0.98,0.03,0.7,0.1,1e-08,1.0,6.5508,0.8970062207142153
300,gold,0.98,0.03,0.9,0.1,1e-08,1.0,7.2618,1.0493931389141062
300,gold,0.98,0.03,1.0,0.1,1e-08,1.0,7.1652,1.228183439067634
300,gold,0.98,0.05,0.1,0.1,1e-08,1.0,1.0614000000000006,0.5707539224569551
300,gold,0.98,0.05,0.3,0.1,1e-08,1.0,4.109400000000001,1.2039219409911923
300,gold,0.98,0.05,0.5,0.1,1e-08,1.0,5.908200000000002,1.5643831883525214
300,gold,0.98,0.05,0.7,0.1,1e-08,1.0,6.6036,1.2616937187764712
300,gold,0.98,0.05,0.9,0.1,1e-08,1.0,7.2828,1.3000403686039914
300,gold,0.98,0.05,1.0,0.1,1e-08,1.0,6.8838,1.0583906462171708
300,gold,0.98,0.07,0.1,0.1,1e-08,1.0,0.999000000000001,0.42172147206420446
300,gold,0.98,0.07,0.3,0.1,1e-08,1.0,3.9912000000000005,1.2151793941636764
300,gold,0.98,0.07,0.5,0.1,1e-08,1.0,5.241000000000001,1.582370184248932
300,gold,0.98,0.07,0.7,0.1,1e-08,1.0,6.5844000000000005,1.491991903463286
300,gold,0.98,0.07,0.9,0.1,1e-08,1.0,7.299599999999999,1.2064990012428523
300,gold,0.98,0.07,1.0,0.1,1e-08,1.0,7.7424,0.9925247805470653
300,gold,0.98,0.09,0.1,0.1,1e-08,1.0,0.8994000000000014,0.38581866206807564
300,gold,0.98,0.09,0.3,0.1,1e-08,1.0,4.5312,1.536683754062624
300,gold,0.98,0.09,0.5,0.1,1e-08,1.0,5.218200000000001,1.2603886543443652
300,gold,0.98,0.09,0.7,0.1,1e-08,1.0,6.1044,1.674669113586323
300,gold,0.98,0.09,0.9,0.1,1e-08,1.0,7.322400000000001,0.9564918400070123
300,gold,0.98,0.09,1.0,0.1,1e-08,1.0,7.1226,1.442376663704734
300,gold,0.98,0.1,0.1,0.1,1e-08,1.0,0.936600000000001,0.3940995305757162
300,gold,0.98,0.1,0.3,0.1,1e-08,1.0,4.4388000000000005,1.3692199823257032
300,gold,0.98,0.1,0.5,0.1,1e-08,1.0,5.293200000000001,1.488517168191217
300,gold,0.98,0.1,0.7,0.1,1e-08,1.0,6.719400000000001,1.6759095560321864
300,gold,0.98,0.1,0.9,0.1,1e-08,1.0,7.182,1.0214002153906176
300,gold,0.98,0.1,1.0,0.1,1e-08,1.0,7.7238,1.7538771792802375
