reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.5,0.03,0.9,0.9,1e-08,0.4,8.9946,1.5505176038987762
300,gold,0.5,0.03,1.0,0.9,1e-08,0.4,8.2914,1.101373342695382
300,gold,0.5,0.05,0.1,0.9,1e-08,0.4,4.4586000000000015,1.5011910071673098
300,gold,0.5,0.05,0.3,0.9,1e-08,0.4,7.4964,0.875359491866056
300,gold,0.5,0.05,0.5,0.9,1e-08,0.4,8.109599999999999,1.1048025343924586
300,gold,0.5,0.05,0.7,0.9,1e-08,0.4,8.0808,0.9890715646504046
300,gold,0.5,0.05,0.9,0.9,1e-08,0.4,8.591400000000002,1.290707108526175
300,gold,0.5,0.05,1.0,0.9,1e-08,0.4,7.8078,0.7446096695584875
300,gold,0.5,0.07,0.1,0.9,1e-08,0.4,4.480200000000001,1.480240372372001
300,gold,0.5,0.07,0.3,0.9,1e-08,0.4,7.7718,1.1899409901335447
300,gold,0.5,0.07,0.5,0.9,1e-08,0.4,8.1018,1.0344530728844106
300,gold,0.5,0.07,0.7,0.9,1e-08,0.4,8.236799999999999,1.2774387499993887
300,gold,0.5,0.07,0.9,0.9,1e-08,0.4,8.237400000000001,1.1282758705210352
300,gold,0.5,0.07,1.0,0.9,1e-08,0.4,8.489400000000002,1.3648343635767675
300,gold,0.5,0.09,0.1,0.9,1e-08,0.4,4.506000000000001,1.9122481010580188
300,gold,0.5,0.09,0.3,0.9,1e-08,0.4,7.7676,1.0402456632930512
300,gold,0.5,0.09,0.5,0.9,1e-08,0.4,8.093399999999999,0.9933378277303246
300,gold,0.5,0.09,0.7,0.9,1e-08,0.4,8.280000000000001,1.2616275203085898
300,gold,0.5,0.09,0.9,0.9,1e-08,0.4,8.0658,1.0202295624025017
300,gold,0.5,0.09,1.0,0.9,1e-08,0.4,8.046000000000001,1.080909616943064
300,gold,0.5,0.1,0.1,0.9,1e-08,0.4,4.434000000000001,1.4860947479888353
300,gold,0.5,0.1,0.3,0.9,1e-08,0.4,7.7088,0.9927010426105136
300,gold,0.5,0.1,0.5,0.9,1e-08,0.4,7.913999999999999,1.0240121093034005
300,gold,0.5,0.1,0.7,0.9,1e-08,0.4,8.208,1.1199799998214255
300,gold,0.5,0.1,0.9,0.9,1e-08,0.4,8.433000000000002,1.079657445674321
300,gold,0.5,0.1,1.0,0.9,1e-08,0.4,8.165999999999999,1.1841787027302932
300,gold,0.7,0.01,0.1,0.9,1e-08,0.4,4.341,1.338648945765842
300,gold,0.7,0.01,0.3,0.9,1e-08,0.4,7.791600000000001,1.3077528206813398
300,gold,0.7,0.01,0.5,0.9,1e-08,0.4,8.255999999999998,1.334829427305227
300,gold,0.7,0.01,0.7,0.9,1e-08,0.4,8.715,1.2845164849078428
300,gold,0.7,0.01,0.9,0.9,1e-08,0.4,8.682,1.2691581461740695
300,gold,0.7,0.01,1.0,0.9,1e-08,0.4,8.7378,1.2204095869829932
300,gold,0.7,0.03,0.1,0.9,1e-08,0.4,4.431,1.5636125479158829
300,gold,0.7,0.03,0.3,0.9,1e-08,0.4,7.657799999999999,1.0250067121731443
300,gold,0.7,0.03,0.5,0.9,1e-08,0.4,7.789199999999999,0.9846941454075979
300,gold,0.7,0.03,0.7,0.9,1e-08,0.4,8.4456,1.2731095161061363
300,gold,0.7,0.03,0.9,0.9,1e-08,0.4,8.6676,1.4237133981247776
300,gold,0.7,0.03,1.0,0.9,1e-08,0.4,8.391,1.2263807728434104
300,gold,0.7,0.05,0.1,0.9,1e-08,0.4,4.3950000000000005,1.4514377010399035
300,gold,0.7,0.05,0.3,0.9,1e-08,0.4,7.5371999999999995,1.0314584625664776
300,gold,0.7,0.05,0.5,0.9,1e-08,0.4,8.249999999999998,1.8118191962775978
300,gold,0.7,0.05,0.7,0.9,1e-08,0.4,8.34,1.2438015918947845
300,gold,0.7,0.05,0.9,0.9,1e-08,0.4,8.5854,1.3767861271817061
300,gold,0.7,0.05,1.0,0.9,1e-08,0.4,8.4438,1.1712487182490314
300,gold,0.7,0.07,0.1,0.9,1e-08,0.4,4.412400000000001,1.5801343740327913
300,gold,0.7,0.07,0.3,0.9,1e-08,0.4,7.4286,1.0544287742659537
300,gold,0.7,0.07,0.5,0.9,1e-08,0.4,8.064599999999999,0.95101211348752
300,gold,0.7,0.07,0.7,0.9,1e-08,0.4,8.5512,1.2231785478825241
300,gold,0.7,0.07,0.9,0.9,1e-08,0.4,8.531400000000001,1.0531305901928785
300,gold,0.7,0.07,1.0,0.9,1e-08,0.4,8.803800000000003,1.2774619994348166
300,gold,0.7,0.09,0.1,0.9,1e-08,0.4,4.213200000000001,1.1020933535776358
300,gold,0.7,0.09,0.3,0.9,1e-08,0.4,7.4496,0.8835626972660172
300,gold,0.7,0.09,0.5,0.9,1e-08,0.4,8.034,1.188848182065313
300,gold,0.7,0.09,0.7,0.9,1e-08,0.4,8.5152,1.2222952834728602
300,gold,0.7,0.09,0.9,0.9,1e-08,0.4,8.288400000000001,1.08092693555115
300,gold,0.7,0.09,1.0,0.9,1e-08,0.4,8.1996,1.0970822393968467
300,gold,0.7,0.1,0.1,0.9,1e-08,0.4,4.472400000000001,1.5631956499427702
300,gold,0.7,0.1,0.3,0.9,1e-08,0.4,7.563,1.0248001756440133
300,gold,0.7,0.1,0.5,0.9,1e-08,0.4,8.118,1.1671071930204184
300,gold,0.7,0.1,0.7,0.9,1e-08,0.4,8.5056,1.3057113923068904
300,gold,0.7,0.1,0.9,0.9,1e-08,0.4,8.8044,1.935496587442096
300,gold,0.7,0.1,1.0,0.9,1e-08,0.4,8.2722,1.1607202763801452
300,gold,0.9,0.01,0.1,0.9,1e-08,0.4,4.682400000000001,1.8100205081711083
300,gold,0.9,0.01,0.3,0.9,1e-08,0.4,7.1568000000000005,1.279643450340758
300,gold,0.9,0.01,0.5,0.9,1e-08,0.4,8.3058,1.2977545068309337
300,gold,0.9,0.01,0.7,0.9,1e-08,0.4,8.7774,1.5554991610412396
300,gold,0.9,0.01,0.9,0.9,1e-08,0.4,8.0352,1.051838846972292
300,gold,0.9,0.01,1.0,0.9,1e-08,0.4,8.4558,1.291564771894929
300,gold,0.9,0.03,0.1,0.9,1e-08,0.4,4.471800000000001,1.45607045159223
300,gold,0.9,0.03,0.3,0.9,1e-08,0.4,6.909,1.4592445305705282
300,gold,0.9,0.03,0.5,0.9,1e-08,0.4,8.3154,1.1241619278378001
300,gold,0.9,0.03,0.7,0.9,1e-08,0.4,8.4264,1.161725199864408
300,gold,0.9,0.03,0.9,0.9,1e-08,0.4,8.2746,1.1962274198495868
300,gold,0.9,0.03,1.0,0.9,1e-08,0.4,8.2686,1.0890568580198194
300,gold,0.9,0.05,0.1,0.9,1e-08,0.4,4.628400000000001,1.604706029153003
300,gold,0.9,0.05,0.3,0.9,1e-08,0.4,6.9522,1.2924174093534964
300,gold,0.9,0.05,0.5,0.9,1e-08,0.4,8.2518,1.3694414773914219
300,gold,0.9,0.05,0.7,0.9,1e-08,0.4,8.3418,1.1524844293959031
300,gold,0.9,0.05,0.9,0.9,1e-08,0.4,7.9392,1.2200577691240686
300,gold,0.9,0.05,1.0,0.9,1e-08,0.4,8.3622,1.2576379288173527
300,gold,0.9,0.07,0.1,0.9,1e-08,0.4,4.324200000000002,1.4041821676691386
300,gold,0.9,0.07,0.3,0.9,1e-08,0.4,7.035,1.2830779399553245
300,gold,0.9,0.07,0.5,0.9,1e-08,0.4,8.154,1.1901888925712587
300,gold,0.9,0.07,0.7,0.9,1e-08,0.4,8.1702,1.044065687588669
300,gold,0.9,0.07,0.9,0.9,1e-08,0.4,8.3982,1.0808365093759555
300,gold,0.9,0.07,1.0,0.9,1e-08,0.4,8.4138,1.247117139646473
300,gold,0.9,0.09,0.1,0.9,1e-08,0.4,4.1850000000000005,1.1781661173196243
300,gold,0.9,0.09,0.3,0.9,1e-08,0.4,7.0236,1.2947443917623276
300,gold,0.9,0.09,0.5,0.9,1e-08,0.4,8.3886,1.4602684821634682
300,gold,0.9,0.09,0.7,0.9,1e-08,0.4,7.9482,0.7650414106438946
300,gold,0.9,0.09,0.9,0.9,1e-08,0.4,8.2386,1.0214758146916652
300,gold,0.9,0.09,1.0,0.9,1e-08,0.4,8.9772,1.459761405161816
300,gold,0.9,0.1,0.1,0.9,1e-08,0.4,4.077000000000001,1.0844782155488415
300,gold,0.9,0.1,0.3,0.9,1e-08,0.4,7.0127999999999995,1.3075865401570939
300,gold,0.9,0.1,0.5,0.9,1e-08,0.4,8.5266,1.5884266555305604
300,gold,0.9,0.1,0.7,0.9,1e-08,0.4,8.2458,1.3053855982046076
300,gold,0.9,0.1,0.9,0.9,1e-08,0.4,8.162399999999998,1.025375950566425
300,gold,0.9,0.1,1.0,0.9,1e-08,0.4,8.958599999999999,1.5587012670810267
300,gold,0.92,0.01,0.1,0.9,1e-08,0.4,4.098600000000001,1.1660902366455177
300,gold,0.92,0.01,0.3,0.9,1e-08,0.4,6.736800000000001,0.9804073439137433
300,gold,0.92,0.01,0.5,0.9,1e-08,0.4,8.668800000000001,1.958405514698118
300,gold,0.92,0.01,0.7,0.9,1e-08,0.4,7.9841999999999995,0.9692815689984
300,gold,0.92,0.01,0.9,0.9,1e-08,0.4,7.971599999999999,1.0282263564021303
300,gold,0.92,0.01,1.0,0.9,1e-08,0.4,8.4396,1.7705433742215977
300,gold,0.92,0.03,0.1,0.9,1e-08,0.4,4.228800000000001,1.5138127228954041
300,gold,0.92,0.03,0.3,0.9,1e-08,0.4,7.0626,1.3137820367168977
300,gold,0.92,0.03,0.5,0.9,1e-08,0.4,8.421599999999998,1.077414237886246
300,gold,0.92,0.03,0.7,0.9,1e-08,0.4,8.1504,1.2653065399340977
300,gold,0.92,0.03,0.9,0.9,1e-08,0.4,8.2098,1.155943406919214
300,gold,0.92,0.03,1.0,0.9,1e-08,0.4,8.4642,1.2126593750926107
300,gold,0.92,0.05,0.1,0.9,1e-08,0.4,4.1436,1.2397666877279778
300,gold,0.92,0.05,0.3,0.9,1e-08,0.4,7.0734,1.1845721759352614
300,gold,0.92,0.05,0.5,0.9,1e-08,0.4,8.101199999999999,1.1606295533028612
300,gold,0.92,0.05,0.7,0.9,1e-08,0.4,8.202000000000002,1.0226506734951089
300,gold,0.92,0.05,0.9,0.9,1e-08,0.4,8.277,1.2829600929101417
300,gold,0.92,0.05,1.0,0.9,1e-08,0.4,7.9842,0.9357309228619092
300,gold,0.92,0.07,0.1,0.9,1e-08,0.4,4.200600000000001,1.1694043098945721
300,gold,0.92,0.07,0.3,0.9,1e-08,0.4,6.771600000000001,1.466393617007384
300,gold,0.92,0.07,0.5,0.9,1e-08,0.4,8.073,1.0542710277722709
300,gold,0.92,0.07,0.7,0.9,1e-08,0.4,8.2428,1.3041074188884898
300,gold,0.92,0.07,0.9,0.9,1e-08,0.4,8.508,1.4439944598231664
300,gold,0.92,0.07,1.0,0.9,1e-08,0.4,8.166,1.0678651600272393
300,gold,0.92,0.09,0.1,0.9,1e-08,0.4,4.019400000000001,1.0185216934361294
300,gold,0.92,0.09,0.3,0.9,1e-08,0.4,7.158600000000001,1.2173124660496992
300,gold,0.92,0.09,0.5,0.9,1e-08,0.4,8.67,1.2680003154573742
300,gold,0.92,0.09,0.7,0.9,1e-08,0.4,8.4786,1.2082410521083944
300,gold,0.92,0.09,0.9,0.9,1e-08,0.4,8.485800000000001,1.4335933733105772
300,gold,0.92,0.09,1.0,0.9,1e-08,0.4,8.3238,1.043210218508235
300,gold,0.92,0.1,0.1,0.9,1e-08,0.4,4.060800000000001,1.097592711346062
300,gold,0.92,0.1,0.3,0.9,1e-08,0.4,7.033199999999999,1.060930987387964
300,gold,0.92,0.1,0.5,0.9,1e-08,0.4,8.5026,1.446245082964848
300,gold,0.92,0.1,0.7,0.9,1e-08,0.4,8.278799999999999,1.0581686822052527
300,gold,0.92,0.1,0.9,0.9,1e-08,0.4,8.181000000000001,1.1674657168413984
300,gold,0.92,0.1,1.0,0.9,1e-08,0.4,8.866200000000001,1.616714557366266
300,gold,0.95,0.01,0.1,0.9,1e-08,0.4,4.030200000000001,1.2618787421935598
300,gold,0.95,0.01,0.3,0.9,1e-08,0.4,6.994799999999999,0.7248675465214314
300,gold,0.95,0.01,0.5,0.9,1e-08,0.4,8.122800000000002,1.2544328439577785
300,gold,0.95,0.01,0.7,0.9,1e-08,0.4,8.174399999999999,1.2340680046091466
300,gold,0.95,0.01,0.9,0.9,1e-08,0.4,8.182799999999999,1.1680469853563258
300,gold,0.95,0.01,1.0,0.9,1e-08,0.4,8.716199999999999,1.2566070030045189
300,gold,0.95,0.03,0.1,0.9,1e-08,0.4,4.0254,1.325020769648536
300,gold,0.95,0.03,0.3,0.9,1e-08,0.4,7.0968,0.7636319532340172
300,gold,0.95,0.03,0.5,0.9,1e-08,0.4,7.982399999999999,1.0848663696511203
300,gold,0.95,0.03,0.7,0.9,1e-08,0.4,8.232,1.3223270397295819
300,gold,0.95,0.03,0.9,0.9,1e-08,0.4,8.5158,1.4167448464702461
300,gold,0.95,0.03,1.0,0.9,1e-08,0.4,8.4198,1.201825761081863
300,gold,0.95,0.05,0.1,0.9,1e-08,0.4,4.033200000000001,1.330238835698312
300,gold,0.95,0.05,0.3,0.9,1e-08,0.4,7.0728,1.2618922933436127
300,gold,0.95,0.05,0.5,0.9,1e-08,0.4,8.1942,1.0662594243428756
300,gold,0.95,0.05,0.7,0.9,1e-08,0.4,8.136600000000001,1.1341569732625196
300,gold,0.95,0.05,0.9,0.9,1e-08,0.4,8.136000000000001,1.2823784152893403
300,gold,0.95,0.05,1.0,0.9,1e-08,0.4,8.1558,1.1833942538309032
300,gold,0.95,0.07,0.1,0.9,1e-08,0.4,3.9210000000000007,1.1236007297968438
300,gold,0.95,0.07,0.3,0.9,1e-08,0.4,7.0931999999999995,1.426935233288463
300,gold,0.95,0.07,0.5,0.9,1e-08,0.4,8.1876,1.1260265716225355
300,gold,0.95,0.07,0.7,0.9,1e-08,0.4,8.916,1.75147389361075
300,gold,0.95,0.07,0.9,0.9,1e-08,0.4,8.527199999999999,1.8534169957135922
300,gold,0.95,0.07,1.0,0.9,1e-08,0.4,8.392199999999999,1.2882743341385017
300,gold,0.95,0.09,0.1,0.9,1e-08,0.4,3.852,1.221509230419484
300,gold,0.95,0.09,0.3,0.9,1e-08,0.4,6.9984,1.4165851333400332
300,gold,0.95,0.09,0.5,0.9,1e-08,0.4,8.5776,1.4040902535093676
300,gold,0.95,0.09,0.7,0.9,1e-08,0.4,8.831999999999999,1.2174382941241817
300,gold,0.95,0.09,0.9,0.9,1e-08,0.4,8.033399999999999,0.9636771451061812
300,gold,0.95,0.09,1.0,0.9,1e-08,0.4,8.5158,1.304748389537232
300,gold,0.95,0.1,0.1,0.9,1e-08,0.4,3.9126000000000003,1.3193192335443302
300,gold,0.95,0.1,0.3,0.9,1e-08,0.4,6.781200000000001,1.2642864232443534
300,gold,0.95,0.1,0.5,0.9,1e-08,0.4,8.3628,1.0810454939548102
300,gold,0.95,0.1,0.7,0.9,1e-08,0.4,8.174399999999999,1.4112484685554136
300,gold,0.95,0.1,0.9,0.9,1e-08,0.4,8.2002,1.0555398429239897
300,gold,0.95,0.1,1.0,0.9,1e-08,0.4,8.1054,1.0512488002371279
300,gold,0.98,0.01,0.1,0.9,1e-08,0.4,3.9384000000000015,1.10155882275982
300,gold,0.98,0.01,0.3,0.9,1e-08,0.4,6.950999999999999,1.29780776696705
300,gold,0.98,0.01,0.5,0.9,1e-08,0.4,8.446800000000001,1.1718717335954476
300,gold,0.98,0.01,0.7,0.9,1e-08,0.4,8.4102,1.274299007297738
300,gold,0.98,0.01,0.9,0.9,1e-08,0.4,8.3526,1.1724019959041354
300,gold,0.98,0.01,1.0,0.9,1e-08,0.4,8.115,1.0910245643430767
300,gold,0.98,0.03,0.1,0.9,1e-08,0.4,3.9582,1.2090797988553115
300,gold,0.98,0.03,0.3,0.9,1e-08,0.4,6.9948,1.729353220137517
300,gold,0.98,0.03,0.5,0.9,1e-08,0.4,8.3244,0.9987403266114776
300,gold,0.98,0.03,0.7,0.9,1e-08,0.4,8.141399999999999,1.141926109693617
300,gold,0.98,0.03,0.9,0.9,1e-08,0.4,8.5794,1.4703659544480754
300,gold,0.98,0.03,1.0,0.9,1e-08,0.4,8.452200000000001,1.309568005107028
300,gold,0.98,0.05,0.1,0.9,1e-08,0.4,4.1640000000000015,1.3199318164208331
300,gold,0.98,0.05,0.3,0.9,1e-08,0.4,6.584999999999999,1.485053332375642
300,gold,0.98,0.05,0.5,0.9,1e-08,0.4,8.399400000000002,1.2350368577495983
300,gold,0.98,0.05,0.7,0.9,1e-08,0.4,8.5194,1.4821638370976402
300,gold,0.98,0.05,0.9,0.9,1e-08,0.4,8.363999999999999,1.1583512420677935
300,gold,0.98,0.05,1.0,0.9,1e-08,0.4,8.5866,1.3273335827891948
300,gold,0.98,0.07,0.1,0.9,1e-08,0.4,4.189800000000001,1.322754535051761
300,gold,0.98,0.07,0.3,0.9,1e-08,0.4,7.058999999999999,1.3991846911683963
300,gold,0.98,0.07,0.5,0.9,1e-08,0.4,8.196,1.1310946909962933
300,gold,0.98,0.07,0.7,0.9,1e-08,0.4,7.846799999999999,0.8114245251408172
300,gold,0.98,0.07,0.9,0.9,1e-08,0.4,8.562000000000001,1.4924690951574173
300,gold,0.98,0.07,1.0,0.9,1e-08,0.4,8.2668,1.3071266809303521
300,gold,0.98,0.09,0.1,0.9,1e-08,0.4,4.131000000000001,1.7590875475654983
300,gold,0.98,0.09,0.3,0.9,1e-08,0.4,6.6972,1.2607277898103144
300,gold,0.98,0.09,0.5,0.9,1e-08,0.4,8.3076,1.202544901448591
300,gold,0.98,0.09,0.7,0.9,1e-08,0.4,8.1504,0.949363070695295
300,gold,0.98,0.09,0.9,0.9,1e-08,0.4,8.2914,1.3562693095399607
300,gold,0.98,0.09,1.0,0.9,1e-08,0.4,8.200200000000002,1.0268699820327787
300,gold,0.98,0.1,0.1,0.9,1e-08,0.4,4.022400000000001,1.6799168550853938
300,gold,0.98,0.1,0.3,0.9,1e-08,0.4,6.6828,1.3950091612602413
300,gold,0.98,0.1,0.5,0.9,1e-08,0.4,8.2518,1.0251120719218945
300,gold,0.98,0.1,0.7,0.9,1e-08,0.4,8.587799999999998,1.2866441466077556
300,gold,0.98,0.1,0.9,0.9,1e-08,0.4,8.2818,1.144573090719854
300,gold,0.98,0.1,1.0,0.9,1e-08,0.4,8.4468,1.7409510504319177
