r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.1,0.02,0.2,0.1,1e-08,0.1,2.2592000000000008,0.9072874737369624,"{'200': 0.6302044993499574, '400': 1.151796982488794, '600': 1.2628014840559352, '800': 1.2968542188392234, '1000': 1.3216413566985623}","{'200': 0.4354068313373424, '400': 0.2793262910908874, '600': 0.2101406575435214, '800': 0.1395884155828641, '1000': 0.12559934153185695}"
0.1,0.02,0.2,0.1,1e-08,0.3,2.4452000000000007,1.1607291501465795,"{'200': 0.5157566319070246, '400': 1.0707683618734374, '600': 1.1800295403454986, '800': 1.2330934259745652, '1000': 1.2734273716026057}","{'200': 0.37732819570023723, '400': 0.2787450987270775, '600': 0.21230598088626088, '800': 0.16374054611588945, '1000': 0.13858036723160008}"
0.1,0.02,0.2,0.1,1e-08,0.5,2.612400000000001,1.374121042703298,"{'200': 0.5454020631994448, '400': 1.1170552514900214, '600': 1.2249364896772825, '800': 1.2567448836801671, '1000': 1.3018066630084595}","{'200': 0.49922787110929817, '400': 0.32107133517124353, '600': 0.22718319570628162, '800': 0.15507505031340008, '1000': 0.11853686609999851}"
0.1,0.02,0.2,0.1,1e-08,0.7,2.6828000000000007,1.2715468375172025,"{'200': 0.5088606664648821, '400': 1.1006163355791059, '600': 1.2190525384468194, '800': 1.2727399969213218, '1000': 1.3047256129863054}","{'200': 0.4825608888611618, '400': 0.28656811253772374, '600': 0.22833866947833822, '800': 0.15927425822841612, '1000': 0.12926294512870698}"
0.1,0.02,0.2,0.1,1e-08,0.9,2.7948000000000004,1.2906578787579615,"{'200': 0.5446346555207183, '400': 1.065600625117595, '600': 1.2024144032204627, '800': 1.2506739860021545, '1000': 1.2775515784288547}","{'200': 0.48941602581125326, '400': 0.3289479636624294, '600': 0.23542478053612087, '800': 0.15669777181278643, '1000': 0.13947732520678607}"
0.1,0.02,0.2,0.3,1e-08,0.1,4.352000000000001,1.633309278734435,"{'200': 0.16430172184105646, '400': 0.7726900652432837, '600': 1.03688968650678, '800': 1.1354552750108866, '1000': 1.1961305962687332}","{'200': 0.21271438340697837, '400': 0.2967590607816407, '600': 0.23017471489595445, '800': 0.15299086816062155, '1000': 0.11638487843607226}"
0.1,0.02,0.2,0.3,1e-08,0.3,4.274000000000001,1.4077107657469976,"{'200': 0.17000519182366564, '400': 0.7236053709589273, '600': 1.0191653046898752, '800': 1.1237304667226333, '1000': 1.1971848445009052}","{'200': 0.22469084014029597, '400': 0.30689050558694847, '600': 0.2260258320269793, '800': 0.1676885889780927, '1000': 0.14246443989925622}"
0.1,0.02,0.2,0.3,1e-08,0.5,4.863200000000001,1.7660041223054945,"{'200': 0.11616468918852328, '400': 0.6203738904365912, '600': 0.9680755898963409, '800': 1.0951250287764294, '1000': 1.167648545951549}","{'200': 0.1910468434600422, '400': 0.3139739248339301, '600': 0.2452508480419612, '800': 0.17057152030216288, '1000': 0.1461941184536761}"
0.1,0.02,0.2,0.3,1e-08,0.7,4.8292,1.7792954111108135,"{'200': 0.10437300057269285, '400': 0.5888752784651363, '600': 0.9535548383920817, '800': 1.0843283743163088, '1000': 1.1731817369003796}","{'200': 0.15991615419373395, '400': 0.3121672631559815, '600': 0.21890473821195455, '800': 0.1361524097321539, '1000': 0.10057741039806949}"
0.1,0.02,0.2,0.3,1e-08,0.9,5.192,1.4114650544735423,"{'200': 0.09085654472487013, '400': 0.6161588153087336, '600': 0.9698474547091263, '800': 1.0947999891577398, '1000': 1.1735597550364947}","{'200': 0.12953660685619872, '400': 0.290520183153419, '600': 0.204839548459993, '800': 0.14549302603911524, '1000': 0.12425834285897654}"
0.1,0.02,0.2,0.5,1e-08,0.1,5.073600000000001,1.1237255180870458,"{'200': 0.06658645248406415, '400': 0.6025540865608146, '600': 0.9255271247722976, '800': 1.0641153610865002, '1000': 1.1518722303016387}","{'200': 0.07314841241204793, '400': 0.22950282643154452, '600': 0.18884227059021344, '800': 0.12351580010269152, '1000': 0.10501712696079417}"
0.1,0.02,0.2,0.5,1e-08,0.3,5.1252,1.398715181872278,"{'200': 0.07368167766064408, '400': 0.6282293802458552, '600': 0.9717159920850669, '800': 1.089738080526129, '1000': 1.1610663001636905}","{'200': 0.09914112388740527, '400': 0.3175704248077584, '600': 0.27920838829603234, '800': 0.16210418696706264, '1000': 0.12347639271043545}"
0.1,0.02,0.2,0.5,1e-08,0.5,5.370000000000001,1.423793805296258,"{'200': 0.07515094347384461, '400': 0.6130951510496669, '600': 0.970767300318263, '800': 1.0826768063560095, '1000': 1.1561530379986686}","{'200': 0.12234569810085906, '400': 0.3286735095896055, '600': 0.2713947333959337, '800': 0.18032167723315679, '1000': 0.1457011428179817}"
