r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.5,0.08,0.2,0.1,1e-08,0.1,3.3327999999999998,1.3017370548616953,"{'200': 0.3794411861375483, '400': 0.9965463590994639, '600': 1.1627512247032021, '800': 1.2112685665973781, '1000': 1.2426819838939072}","{'200': 0.3316614069105219, '400': 0.2686097053164595, '600': 0.22515650531116368, '800': 0.17752431198341287, '1000': 0.14049249176178616}"
0.5,0.08,0.2,0.1,1e-08,0.3,3.6628,1.5294357652415473,"{'200': 0.33654298859600384, '400': 0.8747568820995292, '600': 1.0868377161418992, '800': 1.1674331414612713, '1000': 1.220508453838833}","{'200': 0.3075578913582856, '400': 0.3009359978384568, '600': 0.25989894286700865, '800': 0.19253007930184798, '1000': 0.15055059338812699}"
0.5,0.08,0.2,0.1,1e-08,0.5,3.3280000000000003,1.7320087759592904,"{'200': 0.37737515805094324, '400': 0.9275523116222352, '600': 1.1196189468437412, '800': 1.1710541742168876, '1000': 1.2289521487571857}","{'200': 0.3319531420974818, '400': 0.3154225327411811, '600': 0.236873841214614, '800': 0.15328262344958324, '1000': 0.11762546837043897}"
0.5,0.08,0.2,0.1,1e-08,0.7,3.519600000000001,1.4476277974672913,"{'200': 0.38604467575487433, '400': 0.9794983202652513, '600': 1.1666809850193258, '800': 1.218256369777729, '1000': 1.2567212226814612}","{'200': 0.3928352460134714, '400': 0.3259658775098369, '600': 0.23078915158199956, '800': 0.15882129337543432, '1000': 0.12458808534057263}"
0.5,0.08,0.2,0.1,1e-08,0.9,3.5520000000000005,1.514830683607907,"{'200': 0.3220149385194872, '400': 0.9375808619343602, '600': 1.1292408806287293, '800': 1.1936101524061837, '1000': 1.246444259766452}","{'200': 0.32464624406314335, '400': 0.29197250971520516, '600': 0.22968519762937645, '800': 0.15356799923760084, '1000': 0.12574465911690744}"
0.5,0.08,0.2,0.3,1e-08,0.1,3.238800000000001,1.4449584630708243,"{'200': 0.37223865879324014, '400': 0.9804734501227903, '600': 1.2462812203808602, '800': 1.3446573376838407, '1000': 1.4052538287938021}","{'200': 0.36882287620456095, '400': 0.5354293268207113, '600': 0.8461163448581207, '800': 0.99107424349339, '1000': 1.0617032744426629}"
0.5,0.08,0.2,0.3,1e-08,0.3,3.7976000000000005,1.5707009390714708,"{'200': 0.39511782118673666, '400': 1.041061060907303, '600': 1.2588904114313437, '800': 1.3243518157597785, '1000': 1.3739751986330828}","{'200': 0.5695457692502216, '400': 0.9055000646559527, '600': 1.0617552658685, '800': 0.904192392929351, '1000': 0.8789748442167569}"
0.5,0.08,0.2,0.3,1e-08,0.5,3.8964000000000003,1.9537555220651328,"{'200': 0.4732741673684647, '400': 1.129747618973595, '600': 1.5659433287529179, '800': 1.8421649520168741, '1000': 2.057920957185203}","{'200': 1.1102031594599533, '400': 1.5392180220305889, '600': 1.906398429969571, '800': 1.9543442584798605, '1000': 2.1331448313203043}"
0.5,0.08,0.2,0.3,1e-08,0.7,4.315200000000001,1.7994215070405264,"{'200': 0.5329929181724675, '400': 1.4026754572844624, '600': 6.258231695620719, '800': 8.113641506868728, '1000': 8.911177663572886}","{'200': 1.9055144310389367, '400': 2.303032811637095, '600': 27.897781232879673, '800': 37.94248175319216, '1000': 41.76537984037948}"
0.5,0.08,0.2,0.3,1e-08,0.9,4.2936000000000005,1.6371386746393846,"{'200': 0.6189629536717381, '400': 1.752271151974831, '600': 2.4033656642746095, '800': 2.6829172668228916, '1000': 2.834555537737086}","{'200': 1.9867205599446252, '400': 2.700578425350629, '600': 3.1655699391981624, '800': 3.255979565554767, '1000': 3.3659420948548715}"
0.5,0.08,0.2,0.5,1e-08,0.1,5.9556000000000004,1.5020846314372567,"{'200': 0.037945156084977505, '400': 0.48420494959638183, '600': 0.9040960057606579, '800': 1.0709474423549332, '1000': 1.156691569753998}","{'200': 0.04821886663316444, '400': 0.30946788378810436, '600': 0.2589682700774831, '800': 0.1479058262035299, '1000': 0.12116203831436595}"
0.5,0.08,0.2,0.5,1e-08,0.3,5.6184,1.5772474251048882,"{'200': 0.06662983039387683, '400': 0.5796581248954839, '600': 0.9644088180803684, '800': 1.0744406364204881, '1000': 1.14859714371076}","{'200': 0.13577441834410847, '400': 0.38001874075645414, '600': 0.32915633419096196, '800': 0.18817335029675922, '1000': 0.13932693436360036}"
0.5,0.08,0.2,0.5,1e-08,0.5,5.5532,1.607814715693323,"{'200': 0.06998240938326793, '400': 0.53594194566646, '600': 0.9465134873150216, '800': 1.05927695805124, '1000': 1.1480158438646975}","{'200': 0.12638023071997573, '400': 0.3268957380727868, '600': 0.26709639773040994, '800': 0.16536392259300353, '1000': 0.13155838864358774}"
0.5,0.08,0.2,0.5,1e-08,0.7,5.5152,1.6472132102432884,"{'200': 0.07124765006811101, '400': 0.5730003885734446, '600': 0.9429913258195921, '800': 1.0730549780160987, '1000': 1.145299001471518}","{'200': 0.14338338124733108, '400': 0.35318943920057505, '600': 0.2771379305106644, '800': 0.15532679774334657, '1000': 0.13585939437462496}"
