r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.5,0.06,0.2,0.1,1e-08,0.1,3.4472,1.334983805145216,"{'200': 0.3258167994057159, '400': 0.949424826091144, '600': 1.1278315608588998, '800': 1.1900026801157206, '1000': 1.2446384241280255}","{'200': 0.28772548476723525, '400': 0.2574815289557706, '600': 0.22019089541884918, '800': 0.14490311238524348, '1000': 0.11837198912761629}"
0.5,0.06,0.2,0.1,1e-08,0.3,3.234400000000001,1.2470409135228884,"{'200': 0.3939793137889309, '400': 0.9631357207897033, '600': 1.137607197810076, '800': 1.194766898920786, '1000': 1.2502436978237814}","{'200': 0.3287940953499668, '400': 0.2670668911493725, '600': 0.25252295271092623, '800': 0.17541188014871675, '1000': 0.13759845448819957}"
0.5,0.06,0.2,0.1,1e-08,0.5,3.403200000000001,1.3331638158906056,"{'200': 0.36821552457632306, '400': 0.988302683285945, '600': 1.168100599576377, '800': 1.2206824179067355, '1000': 1.2759436099502224}","{'200': 0.3520145105489694, '400': 0.2728405882356156, '600': 0.24195235276639013, '800': 0.16455735676009278, '1000': 0.129118219988843}"
0.5,0.06,0.2,0.1,1e-08,0.7,3.5304000000000006,1.690968196034449,"{'200': 0.35095484836264107, '400': 0.8914492159914218, '600': 1.1375905208283894, '800': 1.2013818207812665, '1000': 1.2500875516921925}","{'200': 0.33385235038101313, '400': 0.3226691741705609, '600': 0.24422856085955197, '800': 0.16690365614440447, '1000': 0.1295178347569109}"
0.5,0.06,0.2,0.1,1e-08,0.9,3.4792000000000005,1.5517332760497207,"{'200': 0.3724999584488743, '400': 0.9519512386814577, '600': 1.1491817932549833, '800': 1.205851184696161, '1000': 1.254478152251195}","{'200': 0.37802958626539973, '400': 0.32544081809766184, '600': 0.24915327711076615, '800': 0.16482547101530998, '1000': 0.13559270996676592}"
0.5,0.06,0.2,0.3,1e-08,0.1,3.425600000000001,2.1732023927835162,"{'200': 0.40971395850226394, '400': 1.1022966131520524, '600': 1.438113676218947, '800': 1.5613637523288983, '1000': 1.6458628561320663}","{'200': 0.40938758652295026, '400': 0.995157028520555, '600': 1.3996860320132747, '800': 1.4707424514403646, '1000': 1.5489283982990947}"
0.5,0.06,0.2,0.3,1e-08,0.3,3.3536000000000006,1.6330797408577449,"{'200': 0.4172937107167068, '400': 1.0427594327169893, '600': 1.4290528750984217, '800': 1.5386453213797042, '1000': 1.66262890343019}","{'200': 0.41698495948454845, '400': 0.8176701474298128, '600': 1.3193547154016043, '800': 1.3151450724320906, '1000': 1.441614974976959}"
0.5,0.06,0.2,0.3,1e-08,0.5,3.790400000000001,1.6042500553218004,"{'200': 0.3404692685659201, '400': 1.0808032776858418, '600': 1.41731792500309, '800': 1.6272931602675438, '1000': 1.8438070018005541}","{'200': 0.4135929170690427, '400': 1.1814407381687784, '600': 1.5371514998175118, '800': 1.5311174586334317, '1000': 1.7393119454288348}"
0.5,0.06,0.2,0.3,1e-08,0.7,4.421600000000001,1.9463953966242311,"{'200': 0.5058025979087446, '400': 1.2946180453536473, '600': 1.9577073375982532, '800': 2.173728775928337, '1000': 2.322174180982257}","{'200': 1.3081404887752344, '400': 2.1013375269640053, '600': 2.50405539250942, '800': 2.647167013774391, '1000': 2.733080632465763}"
0.5,0.06,0.2,0.3,1e-08,0.9,4.304000000000001,1.8988126816513524,"{'200': 0.6494692840201094, '400': 1.7992667061168683, '600': 2.3665947012380664, '800': 2.630831138260167, '1000': 2.8185077609748146}","{'200': 1.6913276710325398, '400': 2.8155503335282486, '600': 3.1971233595205852, '800': 3.3123685521082735, '1000': 3.392558462818887}"
