r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.5,0.02,0.2,0.1,1e-08,0.1,3.2220000000000013,1.5289714189611259,"{'200': 0.37448971779709006, '400': 0.9295237712088675, '600': 1.1356358425042798, '800': 1.2059578340656771, '1000': 1.247118770943048}","{'200': 0.30693122462588646, '400': 0.2954137568901397, '600': 0.25201631954484305, '800': 0.15511371191622536, '1000': 0.12522214678285523}"
0.5,0.02,0.2,0.1,1e-08,0.3,3.2500000000000004,1.3522171423258913,"{'200': 0.38773135598273745, '400': 0.9877131437371603, '600': 1.1482345580572801, '800': 1.208862288629111, '1000': 1.252814191547571}","{'200': 0.34378149966352745, '400': 0.28967669467770124, '600': 0.22792179086997175, '800': 0.15407891807353544, '1000': 0.12377616670923888}"
0.5,0.02,0.2,0.1,1e-08,0.5,3.409200000000001,1.4716540897914836,"{'200': 0.33898467718039826, '400': 0.9356239053462804, '600': 1.1336279290157845, '800': 1.197260632476606, '1000': 1.2588275222826688}","{'200': 0.29411449984074295, '400': 0.299673556726009, '600': 0.23118318205086164, '800': 0.1526479107933446, '1000': 0.11916170321989632}"
0.5,0.02,0.2,0.1,1e-08,0.7,3.360400000000001,1.5363881801159498,"{'200': 0.35018199403512346, '400': 0.9206857165745301, '600': 1.1304002922758358, '800': 1.1824241706457903, '1000': 1.2352997878656564}","{'200': 0.3184559401591043, '400': 0.3096787048676234, '600': 0.24514062916400786, '800': 0.1678395690712111, '1000': 0.14051274458467566}"
0.5,0.02,0.2,0.1,1e-08,0.9,3.6200000000000014,1.4729295977744488,"{'200': 0.3711657716280415, '400': 0.9655105296633693, '600': 1.137621238528803, '800': 1.193885041026095, '1000': 1.235805705503918}","{'200': 0.3325274004567923, '400': 0.3356974853793775, '600': 0.26151929320661693, '800': 0.18272051065932407, '1000': 0.1488450405635526}"
0.5,0.02,0.2,0.3,1e-08,0.1,3.4219999999999997,1.5548556203069144,"{'200': 0.40399082743357384, '400': 0.9496315291805533, '600': 1.131426207521757, '800': 1.214457454351877, '1000': 1.264264372253702}","{'200': 0.3659417913895457, '400': 0.2993554556290525, '600': 0.2462184330477711, '800': 0.17800059254363493, '1000': 0.1410895121922372}"
0.5,0.02,0.2,0.3,1e-08,0.3,3.8340000000000005,2.0474932966923243,"{'200': 0.3705401726865971, '400': 0.9279934268008735, '600': 1.2702155640844932, '800': 1.3944250276050354, '1000': 1.4658459087782219}","{'200': 0.41213470368710714, '400': 0.7137041097495188, '600': 1.149159184665613, '800': 1.1108060057083728, '1000': 1.1424529242625077}"
0.5,0.02,0.2,0.3,1e-08,0.5,4.265200000000001,1.8113162506862241,"{'200': 0.2690144606233061, '400': 0.8199732390056923, '600': 1.1931811933497007, '800': 1.2847092047590605, '1000': 1.3453753730473905}","{'200': 0.3251842544927642, '400': 0.3756005477149307, '600': 0.8107708461350296, '800': 0.8187034197920736, '1000': 0.8522298471078696}"
0.5,0.02,0.2,0.3,1e-08,0.7,4.232000000000001,1.637062246831195,"{'200': 0.2430427586829434, '400': 0.7999624477758267, '600': 1.1684101346395843, '800': 1.3020774698475752, '1000': 1.4775297686675894}","{'200': 0.2977517662677565, '400': 0.5561049178554649, '600': 0.9185896130958552, '800': 0.9066747393966152, '1000': 1.1032162465962572}"
0.5,0.02,0.2,0.3,1e-08,0.9,4.346800000000001,1.813424429084377,"{'200': 0.2736027608004848, '400': 0.9606124174036795, '600': 1.5466686285616162, '800': 1.7556196983011378, '1000': 1.9017179067948418}","{'200': 0.7648466070293507, '400': 1.3251701593401266, '600': 1.8441799106097814, '800': 1.9057810249694087, '1000': 2.0381011645658575}"
