r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.04,0.2,0.1,1e-08,0.1,3.046800000000001,1.343332334160092,"{'200': 0.38472601099257314, '400': 1.0168099637473313, '600': 1.1817294869174286, '800': 1.2269299506867664, '1000': 1.2585335604230017}","{'200': 0.3627671313683066, '400': 0.26404804298743406, '600': 0.21915806390255704, '800': 0.1426384050197519, '1000': 0.12472187638454967}"
0.3,0.04,0.2,0.1,1e-08,0.3,3.2852000000000006,1.5500248256076419,"{'200': 0.34447402027346713, '400': 0.9538898227272875, '600': 1.1275273660899634, '800': 1.1783352174666206, '1000': 1.2371415925754856}","{'200': 0.3542776689748475, '400': 0.2791073236698601, '600': 0.23470776856690692, '800': 0.1646843155863859, '1000': 0.13610243953282564}"
0.3,0.04,0.2,0.1,1e-08,0.5,3.2268000000000017,1.3225088884389393,"{'200': 0.31955366402426827, '400': 0.9317418805324228, '600': 1.1267966861642917, '800': 1.1926914495564602, '1000': 1.2463727266593012}","{'200': 0.26252936894809237, '400': 0.2881444827480533, '600': 0.23799767083278253, '800': 0.1507056439774205, '1000': 0.11857725803497494}"
0.3,0.04,0.2,0.1,1e-08,0.7,3.526400000000001,1.6260412786888283,"{'200': 0.3217339652140691, '400': 0.8867673012629402, '600': 1.0870263306842989, '800': 1.170937223122566, '1000': 1.2193890069127789}","{'200': 0.33606670403682865, '400': 0.289276167238104, '600': 0.262764291509557, '800': 0.171119158879304, '1000': 0.14920476826764967}"
0.3,0.04,0.2,0.1,1e-08,0.9,3.699600000000001,1.4393378477619492,"{'200': 0.3039943159003488, '400': 0.907801754720423, '600': 1.102192927019961, '800': 1.159920129516275, '1000': 1.2210898467982763}","{'200': 0.30743857469093566, '400': 0.2642205009237172, '600': 0.222889127619733, '800': 0.16868226256467345, '1000': 0.14886595429958743}"
0.3,0.04,0.2,0.3,1e-08,0.1,4.527200000000001,1.6324615033745817,"{'200': 0.14918330124494525, '400': 0.7704440060888528, '600': 1.05726113864876, '800': 1.151370991324594, '1000': 1.2180580839231199}","{'200': 0.19345844863161954, '400': 0.345285793938347, '600': 0.23875414051728794, '800': 0.14916528469316737, '1000': 0.10898096921856795}"
0.3,0.04,0.2,0.3,1e-08,0.3,4.469600000000001,1.6834542583628453,"{'200': 0.13031959096440002, '400': 0.721381702884004, '600': 1.0372551129075775, '800': 1.1365558715390436, '1000': 1.20174469857456}","{'200': 0.16301251734887706, '400': 0.32704532846390505, '600': 0.23927740408156092, '800': 0.14785108398414623, '1000': 0.10880214551811786}"
0.3,0.04,0.2,0.3,1e-08,0.5,4.452800000000001,1.4659231084882998,"{'200': 0.11989964384488278, '400': 0.6999393149482602, '600': 1.0166035870767278, '800': 1.1225498506871547, '1000': 1.187293474574359}","{'200': 0.13110442722045626, '400': 0.2723709993794164, '600': 0.23632165626661508, '800': 0.1363690911100977, '1000': 0.10342300901176238}"
0.3,0.04,0.2,0.3,1e-08,0.7,4.6648000000000005,1.4706926803380775,"{'200': 0.1412670801531865, '400': 0.732097831163771, '600': 1.015327312076307, '800': 1.1185767479531448, '1000': 1.1879819610840872}","{'200': 0.2234667726650888, '400': 0.26760197509686195, '600': 0.18612730961505056, '800': 0.13405316910916726, '1000': 0.11256720667826009}"
0.3,0.04,0.2,0.3,1e-08,0.9,4.8512,1.6835560459931236,"{'200': 0.10585899119601269, '400': 0.6390339842736629, '600': 0.9682008818500576, '800': 1.0900794367923174, '1000': 1.1636020536582754}","{'200': 0.1358019192207166, '400': 0.27288215847754643, '600': 0.2328281203221769, '800': 0.16526853460415442, '1000': 0.13465437393915466}"
0.3,0.04,0.2,0.5,1e-08,0.1,5.114400000000001,1.6728602571643576,"{'200': 0.099136313882505, '400': 0.6477854132896544, '600': 0.9742499502115458, '800': 1.0852064399712744, '1000': 1.1734283991251866}","{'200': 0.15110361520145554, '400': 0.3001691816015797, '600': 0.2331207745776126, '800': 0.1499038962402843, '1000': 0.1261441747058437}"
0.3,0.04,0.2,0.5,1e-08,0.3,5.234400000000001,1.7386654192224555,"{'200': 0.08936077613791925, '400': 0.6089519020661799, '600': 0.9382574519399633, '800': 1.0861359811536528, '1000': 1.1696451733145032}","{'200': 0.14768243587542124, '400': 0.2585343478879087, '600': 0.22499485698807034, '800': 0.13113841031354334, '1000': 0.10302319240977448}"
0.3,0.04,0.2,0.5,1e-08,0.5,5.4296000000000015,2.213621611748494,"{'200': 0.0732465472566896, '400': 0.6047347940813936, '600': 0.9407841667253355, '800': 1.0598488046840584, '1000': 1.1504566477731852}","{'200': 0.10768892378965943, '400': 0.2790283869819515, '600': 0.23986993567819417, '800': 0.21000028907318863, '1000': 0.15354649139709084}"
0.3,0.04,0.2,0.5,1e-08,0.7,5.114000000000001,1.4352583042783627,"{'200': 0.06593742072394221, '400': 0.5879828486629367, '600': 0.9382557413090937, '800': 1.066104275116603, '1000': 1.1516519325877996}","{'200': 0.11293385606072949, '400': 0.30020133262157334, '600': 0.2743736263990414, '800': 0.16742576991303412, '1000': 0.12862429852878565}"
0.3,0.04,0.2,0.5,1e-08,0.9,5.634400000000001,1.733235771613314,"{'200': 0.06119043746577299, '400': 0.5850319337093941, '600': 0.9408732544157131, '800': 1.0717865666449333, '1000': 1.1423220935542535}","{'200': 0.11635185302248187, '400': 0.38160761155334133, '600': 0.34295545094436203, '800': 0.19797795535750923, '1000': 0.15184187582213715}"
0.3,0.04,0.2,0.7,1e-08,0.1,5.262000000000001,1.5873646083997215,"{'200': 0.05792070505460574, '400': 0.5111431768752334, '600': 0.9159076013168066, '800': 1.0504313408739756, '1000': 1.1346287510095268}","{'200': 0.08586584641522482, '400': 0.21997720936432838, '600': 0.17186832798685972, '800': 0.12248920066299751, '1000': 0.11167462906344981}"
0.3,0.04,0.2,0.7,1e-08,0.3,5.153600000000002,1.3139469700105861,"{'200': 0.05915815207184232, '400': 0.5387884824539427, '600': 0.948071108803551, '800': 1.0716169628120835, '1000': 1.1511491932717648}","{'200': 0.08300023750416677, '400': 0.2091263391706524, '600': 0.1476112043379766, '800': 0.10538233731000725, '1000': 0.08361369492603653}"
