r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.02,0.2,0.1,1e-08,0.1,3.4164000000000008,1.4796180047566334,"{'200': 0.3232240235542213, '400': 0.9271140637588667, '600': 1.1067500864454949, '800': 1.1841244906825776, '1000': 1.2351422661242086}","{'200': 0.2860463527015489, '400': 0.2730414001663676, '600': 0.2344042231133209, '800': 0.14931809309357458, '1000': 0.12307024840083257}"
0.3,0.02,0.2,0.1,1e-08,0.3,3.2792000000000012,1.1327090358958027,"{'200': 0.2999136029268209, '400': 0.950732256115282, '600': 1.1410183814336965, '800': 1.2039217567484437, '1000': 1.2536088392581592}","{'200': 0.24288485832619786, '400': 0.2555663653732253, '600': 0.23475848331555388, '800': 0.15934809365093527, '1000': 0.1280288100657204}"
0.3,0.02,0.2,0.1,1e-08,0.5,3.1656000000000013,1.4399229979412096,"{'200': 0.3917822030191724, '400': 0.9929167920322336, '600': 1.1562415879417711, '800': 1.210909576490109, '1000': 1.2575711571691484}","{'200': 0.41687684881215725, '400': 0.2972639674978167, '600': 0.228660733109046, '800': 0.1623216202115558, '1000': 0.13163015918021337}"
0.3,0.02,0.2,0.1,1e-08,0.7,3.4864000000000006,1.5662267524212445,"{'200': 0.31870232192395165, '400': 0.8849935049039772, '600': 1.0667600290873553, '800': 1.156028009622984, '1000': 1.2194351803476178}","{'200': 0.3691406963242805, '400': 0.3190325179282555, '600': 0.2739470433091065, '800': 0.18980263267520253, '1000': 0.15158558786508672}"
0.3,0.02,0.2,0.1,1e-08,0.9,3.8644000000000016,1.3819906801422364,"{'200': 0.27355068020824497, '400': 0.8833590973048808, '600': 1.109791227264277, '800': 1.1954445634072501, '1000': 1.2441897902922312}","{'200': 0.3312606102056347, '400': 0.31141913726135023, '600': 0.2460908740520972, '800': 0.15409490671129752, '1000': 0.12866364568778463}"
0.3,0.02,0.2,0.3,1e-08,0.1,4.450400000000001,1.3592941697807723,"{'200': 0.16844327245055538, '400': 0.835124455484907, '600': 1.0897305656172511, '800': 1.150887308066885, '1000': 1.2169050439619344}","{'200': 0.20103916373061917, '400': 0.33991266408840715, '600': 0.2517829969441809, '800': 0.1602925991752064, '1000': 0.11800226237111877}"
0.3,0.02,0.2,0.3,1e-08,0.3,4.574400000000001,1.4908694912701108,"{'200': 0.1434811102522568, '400': 0.7238823722988731, '600': 1.0140387723084696, '800': 1.134775438746288, '1000': 1.2019517166443032}","{'200': 0.2042785888034344, '400': 0.29810434834856236, '600': 0.24440262401209215, '800': 0.14583109370281333, '1000': 0.1168542462799229}"
0.3,0.02,0.2,0.3,1e-08,0.5,4.9592,1.4444312929315812,"{'200': 0.12124871502442039, '400': 0.6982326975658221, '600': 0.999171642721453, '800': 1.1123001652289994, '1000': 1.1923225851173385}","{'200': 0.1883040986582149, '400': 0.35174302836150734, '600': 0.2520626969889481, '800': 0.1665186343905907, '1000': 0.11884041390789858}"
0.3,0.02,0.2,0.3,1e-08,0.7,5.1968000000000005,1.890171886363777,"{'200': 0.11874251160959547, '400': 0.6731178591139377, '600': 0.9511896375374511, '800': 1.0789901470046286, '1000': 1.167014796924746}","{'200': 0.19579341429259545, '400': 0.34815900095593966, '600': 0.2568844985858708, '800': 0.20197232905290555, '1000': 0.14904230567464194}"
0.3,0.02,0.2,0.3,1e-08,0.9,4.9592,1.631089255681614,"{'200': 0.10884185742576198, '400': 0.6371977980537084, '600': 1.0333268857961393, '800': 1.1388287542893853, '1000': 1.2012212737360604}","{'200': 0.15725721753462407, '400': 0.31761266745171096, '600': 0.22648305537324065, '800': 0.13777542219273542, '1000': 0.1054198302561373}"
