r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.1,0.06,0.2,0.1,1e-08,0.1,2.4304000000000006,1.18629264517656,"{'200': 0.44529523287266404, '400': 1.0556512635841853, '600': 1.2025645589495149, '800': 1.255999687407165, '1000': 1.2902144454128037}","{'200': 0.3104741247181846, '400': 0.22176031102995, '600': 0.2038981525540414, '800': 0.14525204720464532, '1000': 0.11451171773401289}"
0.1,0.06,0.2,0.1,1e-08,0.3,2.531600000000001,1.151307013789111,"{'200': 0.46212105021727795, '400': 1.0654791607995644, '600': 1.1991430438647723, '800': 1.2354372113033483, '1000': 1.2800036065795581}","{'200': 0.3334524326408299, '400': 0.2340344337405221, '600': 0.203168911484103, '800': 0.151550810833, '1000': 0.12684169491374434}"
0.1,0.06,0.2,0.1,1e-08,0.5,2.5504000000000002,1.2057451803760193,"{'200': 0.4123920152130513, '400': 1.0519609059738526, '600': 1.1963020501890178, '800': 1.234238128105979, '1000': 1.266559200525971}","{'200': 0.32292239209977625, '400': 0.23197901108154398, '600': 0.2419271389466178, '800': 0.17414746373264142, '1000': 0.14250846050796298}"
0.1,0.06,0.2,0.1,1e-08,0.7,2.8892,1.3072931423364849,"{'200': 0.4780340902816382, '400': 1.04502400902612, '600': 1.2063702218186183, '800': 1.257007752930814, '1000': 1.3000080544615897}","{'200': 0.4675395980804998, '400': 0.31909681459609546, '600': 0.25899054105450997, '800': 0.18595869048282976, '1000': 0.1519706323305159}"
0.1,0.06,0.2,0.1,1e-08,0.9,2.9864000000000006,1.3417900879049598,"{'200': 0.42922273115359794, '400': 1.0104263988834918, '600': 1.1866491169037663, '800': 1.2300542187650712, '1000': 1.2737982311508533}","{'200': 0.3919400560506057, '400': 0.2849162463252423, '600': 0.23324039338139038, '800': 0.15718877063437356, '1000': 0.13812516981688977}"
0.1,0.06,0.2,0.3,1e-08,0.1,4.454,1.7367592809597991,"{'200': 0.17383143977831927, '400': 0.7275215033263663, '600': 1.0314297396813372, '800': 1.1320303402558323, '1000': 1.2122422201775638}","{'200': 0.22119034020871417, '400': 0.3581961966499597, '600': 0.21712940111872422, '800': 0.1552361129401298, '1000': 0.11703896429283019}"
0.1,0.06,0.2,0.3,1e-08,0.3,4.339600000000002,1.166927178533434,"{'200': 0.15303848873517542, '400': 0.7905962092332475, '600': 1.0641139954618575, '800': 1.155133720770824, '1000': 1.2193497506290534}","{'200': 0.20308228490160737, '400': 0.3040193279477358, '600': 0.24619045703258258, '800': 0.15824149512411925, '1000': 0.12140928240348058}"
0.1,0.06,0.2,0.3,1e-08,0.5,4.742400000000002,1.6995220033880114,"{'200': 0.13434596018640754, '400': 0.6392845649471754, '600': 0.9919274446908963, '800': 1.1144757651081558, '1000': 1.195262964552402}","{'200': 0.17630821943134112, '400': 0.2961149530886511, '600': 0.23827340742317885, '800': 0.14372286092361056, '1000': 0.10979620446852688}"
0.1,0.06,0.2,0.3,1e-08,0.7,5.140000000000001,1.7598504481915502,"{'200': 0.10657480729591909, '400': 0.6413188385032231, '600': 1.007307979861585, '800': 1.119908525519123, '1000': 1.1944587774085837}","{'200': 0.16353350075338002, '400': 0.35609585347425193, '600': 0.2438852405297737, '800': 0.16044468063236433, '1000': 0.14005896924352917}"
0.1,0.06,0.2,0.3,1e-08,0.9,5.0568,1.6748337708560814,"{'200': 0.10639024723490795, '400': 0.6188238509647165, '600': 0.9898386576124373, '800': 1.1139803622649596, '1000': 1.1800193312738438}","{'200': 0.15947528819288964, '400': 0.33390668585712857, '600': 0.2589879224544078, '800': 0.16498337775978006, '1000': 0.12602928740667912}"
0.1,0.06,0.2,0.5,1e-08,0.1,5.107200000000001,1.6305275710640403,"{'200': 0.08520948907982498, '400': 0.6106397684403054, '600': 0.9568685602340008, '800': 1.0848402358494285, '1000': 1.1676160980496308}","{'200': 0.1362026710630456, '400': 0.2513836394036993, '600': 0.24162593538961463, '800': 0.1643348681764593, '1000': 0.1167661562621255}"
0.1,0.06,0.2,0.5,1e-08,0.3,5.347600000000001,1.4862077378347889,"{'200': 0.07930315863586247, '400': 0.6513588195296676, '600': 0.9928765905149528, '800': 1.0909471308659333, '1000': 1.1622724882721767}","{'200': 0.11067541099734246, '400': 0.2951122773693206, '600': 0.2421081683048963, '800': 0.1501332099080409, '1000': 0.12202860532673307}"
0.1,0.06,0.2,0.5,1e-08,0.5,5.126000000000001,1.2845263718585151,"{'200': 0.07178476848833917, '400': 0.6144259832597894, '600': 0.9466834322160528, '800': 1.0546103183169155, '1000': 1.1274326581553353}","{'200': 0.10221048978091835, '400': 0.22230180298366972, '600': 0.15161055814532443, '800': 0.1173989486811422, '1000': 0.12059487749105739}"
