cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.1,1e-08,1.5747926500786729,0.7358051975134707
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.2,1e-08,1.5196771297259344,0.8779817895310877
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.3,1e-08,0.6551635241930471,0.3253198908353445
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.4,1e-08,0.32224800206238846,0.18492184413758675
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.5,1e-08,0.29335680187748414,0.21054000107113768
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.6,1e-08,0.3160252820225627,0.1202759931064316
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.7,1e-08,0.37025184236961256,0.1808088708287456
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.8,1e-08,0.31735872203109666,0.168172109012313
"[10, 20, 25, 30, 40, 175]",0.92,0.1,0.9,1e-08,0.2600208016641343,0.1444799324808017
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.1,1e-08,2.697549137264316,0.7732871427788875
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.2,1e-08,3.163364180245531,1.107862818254017
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.3,1e-08,3.17847650034225,0.8045166633204729
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.4,1e-08,3.3300441813122834,0.9609526084651983
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.5,1e-08,3.5153923424985116,0.9845371526401817
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.6,1e-08,3.7305206638753328,0.9861924540787346
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.7,1e-08,3.912312985038803,1.0947810454118525
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.8,1e-08,3.939870745215173,1.2161198689770256
"[10, 20, 25, 30, 40, 175]",0.92,0.3,0.9,1e-08,4.091882906188051,1.1256199604596773
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.1,1e-08,3.4584989021343935,1.0044602957553355
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.2,1e-08,3.788747544247985,0.9449423245083639
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.3,1e-08,4.018988185721525,0.918549516431527
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.4,1e-08,4.035433945826778,0.9368700113162842
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.5,1e-08,4.227893787058521,1.068245155445633
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.6,1e-08,4.448355868469478,1.1237537488081863
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.7,1e-08,4.4012409881679435,1.023322517895926
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.8,1e-08,4.693264350036892,1.216453664339269
"[10, 20, 25, 30, 40, 175]",0.92,0.5,0.9,1e-08,4.75771395044937,0.899233029140951
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.1,1e-08,3.9367593851952596,1.3197371025476805
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.2,1e-08,4.07365922607142,0.9284420185897113
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.3,1e-08,4.33723586775831,0.8969795877012162
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.4,1e-08,4.487025628716966,0.9256513494382927
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.5,1e-08,4.791494430665566,1.3903217968799235
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.6,1e-08,4.742157150349806,1.1044781624010438
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.7,1e-08,4.871056351174763,1.119046180585141
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.8,1e-08,4.888391071285704,1.2296341458200613
"[10, 20, 25, 30, 40, 175]",0.92,0.7,0.9,1e-08,4.907503711408025,1.2448300297286472
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.1,1e-08,3.8656425847401126,1.0858771097843565
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.2,1e-08,4.356348507880632,1.1570126101046823
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.3,1e-08,4.607035229485025,1.3138072524559365
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.4,1e-08,4.92794979153888,1.2782974419979096
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.5,1e-08,4.858610911095111,1.1159930763527306
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.6,1e-08,4.81105155079073,0.9760343659232007
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.7,1e-08,5.018179232116349,1.0918603999107082
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.8,1e-08,5.0390697922500465,1.034601657923116
"[10, 20, 25, 30, 40, 175]",0.92,0.9,0.9,1e-08,5.183970273177409,1.210314722097447
"[10, 20, 25, 30, 40, 175]",0.92,1.0,0.1,1e-08,3.9158688250615605,1.0756893598740043
"[10, 20, 25, 30, 40, 175]",0.92,1.0,0.2,1e-08,4.556364509160734,1.23767082976434
"[10, 20, 25, 30, 40, 175]",0.92,1.0,0.3,1e-08,4.641704669706911,1.3471532635328345
"[10, 20, 25, 30, 40, 175]",0.92,1.0,0.4,1e-08,4.756380510440835,1.117145821050007
