cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.1,1e-08,90.25077561760496,54.26504591939682
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.2,1e-08,118.41480651785477,62.867876737237275
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.3,1e-08,125.95763216612887,60.7062769195652
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.4,1e-08,127.10794641349088,60.085700061707726
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.5,1e-08,118.3405783573797,57.083694549300546
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.6,1e-08,117.37383435119253,55.1956572909107
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.7,1e-08,121.63061933843596,60.15168495725501
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.8,1e-08,119.62645900560935,59.55500686006911
"[10, 20, 30, 35, 100, 105]",0.92,0.1,0.9,1e-08,115.44345769883813,55.621771523454946
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.1,1e-08,110.8030864691398,59.752234703407204
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.2,1e-08,120.25806508965165,55.760858566590045
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.3,1e-08,125.9647438461744,58.267964833635716
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.4,1e-08,123.98458543350137,59.184508392471585
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.5,1e-08,119.05752460196815,56.07082849530873
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.6,1e-08,129.08054866611553,61.71263314470635
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.7,1e-08,133.22576917264496,61.29417265518552
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.8,1e-08,135.71396822856943,62.36328509191901
"[10, 20, 30, 35, 100, 105]",0.92,0.3,0.9,1e-08,136.11533367113816,62.35543712106998
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.1,1e-08,113.46729960619074,58.794770591829675
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.2,1e-08,132.14212692570965,63.92254713965312
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.3,1e-08,132.19368660603962,64.47862142066982
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.4,1e-08,136.47891831346513,64.49445119432025
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.5,1e-08,139.19558009085173,64.6750694423231
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.6,1e-08,139.37737241201523,64.87157229757996
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.7,1e-08,136.9425109564321,64.14538524066867
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.8,1e-08,132.23769012632127,62.89026681841362
"[10, 20, 30, 35, 100, 105]",0.92,0.5,0.9,1e-08,127.95245841889577,63.213620957026365
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.1,1e-08,107.23480100630275,60.235327274563986
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.2,1e-08,119.66824012587678,61.270730074869576
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.3,1e-08,129.7837160306158,65.69186998471469
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.4,1e-08,134.5316514210026,67.20100662042651
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.5,1e-08,136.51669911370692,66.60391389999094
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.6,1e-08,137.9910392831427,68.01660551001716
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.7,1e-08,133.22087989261368,66.81368118410056
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.8,1e-08,128.43605266199074,65.12657437895747
"[10, 20, 30, 35, 100, 105]",0.92,0.7,0.9,1e-08,124.67219599790208,65.37853114892238
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.1,1e-08,103.79096994426222,65.44344077529215
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.2,1e-08,117.87476331439849,64.86739826917656
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.3,1e-08,128.6027326630575,66.8830873562853
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.4,1e-08,123.71967535180596,65.44702066290498
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.5,1e-08,122.77604430576672,67.02586292225992
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.6,1e-08,118.02499755536003,64.76020058047365
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.7,1e-08,122.83427118613938,69.38395566770787
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.8,1e-08,115.02475753615846,68.71392064884414
"[10, 20, 30, 35, 100, 105]",0.92,0.9,0.9,1e-08,102.27173729453912,64.68022174944296
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.1,1e-08,113.15794152421087,66.49448225855164
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.2,1e-08,121.42526957712175,70.10585286645775
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.3,1e-08,121.19013965561693,65.19164029687492
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.4,1e-08,121.16080397542919,67.60271106321737
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.5,1e-08,122.98317198709232,69.7338677557848
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.6,1e-08,117.88098603443837,67.80178385997961
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.7,1e-08,113.68731720759887,67.83088256650845
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.8,1e-08,112.03740743703945,69.39034078538351
"[10, 20, 30, 35, 100, 105]",0.92,1.0,0.9,1e-08,106.03781635864203,69.36763224487106
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.1,1e-08,75.94474224604635,43.22956352285785
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.2,1e-08,112.72812936146003,61.7224090386163
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.3,1e-08,125.0544488003485,61.96376878064425
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.4,1e-08,128.32626610128813,62.24716048299336
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.5,1e-08,127.05505329315238,62.68923965192682
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.6,1e-08,108.99049701753916,52.038603789263206
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.7,1e-08,105.01551235209928,50.006193008357194
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.8,1e-08,106.0355939586278,50.149819503779824
"[10, 20, 30, 35, 100, 105]",0.94,0.1,0.9,1e-08,112.51877928012019,55.97987181256524
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.1,1e-08,102.88689761847616,61.362235068596014
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.2,1e-08,117.77431083375564,57.14149554060652
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.3,1e-08,119.13130828244037,59.02334338414455
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.4,1e-08,124.0437012738797,59.76358902142036
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.5,1e-08,124.74331279835722,61.96206427872391
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.6,1e-08,128.7685237041186,61.56807428205462
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.7,1e-08,131.57585940208554,60.084744847317374
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.8,1e-08,134.89123574330395,62.903455855214474
"[10, 20, 30, 35, 100, 105]",0.94,0.3,0.9,1e-08,135.16103510503066,64.80215798705542
"[10, 20, 30, 35, 100, 105]",0.94,0.5,0.1,1e-08,108.37978149363062,58.93258698675793
"[10, 20, 30, 35, 100, 105]",0.94,0.5,0.2,1e-08,128.7218533038199,64.20092818126814
