r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.1,0.1,0.2,0.1,1e-08,0.1,2.6916,1.0477560021302663,"{'200': 0.39763939121984415, '400': 1.0825365234291047, '600': 1.203117886042819, '800': 1.2490652412720056, '1000': 1.2859424264210262}","{'200': 0.24590057562765358, '400': 0.2092183855534857, '600': 0.1859004563241949, '800': 0.12245854538037344, '1000': 0.10012483446321453}"
0.1,0.1,0.2,0.1,1e-08,0.3,2.523200000000001,0.9897002374456622,"{'200': 0.4270676280889544, '400': 1.041584973022418, '600': 1.1765510565661859, '800': 1.2305006771224842, '1000': 1.2738760474345225}","{'200': 0.2540279719105567, '400': 0.24789918108452433, '600': 0.2065313014350301, '800': 0.14816100086343711, '1000': 0.12705471136197902}"
0.1,0.1,0.2,0.1,1e-08,0.5,3.0980000000000008,1.0858456612244671,"{'200': 0.36723383199524795, '400': 1.0164804474130518, '600': 1.160196094986051, '800': 1.2223550376022159, '1000': 1.2602818590246203}","{'200': 0.3317255153116048, '400': 0.25293541349726856, '600': 0.207210474195076, '800': 0.13150699991042442, '1000': 0.10612326610004139}"
0.1,0.1,0.2,0.1,1e-08,0.7,3.318,1.3115621220514113,"{'200': 0.35315841670123754, '400': 0.9967112532543712, '600': 1.1470597291345397, '800': 1.2064803687801906, '1000': 1.2573988696959402}","{'200': 0.33256585916622006, '400': 0.2892913569228932, '600': 0.2485552900192375, '800': 0.1755260146815595, '1000': 0.14292745143672245}"
0.1,0.1,0.2,0.1,1e-08,0.9,3.400400000000002,1.180502537057841,"{'200': 0.30707530580739734, '400': 0.9572711684841522, '600': 1.129203907062829, '800': 1.2024962420487906, '1000': 1.2419372885827167}","{'200': 0.3118832351603254, '400': 0.25142958995958986, '600': 0.23427267421089001, '800': 0.1416142449011626, '1000': 0.10932808357651741}"
0.1,0.1,0.2,0.3,1e-08,0.1,4.213200000000001,1.5490573133360817,"{'200': 0.13523987896315004, '400': 0.7421270397132378, '600': 1.0514955306729084, '800': 1.1526457303088045, '1000': 1.2130145489744981}","{'200': 0.1556020278427051, '400': 0.2724452936148967, '600': 0.22971578558808908, '800': 0.12469657844043028, '1000': 0.1045725488512751}"
0.1,0.1,0.2,0.3,1e-08,0.3,4.2456000000000005,1.7007078055915428,"{'200': 0.12932572500441808, '400': 0.7142905283721402, '600': 1.0252478544085544, '800': 1.1115723842932672, '1000': 1.1795827720442724}","{'200': 0.15079015692291814, '400': 0.2953687341160682, '600': 0.2294246471689168, '800': 0.16992982532714834, '1000': 0.13178942242503128}"
0.1,0.1,0.2,0.3,1e-08,0.5,4.572000000000001,1.3187066390975664,"{'200': 0.12112807702936033, '400': 0.677176041101414, '600': 1.0142295458276303, '800': 1.119662853785406, '1000': 1.1925923918279686}","{'200': 0.1461111480569491, '400': 0.251321048558604, '600': 0.18058314760841768, '800': 0.12804758886717493, '1000': 0.11651726806625375}"
0.1,0.1,0.2,0.3,1e-08,0.7,4.829600000000001,1.5459000743903213,"{'200': 0.09737330338172312, '400': 0.6679778846793614, '600': 0.9827457211824645, '800': 1.0948438174476338, '1000': 1.1726456793736908}","{'200': 0.12760144781686047, '400': 0.29587657839085246, '600': 0.24037494745748894, '800': 0.15730206448879297, '1000': 0.12404465836626606}"
0.1,0.1,0.2,0.3,1e-08,0.9,5.272800000000001,1.6852221693296114,"{'200': 0.079195042670099, '400': 0.6493036467378178, '600': 0.962723413925478, '800': 1.107840547608219, '1000': 1.1813678267356127}","{'200': 0.12650678219019001, '400': 0.3478510469051391, '600': 0.3005943481576599, '800': 0.1574463508667966, '1000': 0.12113612360339064}"
0.1,0.1,0.2,0.5,1e-08,0.1,4.961200000000001,1.4292311779414832,"{'200': 0.08947475537075492, '400': 0.6493247331220169, '600': 1.0024172778011002, '800': 1.1158346755826958, '1000': 1.1936922172366027}","{'200': 0.16534290507423063, '400': 0.29243574376461484, '600': 0.2213315240367106, '800': 0.14850475044151795, '1000': 0.12277044701529777}"
0.1,0.1,0.2,0.5,1e-08,0.3,5.8432,2.025620931961357,"{'200': 0.058735950917571014, '400': 0.5415944797303981, '600': 0.9033820852993782, '800': 1.0534578781005737, '1000': 1.135301093141198}","{'200': 0.08332271061431805, '400': 0.29684268555232307, '600': 0.3106824587693706, '800': 0.17339215675524294, '1000': 0.13647098422593007}"
