r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.02,0.2,0.1,1e-08,0.1,3.3796000000000013,1.4267397239861233,"{'200': 0.3301531471340429, '400': 0.9389617932436778, '600': 1.1303093071407637, '800': 1.2094094143745813, '1000': 1.263552901459266}","{'200': 0.3204491831885128, '400': 0.30436950766071935, '600': 0.2528896997312354, '800': 0.1704993744026128, '1000': 0.1355616256870762}"
0.3,0.02,0.2,0.1,1e-08,0.3,3.1224000000000007,1.2693232212482366,"{'200': 0.3701121163364931, '400': 0.9740884672935978, '600': 1.1512141394035125, '800': 1.2144810113203859, '1000': 1.2693890905703529}","{'200': 0.31065686290820355, '400': 0.27997592278516137, '600': 0.22603404059754387, '800': 0.15489394037200283, '1000': 0.1293170709390197}"
0.3,0.02,0.2,0.1,1e-08,0.5,3.2771999999999997,1.2316665782589051,"{'200': 0.34296838735356655, '400': 0.9964387573104798, '600': 1.1611559796155757, '800': 1.2264530058414687, '1000': 1.270254712189552}","{'200': 0.31156832365782755, '400': 0.24463608024995115, '600': 0.2125962911334844, '800': 0.13569326051652958, '1000': 0.10307596668025794}"
0.3,0.02,0.2,0.1,1e-08,0.7,3.8735999999999997,1.3219164270104222,"{'200': 0.2959247602669455, '400': 0.947561838374184, '600': 1.1370625127985574, '800': 1.2097910504270721, '1000': 1.2602032833770456}","{'200': 0.3163062400914461, '400': 0.3086855953921244, '600': 0.23144198923501005, '800': 0.14204369793678528, '1000': 0.11204853700938514}"
0.3,0.02,0.2,0.1,1e-08,0.9,3.7272000000000003,1.4213715066793764,"{'200': 0.3004982381987205, '400': 0.9007990753315653, '600': 1.12666300064973, '800': 1.1984506247113125, '1000': 1.2416533608796232}","{'200': 0.3150601600901052, '400': 0.31519277263563045, '600': 0.2323883240642881, '800': 0.15780012516525554, '1000': 0.1329029241798329}"
0.3,0.02,0.2,0.3,1e-08,0.1,3.985200000000001,1.6535216236868506,"{'200': 0.1713397674464828, '400': 0.8022004916721285, '600': 1.0404109444566854, '800': 1.1397098459494466, '1000': 1.203701325630057}","{'200': 0.21213459651360164, '400': 0.2985780989990052, '600': 0.2003305062367585, '800': 0.13382514168166298, '1000': 0.10032323889954806}"
0.3,0.02,0.2,0.3,1e-08,0.3,4.187600000000001,1.8648175889346386,"{'200': 0.15627510200513192, '400': 0.7484214532233796, '600': 1.0324597847754946, '800': 1.1261546587356353, '1000': 1.187750300996706}","{'200': 0.2001423707917665, '400': 0.3584326374193274, '600': 0.2704373107153127, '800': 0.17349743851093946, '1000': 0.12828556023813747}"
0.3,0.02,0.2,0.3,1e-08,0.5,4.964400000000001,1.6570674820296243,"{'200': 0.1097837799693279, '400': 0.6762137473661957, '600': 0.9888402395466362, '800': 1.1187481439315716, '1000': 1.1931002394483317}","{'200': 0.13986792251629626, '400': 0.34962063270589544, '600': 0.24956506661219127, '800': 0.16006104295770335, '1000': 0.12040757707137738}"
0.3,0.02,0.2,0.3,1e-08,0.7,4.2052000000000005,1.8741690852215016,"{'200': 0.1801122569342397, '400': 0.7667856960696846, '600': 1.0380393465497666, '800': 1.1266673968118228, '1000': 1.1857675974351607}","{'200': 0.21269794746813858, '400': 0.31819965356131663, '600': 0.24794537482091608, '800': 0.16129002295648706, '1000': 0.13077800485343494}"
0.3,0.02,0.2,0.3,1e-08,0.9,4.1808000000000005,1.4743327168587148,"{'200': 0.15426628292473354, '400': 0.7977300349011966, '600': 1.0411638838846005, '800': 1.1466675067017051, '1000': 1.2176703054844982}","{'200': 0.19256576797260921, '400': 0.2763215365142894, '600': 0.2024861810352654, '800': 0.15195493901548157, '1000': 0.11457073332921051}"
0.3,0.02,0.2,0.5,1e-08,0.1,5.2852000000000015,1.7387552329180782,"{'200': 0.08232566108968675, '400': 0.6037308827116353, '600': 0.9399110643620928, '800': 1.0763310385640206, '1000': 1.1526168260797198}","{'200': 0.13617227482798003, '400': 0.30778871271666025, '600': 0.2789532312204772, '800': 0.1752810576796608, '1000': 0.14270087674043685}"
0.3,0.02,0.2,0.5,1e-08,0.3,5.4716000000000005,1.8413979037676784,"{'200': 0.06543510799345695, '400': 0.5479507537972094, '600': 0.9301688131965749, '800': 1.0578720448702328, '1000': 1.1482084066714395}","{'200': 0.1032204953482474, '400': 0.24417190677962283, '600': 0.2163470035948263, '800': 0.18127268892399068, '1000': 0.14112145908597856}"
0.3,0.02,0.2,0.5,1e-08,0.5,5.397200000000001,1.584849570148536,"{'200': 0.06028242982192609, '400': 0.5541827204824888, '600': 0.8885977630259418, '800': 1.0329328716205795, '1000': 1.1251267897449886}","{'200': 0.08149250782744238, '400': 0.2849707987631296, '600': 0.2663832259918472, '800': 0.15959661044170792, '1000': 0.1316415520453127}"
0.3,0.02,0.2,0.5,1e-08,0.7,5.607200000000001,1.4404330459969323,"{'200': 0.05280601023763372, '400': 0.5355136381271758, '600': 0.9151708936388715, '800': 1.0540777969130173, '1000': 1.1380202070601697}","{'200': 0.0876232903056474, '400': 0.2728593912606362, '600': 0.19993341942473336, '800': 0.15178952087783973, '1000': 0.12057885371212745}"
0.3,0.02,0.2,0.5,1e-08,0.9,5.668,1.573388191134025,"{'200': 0.044738870082770776, '400': 0.5231260683927818, '600': 0.9249212148924044, '800': 1.0635695329492512, '1000': 1.1545445492092758}","{'200': 0.07449791738187203, '400': 0.34542634822984314, '600': 0.3067989457441807, '800': 0.1939483419949608, '1000': 0.15193455001836392}"
