r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.04,0.2,0.1,1e-08,0.1,3.3552000000000013,1.5348811550084263,"{'200': 0.3560545409299382, '400': 0.965191655112508, '600': 1.1411133611969109, '800': 1.1892044806063924, '1000': 1.2394309493469795}","{'200': 0.32123472374059553, '400': 0.30622396658272466, '600': 0.24654711598420376, '800': 0.15641445484768857, '1000': 0.12254159026649442}"
0.3,0.04,0.2,0.1,1e-08,0.3,3.3532000000000006,1.4221778229180762,"{'200': 0.2966755082948139, '400': 0.961915102256194, '600': 1.134634798280089, '800': 1.1940101427545369, '1000': 1.247404986885057}","{'200': 0.25354768492037566, '400': 0.24485349764471345, '600': 0.21315019549699976, '800': 0.1393747980532331, '1000': 0.11018029189580668}"
0.3,0.04,0.2,0.1,1e-08,0.5,3.5316000000000014,1.3911338684684516,"{'200': 0.3139744407543051, '400': 0.9647858547907897, '600': 1.123797137683796, '800': 1.1916414090217233, '1000': 1.2492956774742654}","{'200': 0.27224756320261806, '400': 0.2622445508258062, '600': 0.25977430758584685, '800': 0.16909245873228096, '1000': 0.13960236674472393}"
0.3,0.04,0.2,0.1,1e-08,0.7,3.3972000000000007,1.1496313148135793,"{'200': 0.3353168910874935, '400': 0.9790480450244491, '600': 1.1278563529431516, '800': 1.2052604598752412, '1000': 1.2416816044376997}","{'200': 0.31185664854124945, '400': 0.24855132810875014, '600': 0.21942321874593668, '800': 0.13103798415471468, '1000': 0.10899930486006772}"
0.3,0.04,0.2,0.1,1e-08,0.9,3.6460000000000012,1.2865631737306957,"{'200': 0.2929328992211182, '400': 0.9482276429070671, '600': 1.133626132637567, '800': 1.1988920681489976, '1000': 1.2475962972981312}","{'200': 0.3018851645568761, '400': 0.2724699869168318, '600': 0.23285573502560133, '800': 0.14000774415107817, '1000': 0.11145990787499863}"
0.3,0.04,0.2,0.3,1e-08,0.1,4.165200000000002,1.5897821737584046,"{'200': 0.1581757794074863, '400': 0.7731450880801264, '600': 1.0467574196738594, '800': 1.120051631097722, '1000': 1.1831045385332457}","{'200': 0.1963214131381603, '400': 0.29156828558285613, '600': 0.23935705404805263, '800': 0.16590958486869245, '1000': 0.1274181422432046}"
0.3,0.04,0.2,0.3,1e-08,0.3,3.993200000000001,1.6753390582207528,"{'200': 0.1621882531353434, '400': 0.7901890327644984, '600': 1.0468456043409329, '800': 1.1229501569737832, '1000': 1.178472761893115}","{'200': 0.19218451284724658, '400': 0.3266511782518557, '600': 0.2735848938406032, '800': 0.18164167423042415, '1000': 0.15068417161601305}"
0.3,0.04,0.2,0.3,1e-08,0.5,4.256000000000001,1.6702670445171333,"{'200': 0.12211667265059989, '400': 0.6735935523681006, '600': 1.0039847590572035, '800': 1.1013934749221306, '1000': 1.163154743377168}","{'200': 0.11092481196017351, '400': 0.2886263452490326, '600': 0.23734902568574728, '800': 0.1568462672780431, '1000': 0.12228850221090873}"
0.3,0.04,0.2,0.3,1e-08,0.7,4.283200000000002,1.7330590757386202,"{'200': 0.1852106361238113, '400': 0.7976839330483594, '600': 1.0599577995151177, '800': 1.1531110342911697, '1000': 1.2162552953753403}","{'200': 0.2424543579230193, '400': 0.28862993539307463, '600': 0.23985446033223157, '800': 0.16075548228110106, '1000': 0.12333876667468921}"
0.3,0.04,0.2,0.3,1e-08,0.9,4.340400000000001,1.577690159695496,"{'200': 0.17066472053983647, '400': 0.7883362434127131, '600': 1.0438210412849727, '800': 1.1265996931928408, '1000': 1.1837844421408839}","{'200': 0.22946665023558482, '400': 0.27524889498797117, '600': 0.21809856770591057, '800': 0.15127248272455973, '1000': 0.11297111855294086}"
