r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.5,0.1,0.2,0.1,1e-08,0.1,3.3296000000000006,1.5082166422633054,"{'200': 0.35721672598473253, '400': 0.9377073895597631, '600': 1.1361185131322191, '800': 1.201430372755631, '1000': 1.2607547497675642}","{'200': 0.3052570902133383, '400': 0.32382640281074593, '600': 0.26571090047493595, '800': 0.1746584175982591, '1000': 0.13445343583266936}"
0.5,0.1,0.2,0.1,1e-08,0.3,3.286000000000001,1.4821605850919124,"{'200': 0.40899168566631416, '400': 0.9694231180723482, '600': 1.1571867215660827, '800': 1.2196389451044944, '1000': 1.267546148154975}","{'200': 0.3288693169539561, '400': 0.31457851890059624, '600': 0.2740812221783607, '800': 0.1737054271345733, '1000': 0.12951681411174057}"
0.5,0.1,0.2,0.1,1e-08,0.5,3.416000000000001,1.414636066272877,"{'200': 0.3468037770899811, '400': 0.8938764665752734, '600': 1.1275585152621432, '800': 1.188383704310732, '1000': 1.2363025992623626}","{'200': 0.3286907663741233, '400': 0.2789789008903293, '600': 0.21509831351049688, '800': 0.17515438757056562, '1000': 0.1533457051540022}"
0.5,0.1,0.2,0.1,1e-08,0.7,3.3016000000000014,1.441012088776496,"{'200': 0.3352289895444092, '400': 0.9601909081838976, '600': 1.139420857341848, '800': 1.1983290497886632, '1000': 1.2522590651693366}","{'200': 0.3394438231456555, '400': 0.2625456210845771, '600': 0.22180640169465032, '800': 0.14947242057468232, '1000': 0.1148996222310501}"
0.5,0.1,0.2,0.1,1e-08,0.9,3.7068000000000008,1.7525317001412555,"{'200': 0.3092124049826909, '400': 0.9166643516863053, '600': 1.0990913056278069, '800': 1.1869127448406078, '1000': 1.2360898284724928}","{'200': 0.34378520928397893, '400': 0.312192242376726, '600': 0.2572499417084775, '800': 0.16420500568262392, '1000': 0.1264770964296312}"
0.5,0.1,0.2,0.3,1e-08,0.1,3.8772,2.2727043274478094,"{'200': 0.3780743707278036, '400': 0.8877874312901239, '600': 2.4558230784135486, '800': 7.586915854725722, '1000': 9.661536664128693}","{'200': 0.4042602863523647, '400': 0.4222498715510763, '600': 9.033798353840144, '800': 21.50458920710172, '1000': 28.24760420459032}"
0.5,0.1,0.2,0.3,1e-08,0.3,3.864400000000001,1.6720690894816523,"{'200': 0.3991665542150487, '400': 3.316683054790331, '600': 9.754135870466435, '800': 13.913260126674377, '1000': 16.11245541158267}","{'200': 0.4159759758203519, '400': 14.580962302511791, '600': 31.05150104225433, '800': 33.83209079523086, '1000': 37.143722923348996}"
0.5,0.1,0.2,0.3,1e-08,0.5,3.8788000000000005,2.010996011930406,"{'200': 0.4506739542338269, '400': 1.2111812962927935, '600': 1.532841550285069, '800': 3.1767829747114895, '1000': 6.284002988269821}","{'200': 0.7158230292138749, '400': 1.9883292824306742, '600': 2.4602984427010317, '800': 10.179533825612488, '1000': 18.962675766690413}"
0.5,0.1,0.2,0.3,1e-08,0.7,4.1164000000000005,1.6112377354071614,"{'200': 0.5349194532939436, '400': 4.332393662791821, '600': 6.586400783300822, '800': 7.301135385118162, '1000': 9.29171389102916}","{'200': 1.5091679025947993, '400': 19.391140890784328, '600': 31.071710859756312, '800': 29.57274839671832, '1000': 31.313257262966605}"
0.5,0.1,0.2,0.3,1e-08,0.9,4.427200000000001,1.6181943517389994,"{'200': 0.23073310103227132, '400': 3.73591208571729, '600': 5.3806574397940725, '800': 9.819388614143069, '1000': 11.576173811792582}","{'200': 0.3276068280497372, '400': 19.29113295681389, '600': 25.040770978951688, '800': 28.725282258604082, '1000': 33.107637322624775}"
0.5,0.1,0.2,0.5,1e-08,0.1,6.2212000000000005,2.0434886248765856,"{'200': 0.03548224018664429, '400': 0.4816450333256838, '600': 0.8633283559541312, '800': 1.0331854717614302, '1000': 1.1251740922247253}","{'200': 0.04760225453785103, '400': 0.3004622481279126, '600': 0.3088307423611157, '800': 0.21496509940475492, '1000': 0.14522536976274522}"
0.5,0.1,0.2,0.5,1e-08,0.3,5.680400000000001,1.5698664401789089,"{'200': 0.05445479943117811, '400': 0.48064445477750295, '600': 0.8996651188734576, '800': 1.0355757768409433, '1000': 1.14068290918415}","{'200': 0.118480462808805, '400': 0.2912799885068292, '600': 0.23015806337746936, '800': 0.17083610960147982, '1000': 0.1397261740401214}"
