r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.5,0.02,0.2,0.1,1e-08,0.1,3.210400000000001,1.1902835964592635,"{'200': 0.39063833146982446, '400': 1.0039013208686314, '600': 1.1613470884773816, '800': 1.202696424845257, '1000': 1.2558354789287458}","{'200': 0.34131491993863106, '400': 0.25772947752233055, '600': 0.21226511736476714, '800': 0.1612288048076618, '1000': 0.13152041080154558}"
0.5,0.02,0.2,0.1,1e-08,0.3,3.0812000000000004,1.1853867554515698,"{'200': 0.3576416907700269, '400': 0.9433845880752307, '600': 1.1388041528722144, '800': 1.1895840457554274, '1000': 1.2394437745549658}","{'200': 0.28216974087900343, '400': 0.24425195859593077, '600': 0.22258780697667238, '800': 0.13219999234089183, '1000': 0.10704237781359435}"
0.5,0.02,0.2,0.1,1e-08,0.5,3.544000000000001,1.300277508841863,"{'200': 0.3408528115374091, '400': 0.9413726222687018, '600': 1.1262815628511662, '800': 1.2049151426553235, '1000': 1.2433055069722962}","{'200': 0.3125339303682666, '400': 0.27140019417454797, '600': 0.22517323330056063, '800': 0.14826574339213341, '1000': 0.11447212458905073}"
0.5,0.02,0.2,0.1,1e-08,0.7,3.392000000000001,1.4303806486386756,"{'200': 0.3082131817052961, '400': 0.9053854422614053, '600': 1.114806319560931, '800': 1.1854474143350362, '1000': 1.2404740233399338}","{'200': 0.2505759620334141, '400': 0.24727599641011228, '600': 0.22440817255746043, '800': 0.1413650572376339, '1000': 0.11850932061704736}"
0.5,0.02,0.2,0.1,1e-08,0.9,3.4676000000000005,1.4995158685389098,"{'200': 0.3158968826473294, '400': 0.92789952598603, '600': 1.1176927774853227, '800': 1.1987463997558843, '1000': 1.2474438996624968}","{'200': 0.2968357365068571, '400': 0.27658379006947936, '600': 0.22125872154106074, '800': 0.15906084634054868, '1000': 0.13331353991565634}"
0.5,0.02,0.2,0.3,1e-08,0.1,3.188,1.714267190376109,"{'200': 0.4645392397186597, '400': 0.9858690070609455, '600': 1.174842640518961, '800': 1.2436805832637965, '1000': 1.341993439433545}","{'200': 0.42219659639587354, '400': 0.3325980392235979, '600': 0.26910381907768804, '800': 0.18590000487858407, '1000': 0.41700917233268836}"
0.5,0.02,0.2,0.3,1e-08,0.3,3.8036000000000008,1.7650275465272487,"{'200': 0.44661854258795647, '400': 0.9430319544635061, '600': 3.1508875907132277, '800': 4.178900414385279, '1000': 4.530169258795389}","{'200': 0.4378559455149724, '400': 0.3437015706359088, '600': 12.217412377712984, '800': 18.434548506611144, '1000': 20.3358601161964}"
0.5,0.02,0.2,0.3,1e-08,0.5,3.9244000000000008,1.449665009579799,"{'200': 0.31372269655116336, '400': 4.009467107716622, '600': 5.426130426959394, '800': 5.117999215561511, '1000': 5.164665330325207}","{'200': 0.33235656674633823, '400': 19.780169892549733, '600': 26.689942548828903, '800': 24.168413266306537, '1000': 23.438966584523268}"
0.5,0.02,0.2,0.3,1e-08,0.7,4.082800000000001,1.5373694936481592,"{'200': 0.5307201372841295, '400': 1.241022064810883, '600': 3.962597937881873, '800': 5.151269948244968, '1000': 5.805227300278177}","{'200': 1.731965936555651, '400': 2.2640033218933837, '600': 15.891321098438084, '800': 18.403773829480798, '1000': 19.301855862478202}"
0.5,0.02,0.2,0.3,1e-08,0.9,4.296,1.522983913243998,"{'200': 0.3412206949673214, '400': 1.266305449399732, '600': 1.6032002497821412, '800': 1.7476984549955799, '1000': 1.8656681830864252}","{'200': 0.6036988581363179, '400': 2.1959330182476022, '600': 2.592715197863006, '800': 2.472372137185533, '1000': 2.553358676253975}"
0.5,0.02,0.2,0.5,1e-08,0.1,5.516800000000001,1.8052947017038519,"{'200': 0.08151439839848096, '400': 0.5264304681860993, '600': 0.9030694141457907, '800': 1.061310467617763, '1000': 1.1501019494499631}","{'200': 0.18337870002270718, '400': 0.3262007875330461, '600': 0.2894838302840792, '800': 0.18141849812081762, '1000': 0.13295449130621834}"
0.5,0.02,0.2,0.5,1e-08,0.3,5.6656,1.441185289961009,"{'200': 0.05025026205030089, '400': 0.4870240087123665, '600': 0.9265718821659493, '800': 1.0560732310224856, '1000': 1.145874335090462}","{'200': 0.10490323150389141, '400': 0.2995895168951561, '600': 0.2332940002998516, '800': 0.17403310802326366, '1000': 0.14544852670029373}"
0.5,0.02,0.2,0.5,1e-08,0.5,5.744800000000001,1.1602390098596063,"{'200': 0.038996723485974334, '400': 0.5090873179340261, '600': 0.9403945258701104, '800': 1.0697303640882776, '1000': 1.154509571487014}","{'200': 0.05805262785807341, '400': 0.30670070565978796, '600': 0.2482113632450011, '800': 0.16672317122811833, '1000': 0.1314530483356177}"
0.5,0.02,0.2,0.5,1e-08,0.7,6.122800000000002,1.7596393266803279,"{'200': 0.036196453038812026, '400': 0.47690663980154696, '600': 0.8991701788736067, '800': 1.0679404183199903, '1000': 1.1592348780017339}","{'200': 0.0480604823837696, '400': 0.3401750834134986, '600': 0.3375095349468293, '800': 0.17872074471943428, '1000': 0.1335160045080351}"
0.5,0.02,0.2,0.5,1e-08,0.9,6.0856,2.0859673631195665,"{'200': 0.04194256419003273, '400': 0.4130553702281985, '600': 0.8427096468509138, '800': 1.0415078144681393, '1000': 1.1340262142041073}","{'200': 0.07304206603338056, '400': 0.29577436433642884, '600': 0.29706411294366863, '800': 0.16175832798990872, '1000': 0.12796044837457868}"
0.5,0.02,0.2,0.7,1e-08,0.1,5.522800000000001,1.282329505236466,"{'200': 0.04246113702938431, '400': 0.4531031833762561, '600': 0.9112114943857366, '800': 1.0473501289237361, '1000': 1.1346130670709922}","{'200': 0.055392818800785025, '400': 0.18055592391563205, '600': 0.1561213797495542, '800': 0.11685944751450969, '1000': 0.10713202263156554}"
