cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.1,1e-08,86.81316727560426,50.24478653075251
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.2,1e-08,108.68869509560764,56.59719223916906
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.3,1e-08,132.11056884550766,62.028260679002535
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.4,1e-08,131.17627187952817,62.45304763192706
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.5,1e-08,131.26161204007434,62.68345861334874
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.6,1e-08,123.77567983216437,59.25249085470167
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.7,1e-08,119.80113964672732,56.518313290325985
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.8,1e-08,123.2596385488617,60.490523516532946
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.1,0.9,1e-08,125.13667760087475,62.44596812343281
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.1,1e-08,105.5866691557547,52.72201569574575
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.2,1e-08,126.15053648736347,59.13766396762652
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.3,1e-08,135.06547190441904,64.47700619770764
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.4,1e-08,132.69061524921997,63.695140045165196
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.5,1e-08,133.21021237254539,61.66196607708365
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.6,1e-08,146.17213821550172,64.9659633493008
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.7,1e-08,141.60021690624143,64.90023885020199
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.8,1e-08,142.53451387222094,66.48555723906486
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.3,0.9,1e-08,142.14603834973468,67.1258327057319
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.5,0.1,1e-08,101.7352499311056,53.1033715360662
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.5,0.2,1e-08,129.94995155167973,62.90900701491475
"[5, 10, 15, 20, 30, 35, 45, 50, 90]",0.92,0.5,0.3,1e-08,140.93083002195738,64.90457767251544
