reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.3,0.09,0.5,0.3,1e-08,1.0,2.6217457396591737,0.5036833420030705
300,gold,0.3,0.09,0.7,0.3,1e-08,1.0,3.0470880337093647,0.6273138605661412
300,gold,0.3,0.09,0.9,0.3,1e-08,1.0,3.2401237432327927,0.5266289831493276
300,gold,0.3,0.09,1.0,0.3,1e-08,1.0,3.338024375283356,0.5230467278875941
300,gold,0.3,0.1,0.1,0.3,1e-08,1.0,0.23009414086460397,0.16413886772516634
300,gold,0.3,0.1,0.3,0.3,1e-08,1.0,2.407691815345229,0.854186827998127
300,gold,0.3,0.1,0.5,0.3,1e-08,1.0,2.8330341093954194,0.5857379308268533
300,gold,0.3,0.1,0.7,0.3,1e-08,1.0,3.0161138224391295,0.5820558854424582
300,gold,0.3,0.1,0.9,0.3,1e-08,1.0,3.483492546070353,0.8844304073616351
300,gold,0.3,0.1,1.0,0.3,1e-08,1.0,3.246207963303732,0.546698869233339
300,gold,0.5,0.01,0.1,0.3,1e-08,1.0,0.0923695228951661,0.02766107633315152
300,gold,0.5,0.01,0.3,0.3,1e-08,1.0,2.282135637517669,0.6683594198491882
300,gold,0.5,0.01,0.5,0.3,1e-08,1.0,3.1217580073072524,0.6424244588091539
300,gold,0.5,0.01,0.7,0.3,1e-08,1.0,3.151072885830867,0.4952183994690867
300,gold,0.5,0.01,0.9,0.3,1e-08,1.0,3.225189748513215,0.5639694763580535
300,gold,0.5,0.01,1.0,0.3,1e-08,1.0,3.515019868256127,0.6721025960856091
300,gold,0.5,0.03,0.1,0.3,1e-08,1.0,0.09845374296610501,0.03478887387402017
300,gold,0.5,0.03,0.3,0.3,1e-08,1.0,2.288219857588608,0.7063295692394015
300,gold,0.5,0.03,0.5,0.3,1e-08,1.0,2.959143398138518,0.5701658767386656
300,gold,0.5,0.03,0.7,0.3,1e-08,1.0,3.1593695495639653,0.656050170700959
300,gold,0.5,0.03,0.9,0.3,1e-08,1.0,3.3225372696482385,0.8302931799439596
300,gold,0.5,0.03,1.0,0.3,1e-08,1.0,3.4403498946582403,0.7380622192473772
300,gold,0.5,0.05,0.1,0.3,1e-08,1.0,0.09679441021948533,0.035351533669321984
300,gold,0.5,0.05,0.3,0.3,1e-08,1.0,2.03047017094701,0.43856812888663854
300,gold,0.5,0.05,0.5,0.3,1e-08,1.0,2.831927887564339,0.5700370863272181
300,gold,0.5,0.05,0.7,0.3,1e-08,1.0,3.1798346534389426,0.6854802901665292
300,gold,0.5,0.05,0.9,0.3,1e-08,1.0,3.268332399925327,0.7023570018173959
300,gold,0.5,0.05,1.0,0.3,1e-08,1.0,3.3894636904285687,0.7315999564342907
300,gold,0.5,0.07,0.1,0.3,1e-08,1.0,0.09790063205056526,0.03187474118354086
300,gold,0.5,0.07,0.3,0.3,1e-08,1.0,2.21354988399072,0.6898062638761934
300,gold,0.5,0.07,0.5,0.3,1e-08,1.0,2.8617958770034946,0.6045034193945713
300,gold,0.5,0.07,0.7,0.3,1e-08,1.0,3.4458810038136387,0.6302601195491359
300,gold,0.5,0.07,0.9,0.3,1e-08,1.0,3.418225458036644,0.7444100335887206
300,gold,0.5,0.07,1.0,0.3,1e-08,1.0,3.3629143664826517,0.586949461498987
300,gold,0.5,0.09,0.1,0.3,1e-08,1.0,0.09790063205056483,0.033830318254063914
300,gold,0.5,0.09,0.3,0.3,1e-08,1.0,2.15381390511241,0.5547964418540929
300,gold,0.5,0.09,0.5,0.3,1e-08,1.0,2.9480811798277196,0.6749947701072078
300,gold,0.5,0.09,0.7,0.3,1e-08,1.0,3.125076672800491,0.5514601817424862
300,gold,0.5,0.09,0.9,0.3,1e-08,1.0,3.363467477398193,0.8382521382252068
300,gold,0.5,0.09,1.0,0.3,1e-08,1.0,3.2887975038003048,0.6577937693025143
300,gold,0.5,0.1,0.1,0.3,1e-08,1.0,0.09015707923300646,0.021285789281143386
300,gold,0.5,0.1,0.3,0.3,1e-08,1.0,2.2605643118116125,0.8724964856330206
300,gold,0.5,0.1,0.5,0.3,1e-08,1.0,2.9569309544763596,0.7577587244380303
300,gold,0.5,0.1,0.7,0.3,1e-08,1.0,3.2677792890097876,0.7014868300860381
300,gold,0.5,0.1,0.9,0.3,1e-08,1.0,3.314793716830681,0.5633051122606357
300,gold,0.5,0.1,1.0,0.3,1e-08,1.0,3.368445475638052,0.5696129455396
300,gold,0.7,0.01,0.1,0.3,1e-08,1.0,0.09236952289516612,0.031682200967138606
300,gold,0.7,0.01,0.3,0.3,1e-08,1.0,1.8512622343120788,0.5801448006712687
300,gold,0.7,0.01,0.5,0.3,1e-08,1.0,2.6853534949462623,0.6078548040171644
300,gold,0.7,0.01,0.7,0.3,1e-08,1.0,2.947528068912182,0.5533898896433249
300,gold,0.7,0.01,0.9,0.3,1e-08,1.0,3.3103688295063605,0.5702047764544594
300,gold,0.7,0.01,1.0,0.3,1e-08,1.0,3.279947729151666,0.568779851527058
300,gold,0.7,0.03,0.1,0.3,1e-08,1.0,0.08905085740192677,0.025521139416757974
300,gold,0.7,0.03,0.3,0.3,1e-08,1.0,1.9381006480518446,0.6593824502197896
300,gold,0.7,0.03,0.5,0.3,1e-08,1.0,2.817547003760302,0.7558790378046475
300,gold,0.7,0.03,0.7,0.3,1e-08,1.0,2.9397845160946217,0.6467721079909775
300,gold,0.7,0.03,0.9,0.3,1e-08,1.0,3.178728431607863,0.5581163219727332
300,gold,0.7,0.03,1.0,0.3,1e-08,1.0,3.3363650425367366,0.6883455899446596
300,gold,0.7,0.05,0.1,0.3,1e-08,1.0,0.08849774648638643,0.021564233374546576
300,gold,0.7,0.05,0.3,0.3,1e-08,1.0,1.9076795476971498,0.6088565468148829
300,gold,0.7,0.05,0.5,0.3,1e-08,1.0,2.8020598981251843,0.7220256588554644
300,gold,0.7,0.05,0.7,0.3,1e-08,1.0,3.0968680161079556,0.6476002967100513
300,gold,0.7,0.05,0.9,0.3,1e-08,1.0,3.225189748513215,0.6091880862454536
300,gold,0.7,0.05,1.0,0.3,1e-08,1.0,3.3535114809184745,0.7126294859282675
300,gold,0.7,0.07,0.1,0.3,1e-08,1.0,0.09624129930394461,0.036455002937313734
300,gold,0.7,0.07,0.3,0.3,1e-08,1.0,1.9452910899538638,0.7205744663294487
300,gold,0.7,0.07,0.5,0.3,1e-08,1.0,2.7461956956556537,0.7753985757904506
300,gold,0.7,0.07,0.7,0.3,1e-08,1.0,2.9779491692668754,0.67257559548195
300,gold,0.7,0.07,0.9,0.3,1e-08,1.0,3.3098157185908215,0.7974094775385218
300,gold,0.7,0.07,1.0,0.3,1e-08,1.0,3.0880182414593174,0.6351633008883097
300,gold,0.7,0.09,0.1,0.3,1e-08,1.0,0.09071019014854605,0.028333103274258867
300,gold,0.7,0.09,0.3,0.3,1e-08,1.0,1.9635437501666806,0.7191930892621983
300,gold,0.7,0.09,0.5,0.3,1e-08,1.0,2.7384521428380943,0.7710987097869524
300,gold,0.7,0.09,0.7,0.3,1e-08,1.0,3.1438824439288475,0.657937930642277
300,gold,0.7,0.09,0.9,0.3,1e-08,1.0,3.206383977384858,0.5524470606106511
300,gold,0.7,0.09,1.0,0.3,1e-08,1.0,3.2716510654185673,0.5498225757142328
300,gold,0.7,0.1,0.1,0.3,1e-08,1.0,0.09679441021948496,0.03712441569138525
300,gold,0.7,0.1,0.3,0.3,1e-08,1.0,1.9856681867882777,0.6109159513910007
300,gold,0.7,0.1,0.5,0.3,1e-08,1.0,2.8584772115102557,0.7514650474303549
300,gold,0.7,0.1,0.7,0.3,1e-08,1.0,3.060362695682322,0.484469910911741
300,gold,0.7,0.1,0.9,0.3,1e-08,1.0,3.224083526682136,0.6207346238417543
300,gold,0.7,0.1,1.0,0.3,1e-08,1.0,3.307050164013122,0.6657371743296552
300,gold,0.9,0.01,0.1,0.3,1e-08,1.0,0.09071019014854624,0.025610886989772538
300,gold,0.9,0.01,0.3,0.3,1e-08,1.0,1.5398607888631095,0.6314540568485459
300,gold,0.9,0.01,0.5,0.3,1e-08,1.0,2.606258634024056,0.7403046097504894
300,gold,0.9,0.01,0.7,0.3,1e-08,1.0,2.8286092220711,0.5485968095239303
300,gold,0.9,0.01,0.9,0.3,1e-08,1.0,3.1477542203376285,0.7023526460178136
300,gold,0.9,0.01,1.0,0.3,1e-08,1.0,3.2860319492226058,0.7029708993644826
300,gold,0.9,0.03,0.1,0.3,1e-08,1.0,0.08573219190868703,0.018716083436403012
300,gold,0.9,0.03,0.3,0.3,1e-08,1.0,1.5564541163293066,0.7124755653328201
300,gold,0.9,0.03,0.5,0.3,1e-08,1.0,2.4807024561964965,0.6715379282560957
300,gold,0.9,0.03,0.7,0.3,1e-08,1.0,2.9182131903885655,0.6988363253173662
300,gold,0.9,0.03,0.9,0.3,1e-08,1.0,3.2744166199962668,0.6758508425983976
300,gold,0.9,0.03,1.0,0.3,1e-08,1.0,3.3811670266954694,0.9216164053396687
300,gold,0.9,0.05,0.1,0.3,1e-08,1.0,0.08794463557084645,0.02273144552768736
300,gold,0.9,0.05,0.3,0.3,1e-08,1.0,1.628358535349495,0.8181675294008156
300,gold,0.9,0.05,0.5,0.3,1e-08,1.0,2.3861204896391714,0.6772896800362453
300,gold,0.9,0.05,0.7,0.3,1e-08,1.0,3.015560711523589,0.6463867239976446
300,gold,0.9,0.05,0.9,0.3,1e-08,1.0,3.2312739685841545,0.6290006903331858
300,gold,0.9,0.05,1.0,0.3,1e-08,1.0,3.3158999386617602,0.6517479856968926
300,gold,0.9,0.07,0.1,0.3,1e-08,1.0,0.09126330106408578,0.028660540363504305
300,gold,0.9,0.07,0.3,0.3,1e-08,1.0,1.6493767501400114,0.8010023872979419
300,gold,0.9,0.07,0.5,0.3,1e-08,1.0,2.5249513294396895,0.7418669099917798
300,gold,0.9,0.07,0.7,0.3,1e-08,1.0,2.8319278875643383,0.7393046933367188
300,gold,0.9,0.07,0.9,0.3,1e-08,1.0,3.107377123503215,0.5981264820946498
300,gold,0.9,0.07,1.0,0.3,1e-08,1.0,3.344108595354295,0.6602216963696006
300,gold,0.9,0.09,0.1,0.3,1e-08,1.0,0.0912633010640858,0.025256040128935578
300,gold,0.9,0.09,0.3,0.3,1e-08,1.0,1.700816065285223,0.8714867610375668
300,gold,0.9,0.09,0.5,0.3,1e-08,1.0,2.600174413953117,0.7743491580036665
300,gold,0.9,0.09,0.7,0.3,1e-08,1.0,3.0133482678614296,0.665812304591461
300,gold,0.9,0.09,0.9,0.3,1e-08,1.0,3.07419046857082,0.5671898261037084
300,gold,0.9,0.09,1.0,0.3,1e-08,1.0,3.184812651678801,0.5598772180082295
300,gold,0.9,0.1,0.1,0.3,1e-08,1.0,0.08960396831746632,0.02167743222778337
300,gold,0.9,0.1,0.3,0.3,1e-08,1.0,1.8075664719844264,0.8730564524560795
300,gold,0.9,0.1,0.5,0.3,1e-08,1.0,2.5526068752166844,0.7316018381878355
300,gold,0.9,0.1,0.7,0.3,1e-08,1.0,2.9685462837026972,0.6772483482336926
300,gold,0.9,0.1,0.9,0.3,1e-08,1.0,3.249526628796972,0.6463320560990297
300,gold,0.9,0.1,1.0,0.3,1e-08,1.0,3.19753420273622,0.5716740473831339
300,gold,0.92,0.01,0.1,0.3,1e-08,1.0,0.09126330106408638,0.026670042507800907
300,gold,0.92,0.01,0.3,0.3,1e-08,1.0,1.6217212043630165,0.8820404118941454
300,gold,0.92,0.01,0.5,0.3,1e-08,1.0,2.6206395178280943,0.8927450060605352
300,gold,0.92,0.01,0.7,0.3,1e-08,1.0,3.0553846974424625,0.6802014025657186
300,gold,0.92,0.01,0.9,0.3,1e-08,1.0,3.271097954503027,0.6889160208349472
300,gold,0.92,0.01,1.0,0.3,1e-08,1.0,3.31534682774622,0.7492691248142268
300,gold,0.92,0.03,0.1,0.3,1e-08,1.0,0.09292263381070587,0.025919606093016637
300,gold,0.92,0.03,0.3,0.3,1e-08,1.0,1.610658986052218,0.7584673470488252
300,gold,0.92,0.03,0.5,0.3,1e-08,1.0,2.502826892818093,0.6999170079646005
300,gold,0.92,0.03,0.7,0.3,1e-08,1.0,3.024963597087768,0.7228313234127809
300,gold,0.92,0.03,0.9,0.3,1e-08,1.0,3.1311608928714296,0.6487000739560079
300,gold,0.92,0.03,1.0,0.3,1e-08,1.0,3.054278475611383,0.6499973474862918
300,gold,0.92,0.05,0.1,0.3,1e-08,1.0,0.0873915246553065,0.022643796145404915
300,gold,0.92,0.05,0.3,0.3,1e-08,1.0,1.709665839933862,0.9142254188672498
300,gold,0.92,0.05,0.5,0.3,1e-08,1.0,2.6632290583246676,0.8537719832269609
300,gold,0.92,0.05,0.7,0.3,1e-08,1.0,3.2506328506280515,0.9422745674437949
300,gold,0.92,0.05,0.9,0.3,1e-08,1.0,3.281053950982746,0.7030159409373888
300,gold,0.92,0.05,1.0,0.3,1e-08,1.0,3.0996335706856555,0.7051467869723835
300,gold,0.92,0.07,0.1,0.3,1e-08,1.0,0.08960396831746632,0.023700012098245057
300,gold,0.92,0.07,0.3,0.3,1e-08,1.0,1.792079366349309,0.944635072317187
300,gold,0.92,0.07,0.5,0.3,1e-08,1.0,2.450834466757341,0.6733177545476311
300,gold,0.92,0.07,0.7,0.3,1e-08,1.0,2.7904445688988466,0.6598093936052548
300,gold,0.92,0.07,0.9,0.3,1e-08,1.0,3.133373336533589,0.5110292892914376
300,gold,0.92,0.07,1.0,0.3,1e-08,1.0,3.0542784756113828,0.5225701071045247
300,gold,0.92,0.09,0.1,0.3,1e-08,1.0,0.09071019014854623,0.022562586812153985
300,gold,0.92,0.09,0.3,0.3,1e-08,1.0,1.5525823399205274,0.6636042573920691
300,gold,0.92,0.09,0.5,0.3,1e-08,1.0,2.3075787396325054,0.6893182370836254
300,gold,0.92,0.09,0.7,0.3,1e-08,1.0,2.7168808171320378,0.433166015806441
300,gold,0.92,0.09,0.9,0.3,1e-08,1.0,3.1272891164626504,0.7060356301813127
300,gold,0.92,0.09,1.0,0.3,1e-08,1.0,3.240676854148332,0.6872542793017072
300,gold,0.92,0.1,0.1,0.3,1e-08,1.0,0.09071019014854621,0.02413491098035055
300,gold,0.92,0.1,0.3,0.3,1e-08,1.0,1.8429655705789805,0.8133882955768252
300,gold,0.92,0.1,0.5,0.3,1e-08,1.0,2.456918686828281,0.5726811164237837
300,gold,0.92,0.1,0.7,0.3,1e-08,1.0,3.046534922793825,0.7834511052392205
300,gold,0.92,0.1,0.9,0.3,1e-08,1.0,3.1095895671653735,0.5587230687329827
300,gold,0.92,0.1,1.0,0.3,1e-08,1.0,3.251185961543591,0.5597788526177767
300,gold,0.95,0.01,0.1,0.3,1e-08,1.0,0.0873915246553067,0.019128363629117462
300,gold,0.95,0.01,0.3,0.3,1e-08,1.0,1.757786489585834,0.914029134457224
300,gold,0.95,0.01,0.5,0.3,1e-08,1.0,2.5918777502200188,0.8372250483063847
300,gold,0.95,0.01,0.7,0.3,1e-08,1.0,2.808144118196123,0.4544407887716768
300,gold,0.95,0.01,0.9,0.3,1e-08,1.0,3.3800608048643896,0.5877122971820408
300,gold,0.95,0.01,1.0,0.3,1e-08,1.0,3.211915086540257,0.7835340804755299
300,gold,0.95,0.03,0.1,0.3,1e-08,1.0,0.09292263381070605,0.02556306082854296
300,gold,0.95,0.03,0.3,0.3,1e-08,1.0,1.6211680934474761,0.888646146856424
300,gold,0.95,0.03,0.5,0.3,1e-08,1.0,2.358464943862176,0.6562198905423071
300,gold,0.95,0.03,0.7,0.3,1e-08,1.0,2.916553857641946,0.6731614350138163
300,gold,0.95,0.03,0.9,0.3,1e-08,1.0,2.935359628770302,0.4801630372051069
300,gold,0.95,0.03,1.0,0.3,1e-08,1.0,3.0752966904018995,0.5902084832349186
300,gold,0.95,0.05,0.1,0.3,1e-08,1.0,0.08794463557084684,0.01774270846717671
300,gold,0.95,0.05,0.3,0.3,1e-08,1.0,1.6991567325386039,0.942919635440278
300,gold,0.95,0.05,0.5,0.3,1e-08,1.0,2.3097911832946645,0.7944421247980032
300,gold,0.95,0.05,0.7,0.3,1e-08,1.0,2.7788292396725085,0.601428709024494
300,gold,0.95,0.05,0.9,0.3,1e-08,1.0,3.047641144624904,0.6171785983182582
300,gold,0.95,0.05,1.0,0.3,1e-08,1.0,3.1200986745606327,0.6025226368712782
300,gold,0.95,0.07,0.1,0.3,1e-08,1.0,0.09015707923300627,0.02128578928114284
300,gold,0.95,0.07,0.3,0.3,1e-08,1.0,1.6864351814811867,0.8826598337550561
300,gold,0.95,0.07,0.5,0.3,1e-08,1.0,2.4287100301357456,0.7120771923891751
300,gold,0.95,0.07,0.7,0.3,1e-08,1.0,3.0072640477904895,0.7838736992643274
300,gold,0.95,0.07,0.9,0.3,1e-08,1.0,2.976842947435796,0.5956611669181439
300,gold,0.95,0.07,1.0,0.3,1e-08,1.0,3.286585060138145,0.8089870665567248
300,gold,0.95,0.09,0.1,0.3,1e-08,1.0,0.09292263381070605,0.022096763769464185
300,gold,0.95,0.09,0.3,0.3,1e-08,1.0,1.6471643064778523,0.7588060897026964
300,gold,0.95,0.09,0.5,0.3,1e-08,1.0,2.2821356375176687,0.7125571452428076
300,gold,0.95,0.09,0.7,0.3,1e-08,1.0,2.9088103048243865,0.6634308930113536
300,gold,0.95,0.09,0.9,0.3,1e-08,1.0,2.990117609408754,0.630857855594791
300,gold,0.95,0.09,1.0,0.3,1e-08,1.0,3.109589567165374,0.6386397888748451
300,gold,0.95,0.1,0.1,0.3,1e-08,1.0,0.09568818838840544,0.032539661359673386
300,gold,0.95,0.1,0.3,0.3,1e-08,1.0,1.6388676427447535,0.8149974381937966
300,gold,0.95,0.1,0.5,0.3,1e-08,1.0,2.5094642238045717,0.7198353417709877
300,gold,0.95,0.1,0.7,0.3,1e-08,1.0,2.871751873483213,0.7065450179630339
300,gold,0.95,0.1,0.9,0.3,1e-08,1.0,3.1350326692802093,0.6092099313701175
300,gold,0.95,0.1,1.0,0.3,1e-08,1.0,3.096868016107956,0.5566970003315299
300,gold,0.98,0.01,0.1,0.3,1e-08,1.0,0.09236952289516628,0.02254223876639869
300,gold,0.98,0.01,0.3,0.3,1e-08,1.0,1.5000368029442364,0.8302369875508809
300,gold,0.98,0.01,0.5,0.3,1e-08,1.0,2.419307144571566,0.8150055087696648
300,gold,0.98,0.01,0.7,0.3,1e-08,1.0,2.7838072379123675,0.8063023578179265
300,gold,0.98,0.01,0.9,0.3,1e-08,1.0,3.042110035469505,0.5726073907690696
300,gold,0.98,0.01,1.0,0.3,1e-08,1.0,3.095761794276876,0.6002058831403989
300,gold,0.98,0.03,0.1,0.3,1e-08,1.0,0.09071019014854623,0.02173381056025959
300,gold,0.98,0.03,0.3,0.3,1e-08,1.0,1.5830034402752227,0.7787510987878038
300,gold,0.98,0.03,0.5,0.3,1e-08,1.0,2.4712995706323184,0.9517391593958323
300,gold,0.98,0.03,0.7,0.3,1e-08,1.0,2.742877030162414,0.7013980742691037
300,gold,0.98,0.03,0.9,0.3,1e-08,1.0,3.1328202256180497,0.6095181905316919
300,gold,0.98,0.03,1.0,0.3,1e-08,1.0,3.147754220337627,0.6214291597498082
300,gold,0.98,0.05,0.1,0.3,1e-08,1.0,0.09292263381070605,0.024834618514023125
300,gold,0.98,0.05,0.3,0.3,1e-08,1.0,1.5487105635117482,0.9123245572772815
300,gold,0.98,0.05,0.5,0.3,1e-08,1.0,2.318087847027763,0.9566275149685056
300,gold,0.98,0.05,0.7,0.3,1e-08,1.0,2.7544923593887507,0.8456304387225987
300,gold,0.98,0.05,0.9,0.3,1e-08,1.0,2.968546283702696,0.6540009754899864
300,gold,0.98,0.05,1.0,0.3,1e-08,1.0,3.1859188735098813,0.7186526512599005
300,gold,0.98,0.07,0.1,0.3,1e-08,1.0,0.09126330106408638,0.0199810122061095
300,gold,0.98,0.07,0.3,0.3,1e-08,1.0,1.702475398031843,0.9710012962402247
300,gold,0.98,0.07,0.5,0.3,1e-08,1.0,2.265542310051472,0.8885695441117675
300,gold,0.98,0.07,0.7,0.3,1e-08,1.0,2.8595834333413346,0.6323681079502893
300,gold,0.98,0.07,0.9,0.3,1e-08,1.0,3.07197802490866,0.6858718089510388
300,gold,0.98,0.07,1.0,0.3,1e-08,1.0,3.219658639357816,0.7849361070925576
300,gold,0.98,0.09,0.1,0.3,1e-08,1.0,0.09015707923300648,0.020850154057653187
300,gold,0.98,0.09,0.3,0.3,1e-08,1.0,1.5995967677414198,0.9060483553531091
300,gold,0.98,0.09,0.5,0.3,1e-08,1.0,2.1654292343387476,0.7569146556586147
300,gold,0.98,0.09,0.7,0.3,1e-08,1.0,2.8905576446115697,0.7012312178229575
300,gold,0.98,0.09,0.9,0.3,1e-08,1.0,3.3706579193002115,0.9546546990292125
300,gold,0.98,0.09,1.0,0.3,1e-08,1.0,3.0719780249086597,0.5282611753815083
300,gold,0.98,0.1,0.1,0.3,1e-08,1.0,0.09015707923300648,0.02085015405765303
300,gold,0.98,0.1,0.3,0.3,1e-08,1.0,1.610658986052219,0.822097742747067
300,gold,0.98,0.1,0.5,0.3,1e-08,1.0,2.304813185054804,0.8949363670513301
300,gold,0.98,0.1,0.7,0.3,1e-08,1.0,2.748961250233353,0.5903484198270581
300,gold,0.98,0.1,0.9,0.3,1e-08,1.0,3.169878656959224,0.6330230587324557
300,gold,0.98,0.1,1.0,0.3,1e-08,1.0,3.295987945702323,0.6524151336164598
