reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.5,0.07,0.7,0.1,1e-08,1.0,1.8988297730485113,0.6076826519609392
300,gold,0.5,0.07,0.9,0.1,1e-08,1.0,2.1665354561698273,0.7301149984422775
300,gold,0.5,0.07,1.0,0.1,1e-08,1.0,2.4491751340107215,0.8934403888825908
300,gold,0.5,0.09,0.1,0.1,1e-08,1.0,0.4535509507427266,0.2743452443846796
300,gold,0.5,0.09,0.3,0.1,1e-08,1.0,1.2378622289783192,0.576859418369117
300,gold,0.5,0.09,0.5,0.1,1e-08,1.0,1.592406325839401,0.564815082235267
300,gold,0.5,0.09,0.7,0.1,1e-08,1.0,1.8944048857241924,0.6236101748868682
300,gold,0.5,0.09,0.9,0.1,1e-08,1.0,2.2246121023015184,0.8532470483032784
300,gold,0.5,0.09,1.0,0.1,1e-08,1.0,2.3003882977304864,0.8084939764485248
300,gold,0.5,0.1,0.1,0.1,1e-08,1.0,0.43197962503667026,0.24624868188528917
300,gold,0.5,0.1,0.3,0.1,1e-08,1.0,1.285982878630292,0.5435887294873741
300,gold,0.5,0.1,0.5,0.1,1e-08,1.0,1.6466111955623124,0.5938878907731432
300,gold,0.5,0.1,0.7,0.1,1e-08,1.0,1.8379875723391212,0.5388904327375799
300,gold,0.5,0.1,0.9,0.1,1e-08,1.0,2.013876843480812,0.6181763672128776
300,gold,0.5,0.1,1.0,0.1,1e-08,1.0,2.4049262607675286,0.8390705350024095
300,gold,0.7,0.01,0.1,0.1,1e-08,1.0,0.3379507693948852,0.1938170417065643
300,gold,0.7,0.01,0.3,0.1,1e-08,1.0,1.196932021228366,0.48824501287013483
300,gold,0.7,0.01,0.5,0.1,1e-08,1.0,1.7992698082513279,0.6176149026045121
300,gold,0.7,0.01,0.7,0.1,1e-08,1.0,1.9729466357308592,0.670862435654641
300,gold,0.7,0.01,0.9,0.1,1e-08,1.0,2.389992266047952,0.7104771609174173
300,gold,0.7,0.01,1.0,0.1,1e-08,1.0,2.397735818865509,0.8033038739866328
300,gold,0.7,0.03,0.1,0.1,1e-08,1.0,0.35233165319892373,0.2174373208869452
300,gold,0.7,0.03,0.3,0.1,1e-08,1.0,1.1908478011574268,0.5261189749342953
300,gold,0.7,0.03,0.5,0.1,1e-08,1.0,1.7915262554337688,0.5683625774625554
300,gold,0.7,0.03,0.7,0.1,1e-08,1.0,1.97184041389978,0.550323124898304
300,gold,0.7,0.03,0.9,0.1,1e-08,1.0,2.0725066005280426,0.6565361330800857
300,gold,0.7,0.03,1.0,0.1,1e-08,1.0,2.271073419206871,0.6217330827760336
300,gold,0.7,0.05,0.1,0.1,1e-08,1.0,0.38385897538469865,0.25349381613938543
300,gold,0.7,0.05,0.3,0.1,1e-08,1.0,1.3269130863802445,0.6493128739916089
300,gold,0.7,0.05,0.5,0.1,1e-08,1.0,1.9259322079099672,0.7119927645479895
300,gold,0.7,0.05,0.7,0.1,1e-08,1.0,1.90767954769715,0.6397150388995987
300,gold,0.7,0.05,0.9,0.1,1e-08,1.0,2.261670533642692,0.8245191970348466
300,gold,0.7,0.05,1.0,0.1,1e-08,1.0,2.3656553857641955,0.5554624458740125
300,gold,0.7,0.07,0.1,0.1,1e-08,1.0,0.3451412112969042,0.20571265002580927
300,gold,0.7,0.07,0.3,0.1,1e-08,1.0,1.360099741312639,0.6088716207054139
300,gold,0.7,0.07,0.5,0.1,1e-08,1.0,1.8484966797343796,0.6415790985203979
300,gold,0.7,0.07,0.7,0.1,1e-08,1.0,2.1720665653252267,0.8224930415877171
300,gold,0.7,0.07,0.9,0.1,1e-08,1.0,2.3385529509027396,0.8668636889577215
300,gold,0.7,0.07,1.0,0.1,1e-08,1.0,2.4170947009094066,0.7406690075262827
300,gold,0.7,0.09,0.1,0.1,1e-08,1.0,0.35565031869216274,0.21731065507980155
300,gold,0.7,0.09,0.3,0.1,1e-08,1.0,1.2776862148971935,0.6569784306271836
300,gold,0.7,0.09,0.5,0.1,1e-08,1.0,1.7799109262074306,0.5521188510916415
300,gold,0.7,0.09,0.7,0.1,1e-08,1.0,2.065316158626024,0.7076197644349078
300,gold,0.7,0.09,0.9,0.1,1e-08,1.0,2.4104573699229284,0.8367593845177543
300,gold,0.7,0.09,1.0,0.1,1e-08,1.0,2.4884460090140545,0.612913034528189
300,gold,0.7,0.1,0.1,0.1,1e-08,1.0,0.3816465317225386,0.29390962989560215
300,gold,0.7,0.1,0.3,0.1,1e-08,1.0,1.2494775582046578,0.42829110778902346
300,gold,0.7,0.1,0.5,0.1,1e-08,1.0,1.8744928927647557,0.7377033765232601
300,gold,0.7,0.1,0.7,0.1,1e-08,1.0,1.9558001973491221,0.5810308408356563
300,gold,0.7,0.1,0.9,0.1,1e-08,1.0,2.3258313998453213,0.6733577374365017
300,gold,0.7,0.1,1.0,0.1,1e-08,1.0,2.3739520494972957,0.6717044179906394
