cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[5, 10, 20, 35, 40, 45, 70, 75]",0.95,0.1,0.5,1e-08,0.25513152163284286,0.06397115806554601
"[5, 10, 20, 35, 40, 50, 55, 85]",0.95,0.1,0.5,1e-08,0.25335360162146386,0.06680521134957626
"[5, 10, 20, 35, 40, 50, 60, 80]",0.95,0.1,0.5,1e-08,0.24313056155603682,0.059775537516531786
"[5, 10, 20, 35, 40, 50, 65, 75]",0.95,0.1,0.5,1e-08,0.24224160155034724,0.049574965085557435
"[5, 10, 20, 35, 40, 55, 60, 75]",0.95,0.1,0.5,1e-08,0.25246464161577475,0.06763694717489313
"[5, 10, 20, 35, 40, 55, 65, 70]",0.95,0.1,0.5,1e-08,0.24668640157879385,0.07143555610304202
"[5, 10, 20, 35, 45, 50, 55, 80]",0.95,0.1,0.5,1e-08,0.2591318416584448,0.07167851610480196
"[5, 10, 20, 35, 45, 50, 60, 75]",0.95,0.1,0.5,1e-08,0.24535296157026004,0.061886558315983616
"[5, 10, 20, 35, 45, 50, 65, 70]",0.95,0.1,0.5,1e-08,0.24935328159586162,0.07455348827103127
"[5, 10, 20, 35, 45, 55, 60, 70]",0.95,0.1,0.5,1e-08,0.24046368153896824,0.051383118708584335
"[5, 10, 20, 35, 50, 55, 60, 65]",0.95,0.1,0.5,1e-08,0.2502422416015517,0.06486362943508298
"[5, 10, 20, 40, 45, 50, 55, 75]",0.95,0.1,0.5,1e-08,0.2400192015361237,0.05594094717818169
"[5, 10, 20, 40, 45, 50, 60, 70]",0.95,0.1,0.5,1e-08,0.2404636815389684,0.07285134365788508
"[5, 10, 20, 40, 45, 55, 60, 65]",0.95,0.1,0.5,1e-08,0.24846432159017237,0.05696284802731186
"[5, 10, 25, 30, 35, 40, 45, 110]",0.95,0.1,0.5,1e-08,0.2715772817380958,0.10150701065999626
"[5, 10, 25, 30, 35, 40, 50, 105]",0.95,0.1,0.5,1e-08,0.2555760016356872,0.06612153602204264
"[5, 10, 25, 30, 35, 40, 55, 100]",0.95,0.1,0.5,1e-08,0.25513152163284286,0.10050949950497827
"[5, 10, 25, 30, 35, 40, 60, 95]",0.95,0.1,0.5,1e-08,0.24090816154181374,0.05947733719882731
"[5, 10, 25, 30, 35, 40, 65, 90]",0.95,0.1,0.5,1e-08,0.24535296157026035,0.06274256797086983
"[5, 10, 25, 30, 35, 40, 70, 85]",0.95,0.1,0.5,1e-08,0.2329075214906093,0.048840242609371955
"[5, 10, 25, 30, 35, 40, 75, 80]",0.95,0.1,0.5,1e-08,0.256909441644221,0.07375689970821285
"[5, 10, 25, 30, 35, 45, 50, 100]",0.95,0.1,0.5,1e-08,0.2760220817665421,0.12261849142675542
"[5, 10, 25, 30, 35, 45, 55, 95]",0.95,0.1,0.5,1e-08,0.2577984016499108,0.07108901502706759
"[5, 10, 25, 30, 35, 45, 60, 90]",0.95,0.1,0.5,1e-08,0.2471308815816387,0.06098291556175088
"[5, 10, 25, 30, 35, 45, 65, 85]",0.95,0.1,0.5,1e-08,0.2569094416442217,0.06586107845780168
"[5, 10, 25, 30, 35, 45, 70, 80]",0.95,0.1,0.5,1e-08,0.2484643215901722,0.06189932632897654
"[5, 10, 25, 30, 35, 50, 55, 90]",0.95,0.1,0.5,1e-08,0.2400192015361237,0.06733541975599415
"[5, 10, 25, 30, 35, 50, 60, 85]",0.95,0.1,0.5,1e-08,0.25246464161577425,0.06329120555894227
"[5, 10, 25, 30, 35, 50, 65, 80]",0.95,0.1,0.5,1e-08,0.24490848156741535,0.05722237697196717
"[5, 10, 25, 30, 35, 50, 70, 75]",0.95,0.1,0.5,1e-08,0.24179712154750269,0.06122540617546804
"[5, 10, 25, 30, 35, 55, 60, 80]",0.95,0.1,0.5,1e-08,0.25335360162146403,0.06903047766778475
"[5, 10, 25, 30, 35, 55, 65, 75]",0.95,0.1,0.5,1e-08,0.2462419215759493,0.06557247639690296
"[5, 10, 25, 30, 35, 60, 65, 70]",0.95,0.1,0.5,1e-08,0.2524646416157746,0.07147149991463077
"[5, 10, 25, 30, 40, 45, 50, 95]",0.95,0.1,0.5,1e-08,0.2529091216186196,0.07450047056537047
"[5, 10, 25, 30, 40, 45, 55, 90]",0.95,0.1,0.5,1e-08,0.24313056155603713,0.057346533673560685
"[5, 10, 25, 30, 40, 45, 60, 85]",0.95,0.1,0.5,1e-08,0.241352641544658,0.048151772369169996
"[5, 10, 25, 30, 40, 45, 65, 80]",0.95,0.1,0.5,1e-08,0.2529091216186193,0.07497628028060634
"[5, 10, 25, 30, 40, 45, 70, 75]",0.95,0.1,0.5,1e-08,0.2573539216470659,0.08941011075147433
"[5, 10, 25, 30, 40, 50, 55, 85]",0.95,0.1,0.5,1e-08,0.25779840164991064,0.0901648255198234
"[5, 10, 25, 30, 40, 50, 60, 80]",0.95,0.1,0.5,1e-08,0.24490848156741535,0.07438104255721356
"[5, 10, 25, 30, 40, 50, 65, 75]",0.95,0.1,0.5,1e-08,0.2360188815105218,0.04725723430319558
"[5, 10, 25, 30, 40, 55, 60, 75]",0.95,0.1,0.5,1e-08,0.2773555217750764,0.1030810362967047
"[5, 10, 25, 30, 40, 55, 65, 70]",0.95,0.1,0.5,1e-08,0.2773555217750756,0.08418643687582769
