reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,5,0.005,4.129487247868718,0.921499870914476,"{'200': 0.15024536326522137, '400': 1.388058585891409, '600': 1.849194636825635, '800': 2.0460326521534467, '1000': 2.123595386552632}","{'200': 0.2961929139077368, '400': 0.43643190450249686, '600': 0.3101621698837898, '800': 0.28937492964864947, '1000': 0.25455715814655694}",55.51111111111111,14.647900452089406
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,5,0.01,4.063898889688953,0.9045418648491039,"{'200': 0.16633001713618292, '400': 1.3942523790297072, '600': 1.818870104301181, '800': 2.0230880657879107, '1000': 2.113394196842688}","{'200': 0.2809892766584709, '400': 0.35827314164199914, '600': 0.3148198371841589, '800': 0.29998763382528526, '1000': 0.25120180888535154}",53.24444444444445,11.133843412577818
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,7,0.005,4.092271381710536,0.9463637058181585,"{'200': 0.19605894047636985, '400': 1.3679698660117094, '600': 1.8171935453871284, '800': 2.0049020989503097, '1000': 2.1053523484883105}","{'200': 0.3795330157142404, '400': 0.430712861682854, '600': 0.34128653645588414, '800': 0.31287615142699754, '1000': 0.2538647199132973}",56.2,13.582014250880137
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,7,0.01,4.073847685592624,1.0850086146038624,"{'200': 0.22942109341605357, '400': 1.4307059572405474, '600': 1.8910613736947426, '800': 2.053044841551477, '1000': 2.1369299622698916}","{'200': 0.4499723452592671, '400': 0.5262234905077134, '600': 0.3042617812798032, '800': 0.31272487043293756, '1000': 0.2558052100619972}",52.82222222222222,12.363546576553885
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.04,3,0.005,4.067583628912535,0.9198465682841047,"{'200': 0.17642105023940485, '400': 1.3937922941651049, '600': 1.8606709188728014, '800': 2.043660782499892, '1000': 2.1103902878081695}","{'200': 0.3152208535747241, '400': 0.4140226338887267, '600': 0.3058156960224581, '800': 0.2894118856837804, '1000': 0.2471126679555859}",52.355555555555554,10.826214185034717
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.04,3,0.01,4.167071587949258,0.7847624345956111,"{'200': 0.15165107797124708, '400': 1.425128010546149, '600': 1.8705888921667064, '800': 2.032025830166778, '1000': 2.11288254100985}","{'200': 0.3095673055396567, '400': 0.3517750389964626, '600': 0.2957235977001243, '800': 0.3076694811579028, '1000': 0.26144479508271334}",55.888888888888886,13.684090067945851
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.04,5,0.005,4.203550506262721,1.1122741637930487,"{'200': 0.18676837742545768, '400': 1.3485182330377041, '600': 1.835683849725542, '800': 2.0490524659415903, '1000': 2.1474099549959553}","{'200': 0.3557340895272387, '400': 0.45768250273115596, '600': 0.3033300544492909, '800': 0.3035581717551791, '1000': 0.247735811171322}",53.2,11.486417099242816
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.04,5,0.01,4.3000906739205815,1.0394021710359804,"{'200': 0.13669482535627261, '400': 1.2191765454994743, '600': 1.7773761266096657, '800': 1.9911707531136824, '1000': 2.094745887765108}","{'200': 0.279022644134906, '400': 0.4165153887339037, '600': 0.2673621947884261, '800': 0.2715067949955663, '1000': 0.22333851934672458}",53.644444444444446,11.31597799682782
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.04,7,0.005,4.216078619622904,1.1199095517408786,"{'200': 0.21639386597070087, '400': 1.366548148319757, '600': 1.8332140277583757, '800': 2.0416347922839324, '1000': 2.1394485578915328}","{'200': 0.41307989568406633, '400': 0.5037996081619263, '600': 0.3121803668402751, '800': 0.3012485381725717, '1000': 0.2526443522147299}",54.55555555555556,12.282879784581022
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.04,7,0.01,4.029630814909637,0.9839277672370343,"{'200': 0.21900100878279427, '400': 1.3760878955619293, '600': 1.82449245214013, '800': 2.038164210272623, '1000': 2.114560302986985}","{'200': 0.4059322205219445, '400': 0.4373547107261657, '600': 0.28159564706155354, '800': 0.2814526681759665, '1000': 0.23677061965990195}",56.17777777777778,11.806380363343822
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.06,3,0.005,3.958515347894498,0.8658734196688178,"{'200': 0.1779081831290355, '400': 1.3979457838661264, '600': 1.8796478200600075, '800': 2.0614786667828, '1000': 2.137365075304429}","{'200': 0.285088448761149, '400': 0.3905068526438531, '600': 0.2717834829302904, '800': 0.30389721728676106, '1000': 0.25217375787860674}",53.0,11.916375287812984
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.06,3,0.01,4.132066565325226,0.8769388283861159,"{'200': 0.13913177344212382, '400': 1.3507376887141593, '600': 1.809822760529631, '800': 2.007368698319955, '1000': 2.1205774233033283}","{'200': 0.24202119899721314, '400': 0.39860750530800126, '600': 0.3113739757111445, '800': 0.2988772091557576, '1000': 0.2381973287280849}",53.91111111111111,12.913080744771467
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.06,5,0.005,4.144226204763047,1.0146266506165638,"{'200': 0.1714990182141341, '400': 1.3007460782622944, '600': 1.769604029238269, '800': 2.0127204223313058, '1000': 2.0800780636873566}","{'200': 0.3119170898482606, '400': 0.46748583054162457, '600': 0.32028179046391736, '800': 0.28868271219948666, '1000': 0.24478642242005266}",52.355555555555554,10.932429953645165
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.06,5,0.01,4.068689050679609,0.8900209766533654,"{'200': 0.18284405634228712, '400': 1.4304917747293904, '600': 1.8197986013610503, '800': 2.0151593283044646, '1000': 2.111645603582361}","{'200': 0.30602893095852246, '400': 0.37032383774865807, '600': 0.3038134588371772, '800': 0.29457098437715795, '1000': 0.24037495374690807}",52.977777777777774,9.978841814089312
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.06,7,0.005,4.132435039247584,0.9184045277097982,"{'200': 0.15258281959425174, '400': 1.3412128804953998, '600': 1.8148470648033022, '800': 2.0123361152643424, '1000': 2.1146054576665114}","{'200': 0.29869310304569663, '400': 0.39354903109158473, '600': 0.3047890800249548, '800': 0.3062579076830606, '1000': 0.25891385876908846}",54.24444444444445,10.873322206320804
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.2,0.06,7,0.01,4.069425998524326,0.954642192534031,"{'200': 0.21335575303808393, '400': 1.372373681432012, '600': 1.7931101901595297, '800': 2.01577694287634, '1000': 2.096295810638855}","{'200': 0.3922208230842852, '400': 0.41971123506831415, '600': 0.30828915207635926, '800': 0.31365740815438353, '1000': 0.2714183520554508}",52.977777777777774,12.451664572147934
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.04,3,0.005,4.097798490545911,0.9340689652767613,"{'200': 0.1946030366057124, '400': 1.409481511644618, '600': 1.8338884332922427, '800': 2.0321354507614995, '1000': 2.12365270689529}","{'200': 0.3566040907147268, '400': 0.4185804832997521, '600': 0.3388473455417964, '800': 0.3338411218622933, '1000': 0.2644414265399224}",56.53333333333333,12.142853408029303
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.04,3,0.01,3.980255309313634,0.7944742109923998,"{'200': 0.15213999393147454, '400': 1.4067256107650479, '600': 1.83596707291504, '800': 2.018443027561026, '1000': 2.1105061950869777}","{'200': 0.22220179766513687, '400': 0.3597017388757338, '600': 0.28689957731797777, '800': 0.3038144219172051, '1000': 0.25260015944207165}",53.022222222222226,11.647582274425288
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.04,5,0.005,4.136488252393525,0.9622479014703795,"{'200': 0.16885740957069784, '400': 1.366370989430888, '600': 1.7999401107635764, '800': 2.027134451743247, '1000': 2.1211559867318366}","{'200': 0.3121468569412009, '400': 0.447114131081595, '600': 0.35155438227008073, '800': 0.296146559768124, '1000': 0.23986770202476929}",55.022222222222226,14.05779955736536
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.04,5,0.01,4.104062547226001,0.9756536820354835,"{'200': 0.19196743986363304, '400': 1.3596986770903499, '600': 1.8342943025871679, '800': 2.0462118266429243, '1000': 2.1324275703933844}","{'200': 0.38165300198729285, '400': 0.3831486670648716, '600': 0.2964423107182986, '800': 0.28968778020778735, '1000': 0.23975386950828945}",55.13333333333333,10.912989202474881
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.04,7,0.005,4.070162946369043,1.0947616338867088,"{'200': 0.21272408597309203, '400': 1.3548020565467647, '600': 1.823017503609684, '800': 2.0303812468744233, '1000': 2.1188135420599306}","{'200': 0.3813305381482181, '400': 0.4264611201139419, '600': 0.27965298717485876, '800': 0.29220973596820865, '1000': 0.23568122044130277}",55.644444444444446,13.566552916076043
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.04,7,0.01,4.213130828244037,0.9931636149904255,"{'200': 0.16125407722531085, '400': 1.354694975898448, '600': 1.8066092942870355, '800': 1.9998379135174273, '1000': 2.0850577475052763}","{'200': 0.29087128790522804, '400': 0.4499313676138842, '600': 0.3252500526894566, '800': 0.3115032505760377, '1000': 0.2565356070552655}",52.46666666666667,11.416557177090551
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.06,3,0.005,4.038474189046235,0.880207001147891,"{'200': 0.18284503448296568, '400': 1.3719561673714056, '600': 1.8374204767188058, '800': 2.0424662640796383, '1000': 2.1294432102279237}","{'200': 0.3529661403090942, '400': 0.38710949006525314, '600': 0.28989467042913764, '800': 0.28562636267192254, '1000': 0.24754402618687593}",51.8,12.124538937396526
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.06,3,0.01,4.072373789903192,0.9845417729411463,"{'200': 0.21139741716649285, '400': 1.4146862991186164, '600': 1.8366708633291906, '800': 2.0351838839307805, '1000': 2.125643316879046}","{'200': 0.3797323088490437, '400': 0.4283884694176246, '600': 0.2976790839772995, '800': 0.30625027462562937, '1000': 0.2519602613809694}",55.955555555555556,10.850408196224297
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.06,5,0.005,4.0790063205056395,0.9731918780126532,"{'200': 0.20969776414257194, '400': 1.3603561805543536, '600': 1.8423986483948465, '800': 2.0350384515315683, '1000': 2.1096700878738273}","{'200': 0.39705328071341994, '400': 0.3825406146827229, '600': 0.2743296501467704, '800': 0.28213252659601157, '1000': 0.23894632862130105}",54.44444444444444,11.435919154732611
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.06,5,0.01,4.1633868487256755,0.8463071957397905,"{'200': 0.12129136418574213, '400': 1.346004821402534, '600': 1.7861353587595772, '800': 1.9814292091721217, '1000': 2.085818370584809}","{'200': 0.2408756618254892, '400': 0.37055545572160625, '600': 0.32389753774867075, '800': 0.30883564098089866, '1000': 0.2421942246623909}",52.888888888888886,12.756213688015775
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.06,7,0.005,4.175914962085855,1.0419909604601922,"{'200': 0.21073492109156602, '400': 1.378192282192591, '600': 1.8416904171269124, '800': 2.0369618859549528, '1000': 2.1193379611379606}","{'200': 0.4169431536833132, '400': 0.4487829296627818, '600': 0.30343790008916366, '800': 0.2928737986781598, '1000': 0.2414275656757918}",54.355555555555554,13.340257461376165
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.1,0.06,7,0.01,4.14385773084069,0.9724245323807303,"{'200': 0.18962505868909846, '400': 1.433455872464302, '600': 1.8619322979413857, '800': 2.054818867855969, '1000': 2.1342588049543836}","{'200': 0.38127091415452097, '400': 0.3902303402472771, '600': 0.2770455682735741, '800': 0.2739133926533507, '1000': 0.23010912160570765}",56.46666666666667,12.266666666666666
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.04,3,0.005,3.9537251869038412,0.8566951339115958,"{'200': 0.1777878673252494, '400': 1.4415241320897874, '600': 1.839542456800961, '800': 2.0308632652706056, '1000': 2.1126985607340547}","{'200': 0.30431200578492756, '400': 0.4092544511306953, '600': 0.30827969140512956, '800': 0.3201595930375928, '1000': 0.27240296924786805}",54.0,9.330952077181978
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.04,3,0.01,3.9717804090993942,0.8911893558100884,"{'200': 0.20454044965507603, '400': 1.3579682229551302, '600': 1.781444125991818, '800': 1.97703411215651, '1000': 2.083789362787923}","{'200': 0.37543860182228095, '400': 0.3794783818220658, '600': 0.3077344672232026, '800': 0.31367088636913787, '1000': 0.24861131774464743}",56.77777777777778,11.779245191605046
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.04,5,0.005,4.27761376465673,1.1068550611978158,"{'200': 0.18659992689832203, '400': 1.27616143871983, '600': 1.7687961239374874, '800': 2.007443412444468, '1000': 2.104789537289395}","{'200': 0.36081475884944925, '400': 0.49459113765031937, '600': 0.34853323738755393, '800': 0.31239430144994107, '1000': 0.24949247161084198}",52.77777777777778,12.062593951530749
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.04,5,0.01,4.077900898738566,1.1051697021731308,"{'200': 0.2040318042519224, '400': 1.3616501912720582, '600': 1.823979641844883, '800': 2.0512378056113505, '1000': 2.1394690838922727}","{'200': 0.3808195221267483, '400': 0.45716305595279716, '600': 0.32357247658918536, '800': 0.31191125272199394, '1000': 0.2719128494825873}",54.888888888888886,11.730723615498317
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.04,7,0.005,4.152332631054929,0.9570583651462355,"{'200': 0.1495570184069917, '400': 1.3811353827743902, '600': 1.8578893717256835, '800': 2.013203195972065, '1000': 2.112996313112254}","{'200': 0.2948270110882447, '400': 0.38367023691191315, '600': 0.29149977695838686, '800': 0.29722090612094676, '1000': 0.2527058542050069}",53.55555555555556,12.924662996776625
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.04,7,0.01,4.067215154990176,1.0555974661884866,"{'200': 0.2309558023937747, '400': 1.4149985546342267, '600': 1.8511330005061766, '800': 2.0506985062268264, '1000': 2.153898438277198}","{'200': 0.44879357415992943, '400': 0.4999609893667828, '600': 0.33684171366483384, '800': 0.3286941199386508, '1000': 0.2748617895865354}",54.51111111111111,11.678322220102647
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.06,3,0.005,4.053581619862922,1.018180461214616,"{'200': 0.1942947078237215, '400': 1.4263641016200872, '600': 1.8314410356742508, '800': 2.0286773292447444, '1000': 2.107980586419348}","{'200': 0.3333475926837615, '400': 0.4387209073362225, '600': 0.3378378318971483, '800': 0.32225803010632637, '1000': 0.26318022219933973}",52.84444444444444,10.986770945208113
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.06,3,0.01,3.931248277639988,0.9377327592188225,"{'200': 0.22597362245942323, '400': 1.4845693062243894, '600': 1.898137728385303, '800': 2.0948601082694376, '1000': 2.166105078322838}","{'200': 0.3821040473107286, '400': 0.37596275993165823, '600': 0.27658749123115495, '800': 0.27434899636993465, '1000': 0.23936469742218872}",54.666666666666664,12.613925285616332
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.06,5,0.005,4.064635837533668,1.0852945114199903,"{'200': 0.22340752678440184, '400': 1.3488684275488425, '600': 1.8154267637784487, '800': 1.9889319232369236, '1000': 2.085983737712893}","{'200': 0.380001984427633, '400': 0.4543608697712738, '600': 0.3410523724071348, '800': 0.3289838831046966, '1000': 0.271346457110135}",53.86666666666667,14.47388452811937
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.06,5,0.01,3.992414948751456,0.9555659171836401,"{'200': 0.2597297108137564, '400': 1.47986824942354, '600': 1.8942183143326818, '800': 2.062322320705273, '1000': 2.1417599625961445}","{'200': 0.45552069639770904, '400': 0.37060563786667144, '600': 0.27674572168690514, '800': 0.2718333664359393, '1000': 0.22773138439994364}",52.84444444444444,8.604793381354515
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.06,7,0.005,3.9445133388448856,0.9619724351400807,"{'200': 0.23265582511634975, '400': 1.4340087855996548, '600': 1.8192936193462195, '800': 2.012350623083987, '1000': 2.107487742878222}","{'200': 0.4455336870684192, '400': 0.40731540040428077, '600': 0.3078003759348626, '800': 0.291232080899864, '1000': 0.2358599496095596}",54.62222222222222,10.263828371495023
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.05,0.06,7,0.01,4.124328612955703,1.0743391641388382,"{'200': 0.18799411200794672, '400': 1.3986826282967508, '600': 1.844425892756376, '800': 2.0402058669035537, '1000': 2.123164446397476}","{'200': 0.354478365489967, '400': 0.4502679554834006, '600': 0.3178217272452929, '800': 0.2945659895791313, '1000': 0.22906365613819435}",53.0,10.96053526673462
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.2,0.04,3,0.005,3.967727195953454,0.7946485065210719,"{'200': 0.22862854695917834, '400': 1.4774123916610262, '600': 1.88145951170111, '800': 2.0857130181940144, '1000': 2.1714337619444115}","{'200': 0.43382964398875057, '400': 0.375016894229582, '600': 0.31773871852261015, '800': 0.3053658721652292, '1000': 0.2679445044591429}",57.62222222222222,11.59940398639112
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.2,0.04,3,0.01,4.1431207829959735,0.9378160089795455,"{'200': 0.15808447153558752, '400': 1.358767070452393, '600': 1.825128649643699, '800': 2.0130089207789768, '1000': 2.1016770335201094}","{'200': 0.31471991371041297, '400': 0.37649050909858456, '600': 0.30126073250442964, '800': 0.30666692122902905, '1000': 0.26260653941490814}",54.31111111111111,10.521559289218647
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.2,0.04,5,0.005,4.105536442915433,0.9545392168039147,"{'200': 0.1590998369360016, '400': 1.3525647981578348, '600': 1.866995225573834, '800': 2.0390264357519987, '1000': 2.134052372302589}","{'200': 0.30298650069883193, '400': 0.4208635332449801, '600': 0.26820586012839975, '800': 0.2889054021036313, '1000': 0.25423002052071103}",57.06666666666667,14.317665855702721
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.2,0.04,5,0.01,4.028893867064921,1.031823965645094,"{'200': 0.20169493386473303, '400': 1.4831333471784163, '600': 1.8748675270426993, '800': 2.0489722175361194, '1000': 2.128036574060022}","{'200': 0.3609381115935305, '400': 0.46402498362813616, '600': 0.32816108995361, '800': 0.3103137521541747, '1000': 0.269795378656372}",55.888888888888886,12.495727664947857
300,3,0.95,1.0,0.7,1e-08,6,0.4,0.2,0.04,7,0.005,4.184758336222454,1.0227767507568353,"{'200': 0.1416673573519103, '400': 1.330089931019735, '600': 1.8019497926963703, '800': 1.9896353628471986, '1000': 2.100520020170951}","{'200': 0.2323065344530569, '400': 0.4484050203238065, '600': 0.327497639432504, '800': 0.3184313322212819, '1000': 0.2562523263476356}",55.84444444444444,12.523676342664022
