reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.005,4.065004311456027,1.0514528468933686,"{'200': 0.24213367427603322, '400': 1.378751480680781, '600': 1.8455568645563674, '800': 2.06330153704636, '1000': 2.147911340924525}","{'200': 0.42288778071702743, '400': 0.4010687090096732, '600': 0.2792691413183929, '800': 0.28287789807393604, '1000': 0.2413796582527532}",56.422222222222224,10.307470621703656
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.01,3.9736227787111855,0.870214495580915,"{'200': 0.2005268385967371, '400': 1.4315696565226586, '600': 1.8387482490374953, '800': 2.032376095850546, '1000': 2.1016725730104544}","{'200': 0.3947128417714411, '400': 0.3703676175935135, '600': 0.29228904733051686, '800': 0.2948905172937361, '1000': 0.24823921553770903}",55.55555555555556,13.94521910198865
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.005,4.100377808002418,0.9481698242554889,"{'200': 0.16565574041923223, '400': 1.3584036278601457, '600': 1.8528158383750728, '800': 2.072087134855156, '1000': 2.150059367746222}","{'200': 0.34499483419160853, '400': 0.46904773929050053, '600': 0.27393812568981823, '800': 0.2751823890054736, '1000': 0.22731307860240402}",54.55555555555556,11.381379638213279
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.01,4.051002302406413,0.8083031286413911,"{'200': 0.16564214863779445, '400': 1.4622739561697733, '600': 1.8972685917226255, '800': 2.077894495963357, '1000': 2.154672935809882}","{'200': 0.2911667258738268, '400': 0.33848080239283634, '600': 0.2703051347317862, '800': 0.2948054253306029, '1000': 0.22976229959023747}",52.55555555555556,9.869268926106049
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.005,3.89734867678303,0.9058926697502947,"{'200': 0.2440926777655574, '400': 1.4159251535512742, '600': 1.8691330719743158, '800': 2.0330891595256038, '1000': 2.1055993317851516}","{'200': 0.41668436716238694, '400': 0.38244011409028894, '600': 0.26348097012511207, '800': 0.30173058338784703, '1000': 0.26492844009788313}",52.6,11.898459284013764
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.01,3.951514343369691,0.8518120935845162,"{'200': 0.1843199084762665, '400': 1.4306805360384645, '600': 1.8775235202129288, '800': 2.0553608448053375, '1000': 2.149638612532743}","{'200': 0.2989421642993221, '400': 0.4047898878759326, '600': 0.2867064764953153, '800': 0.3121541426137215, '1000': 0.27103848588183704}",55.24444444444445,12.953173022778037
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.005,4.404000320025602,1.089036256563291,"{'200': 0.14213697138478293, '400': 1.2695538487268874, '600': 1.8028456307582175, '800': 2.0118954105463938, '1000': 2.112260873089087}","{'200': 0.3281685964300121, '400': 0.4741573149471171, '600': 0.29529474177439297, '800': 0.2870122064604318, '1000': 0.24080436893845988}",54.53333333333333,10.531645434382774
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.01,4.156385844200869,0.9389970698622588,"{'200': 0.16908744565455905, '400': 1.374151120456046, '600': 1.8301450106504384, '800': 2.0186159185754393, '1000': 2.1223585072702633}","{'200': 0.30214855715071115, '400': 0.39942427089104326, '600': 0.2973197320531855, '800': 0.3029530876772867, '1000': 0.2612960832109936}",54.68888888888889,12.546486400090439
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.005,3.937512334320078,0.8864462548037838,"{'200': 0.20421317262083108, '400': 1.4664272213533296, '600': 1.8667590004581436, '800': 2.0659006414529433, '1000': 2.1519876489141443}","{'200': 0.35670330653109317, '400': 0.3982109842222419, '600': 0.30336353402364946, '800': 0.30165528385380513, '1000': 0.25208999767611856}",53.82222222222222,11.561024346943368
300,3,0.98,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.01,3.9338275950964974,0.9425440492614641,"{'200': 0.25290803212950175, '400': 1.452080125616351, '600': 1.8570273815771159, '800': 2.0127313340956317, '1000': 2.085347211628882}","{'200': 0.47928393509110934, '400': 0.36479432358762764, '600': 0.29837715368101586, '800': 0.2998096627287719, '1000': 0.2629164734977965}",55.044444444444444,11.222904269702811
