tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.1]","[0.7, 0.7, 0.5]",4.425333333333334,1.5231394479094085,"{'200': 0.4677729136620553, '400': 2.0378222474554657, '600': 3.2079821639692008, '800': 3.6633661761941094, '1000': 3.918690092806692}","{'200': 0.5029397355959703, '400': 3.573802063457481, '600': 8.326272881113203, '800': 10.08671588930869, '1000': 11.102108693457662}"
0.01,0.2,"[0.5, 0.3]","[0.7, 0.7, 0.5]",4.113333333333334,1.3156561523099832,"{'200': 0.47560495450632395, '400': 1.528904224282606, '600': 1.881319631126654, '800': 2.0500018526174015, '1000': 2.3265515642079007}","{'200': 0.4567212870576318, '400': 0.766005254545659, '600': 0.5170928737870901, '800': 0.4066741565719368, '1000': 1.078218587367833}"
0.01,0.2,"[0.5, 0.5]","[0.7, 0.7, 0.5]",4.181333333333335,1.7615165183569657,"{'200': 0.4875045430675144, '400': 1.6912867455387797, '600': 3.7744153688090827, '800': 4.952114035109004, '1000': 5.562384667585092}","{'200': 0.41902526690888126, '400': 1.807863995065806, '600': 8.916041902737522, '800': 12.918073560480439, '1000': 14.541003393973917}"
0.01,0.2,"[0.5, 0.7]","[0.7, 0.7, 0.5]",4.146222222222223,1.2734472704502866,"{'200': 0.5371124098403816, '400': 1.452867505672848, '600': 1.794560260418862, '800': 2.0104785659590925, '1000': 2.382625376797652}","{'200': 0.5199527242575495, '400': 0.5143592335104691, '600': 0.3366154096462566, '800': 0.3005082763089934, '1000': 1.6393156294847442}"
0.01,0.2,"[0.5, 0.9]","[0.7, 0.7, 0.5]",3.991555555555556,1.178514989402729,"{'200': 0.49047566269288156, '400': 2.6698094563802353, '600': 3.0843954621046743, '800': 3.2540101975393867, '1000': 3.4225547271057915}","{'200': 0.45759468915060775, '400': 5.240169843341408, '600': 5.7015398365963765, '800': 5.961597639423063, '1000': 6.080067796835761}"
0.01,0.2,"[0.7, 0.1]","[0.7, 0.7, 0.5]",3.871111111111111,1.2837206726667987,"{'200': 1.0953228860375939, '400': 4.867873799251576, '600': 6.907735265389517, '800': 8.76819704795474, '1000': 10.403707121795259}","{'200': 3.1100105162870166, '400': 11.560257953888202, '600': 15.105974073416238, '800': 17.935367166009005, '1000': 20.0882169008005}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.7, 0.5]",4.283555555555557,1.4657590457667018,"{'200': 0.5342976160699812, '400': 1.9788832848144318, '600': 3.4251412926553773, '800': 4.125404840557427, '1000': 4.618057685911267}","{'200': 0.48694096713453777, '400': 2.986516702738655, '600': 6.626596925408491, '800': 8.502706684263641, '1000': 9.68595161128014}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.7, 0.5]",4.278666666666666,1.2975011881818574,"{'200': 0.633758171162927, '400': 2.698681133139453, '600': 4.017822668551011, '800': 4.950243351609314, '1000': 5.543138496204219}","{'200': 0.7936191008048372, '400': 7.812604419923047, '600': 10.13839728063772, '800': 12.373296470424698, '1000': 13.916560371678454}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.7, 0.5]",4.420888888888889,1.5895154009560721,"{'200': 0.45348499936921305, '400': 1.467980805801812, '600': 1.9760484434885552, '800': 2.8230267896574484, '1000': 3.7126829870610343}","{'200': 0.4028792101979231, '400': 0.48791368864498075, '600': 1.009326299539159, '800': 4.483749870625078, '1000': 9.666774360368098}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.7, 0.5]",4.544000000000001,1.9088826283689866,"{'200': 0.46901038834178366, '400': 2.367854821494713, '600': 2.99043027820092, '800': 3.965353695478017, '1000': 5.485707058960531}","{'200': 0.43671104931013277, '400': 6.176961057398747, '600': 7.5899307512392635, '800': 9.425993259611685, '1000': 11.2662760715474}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.7, 0.5]",3.908000000000001,1.641692351744924,"{'200': 3.416723364033604, '400': 7.757221632594253, '600': 9.853485760431564, '800': 11.609641310744045, '1000': 12.448859589803}","{'200': 10.672147990551931, '400': 17.000267195950652, '600': 19.810251868738632, '800': 21.78068670786204, '1000': 23.079772221937628}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.7, 0.5]",4.4991111111111115,1.406321951794384,"{'200': 0.39519482202720013, '400': 1.7621085153900136, '600': 2.1956701736014836, '800': 2.518503443781197, '1000': 3.8843243876781868}","{'200': 0.40328002251625966, '400': 2.645239883275502, '600': 2.734151840776121, '800': 2.9360402340601257, '1000': 5.134579069501729}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.7, 0.5]",4.289333333333335,1.324548392639712,"{'200': 0.7168990982095974, '400': 3.083599955579364, '600': 4.905888848780832, '800': 5.5826179662763, '1000': 6.510690279096294}","{'200': 1.0185804329346044, '400': 5.681487918582512, '600': 9.816250527967412, '800': 11.383498086495232, '1000': 12.662910246098766}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.7, 0.5]",4.214666666666669,1.19601114822006,"{'200': 0.6230138742359673, '400': 3.735654518404218, '600': 5.61365639664924, '800': 6.999579040060103, '1000': 8.127481496537039}","{'200': 1.1881047621020144, '400': 9.29504881187359, '600': 11.214015787685685, '800': 12.860666212127791, '1000': 14.21915495424734}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.7, 0.5]",4.799555555555556,1.7279119776392362,"{'200': 0.4242359688332373, '400': 2.75878782617729, '600': 4.77493690168008, '800': 6.245525840977334, '1000': 7.714666813151283}","{'200': 0.46879892671076795, '400': 5.904049098408612, '600': 8.151017841592124, '800': 9.79984812483179, '1000': 11.208488639042786}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.7, 0.5]",5.0182222222222235,2.1526038897513953,"{'200': 1.9584430139369724, '400': 4.312358220917646, '600': 5.327387887596726, '800': 6.549139659065065, '1000': 7.316167359218168}","{'200': 5.873512698363725, '400': 8.522243425326742, '600': 9.601074772982718, '800': 10.344445876935922, '1000': 11.201887501783936}"
0.01,0.45,"[0.1, 0.3]","[0.7, 0.7, 0.5]",4.808888888888889,2.2349767308977335,"{'200': 2.8670312051612976, '400': 3.734434022174116, '600': 4.7051845039731806, '800': 5.084925979605652, '1000': 5.523853908425117}","{'200': 8.686990234777513, '400': 8.413468527562355, '600': 8.66941791966571, '800': 9.14015969477428, '1000': 9.640430683900469}"
0.01,0.45,"[0.1, 0.5]","[0.7, 0.7, 0.5]",4.623111111111112,2.1593453969223817,"{'200': 3.3780535746451656, '400': 5.68495297632505, '600': 6.704078428370317, '800': 7.011481751232424, '1000': 7.170767034707928}","{'200': 8.393693724665319, '400': 9.828454564448922, '600': 10.338420731702714, '800': 10.601895738107613, '1000': 10.907455936588814}"
0.01,0.45,"[0.1, 0.7]","[0.7, 0.7, 0.5]",4.47288888888889,1.8249196295511174,"{'200': 1.6629635711358686, '400': 4.7218526971061285, '600': 5.948806942743132, '800': 6.354554935316783, '1000': 7.367059678258594}","{'200': 5.766799637139367, '400': 9.138867217149294, '600': 10.216372436293987, '800': 10.551423915567135, '1000': 11.135485933608514}"
0.01,0.45,"[0.1, 0.9]","[0.7, 0.7, 0.5]",4.797333333333335,2.2920058173282776,"{'200': 2.889770650447821, '400': 4.331287675419626, '600': 4.990625447050332, '800': 5.132442552724787, '1000': 5.487333577820679}","{'200': 7.748479956107574, '400': 7.954079886284565, '600': 8.066434973638634, '800': 7.7141340435327095, '1000': 7.631462533050362}"
0.01,0.45,"[0.3, 0.1]","[0.7, 0.7, 0.5]",4.976888888888889,2.540540469377178,"{'200': 2.145770825866834, '400': 4.8486740779863835, '600': 6.024317257396602, '800': 6.6873047050146734, '1000': 7.2334339446042994}","{'200': 7.906603159806745, '400': 10.760637776477804, '600': 12.025835583086659, '800': 12.627650858585755, '1000': 13.377015435981711}"
0.01,0.45,"[0.3, 0.3]","[0.7, 0.7, 0.5]",5.142666666666667,2.1402994598368195,"{'200': 0.8365331615235716, '400': 2.664072743377476, '600': 4.241022780028256, '800': 4.758353690524383, '1000': 5.403856915279072}","{'200': 2.626873364366983, '400': 6.705599008251456, '600': 8.694658078541506, '800': 9.547547413511834, '1000': 10.213768955296}"
0.01,0.45,"[0.3, 0.5]","[0.7, 0.7, 0.5]",4.873333333333334,1.975935221610263,"{'200': 2.078820756311051, '400': 3.3916630849439433, '600': 4.349636108804321, '800': 5.4734137341137945, '1000': 6.245585389627233}","{'200': 7.976548303536198, '400': 9.039418509142848, '600': 10.01083589448391, '800': 10.994476720452093, '1000': 12.150751329371783}"
0.01,0.45,"[0.3, 0.7]","[0.7, 0.7, 0.5]",4.819111111111113,2.0481143872376553,"{'200': 3.8566674556515643, '400': 5.722369818343499, '600': 6.49079365532103, '800': 7.179365778626255, '1000': 7.562550454592607}","{'200': 11.236975865752663, '400': 11.944575691704152, '600': 12.464891500032525, '800': 12.899397376673893, '1000': 13.217105244780061}"
0.01,0.45,"[0.3, 0.9]","[0.7, 0.7, 0.5]",4.367555555555556,2.034355104537559,"{'200': 3.1353928592817875, '400': 4.197629592562644, '600': 5.073596363210111, '800': 5.547059867647101, '1000': 5.775176030255147}","{'200': 10.13496177306402, '400': 10.323202743232056, '600': 10.926790996597582, '800': 11.212778919776188, '1000': 11.487023639697577}"
0.01,0.45,"[0.5, 0.1]","[0.7, 0.7, 0.5]",4.673333333333335,1.8913040768504443,"{'200': 0.4824172702993855, '400': 3.36062840235132, '600': 4.213862667314754, '800': 5.39025768640181, '1000': 6.320169234482029}","{'200': 0.6156717157264695, '400': 7.732292106589569, '600': 8.988747074671341, '800': 10.17522934608017, '1000': 11.210512084088988}"
0.01,0.45,"[0.5, 0.3]","[0.7, 0.7, 0.5]",5.074666666666667,1.8624972483201148,"{'200': 1.2546936939913382, '400': 2.577825716784086, '600': 4.187396870569039, '800': 5.357260863083272, '1000': 6.008955634427733}","{'200': 6.375368511460095, '400': 7.119758386810453, '600': 8.261098129881551, '800': 9.521220511276248, '1000': 10.626893527566775}"
0.01,0.45,"[0.5, 0.5]","[0.7, 0.7, 0.5]",4.8275555555555565,1.649836565044558,"{'200': 0.3830182426897289, '400': 1.3260003503051818, '600': 2.5809589909282016, '800': 3.5140440533606876, '1000': 3.948051727177756}","{'200': 0.539169046396313, '400': 1.2208755202173114, '600': 3.8690189575508835, '800': 6.041801047331048, '1000': 7.089052060328427}"
0.01,0.45,"[0.5, 0.7]","[0.7, 0.7, 0.5]",5.009333333333335,1.8002449216086622,"{'200': 0.44726454150308487, '400': 2.752360410286462, '600': 3.810182902350864, '800': 4.247249579020084, '1000': 4.643326528538908}","{'200': 0.5977177551766564, '400': 5.684874937633079, '600': 7.07428234257894, '800': 7.665926381721297, '1000': 8.038129417215385}"
0.01,0.45,"[0.5, 0.9]","[0.7, 0.7, 0.5]",5.2826666666666675,2.512229996547998,"{'200': 0.45998422200106254, '400': 2.652560167965932, '600': 3.8633488166093577, '800': 4.319607342750875, '1000': 4.581117982592162}","{'200': 0.6370483663315534, '400': 5.124860477025324, '600': 6.488635367403588, '800': 7.273721544233049, '1000': 7.65814785471461}"
0.01,0.45,"[0.7, 0.1]","[0.7, 0.7, 0.5]",4.895111111111112,2.2215476309418194,"{'200': 1.764563600015155, '400': 4.533179338398501, '600': 5.818126217379732, '800': 6.423838166002946, '1000': 7.222623101028853}","{'200': 6.24175884134427, '400': 10.111036240715963, '600': 11.802819953459394, '800': 12.725534676533705, '1000': 13.493590072940787}"
0.01,0.45,"[0.7, 0.3]","[0.7, 0.7, 0.5]",4.997777777777778,1.82786929862053,"{'200': 0.30546847623480405, '400': 2.1230371051918873, '600': 2.864413886579862, '800': 3.4107256564959822, '1000': 3.851889152162736}","{'200': 0.4444575713615555, '400': 4.497204815802193, '600': 5.450768921921926, '800': 6.144280310162426, '1000': 6.838123516035945}"
0.01,0.45,"[0.7, 0.5]","[0.7, 0.7, 0.5]",5.260000000000001,1.8346298445917277,"{'200': 0.2697569904947084, '400': 1.9635555711008161, '600': 2.8942306563983453, '800': 3.2583758803453597, '1000': 3.5737022110327263}","{'200': 0.3535150484646316, '400': 5.10439899539979, '600': 6.212252683273543, '800': 6.774203996001021, '1000': 7.047591344881163}"
0.01,0.45,"[0.7, 0.7]","[0.7, 0.7, 0.5]",5.067111111111111,1.7091760486948382,"{'200': 0.29290587553378905, '400': 1.549724174808081, '600': 2.1664181246866407, '800': 2.4463462425488816, '1000': 2.8724840786325534}","{'200': 0.3717495530649831, '400': 2.862971573080754, '600': 3.467377854252363, '800': 3.778992503982268, '1000': 4.284059613666069}"
0.01,0.45,"[0.7, 0.9]","[0.7, 0.7, 0.5]",5.339555555555557,1.731190926700853,"{'200': 0.25752086002740615, '400': 1.190791819346906, '600': 2.258798464975948, '800': 2.8456512143919173, '1000': 2.995236872843613}","{'200': 0.34517703707960845, '400': 0.5804395636539083, '600': 2.3550796123616364, '800': 3.5358521812181607, '1000': 3.6262277338214965}"
0.01,0.45,"[0.9, 0.1]","[0.7, 0.7, 0.5]",5.209333333333334,2.460350833158195,"{'200': 1.6900699939948192, '400': 3.454078769707496, '600': 4.865980011905923, '800': 5.890386608847727, '1000': 6.4190085910059365}","{'200': 6.437610204243112, '400': 7.927989997518647, '600': 8.862067325493603, '800': 10.000127437183865, '1000': 10.779886298336319}"
0.01,0.45,"[0.9, 0.3]","[0.7, 0.7, 0.5]",4.922666666666667,1.651491447147093,"{'200': 0.28639751970729554, '400': 1.603080616671883, '600': 2.747203942951078, '800': 3.1812714629043772, '1000': 3.6090006871968323}","{'200': 0.39376454965438074, '400': 2.5655313753479985, '600': 3.7864733721424058, '800': 4.727178429843636, '1000': 5.216753111597272}"
0.01,0.45,"[0.9, 0.5]","[0.7, 0.7, 0.5]",4.945777777777778,1.6636539288751522,"{'200': 0.41921239979462205, '400': 2.913438420673129, '600': 3.693638951618851, '800': 4.051205727868633, '1000': 4.5296557981325565}","{'200': 0.8749855617752063, '400': 7.428434388704891, '600': 8.05613050087158, '800': 8.333535936843088, '1000': 8.648958661636335}"
0.01,0.45,"[0.9, 0.7]","[0.7, 0.7, 0.5]",5.548000000000001,1.6412103934461162,"{'200': 0.20889192082765234, '400': 1.9646060275531951, '600': 2.965606910358936, '800': 3.373633954712283, '1000': 3.6750159706581673}","{'200': 0.2865515763272254, '400': 3.4121468371425587, '600': 4.797485848782123, '800': 5.58995155264201, '1000': 5.953123735809947}"
0.01,0.45,"[0.9, 0.9]","[0.7, 0.7, 0.5]",4.94,1.618998318577124,"{'200': 0.3408503601321804, '400': 2.141732399820402, '600': 2.835565719760435, '800': 3.5811187299327414, '1000': 4.51287194046014}","{'200': 0.4680480329846725, '400': 4.632646422603006, '600': 5.280072014013428, '800': 5.861273482655818, '1000': 7.10937442786963}"
0.01,0.7,"[0.1, 0.1]","[0.7, 0.7, 0.5]",3.914666666666667,2.234820997057458,"{'200': 5.872280389246556, '400': 10.47078680421169, '600': 11.536600981726611, '800': 12.151999587084529, '1000': 12.894878219702507}","{'200': 11.218518824724995, '400': 14.363689221882305, '600': 15.057454246136428, '800': 15.321913590344035, '1000': 15.575363111851933}"
0.01,0.7,"[0.1, 0.3]","[0.7, 0.7, 0.5]",4.062222222222222,2.0913290711771344,"{'200': 5.322108978387781, '400': 8.237778518272783, '600': 9.413814013941417, '800': 10.634005357199863, '1000': 11.444591884993715}","{'200': 12.537741949829048, '400': 13.768426221033147, '600': 14.221346416087385, '800': 14.669222372439847, '1000': 15.053230674371296}"
0.01,0.7,"[0.1, 0.5]","[0.7, 0.7, 0.5]",4.776888888888889,2.352447257382285,"{'200': 4.862674478504507, '400': 6.06982981008115, '600': 7.160255908930939, '800': 7.407773172936441, '1000': 8.204455300646243}","{'200': 11.954701366112738, '400': 12.561999632878434, '600': 12.244773750355243, '800': 12.37254645249062, '1000': 12.740128322260624}"
0.01,0.7,"[0.1, 0.7]","[0.7, 0.7, 0.5]",4.222666666666667,2.122315716381519,"{'200': 5.243573417952056, '400': 6.888679397373673, '600': 7.580252716016018, '800': 7.820944225652043, '1000': 8.099407759873287}","{'200': 12.714514568928703, '400': 12.987434204957678, '600': 13.240829280740812, '800': 13.324732839812539, '1000': 13.378399666305816}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.7, 0.5]",4.568000000000002,2.2405332698563827,"{'200': 4.14108751031256, '400': 5.658899251010467, '600': 6.830808524070558, '800': 7.923660343858386, '1000': 8.461472589275637}","{'200': 10.780660030560066, '400': 11.310402572857921, '600': 11.598444128841333, '800': 12.164778547646767, '1000': 12.557831503523987}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.7, 0.5]",4.741333333333335,1.949597793278284,"{'200': 1.459147758261145, '400': 3.2773028974833855, '600': 5.043060837649766, '800': 5.963296769758924, '1000': 6.601189072276519}","{'200': 7.322045465517135, '400': 8.259833929193801, '600': 10.244031853008057, '800': 11.395174105558828, '1000': 12.03306810700649}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.7, 0.5]",4.875111111111112,1.9897790186877222,"{'200': 1.312266112155794, '400': 2.5796750439195986, '600': 3.5479000018606444, '800': 4.578924835362836, '1000': 5.902108350713875}","{'200': 6.083381338460047, '400': 7.020379854399752, '600': 7.460823404813708, '800': 8.585009078525088, '1000': 10.127196043675852}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.7, 0.5]",4.475555555555557,1.9146215820545682,"{'200': 1.4844219907757945, '400': 2.9497957925065226, '600': 4.101356206616845, '800': 4.720387214352951, '1000': 5.159444569345321}","{'200': 6.625610604869944, '400': 6.816764674381745, '600': 7.934051246878708, '800': 8.401321941906586, '1000': 9.019481833802772}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.7, 0.5]",4.823555555555556,2.2896376768733573,"{'200': 0.467222727777275, '400': 2.489109548303491, '600': 3.6594840732957548, '800': 4.571822477328404, '1000': 5.213207282139164}","{'200': 0.6168312035038618, '400': 4.8910891964349466, '600': 7.475368418977275, '800': 8.627122317533225, '1000': 9.260678639528198}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.7, 0.5]",4.417777777777778,2.1000369191346127,"{'200': 2.682652248158482, '400': 5.6135400715809585, '600': 7.8167945343838, '800': 9.256754009967255, '1000': 10.601131230047182}","{'200': 8.347092484225735, '400': 11.804276347944443, '600': 12.566641631361952, '800': 13.197625888455008, '1000': 13.651326701438}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.7, 0.5]",5.6640000000000015,2.2093683360735588,"{'200': 0.3522760723397842, '400': 1.1831068837391605, '600': 2.2318478946026326, '800': 2.8128457186130804, '1000': 3.7073927948510796}","{'200': 0.5465750632998879, '400': 0.8767065241478368, '600': 3.2339600976408875, '800': 4.263220647576212, '1000': 5.754384180844054}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.7, 0.5]",4.894222222222224,1.7290594603089715,"{'200': 1.3396672760323896, '400': 2.788509545960534, '600': 3.278922084792828, '800': 3.4001246922410804, '1000': 3.703303125232966}","{'200': 4.8434779336207, '400': 6.609714864259817, '600': 6.885654297571001, '800': 6.856039923395317, '1000': 6.96496139397477}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.7, 0.5]",4.833777777777779,1.6539935360466045,"{'200': 0.3334224943589356, '400': 1.2143559297896445, '600': 1.7604016375614508, '800': 2.8095484693504678, '1000': 3.3607528805946254}","{'200': 0.4224176672565074, '400': 0.5456316326552965, '600': 0.32230468042305327, '800': 4.098532208420929, '1000': 5.635952517294948}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.7, 0.5]",5.667555555555556,2.088488188518252,"{'200': 0.28689835967844757, '400': 1.1630818620625198, '600': 2.5956710386463824, '800': 3.000043126479147, '1000': 3.321012280445516}","{'200': 0.39707576784922366, '400': 0.7097955269423448, '600': 3.5572657236139196, '800': 4.716555721203073, '1000': 5.272680690725442}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.7, 0.5]",4.796,1.5766270608133333,"{'200': 0.38407453268842795, '400': 2.5562991109184643, '600': 3.366829925061629, '800': 3.7711089358548575, '1000': 4.574134251016931}","{'200': 0.4526027457361958, '400': 4.295459614388751, '600': 5.501632094921667, '800': 6.073822085531862, '1000': 6.849358318693251}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.7, 0.5]",5.5022222222222235,2.116144175815889,"{'200': 0.3571135656809151, '400': 1.1583737230156077, '600': 1.8368496364564555, '800': 2.2116215590000348, '1000': 2.5181756128326653}","{'200': 0.6842304481605557, '400': 0.9975055620557177, '600': 1.0410375631672506, '800': 1.2805963939330305, '1000': 1.8387476391007609}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.7, 0.5]",5.531555555555556,2.0424842777097103,"{'200': 0.35937288168994913, '400': 1.2294621865341981, '600': 1.879905679461691, '800': 2.310814609896039, '1000': 2.998890752567088}","{'200': 0.8584280029896855, '400': 1.3655423580553374, '600': 1.283446471778156, '800': 1.479505709837718, '1000': 2.936217527598499}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.7, 0.5]",5.259111111111111,1.6156894946770795,"{'200': 0.28900449404669254, '400': 1.6829697117895932, '600': 2.2779067464298137, '800': 3.2481658387154777, '1000': 4.076338331131941}","{'200': 0.3844161463513833, '400': 2.830495206821552, '600': 2.6444714319466742, '800': 3.3105512326211572, '1000': 4.321744440741784}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.7, 0.5]",5.2968888888888905,1.7084519597476056,"{'200': 0.31714777597676974, '400': 1.4488814064669537, '600': 2.214413284715124, '800': 2.812589296142948, '1000': 3.474247294756983}","{'200': 0.5511993748730881, '400': 2.0505267185808775, '600': 2.2352989524581, '800': 3.0240421901988213, '1000': 3.9226731429037267}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.7, 0.5]",5.21111111111111,1.5957140125588118,"{'200': 0.3230984700449455, '400': 1.6368287718895653, '600': 2.623021038565304, '800': 3.500051778124754, '1000': 4.122519762719004}","{'200': 0.40891592022123624, '400': 3.1808516126215847, '600': 3.479729264174747, '800': 4.977675700332164, '1000': 5.789437860770982}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.7, 0.5]",5.096000000000001,1.6627987116772605,"{'200': 0.4152793436618424, '400': 1.560995211601855, '600': 2.1623059307099757, '800': 2.4071221562529024, '1000': 2.8202641840116494}","{'200': 0.5386371342667563, '400': 1.4536924796117323, '600': 2.3287986742349935, '800': 2.632436155715449, '1000': 3.3161461904620464}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.7, 0.5]",5.074222222222223,1.8187058755412862,"{'200': 0.31179254980996246, '400': 1.4066942321859803, '600': 2.171883712091785, '800': 2.425529186713449, '1000': 2.7726924069835057}","{'200': 0.4385527602685367, '400': 1.5722816352346214, '600': 1.7712091151400746, '800': 1.8103135023891033, '1000': 2.16006704478478}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.7, 0.5]",5.2586666666666675,1.7077777633195979,"{'200': 0.2638934499633498, '400': 1.6429191338208868, '600': 2.1646036258058436, '800': 2.3484690354300173, '1000': 2.4825678299844185}","{'200': 0.3465879071698061, '400': 2.428291993614389, '600': 2.1473307776858874, '800': 2.0447982453458766, '1000': 2.020065897408143}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.7, 0.5]",5.2408888888888905,1.466569424385771,"{'200': 0.30301194781562274, '400': 1.4985624208126902, '600': 1.9376156870270485, '800': 2.2668605762050356, '1000': 2.3781062221240794}","{'200': 0.5902830300493368, '400': 2.136119152247381, '600': 1.5026159525374043, '800': 1.3752702265882262, '1000': 1.287358618588292}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.7, 0.5]",5.558666666666667,2.1417558736285103,"{'200': 0.29337871945692073, '400': 1.007661285747693, '600': 1.9049396937924767, '800': 2.66685764003533, '1000': 3.067205718878203}","{'200': 0.400050524388026, '400': 0.6336520608389985, '600': 1.722480884478575, '800': 3.450586237061706, '1000': 4.08809408239675}"
