tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.1, 0.1]","[0.7, 0.5, 0.5]",4.24,1.4276445246940463,"{'200': 0.5458858160910685, '400': 1.701343354496249, '600': 3.6386730620926495, '800': 5.884344779625333, '1000': 6.758980257291355}","{'200': 0.49046853204536534, '400': 1.42951299411368, '600': 7.37818123438274, '800': 11.413774003898487, '1000': 13.211788947483738}"
0.01,0.2,"[0.1, 0.3]","[0.7, 0.5, 0.5]",4.3146666666666675,1.5544882687810089,"{'200': 2.14543049309988, '400': 5.391701407089844, '600': 8.08379278249617, '800': 9.988933754459806, '1000': 12.841766414385926}","{'200': 11.002322163639041, '400': 13.654325365380288, '600': 17.90279711220477, '800': 19.91384621910175, '1000': 22.215849502876914}"
0.01,0.2,"[0.1, 0.5]","[0.7, 0.5, 0.5]",4.5053333333333345,1.847147470500874,"{'200': 2.470139448217184, '400': 4.644310749281357, '600': 7.421367281779352, '800': 9.383925519608889, '1000': 10.216561650454018}","{'200': 12.648640557883523, '400': 15.967985885115908, '600': 18.171516442728176, '800': 21.08813777729349, '1000': 23.074936246950355}"
0.01,0.2,"[0.1, 0.7]","[0.7, 0.5, 0.5]",3.7915555555555565,1.0589091988258605,"{'200': 2.4866705913314675, '400': 4.555786724402741, '600': 6.326578644431156, '800': 8.713542996817733, '1000': 12.88122557359058}","{'200': 12.80221868891064, '400': 15.14897972934841, '600': 16.59560283819029, '800': 17.893086296643677, '1000': 22.344352592009532}"
0.01,0.2,"[0.1, 0.9]","[0.7, 0.5, 0.5]",3.8164444444444467,1.238746957490253,"{'200': 1.4146154777177944, '400': 3.844565946699007, '600': 5.537127450721046, '800': 7.870678261165208, '1000': 9.945209269467794}","{'200': 5.472708713658056, '400': 9.741407006116068, '600': 11.645357364294581, '800': 18.127159026882424, '1000': 21.349281073480725}"
0.01,0.2,"[0.3, 0.1]","[0.7, 0.5, 0.5]",4.414222222222223,1.9211599376868238,"{'200': 0.5923253155940611, '400': 3.605664455498389, '600': 5.493040681731055, '800': 6.961399065080766, '1000': 7.724590838359792}","{'200': 0.7119978584640082, '400': 7.796032957556056, '600': 10.239783112693154, '800': 12.900074151141984, '1000': 14.460068195287004}"
0.01,0.2,"[0.3, 0.3]","[0.7, 0.5, 0.5]",4.706222222222223,1.4179661316890766,"{'200': 0.36394451250006543, '400': 1.3686239545242684, '600': 2.9616546845096896, '800': 3.943976700185969, '1000': 4.29231072383255}","{'200': 0.392719779674854, '400': 0.7213334654128668, '600': 5.506792870100872, '800': 6.500298807576627, '1000': 7.025512584005691}"
0.01,0.2,"[0.3, 0.5]","[0.7, 0.5, 0.5]",4.110222222222223,1.3974238025561958,"{'200': 0.5335674671331129, '400': 3.7640293089288743, '600': 7.380066129736162, '800': 8.982386994375537, '1000': 10.038282611831711}","{'200': 0.509098620685394, '400': 9.904687323435768, '600': 13.998901691361558, '800': 16.372561976989534, '1000': 17.75694993979708}"
0.01,0.2,"[0.3, 0.7]","[0.7, 0.5, 0.5]",4.138666666666667,1.2601685954224098,"{'200': 0.531679195137347, '400': 4.380624955744683, '600': 6.616521967123832, '800': 8.296350842610448, '1000': 9.135147430258304}","{'200': 0.516797005498688, '400': 11.178245866492576, '600': 14.441700370054413, '800': 17.05535473287416, '1000': 18.509519948702476}"
0.01,0.2,"[0.3, 0.9]","[0.7, 0.5, 0.5]",4.493333333333334,2.1493027293106537,"{'200': 0.5136842982412297, '400': 2.5552389469092573, '600': 3.3799448709541178, '800': 4.240521504054027, '1000': 4.684358218132677}","{'200': 0.5040702738526436, '400': 6.541903284140322, '600': 7.449398081943375, '800': 8.552511136870887, '1000': 9.159447219094947}"
0.01,0.2,"[0.5, 0.1]","[0.7, 0.5, 0.5]",4.2266666666666675,1.5393100907729917,"{'200': 0.5922745211985018, '400': 2.778051602528733, '600': 3.366478742470146, '800': 4.2713687426211004, '1000': 4.985945659121367}","{'200': 0.5589720421127604, '400': 7.4056690039098525, '600': 8.78285635899857, '800': 10.559340276205047, '1000': 12.065952092600742}"
0.01,0.2,"[0.5, 0.3]","[0.7, 0.5, 0.5]",4.178666666666667,1.4728198200126932,"{'200': 0.5328546043493282, '400': 2.472826221440449, '600': 3.8874976279294935, '800': 4.38534706308829, '1000': 4.73448639582333}","{'200': 0.4676322547777773, '400': 5.4606500402651905, '600': 9.278933275646358, '800': 10.603690326535505, '1000': 11.395216023764418}"
0.01,0.2,"[0.5, 0.5]","[0.7, 0.5, 0.5]",4.271111111111112,1.6573904820157928,"{'200': 0.6600505032974803, '400': 2.8792179063175203, '600': 3.602512500651343, '800': 4.560068531714683, '1000': 5.6735127479756775}","{'200': 0.9311977606986174, '400': 7.659902196587444, '600': 9.328849417073812, '800': 10.502069318234941, '1000': 12.64566441228599}"
0.01,0.2,"[0.5, 0.7]","[0.7, 0.5, 0.5]",4.0662222222222235,1.422503722141412,"{'200': 1.3118551001388932, '400': 3.791086368873107, '600': 5.054588819770873, '800': 6.516081136752911, '1000': 8.371965269595792}","{'200': 4.563059080009286, '400': 8.073783265114525, '600': 10.391268030546758, '800': 12.45815695205525, '1000': 14.439772525496036}"
0.01,0.2,"[0.5, 0.9]","[0.7, 0.5, 0.5]",4.195555555555556,1.931640127002676,"{'200': 1.1463618048963427, '400': 4.951868945415587, '600': 6.70010924992686, '800': 9.612961986812593, '1000': 11.541085044407328}","{'200': 3.283566760755095, '400': 11.742075256496939, '600': 15.030857117420895, '800': 17.435082282996277, '1000': 19.573093523978585}"
0.01,0.2,"[0.7, 0.1]","[0.7, 0.5, 0.5]",4.0520000000000005,1.1052794518431373,"{'200': 0.5219949419483721, '400': 2.5487038329693705, '600': 3.1477091565233093, '800': 3.4527855447216185, '1000': 3.6036050602441634}","{'200': 0.4888563173272287, '400': 6.780749869236366, '600': 8.584491042477838, '800': 9.594627074948473, '1000': 9.859714795006148}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.5, 0.5]",4.00488888888889,1.1200885326560812,"{'200': 0.6871432537310487, '400': 1.9343976043882154, '600': 2.3449205953405072, '800': 2.721522353062749, '1000': 2.848205457432185}","{'200': 1.0564115936040306, '400': 2.198959314287364, '600': 2.5114705472356564, '800': 2.907945415239809, '1000': 3.0497718106474387}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.5, 0.5]",4.061333333333335,1.304327157324164,"{'200': 0.6388658996703601, '400': 5.331754903959651, '600': 7.068867691725775, '800': 7.854285540436282, '1000': 9.004538433998746}","{'200': 0.7841265083347193, '400': 12.927051520366382, '600': 17.01755973510031, '800': 19.067669713521283, '1000': 20.255226638647038}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.5, 0.5]",4.108444444444445,1.2872053372507872,"{'200': 0.6471361720133104, '400': 4.241308350428223, '600': 6.243319938216326, '800': 6.737108647004552, '1000': 7.133592536111872}","{'200': 0.7858849472938132, '400': 9.651854429864217, '600': 13.28942388189044, '800': 14.22996472451591, '1000': 14.904516780892676}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.5, 0.5]",4.132000000000001,1.309455527224112,"{'200': 0.8884202608231683, '400': 2.5355171356776554, '600': 3.6113038533512603, '800': 4.034466264339336, '1000': 4.290534429408583}","{'200': 2.297964984365975, '400': 3.8983826792776863, '600': 5.606049662465467, '800': 6.732618529535138, '1000': 7.370973569746222}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.5, 0.5]",4.371555555555557,1.6188747196817581,"{'200': 1.6292056816010885, '400': 6.213326872395882, '600': 9.293490333280177, '800': 13.085203890601854, '1000': 14.436626973966833}","{'200': 7.458785820378393, '400': 13.780833689013122, '600': 17.081197440086665, '800': 20.70289607425744, '1000': 22.85232611389008}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.5, 0.5]",4.084444444444444,1.3524357541620233,"{'200': 0.4871548340343635, '400': 3.1135112996433363, '600': 3.8317399213701973, '800': 5.256693680055281, '1000': 7.603013875999496}","{'200': 0.47319898325751214, '400': 8.668473747572287, '600': 10.265357541316977, '800': 11.674388038773941, '1000': 14.167788592914007}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.5, 0.5]",4.535111111111111,1.6796621647385885,"{'200': 0.49482215890459585, '400': 1.6965625014530692, '600': 2.3107021070121534, '800': 2.6199389199089116, '1000': 2.8202641713303}","{'200': 0.6896319342925906, '400': 2.1250529855953317, '600': 2.376232588074702, '800': 3.3394505827158003, '1000': 3.9763026529412144}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.5, 0.5]",4.144888888888889,1.2868715246626816,"{'200': 1.2469515016796597, '400': 3.4156180809936076, '600': 4.405451292555827, '800': 5.950035152114043, '1000': 6.639305843170116}","{'200': 4.37327346771694, '400': 9.702024150894024, '600': 11.363611539026037, '800': 13.372396167049711, '1000': 14.951427985724596}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.5, 0.5]",4.316444444444445,1.5203817584271473,"{'200': 0.569401034818903, '400': 2.7620625437778026, '600': 4.286551585766983, '800': 5.4484082248816215, '1000': 6.48235145716095}","{'200': 0.5510039540904043, '400': 6.755935472189478, '600': 8.893628860036777, '800': 10.841692851589205, '1000': 12.332595334994153}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.5, 0.5]",5.429333333333335,2.2170514954175813,"{'200': 3.0233573634234814, '400': 4.970091510273389, '600': 6.352974670395339, '800': 6.768216252246445, '1000': 7.838286920358493}","{'200': 8.90458022775809, '400': 10.521913127322476, '600': 11.569454782616116, '800': 12.044810175747937, '1000': 12.654241140905272}"
