tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.7, 0.1]","[0.7, 0.5, 0.3]",4.002222222222223,1.221650775501719,"{'200': 0.5042317590108614, '400': 1.5306191731438497, '600': 1.841911319529545, '800': 2.009147441652482, '1000': 2.4631913506987573}","{'200': 0.42351281807586744, '400': 0.4508515435874137, '600': 0.30179956454937823, '800': 0.2806874135814478, '1000': 2.0727332962558975}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.5, 0.3]",4.221333333333334,1.339163254507165,"{'200': 0.5185311766434129, '400': 2.132646586621208, '600': 2.5355748132186497, '800': 3.5484792879196423, '1000': 3.9610455298357143}","{'200': 0.5035049753829292, '400': 4.317495412111389, '600': 4.615656223120897, '800': 7.056157334932943, '1000': 8.598379639796201}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.5, 0.3]",3.8857777777777787,1.3410750064181738,"{'200': 0.5648494444317035, '400': 2.2267207553575874, '600': 3.2717758171667257, '800': 5.318466757637695, '1000': 7.297920264325896}","{'200': 0.4637746690588878, '400': 4.632105087693828, '600': 9.356962877125063, '800': 12.35398115837133, '1000': 15.41930266916016}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.5, 0.3]",4.217333333333334,1.384258164746254,"{'200': 0.4386493332488083, '400': 1.9742305326803926, '600': 3.688023433603228, '800': 4.955982187069527, '1000': 6.496368767041834}","{'200': 0.38514325086191836, '400': 2.5643991643484716, '600': 6.105729448456615, '800': 9.314769318895548, '1000': 11.98308830765517}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.5, 0.3]",4.243111111111112,1.408519825478304,"{'200': 0.4512945176280424, '400': 1.3693771620036685, '600': 2.5142650060078444, '800': 3.1917950297398816, '1000': 3.5834476407080973}","{'200': 0.4669817441066052, '400': 0.5186524992514917, '600': 3.354255034383654, '800': 5.54973387443886, '1000': 6.6979362383035435}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.5, 0.3]",3.990222222222222,1.5801413282627446,"{'200': 1.1231260767425548, '400': 3.9602098432754564, '600': 5.9497245250325825, '800': 7.110574593591352, '1000': 8.736577184390903}","{'200': 2.8901134791926513, '400': 9.877376448678925, '600': 12.152263275512098, '800': 13.88074481992287, '1000': 14.93643266531696}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.5, 0.3]",4.055555555555555,1.4248143045566102,"{'200': 1.0903705424825931, '400': 4.550805041286274, '600': 5.520605932214206, '800': 6.314418700199158, '1000': 7.801575911133632}","{'200': 2.6050410636063854, '400': 11.840316276863447, '600': 13.219610949699918, '800': 14.517584695130543, '1000': 15.836684228405794}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.5, 0.3]",4.241777777777779,1.5079865736049636,"{'200': 0.5428921211830864, '400': 3.213424244503272, '600': 6.078813353365878, '800': 7.605258543553315, '1000': 8.439307801053097}","{'200': 0.6118309451256648, '400': 8.153564361051203, '600': 13.943326693074257, '800': 16.820049804530715, '1000': 18.148559035171157}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.5, 0.3]",4.162666666666667,1.3770732248746496,"{'200': 1.0155898877890732, '400': 3.8579920558180323, '600': 5.614818507037455, '800': 6.486737311869068, '1000': 6.953768617877189}","{'200': 3.48316129886287, '400': 12.115481854610694, '600': 14.77168624988528, '800': 16.93247424578825, '1000': 18.24703430363325}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.5, 0.3]",3.955555555555556,0.9946335015819324,"{'200': 0.5762692406217498, '400': 4.836424972706489, '600': 6.327608422950562, '800': 6.9949345710089865, '1000': 7.882633637033622}","{'200': 0.4878990381324291, '400': 11.288097076260662, '600': 13.629614554232942, '800': 14.864266192181088, '1000': 15.906120408223822}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.5, 0.3]",4.979111111111113,2.0419074113542006,"{'200': 1.4401535921566355, '400': 3.9063673429046655, '600': 5.715234104743324, '800': 6.442219006463458, '1000': 6.876726036272148}","{'200': 4.7578774062209215, '400': 8.758986725323739, '600': 10.571888122856388, '800': 11.666250040858479, '1000': 12.346981940050009}"
0.01,0.45,"[0.1, 0.3]","[0.7, 0.5, 0.3]",5.258222222222224,2.3383900338945347,"{'200': 2.009263002663258, '400': 2.4448551610820863, '600': 3.8000817151046737, '800': 4.395375246547368, '1000': 4.568741631963881}","{'200': 6.6924561922002175, '400': 5.514369821664851, '600': 6.38688005869967, '800': 6.630075193725204, '1000': 6.703132064908508}"
0.01,0.45,"[0.1, 0.5]","[0.7, 0.5, 0.3]",4.823555555555556,1.8009049028573947,"{'200': 1.3844887042505118, '400': 3.2153798310930233, '600': 3.9852468360617608, '800': 4.460930802605031, '1000': 4.561842775714614}","{'200': 4.984942550527245, '400': 6.504927623648009, '600': 6.5704380333537165, '800': 6.9801150917559, '1000': 7.098228272228628}"
0.01,0.45,"[0.1, 0.7]","[0.7, 0.5, 0.3]",4.775111111111111,2.0256539380020486,"{'200': 2.3211025236116845, '400': 5.565552421855346, '600': 7.077693384191859, '800': 8.330417331287117, '1000': 9.1474576067172}","{'200': 9.216204346342982, '400': 13.667600668474146, '600': 15.748482078939816, '800': 16.985241699737294, '1000': 18.118229740713687}"
0.01,0.45,"[0.1, 0.9]","[0.7, 0.5, 0.3]",4.7746666666666675,1.9134583002163035,"{'200': 1.493005649546424, '400': 4.68360273904342, '600': 7.725759417087831, '800': 9.993836740929066, '1000': 11.073866065229314}","{'200': 5.188713813394431, '400': 9.825114497391896, '600': 13.537554873848798, '800': 16.803360936674224, '1000': 18.555123548558264}"
0.01,0.45,"[0.3, 0.1]","[0.7, 0.5, 0.3]",4.535555555555556,2.2937165915755884,"{'200': 2.018741921267013, '400': 3.490201106647053, '600': 4.373370425679165, '800': 4.838282240229397, '1000': 5.502278808851541}","{'200': 6.407722381619523, '400': 6.688268470758254, '600': 7.576975736720138, '800': 8.185318162706524, '1000': 8.897619569153902}"
0.01,0.45,"[0.3, 0.3]","[0.7, 0.5, 0.3]",4.877777777777778,2.0601843379107705,"{'200': 1.1197360811951467, '400': 3.605925475878668, '600': 4.942400104542631, '800': 5.776091937169973, '1000': 6.391993305811292}","{'200': 4.607928105228476, '400': 7.8669248981412725, '600': 9.102464453734271, '800': 10.182383506516778, '1000': 10.756628966633075}"
0.01,0.45,"[0.3, 0.5]","[0.7, 0.5, 0.3]",4.761333333333335,2.1441160830929316,"{'200': 1.498981050829155, '400': 3.5843255437430956, '600': 4.380807742426624, '800': 5.357292794191501, '1000': 6.288805653924134}","{'200': 4.437913811457151, '400': 7.586024560023855, '600': 8.091180848976107, '800': 8.262820546584312, '1000': 8.521538508615432}"
0.01,0.45,"[0.3, 0.7]","[0.7, 0.5, 0.3]",4.6768888888888895,2.0445828938628394,"{'200': 1.1636038659091157, '400': 2.7288133230953093, '600': 3.0373987353537966, '800': 3.7965130916372676, '1000': 3.997371702952504}","{'200': 4.309308917798198, '400': 5.819871803452663, '600': 5.272314577683231, '800': 5.8104531432593465, '1000': 5.787317191624658}"
0.01,0.45,"[0.3, 0.9]","[0.7, 0.5, 0.3]",4.788000000000001,2.042810264752402,"{'200': 0.5515391850440905, '400': 1.246291598255705, '600': 2.069785175465112, '800': 2.9254240810046364, '1000': 3.398954444809434}","{'200': 0.6736259168520927, '400': 0.6871747024891369, '600': 1.6530319247293717, '800': 4.1541467453105385, '1000': 4.7542099325656375}"
0.01,0.45,"[0.5, 0.1]","[0.7, 0.5, 0.3]",5.235111111111113,2.108523045190345,"{'200': 1.7631834275588516, '400': 2.8519025233729765, '600': 4.083185674764941, '800': 4.877047441396462, '1000': 5.2241617879473905}","{'200': 6.599371752346005, '400': 6.805936007890573, '600': 7.6118370282709344, '800': 8.664886496850377, '1000': 9.191136501616304}"
0.01,0.45,"[0.5, 0.3]","[0.7, 0.5, 0.3]",5.11688888888889,1.745317318773259,"{'200': 0.3100324734642016, '400': 2.0611684289459693, '600': 3.1695249603622946, '800': 3.3982897242392256, '1000': 3.526321889692031}","{'200': 0.38922407068706466, '400': 4.400705811719571, '600': 5.738384961058654, '800': 5.8999424755008345, '1000': 5.970023321368332}"
0.01,0.45,"[0.5, 0.5]","[0.7, 0.5, 0.3]",5.3097777777777795,2.1926853033452325,"{'200': 0.3923092624257676, '400': 2.096918384571748, '600': 3.18494879115742, '800': 3.8413758449070428, '1000': 4.184759520297408}","{'200': 0.5335524686780944, '400': 4.024061971678655, '600': 5.960986493214057, '800': 7.457407541087178, '1000': 8.197642983615808}"
0.01,0.45,"[0.5, 0.7]","[0.7, 0.5, 0.3]",5.1511111111111125,2.265409673249923,"{'200': 0.44455675105016157, '400': 1.2826069999932619, '600': 2.2794173000172226, '800': 3.071589304549144, '1000': 4.043408375792135}","{'200': 0.5971276820497703, '400': 1.6225471089919927, '600': 3.23743760448512, '800': 5.025860767136864, '1000': 6.339277649885416}"
0.01,0.45,"[0.5, 0.9]","[0.7, 0.5, 0.3]",5.2137777777777785,2.1472786797234913,"{'200': 0.35870261522114094, '400': 1.8184484053239358, '600': 3.5704355627128517, '800': 4.90096210534603, '1000': 5.47357327663518}","{'200': 0.42794957547366463, '400': 3.8656803042640484, '600': 5.7687987971327255, '800': 7.768960943168395, '1000': 8.806338946764322}"
0.01,0.45,"[0.7, 0.1]","[0.7, 0.5, 0.3]",5.209777777777779,2.0272087968862116,"{'200': 0.3513504815692944, '400': 1.209446364615981, '600': 1.8678334838611677, '800': 2.6216841867242606, '1000': 3.548367400941742}","{'200': 0.4554411427892492, '400': 0.6285863576835289, '600': 1.1185780987428733, '800': 2.6990040908843604, '1000': 4.762588502551006}"
0.01,0.45,"[0.7, 0.3]","[0.7, 0.5, 0.3]",5.0600000000000005,1.782617301734852,"{'200': 1.0883868432566768, '400': 2.7507771333842834, '600': 3.317354504317775, '800': 3.701662776053316, '1000': 3.9386153132533646}","{'200': 5.500070299721946, '400': 6.7528321929506925, '600': 6.99464733872996, '800': 6.7725416196838095, '1000': 6.898334666302678}"
0.01,0.45,"[0.7, 0.5]","[0.7, 0.5, 0.3]",5.215111111111112,1.5806280358307967,"{'200': 0.29151274829923934, '400': 1.8924329794508135, '600': 2.526534710030551, '800': 3.289949243507849, '1000': 3.6735219575271114}","{'200': 0.36120058989156045, '400': 3.4150126223513944, '600': 4.37301139217643, '800': 5.309978356083125, '1000': 6.132783997725148}"
0.01,0.45,"[0.7, 0.7]","[0.7, 0.5, 0.3]",5.124444444444446,1.6715495878649127,"{'200': 0.256240935957364, '400': 1.344234467725578, '600': 1.851181495343132, '800': 2.7087680327932184, '1000': 3.5219430799488705}","{'200': 0.28459612054714517, '400': 1.1334153975350896, '600': 0.7216682629727076, '800': 3.314472734138408, '1000': 5.178291549151999}"
0.01,0.45,"[0.7, 0.9]","[0.7, 0.5, 0.3]",4.983555555555555,2.07739704176544,"{'200': 0.3799665401014714, '400': 1.2244306149066655, '600': 2.188451363454476, '800': 2.5729795526875825, '1000': 3.069038294756312}","{'200': 0.5235571568997046, '400': 0.6562314137634957, '600': 3.360484646532417, '800': 4.4045401594180795, '1000': 5.202794562783634}"
0.01,0.45,"[0.9, 0.1]","[0.7, 0.5, 0.3]",5.077333333333335,1.8301795904591804,"{'200': 0.9042537201297346, '400': 2.424349875154894, '600': 3.528603739837501, '800': 4.923762128548763, '1000': 6.394814564749935}","{'200': 3.5676562902133373, '400': 4.803937473276957, '600': 6.538697693625814, '800': 7.749279713124625, '1000': 9.283114966218129}"
0.01,0.45,"[0.9, 0.3]","[0.7, 0.5, 0.3]",4.96,1.4851262572589579,"{'200': 1.109094847516251, '400': 2.2710187710490146, '600': 3.2092173817241854, '800': 3.6029847832972797, '1000': 3.8600735773971566}","{'200': 5.323439270151616, '400': 5.867827408434174, '600': 6.08356253810381, '800': 6.624987744434104, '1000': 7.146407111075597}"
0.01,0.45,"[0.9, 0.5]","[0.7, 0.5, 0.3]",5.790666666666668,2.356127142390901,"{'200': 0.2661115129425384, '400': 1.1951925669280143, '600': 2.0253052940514027, '800': 2.418463114957032, '1000': 2.9023705821633223}","{'200': 0.4201360605034618, '400': 1.2216772303280719, '600': 2.9752071628809453, '800': 3.730918921402904, '1000': 4.389635395429223}"
0.01,0.45,"[0.9, 0.7]","[0.7, 0.5, 0.3]",5.519111111111113,1.8178715542233237,"{'200': 0.2512349585243138, '400': 1.4987113994889345, '600': 2.1682463503499543, '800': 2.448933347429696, '1000': 2.8233337695703917}","{'200': 0.3107735892005187, '400': 2.720300320692385, '600': 3.3123190882966203, '800': 3.581773946906073, '1000': 3.961135009962088}"
0.01,0.45,"[0.9, 0.9]","[0.7, 0.5, 0.3]",5.316888888888891,1.7955102304510322,"{'200': 0.3065288196509122, '400': 1.8617010781676855, '600': 2.465681501595604, '800': 3.255638436066366, '1000': 4.140488340829658}","{'200': 0.42138599784413167, '400': 4.546571607805876, '600': 4.970096776484687, '800': 5.641293750159633, '1000': 6.336461501442342}"
0.01,0.7,"[0.1, 0.1]","[0.7, 0.5, 0.3]",3.935111111111113,2.126447869854767,"{'200': 6.974695848610667, '400': 10.03716734858241, '600': 11.828771649302885, '800': 12.639940879568885, '1000': 13.037990408920063}","{'200': 15.575542425763086, '400': 16.81616794773753, '600': 16.93145178122189, '800': 17.265246311578657, '1000': 17.7236231264719}"
0.01,0.7,"[0.1, 0.3]","[0.7, 0.5, 0.3]",3.9986666666666673,2.153919012198721,"{'200': 4.896164773339096, '400': 6.298904683909276, '600': 7.122690503602181, '800': 8.112451881384056, '1000': 8.578658126696855}","{'200': 10.81704621128124, '400': 11.207251804803706, '600': 10.77829353941408, '800': 10.77134229638274, '1000': 10.929795199475588}"
0.01,0.7,"[0.1, 0.5]","[0.7, 0.5, 0.3]",4.158666666666667,2.1880134064184036,"{'200': 4.436908995668726, '400': 6.244211780548024, '600': 7.1049959726562, '800': 7.701936505059511, '1000': 8.02878158931823}","{'200': 11.420717676324495, '400': 10.14064544995516, '600': 9.893207485671434, '800': 9.862616874326438, '1000': 10.296582998646793}"
0.01,0.7,"[0.1, 0.7]","[0.7, 0.5, 0.3]",4.4013333333333335,2.2437959899341213,"{'200': 4.229752872531827, '400': 5.474348943908085, '600': 6.13148871284679, '800': 6.289689836456514, '1000': 7.190428908991979}","{'200': 11.14265467184683, '400': 10.397293575040688, '600': 10.564276949023885, '800': 10.528717711864806, '1000': 10.901260463842307}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.5, 0.3]",4.370222222222223,2.0221775819248675,"{'200': 5.245770798560994, '400': 7.370807253043521, '600': 9.901060077141631, '800': 11.859797782985627, '1000': 12.896521320537634}","{'200': 14.200381262669975, '400': 15.417866517635005, '600': 16.60746985948969, '800': 19.125232770171067, '1000': 20.67503244696963}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.5, 0.3]",4.274666666666668,2.064727692564917,"{'200': 3.6441141035785245, '400': 6.353584456230192, '600': 8.089854746081262, '800': 9.485344021027043, '1000': 11.261251404171958}","{'200': 11.817527254682453, '400': 13.625095247158853, '600': 15.317694644546963, '800': 16.359207508588153, '1000': 17.39522954914797}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.5, 0.3]",4.296,2.096764067689914,"{'200': 4.3819857901749675, '400': 6.870250406291044, '600': 7.720816717307138, '800': 8.970061493294004, '1000': 9.56116175595467}","{'200': 12.047160804196515, '400': 13.711446891077406, '600': 14.303500305456227, '800': 15.013310365272394, '1000': 15.71593043264616}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.5, 0.3]",4.427111111111112,2.1347043742476615,"{'200': 3.703387764155598, '400': 6.958914896554798, '600': 8.6063716533404, '800': 9.905675572132601, '1000': 10.812534431283236}","{'200': 10.684826504363224, '400': 13.057925719316305, '600': 14.11474233578936, '800': 14.71753857024623, '1000': 15.522162887999338}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.5, 0.3]",4.9591111111111115,2.4401965514844375,"{'200': 3.907189904710876, '400': 8.756505912938222, '600': 10.595712772535558, '800': 11.922484720533198, '1000': 12.651561425414531}","{'200': 10.887667771731206, '400': 14.78560945916696, '600': 16.00790783395116, '800': 16.394698215263713, '1000': 16.914111890334436}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.5, 0.3]",4.572000000000001,2.4621450449196174,"{'200': 2.226979027123996, '400': 6.012908733816815, '600': 7.92816487243414, '800': 10.04274381683458, '1000': 10.859356104308908}","{'200': 8.025700910764092, '400': 11.485828831283854, '600': 12.638509317904619, '800': 13.949875902988115, '1000': 14.616585489215671}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.5, 0.3]",4.79288888888889,1.8191434153007555,"{'200': 1.7570552333175602, '400': 6.045007552020748, '600': 8.002652923898438, '800': 8.831392256276134, '1000': 9.378480049485285}","{'200': 8.179297624055565, '400': 12.047236486183138, '600': 14.725128367776845, '800': 15.873993927435869, '1000': 16.763889498023634}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.5, 0.3]",4.921777777777778,2.0340952549408393,"{'200': 1.3717615774652723, '400': 4.780657952178259, '600': 6.811379401145567, '800': 7.664516725678393, '1000': 8.751103179255091}","{'200': 6.730163604781354, '400': 10.8349469305147, '600': 13.292577560669406, '800': 14.479607893349659, '1000': 15.421176095795612}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.5, 0.3]",4.821777777777778,1.768322857510772,"{'200': 1.436767049049675, '400': 3.4221588217849135, '600': 5.04277432520811, '800': 6.499681664088394, '1000': 7.2678369455776695}","{'200': 7.269054744564177, '400': 8.629338141896737, '600': 9.85286720113398, '800': 11.169969264587328, '1000': 12.361962420932853}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.5, 0.3]",5.379111111111111,2.2445784778460913,"{'200': 1.8367757575513413, '400': 3.1520222879884088, '600': 5.41500598448743, '800': 6.4056780755945955, '1000': 7.450259189603612}","{'200': 6.974712448342382, '400': 8.324286092689933, '600': 10.63506993073729, '800': 11.801770734277918, '1000': 12.922781267090226}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.5, 0.3]",5.064444444444446,1.911303866248327,"{'200': 1.8265976940334323, '400': 3.1948336948084908, '600': 4.093592666622037, '800': 4.666059659994759, '1000': 5.442417855458884}","{'200': 7.576658689151041, '400': 8.933285884783546, '600': 9.234143765196023, '800': 9.55739697742656, '1000': 10.358097781839547}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.5, 0.3]",4.886222222222222,1.8920362797659616,"{'200': 1.6004580603289338, '400': 4.433447252926677, '600': 6.195893915849906, '800': 7.1010233901878745, '1000': 7.702003382965586}","{'200': 7.978839340595632, '400': 10.206460784312425, '600': 11.321841194304941, '800': 12.437048153757944, '1000': 13.174891543446847}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.5, 0.3]",5.184000000000001,1.792783558851678,"{'200': 1.225697797282034, '400': 2.7356630734593157, '600': 3.3729687429783453, '800': 3.8856793824285796, '1000': 4.892288969504701}","{'200': 5.996368108076118, '400': 7.474691614174222, '600': 7.796570019988455, '800': 8.092264847110853, '1000': 9.226544540577303}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.5, 0.3]",4.92088888888889,1.878173843831907,"{'200': 0.3567307813858206, '400': 1.7213573919685095, '600': 2.6860802966468236, '800': 3.098437788568901, '1000': 3.5230352876103965}","{'200': 0.5032290299996832, '400': 2.453540794544072, '600': 3.7304784195858116, '800': 4.814141107885969, '1000': 5.319158426075104}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.5, 0.3]",5.2106666666666674,2.076152852433237,"{'200': 0.3907294783300212, '400': 2.7048338561645933, '600': 4.148865704366349, '800': 4.991566907618955, '1000': 5.283130806870695}","{'200': 0.5065669735864812, '400': 6.58976902033614, '600': 8.365522056625526, '800': 9.398658343257368, '1000': 9.82209380047569}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.5, 0.3]",5.355111111111111,1.8697363120352584,"{'200': 0.3091522849973387, '400': 1.026124460238762, '600': 2.069913876932171, '800': 2.549149880977835, '1000': 3.286476066586506}","{'200': 0.4111356919757586, '400': 0.5989002760120635, '600': 1.9161820248608465, '800': 3.0838490499681614, '1000': 4.291888228479218}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.5, 0.3]",5.151555555555556,2.151854967805483,"{'200': 2.637960985530124, '400': 4.607204138096986, '600': 5.440751024740159, '800': 5.7814754769355625, '1000': 6.558548033818923}","{'200': 10.908787143720227, '400': 13.0008532260193, '600': 13.158835315084021, '800': 13.455992829630802, '1000': 14.119448198604614}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.5, 0.3]",5.380000000000001,2.1342956163047755,"{'200': 0.6973337299763197, '400': 2.2495920890086434, '600': 3.127218310696825, '800': 3.6101509380493537, '1000': 4.006370259029349}","{'200': 2.840981711330817, '400': 3.8356255923744595, '600': 4.509781288736035, '800': 4.95971612775832, '1000': 5.378034353850225}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.5, 0.3]",5.222222222222223,1.9225456375324514,"{'200': 0.27992061853309536, '400': 1.04854583341074, '600': 1.7066762687591805, '800': 1.9185428601567176, '1000': 2.065061886850051}","{'200': 0.3936805710682198, '400': 0.5985160773675814, '600': 0.588279175904954, '800': 0.4764566111713485, '1000': 0.41720732669897886}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.5, 0.3]",5.860888888888888,2.6160018877178226,"{'200': 0.293940972903547, '400': 1.8544394789009053, '600': 2.6562243279987823, '800': 3.3022743058229915, '1000': 3.7961039867341855}","{'200': 0.43984409577174005, '400': 4.080300524809666, '600': 4.480753947230854, '800': 5.060311872053862, '1000': 5.511141677435485}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.5, 0.3]",5.318666666666668,1.6547058818882454,"{'200': 0.27267771806741736, '400': 1.3340216083308047, '600': 2.02900240822697, '800': 2.782183190076071, '1000': 3.476049047607219}","{'200': 0.34033859885886697, '400': 0.9128617053238987, '600': 2.1204868730893596, '800': 4.054049739546805, '1000': 5.319204227192585}"
