tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.7,"[0.1, 0.7]","[0.7, 0.3, 0.1]",3.0693333333333332,1.5405199699380006,"{'200': 9.934979482909252, '400': 12.033808409273503, '600': 12.902411692920019, '800': 14.358941759906797, '1000': 15.853439015045515}","{'200': 17.978799632094162, '400': 19.065801675555992, '600': 18.60103453360962, '800': 19.38358313763871, '1000': 19.89885128519688}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.3, 0.1]",3.4057777777777787,1.8879812721397997,"{'200': 10.39836725763007, '400': 12.755528736354746, '600': 13.866797481915016, '800': 14.764890210196818, '1000': 15.198529901212492}","{'200': 20.55859039954157, '400': 21.649724811911433, '600': 22.451478229566654, '800': 22.434946247791046, '1000': 22.597348647539214}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.3, 0.1]",3.4684444444444456,1.7392845982127962,"{'200': 6.724540071333395, '400': 8.332463985760585, '600': 10.643317247792291, '800': 11.334251856445219, '1000': 12.33729290907013}","{'200': 13.573413795999736, '400': 13.459299925544888, '600': 13.979063416111766, '800': 14.442256025643688, '1000': 14.698527271628556}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.3, 0.1]",3.8568888888888897,1.783215350891283,"{'200': 6.2403073545258785, '400': 8.632630593021378, '600': 9.273091798942412, '800': 9.316730215690502, '1000': 9.210991649839029}","{'200': 14.37820763079956, '400': 15.06273347865732, '600': 14.305069203686436, '800': 14.282934468246504, '1000': 14.168244235106759}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.3, 0.1]",3.956444444444445,1.8869294935371186,"{'200': 4.9292269124368415, '400': 9.011830736628376, '600': 11.134269057390878, '800': 11.668421771739911, '1000': 11.942352775365627}","{'200': 13.72105603587219, '400': 15.972853034302357, '600': 17.45383847554356, '800': 17.858165396469012, '1000': 18.182341068691677}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.3, 0.1]",4.342666666666668,2.215154271025936,"{'200': 7.10827437016041, '400': 11.219844273736072, '600': 12.88163634704551, '800': 13.947786695442607, '1000': 14.868591140379001}","{'200': 17.88018617563214, '400': 20.923194020156654, '600': 21.82121069813571, '800': 22.527554059952298, '1000': 23.163836168591494}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.3, 0.1]",4.162666666666668,1.7815478912700855,"{'200': 6.229984893325538, '400': 11.519419103867985, '600': 12.992089602219986, '800': 14.556838368512949, '1000': 15.714505339268625}","{'200': 16.308975168758142, '400': 21.60561333195498, '600': 22.654065239525426, '800': 23.461735725087053, '1000': 24.13512831844073}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.3, 0.1]",3.67288888888889,1.4307676606512434,"{'200': 3.2757921902685365, '400': 5.878117610176515, '600': 7.670489992956965, '800': 9.380055422336818, '1000': 9.66055670196708}","{'200': 10.059269935620149, '400': 12.532811386931801, '600': 13.572820209885299, '800': 14.279508437659958, '1000': 14.686230196545413}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.3, 0.1]",4.5662222222222235,2.169841047828044,"{'200': 3.441609593350005, '400': 5.912309766509589, '600': 6.829799824983718, '800': 7.030351444283898, '1000': 7.439806901988172}","{'200': 11.501537520521023, '400': 13.603353281803026, '600': 14.368610239568744, '800': 13.960587548135953, '1000': 13.791431627774747}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.3, 0.1]",3.815111111111112,1.677432723899792,"{'200': 4.708581303050522, '400': 8.166597517435303, '600': 10.852469242925595, '800': 11.72419730612341, '1000': 12.320987129869657}","{'200': 13.694067548426471, '400': 15.94340534283221, '600': 17.10681895636203, '800': 17.9178279710325, '1000': 18.544831929362964}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.3, 0.1]",3.9191111111111114,1.9421726919695108,"{'200': 6.831558286028569, '400': 9.213443123334148, '600': 10.792791764530351, '800': 12.495932415635377, '1000': 13.145079248966933}","{'200': 17.083021939463755, '400': 18.709874017399944, '600': 19.563286985084957, '800': 19.954761433255264, '1000': 20.419444901328337}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.3, 0.1]",3.9093333333333344,1.8540123456379083,"{'200': 5.512285773110892, '400': 8.075093443914922, '600': 8.629849518957121, '800': 11.34090790005223, '1000': 13.061245291186323}","{'200': 13.825553694121151, '400': 16.526143573574522, '600': 17.15771321123725, '800': 17.626344419573147, '1000': 18.889829995504567}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.3, 0.1]",4.403111111111113,2.506787073546289,"{'200': 3.1178682544021923, '400': 4.794958185564258, '600': 5.623899081564135, '800': 6.73770570252759, '1000': 7.806643369382777}","{'200': 9.613929705805836, '400': 11.060649538899975, '600': 12.034954855529993, '800': 12.792555078410025, '1000': 13.553427915454025}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.3, 0.1]",4.223111111111112,1.603057942007119,"{'200': 2.981078094115194, '400': 5.007423614731116, '600': 5.666905229882406, '800': 6.460109251976576, '1000': 7.403212856033687}","{'200': 9.776140034893444, '400': 10.876531611587158, '600': 11.784572363236148, '800': 12.041537123509304, '1000': 12.553206235948705}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.3, 0.1]",4.361777777777778,1.8906498458218468,"{'200': 2.4815189096660544, '400': 5.74903336963492, '600': 7.975579509761543, '800': 8.448532975549771, '1000': 9.36543784805448}","{'200': 9.452592268151939, '400': 12.505244235071835, '600': 14.664905731973095, '800': 15.323164913956848, '1000': 15.977241670789521}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.3, 0.1]",4.374222222222223,1.9878905501828246,"{'200': 4.531130855673787, '400': 7.866554089375975, '600': 8.812065320824715, '800': 9.09795259693217, '1000': 9.783884997063355}","{'200': 13.239679782902472, '400': 15.67841827325456, '600': 16.605598063771083, '800': 16.988255716188313, '1000': 17.44007988418138}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.3, 0.1]",4.548000000000001,2.066952238334393,"{'200': 4.146126989882618, '400': 6.897570978148882, '600': 9.018373541631613, '800': 9.59618723399226, '1000': 10.022178090977295}","{'200': 12.112985560072447, '400': 14.84125992613156, '600': 16.568721787596086, '800': 17.35874397808672, '1000': 18.0347894971223}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.3, 0.1]",4.043111111111112,1.4704675329404924,"{'200': 2.133900790263563, '400': 3.68349407171089, '600': 4.252166941659339, '800': 4.844321667141061, '1000': 5.219306309086449}","{'200': 7.051678427233605, '400': 8.036906300052934, '600': 8.101298617585737, '800': 8.422275731933158, '1000': 8.962369032864638}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.3, 0.1]",4.148444444444445,1.3653586513856277,"{'200': 1.506915976755373, '400': 2.736390618022856, '600': 3.8752671660931086, '800': 4.202666443254098, '1000': 4.904625112662793}","{'200': 6.451295314236946, '400': 5.266132318454354, '600': 6.402020671441119, '800': 6.372418010321757, '1000': 6.394601588709304}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.3, 0.1]",4.722222222222223,2.0319983474281216,"{'200': 2.0251387846895033, '400': 2.9979859005579095, '600': 3.333005399311104, '800': 4.729901832040874, '1000': 5.616886629322848}","{'200': 7.319601792122825, '400': 6.547418982584032, '600': 6.3934974283346735, '800': 7.891021259597248, '1000': 9.526357160112806}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.3, 0.1]",4.377777777777778,1.7452932117732336,"{'200': 1.5550481198267192, '400': 4.2552040897341845, '600': 4.615962296392971, '800': 5.580323176527613, '1000': 6.751279329567764}","{'200': 6.6559989847671925, '400': 8.92081971645953, '600': 8.837273547869504, '800': 9.650728952183705, '1000': 10.441665218640686}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.3, 0.1]",4.373333333333334,1.9389298308316596,"{'200': 2.145353889006321, '400': 4.81865896691447, '600': 6.843061580849094, '800': 7.826587100375109, '1000': 8.226720066072106}","{'200': 7.833533047118174, '400': 11.269347623056804, '600': 12.584305259723685, '800': 13.282556279744698, '1000': 13.415342887839136}"
0.01,0.9,"[0.1, 0.1]","[0.7, 0.3, 0.1]",2.2915555555555573,1.1904172108141202,"{'200': 17.050526013730398, '400': 22.779805517238863, '600': 26.251793786739942, '800': 27.94311745307313, '1000': 28.60540908226677}","{'200': 27.62034037698154, '400': 29.321194287068014, '600': 30.685150993847532, '800': 32.108519942446094, '1000': 33.65574183770882}"
