tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.1]","[0.7, 0.1, 0.5]",3.789777777777778,1.371277569582288,"{'200': 0.7315642624067605, '400': 3.1178536299384745, '600': 7.106596575878338, '800': 9.675657186471286, '1000': 11.003942264917542}","{'200': 0.6136493236321373, '400': 6.865055062789475, '600': 15.085190965961585, '800': 19.343564753897226, '1000': 22.03262035939105}"
0.01,0.2,"[0.5, 0.3]","[0.7, 0.1, 0.5]",3.656000000000001,1.4985717644922225,"{'200': 0.7672172039072166, '400': 2.847820475720999, '600': 5.0895069920988085, '800': 6.991774402716973, '1000': 8.79321324616}","{'200': 0.5685815733400487, '400': 7.469656195654356, '600': 10.163251480493534, '800': 12.268171636853893, '1000': 15.73187688270798}"
0.01,0.2,"[0.5, 0.5]","[0.7, 0.1, 0.5]",3.728000000000001,1.3124795871428505,"{'200': 2.314435341444518, '400': 6.47954941777647, '600': 9.637993836439835, '800': 13.07342455092073, '1000': 17.871742415833975}","{'200': 9.622186153193688, '400': 16.432873446096373, '600': 23.969985755088107, '800': 27.9126477019767, '1000': 34.022177856253855}"
0.01,0.2,"[0.5, 0.7]","[0.7, 0.1, 0.5]",3.282666666666667,1.1626299688398047,"{'200': 0.8424823278811707, '400': 8.364092776062387, '600': 12.87623114975497, '800': 16.47530292321543, '1000': 18.787342570230706}","{'200': 0.5877528764343886, '400': 27.508329864147317, '600': 35.75874110042863, '800': 39.97151150848874, '1000': 43.17806774585899}"
0.01,0.2,"[0.5, 0.9]","[0.7, 0.1, 0.5]",3.6266666666666656,1.362761901433996,"{'200': 0.8874493028239749, '400': 4.14415034977383, '600': 9.852644678655402, '800': 15.881645684348783, '1000': 22.973963486559107}","{'200': 1.0205092196477157, '400': 9.378994014563746, '600': 20.169601688814627, '800': 33.301272748286415, '1000': 43.84103567815999}"
0.01,0.2,"[0.7, 0.1]","[0.7, 0.1, 0.5]",3.5626666666666678,1.364519288573411,"{'200': 0.7722736973532011, '400': 1.6539936248379814, '600': 2.022095829637005, '800': 2.165878484171408, '1000': 3.5063569883929118}","{'200': 0.5327070668551125, '400': 0.4910242219809607, '600': 0.43187215322209166, '800': 0.4741487402240587, '1000': 5.591730778120401}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.1, 0.5]",3.802222222222223,1.465297677589989,"{'200': 0.7525938114747811, '400': 2.720719684097042, '600': 3.3832976090757123, '800': 3.582018482294674, '1000': 4.591156221817238}","{'200': 0.5290428650368113, '400': 7.025571503862972, '600': 9.017425329594289, '800': 9.546113229797902, '1000': 10.642321098445146}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.1, 0.5]",3.952444444444444,1.3934978460383716,"{'200': 0.65855480110291, '400': 2.501964681493769, '600': 4.744581014867721, '800': 6.477739875124215, '1000': 7.323366187941037}","{'200': 0.511433828281269, '400': 6.266467771101391, '600': 12.016675601576903, '800': 15.819669884619579, '1000': 18.264628907436933}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.1, 0.5]",3.6284444444444452,1.0222371013409872,"{'200': 0.8411487943463497, '400': 4.551128897031089, '600': 6.14184582701502, '800': 8.26484439417744, '1000': 11.4863572509455}","{'200': 1.4191488167634874, '400': 12.390541217743179, '600': 15.619098492360944, '800': 18.13518388823996, '1000': 22.502264328122052}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.1, 0.5]",3.705777777777778,1.1495902436934047,"{'200': 4.280981439593069, '400': 11.340438626194599, '600': 14.804429500626442, '800': 17.30688970553799, '1000': 19.09258355406998}","{'200': 14.370550715215758, '400': 29.136924428199972, '600': 33.11462231818183, '800': 35.52969899996631, '1000': 37.28532901964405}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.1, 0.5]",3.9986666666666677,1.3541665743589713,"{'200': 0.6239306743998171, '400': 2.6763076882512786, '600': 4.368127761167057, '800': 7.281494754784305, '1000': 9.497552455407524}","{'200': 0.5137387172726441, '400': 7.392280766026336, '600': 16.342978975167217, '800': 21.204912265005937, '1000': 25.20531804846749}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.1, 0.5]",4.188888888888889,1.5261370583888116,"{'200': 1.491226167437171, '400': 3.824702884121384, '600': 5.524022714177947, '800': 7.559015145957004, '1000': 10.592057529138595}","{'200': 5.733978180138742, '400': 14.422137336213599, '600': 17.907356982974594, '800': 21.311907008435636, '1000': 25.796270772584}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.1, 0.5]",3.608444444444445,1.3403381920753445,"{'200': 2.226939305699691, '400': 8.543794097147522, '600': 11.500329459437522, '800': 13.871822686104563, '1000': 16.430001833083008}","{'200': 9.738492900465175, '400': 26.439810628656865, '600': 31.69180229732841, '800': 34.524510418021336, '1000': 37.44479857448773}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.1, 0.5]",3.492444444444444,1.0000736762982472,"{'200': 2.556471692732523, '400': 5.475887523487692, '600': 7.877361855083407, '800': 9.259444616066075, '1000': 10.043993911676885}","{'200': 12.010474286671208, '400': 17.762185691826865, '600': 19.8849709216971, '800': 21.555001202367414, '1000': 23.316081879060107}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.1, 0.5]",3.7884444444444454,1.3815771270633759,"{'200': 1.3371445347667796, '400': 6.306342489112165, '600': 9.86162019067592, '800': 12.283154955598386, '1000': 14.750217953600876}","{'200': 3.7295110593966947, '400': 15.984109100723947, '600': 21.572415859082085, '800': 25.1504339220427, '1000': 27.99916685732749}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.1, 0.5]",3.5968888888888886,1.3730223308408551,"{'200': 1.7353987693269968, '400': 3.6845139535049958, '600': 4.905256988089216, '800': 6.030063547343946, '1000': 6.985773165210866}","{'200': 4.7043317558820865, '400': 6.118278386257111, '600': 8.134977888040364, '800': 9.149052920694698, '1000': 10.697200275908294}"
0.01,0.45,"[0.1, 0.3]","[0.7, 0.1, 0.5]",4.004000000000003,1.870869554215068,"{'200': 1.5622440439966754, '400': 3.4338657600249314, '600': 4.0215777454086306, '800': 4.92580481644968, '1000': 5.570380800949879}","{'200': 5.449600810987635, '400': 8.887463616424592, '600': 8.119539099377869, '800': 9.008631067398715, '1000': 9.080498222391503}"
0.01,0.45,"[0.1, 0.5]","[0.7, 0.1, 0.5]",3.5657777777777784,1.4693770242882436,"{'200': 1.3171132975695834, '400': 3.160469065182526, '600': 5.598127086672147, '800': 8.013272417101172, '1000': 10.085133284579092}","{'200': 3.7197427184569607, '400': 5.609046448037233, '600': 9.078632988833936, '800': 13.073597591154353, '1000': 16.127037406839197}"
0.01,0.45,"[0.1, 0.7]","[0.7, 0.1, 0.5]",3.5333333333333345,1.5780156315237603,"{'200': 3.6456102898636646, '400': 4.919176448063115, '600': 5.555259488262576, '800': 6.18674568536351, '1000': 6.754509100520007}","{'200': 14.32465433347096, '400': 15.381963557195986, '600': 14.486787726683454, '800': 13.913029516486404, '1000': 14.926177788186042}"
0.01,0.45,"[0.1, 0.9]","[0.7, 0.1, 0.5]",3.598222222222223,1.5692196063137578,"{'200': 3.7690218590548543, '400': 6.085793414650542, '600': 6.669558589194251, '800': 7.536493929774446, '1000': 7.6428588025335085}","{'200': 12.619829481077282, '400': 13.486204322892823, '600': 14.18132554775169, '800': 15.749980480400378, '1000': 15.906062324062765}"
0.01,0.45,"[0.3, 0.1]","[0.7, 0.1, 0.5]",3.873333333333335,1.3416606625124454,"{'200': 0.9076411799237335, '400': 4.80697926708311, '600': 5.299455005529412, '800': 6.2368015374777235, '1000': 6.623765497967897}","{'200': 1.676985461277958, '400': 9.62078387137386, '600': 9.842766080008728, '800': 10.921890088032898, '1000': 11.69087860112643}"
0.01,0.45,"[0.3, 0.3]","[0.7, 0.1, 0.5]",4.438666666666667,1.9207794714067983,"{'200': 1.07723324790351, '400': 4.133795951179006, '600': 7.6995938932993715, '800': 9.709420004951543, '1000': 11.007253106694204}","{'200': 2.7318206097266198, '400': 9.52278571582517, '600': 17.085811360081774, '800': 20.779128770708105, '1000': 23.13691586646797}"
0.01,0.45,"[0.3, 0.5]","[0.7, 0.1, 0.5]",4.072444444444445,1.835575786813446,"{'200': 2.148192234522508, '400': 4.082526131087129, '600': 5.09480199714219, '800': 5.169982470744621, '1000': 5.401848955162291}","{'200': 8.440955772671252, '400': 10.941996477001107, '600': 12.038452913323894, '800': 11.855081662505086, '1000': 11.710536678210088}"
0.01,0.45,"[0.3, 0.7]","[0.7, 0.1, 0.5]",4.128444444444445,1.6259642685093472,"{'200': 1.200101094514511, '400': 3.1608427118628537, '600': 6.826056252645355, '800': 8.598696411824161, '1000': 9.641304837301801}","{'200': 2.8288744625475606, '400': 5.140164956370223, '600': 15.02154914897911, '800': 19.85161267170287, '1000': 22.784104284966755}"
0.01,0.45,"[0.3, 0.9]","[0.7, 0.1, 0.5]",4.150222222222223,1.618101066598868,"{'200': 0.9200370132287223, '400': 2.6074339775875472, '600': 3.7938370883068213, '800': 4.763893138472374, '1000': 5.060409103289172}","{'200': 2.3578540276214817, '400': 4.975867237414609, '600': 5.860868428166799, '800': 7.907792729090755, '1000': 8.563644326260391}"
0.01,0.45,"[0.5, 0.1]","[0.7, 0.1, 0.5]",4.552000000000001,1.7658408132608614,"{'200': 0.7998023225831018, '400': 3.2027161966009565, '600': 4.285644652148937, '800': 5.164000854846563, '1000': 6.1940357005494135}","{'200': 2.2184420440341004, '400': 8.986741912875242, '600': 9.889439551837548, '800': 10.957139477714511, '1000': 12.252797408685751}"
0.01,0.45,"[0.5, 0.3]","[0.7, 0.1, 0.5]",4.627555555555555,1.700783029542642,"{'200': 0.4826064903688807, '400': 3.398129503515286, '600': 4.025635540802764, '800': 4.0770300118707485, '1000': 4.1222754227249885}","{'200': 0.5584868264678745, '400': 6.885401255908043, '600': 7.8741598437603875, '800': 7.805933772626603, '1000': 7.825723609430731}"
0.01,0.45,"[0.5, 0.5]","[0.7, 0.1, 0.5]",4.4333333333333345,1.468187090711989,"{'200': 1.9326702145784864, '400': 3.174126809554981, '600': 3.5142316420013002, '800': 3.9850215689201334, '1000': 3.986891648923187}","{'200': 6.9756217586865095, '400': 7.099580856166021, '600': 6.608299915687104, '800': 6.691238187135714, '1000': 6.303904482949737}"
0.01,0.45,"[0.5, 0.7]","[0.7, 0.1, 0.5]",4.6271111111111125,1.5665966256999024,"{'200': 0.7937311485488876, '400': 3.3316433708012236, '600': 3.986308786447536, '800': 5.5189171976797615, '1000': 6.736392300699601}","{'200': 1.9936843200953402, '400': 8.219949483613735, '600': 8.075118213525021, '800': 9.233103643438065, '1000': 10.938968819520477}"
0.01,0.45,"[0.5, 0.9]","[0.7, 0.1, 0.5]",4.556000000000001,1.6427435046964032,"{'200': 1.05934111473397, '400': 2.113463139008899, '600': 3.3662095069261095, '800': 4.311412218660436, '1000': 5.427279490317613}","{'200': 4.1754216033552405, '400': 5.270618673567088, '600': 7.542105995708677, '800': 10.056204757350423, '1000': 12.101426681008114}"
0.01,0.45,"[0.7, 0.1]","[0.7, 0.1, 0.5]",4.466222222222223,1.842379245418982,"{'200': 1.3324600334465477, '400': 2.7378344379602426, '600': 3.2231488530590293, '800': 3.4409475383278934, '1000': 3.7814738657546254}","{'200': 5.310842050164797, '400': 6.1169173827029715, '600': 6.342010170856716, '800': 6.526876266004973, '1000': 6.7116809824836015}"
0.01,0.45,"[0.7, 0.3]","[0.7, 0.1, 0.5]",4.469333333333335,1.680489875667873,"{'200': 0.5532206994709336, '400': 2.6626711028110615, '600': 4.439045708523355, '800': 6.684750665821942, '1000': 8.114846663078563}","{'200': 0.8696359481831408, '400': 7.890635714796094, '600': 10.235936907800951, '800': 13.36324527527346, '1000': 15.2700709094228}"
0.01,0.45,"[0.7, 0.5]","[0.7, 0.1, 0.5]",4.830222222222223,1.897898825179384,"{'200': 0.9639108223215171, '400': 1.8397701023082678, '600': 4.858213586346712, '800': 6.617807053771946, '1000': 8.424935074481656}","{'200': 3.3705315779081872, '400': 3.467865742371355, '600': 10.604962582648447, '800': 15.594661783672926, '1000': 18.776726111631632}"
0.01,0.45,"[0.7, 0.7]","[0.7, 0.1, 0.5]",4.612888888888889,2.118251503504427,"{'200': 1.0699540160109935, '400': 4.642049588663103, '600': 6.213624108580917, '800': 6.9248828748132105, '1000': 7.301550520944806}","{'200': 3.3806681493647535, '400': 11.35461325393219, '600': 13.044815798231678, '800': 14.133266966231579, '1000': 14.657298757583689}"
0.01,0.45,"[0.7, 0.9]","[0.7, 0.1, 0.5]",4.559111111111112,1.5691523858046872,"{'200': 0.4736803382608728, '400': 5.3466869084968565, '600': 9.964354285852522, '800': 13.884139956576671, '1000': 15.81933726195214}","{'200': 0.5390939459029351, '400': 13.556680431814653, '600': 20.2966829006526, '800': 24.15088386672412, '1000': 26.488569752165414}"
0.01,0.45,"[0.9, 0.1]","[0.7, 0.1, 0.5]",4.784,1.8077099078975893,"{'200': 2.2102933971809717, '400': 5.231489669812403, '600': 6.440380857010806, '800': 6.910838615978406, '1000': 7.399877240681568}","{'200': 8.53350615742151, '400': 11.661108664841514, '600': 12.295808698356687, '800': 12.513630621422704, '1000': 12.78155083953349}"
0.01,0.45,"[0.9, 0.3]","[0.7, 0.1, 0.5]",4.218222222222224,1.391701259272883,"{'200': 1.4964177383708466, '400': 4.0941658147781785, '600': 5.842030003395067, '800': 7.305929726202788, '1000': 8.0224578625687}","{'200': 4.736251634661201, '400': 10.051454915671709, '600': 11.965058342621575, '800': 13.830909967677998, '1000': 15.223057166033337}"
0.01,0.45,"[0.9, 0.5]","[0.7, 0.1, 0.5]",4.281777777777778,1.5687323812399032,"{'200': 1.577902632199179, '400': 5.4283475034430415, '600': 7.3394965230950815, '800': 8.32566690359914, '1000': 9.627167965503446}","{'200': 5.214107903421368, '400': 13.529524581144784, '600': 16.326693308828478, '800': 17.49397919181255, '1000': 18.80590065370319}"
0.01,0.45,"[0.9, 0.7]","[0.7, 0.1, 0.5]",4.312444444444444,1.5057064131061992,"{'200': 0.9282880236350702, '400': 2.5941762212046413, '600': 3.4016325998197563, '800': 3.710608794200635, '1000': 5.475301826078703}","{'200': 3.0105337514302386, '400': 4.7959312354542805, '600': 6.136488887644063, '800': 6.7636800997684645, '1000': 9.525702883361557}"
0.01,0.45,"[0.9, 0.9]","[0.7, 0.1, 0.5]",4.887111111111111,2.1882927106889336,"{'200': 1.6139114006498927, '400': 4.383442338218198, '600': 5.154248969599953, '800': 5.438659874050981, '1000': 5.718927928219492}","{'200': 5.553839944710463, '400': 9.082926749342661, '600': 9.98983843305887, '800': 10.656309040972532, '1000': 10.78071447816772}"
0.01,0.7,"[0.1, 0.1]","[0.7, 0.1, 0.5]",3.042222222222223,1.1841863383566864,"{'200': 6.090132204563336, '400': 8.429982996292878, '600': 9.42496760705838, '800': 10.450343952755249, '1000': 11.918163614041045}","{'200': 13.78477952169734, '400': 17.522825911967814, '600': 19.412986019613836, '800': 20.85567938139272, '1000': 21.82389176911996}"
0.01,0.7,"[0.1, 0.3]","[0.7, 0.1, 0.5]",3.2320000000000007,1.34520977298462,"{'200': 4.203439151567832, '400': 7.034077742121031, '600': 7.390436135994988, '800': 8.209640715419003, '1000': 9.199714564699837}","{'200': 11.469681787911954, '400': 14.081544546140373, '600': 13.436492956667438, '800': 13.505796303870234, '1000': 14.734470232539218}"
0.01,0.7,"[0.1, 0.5]","[0.7, 0.1, 0.5]",2.90888888888889,1.182416024215245,"{'200': 1.7549137232178142, '400': 5.3206465024496055, '600': 9.159858451666404, '800': 11.209934165785766, '1000': 13.12816175081031}","{'200': 3.196167649616764, '400': 11.485455416824237, '600': 19.02513916693442, '800': 21.87645028700656, '1000': 24.668269889129505}"
0.01,0.7,"[0.1, 0.7]","[0.7, 0.1, 0.5]",3.3031111111111113,1.5512171883498769,"{'200': 2.29832769956056, '400': 4.66668498913631, '600': 8.732737864955272, '800': 10.597889387477764, '1000': 12.136001710507093}","{'200': 5.33577485424234, '400': 8.026307245187189, '600': 14.176809302421102, '800': 15.652119108621045, '1000': 16.519906851767995}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.1, 0.5]",3.084444444444446,1.3607637652037026,"{'200': 3.0166601878753987, '400': 5.232660359707215, '600': 8.132286470328449, '800': 10.458344709178318, '1000': 12.047388496413394}","{'200': 9.609581185536781, '400': 10.588207329434745, '600': 14.357934836324324, '800': 16.241768049959052, '1000': 17.606096544950415}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.1, 0.5]",3.9288888888888893,1.9450795153380367,"{'200': 4.3671304376092595, '400': 6.754456410266506, '600': 9.141629492010926, '800': 10.03577970552496, '1000': 11.755395380009071}","{'200': 13.537846371587083, '400': 19.43688050793749, '600': 21.716496313608552, '800': 22.800708550165112, '1000': 24.351285639273677}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.1, 0.5]",3.8186666666666675,1.6227953934149826,"{'200': 1.517033232047373, '400': 4.0541778982601215, '600': 5.4042196477194135, '800': 7.519112190081011, '1000': 8.102159298535275}","{'200': 5.424467769612043, '400': 9.60855997458491, '600': 10.179500696905835, '800': 14.108632319576046, '1000': 15.245795690130032}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.1, 0.5]",3.904888888888889,1.6509615006241698,"{'200': 1.5002225650996295, '400': 2.7445302233240594, '600': 4.248782953049719, '800': 6.783857557570172, '1000': 7.663983074784755}","{'200': 5.351269716800767, '400': 7.500360091634217, '600': 9.217378408499975, '800': 14.855165654038208, '1000': 17.200666339472885}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.1, 0.5]",3.513777777777778,1.561229271922024,"{'200': 4.032868049115459, '400': 6.461856975549852, '600': 8.650991857757193, '800': 10.968774478011818, '1000': 11.960174786868778}","{'200': 12.058442688874086, '400': 15.728570897019228, '600': 16.849071538873044, '800': 21.323152887990474, '1000': 23.501133601359495}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.1, 0.5]",3.8488888888888892,2.1295364359641193,"{'200': 2.184980217039219, '400': 3.4254919481193915, '600': 7.08954272407187, '800': 9.153242604100722, '1000': 10.290507287787905}","{'200': 5.9897794339921715, '400': 6.292369081928067, '600': 11.561136757858849, '800': 14.357297978227555, '1000': 15.71396832500495}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.1, 0.5]",3.6893333333333342,1.2509665596383195,"{'200': 1.5729284705067592, '400': 4.440326357339429, '600': 5.635053196868448, '800': 5.955744050275763, '1000': 6.791665800924478}","{'200': 5.777423160170936, '400': 8.713555164447719, '600': 9.845610058504258, '800': 10.191650396338394, '1000': 10.748470795553484}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.1, 0.5]",4.598222222222223,1.7140611798868384,"{'200': 0.5038634304485756, '400': 4.186301844131423, '600': 7.7719137671141185, '800': 9.05625722912508, '1000': 11.121665501641614}","{'200': 0.5532990420215701, '400': 7.629247690050624, '600': 17.07745508505344, '800': 21.27457299824337, '1000': 24.97916483551881}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.1, 0.5]",4.730222222222222,1.7207420736271366,"{'200': 0.5263414252583392, '400': 5.046034850948616, '600': 7.623764001934198, '800': 8.491028183623655, '1000': 8.996595681633728}","{'200': 0.6065543225728026, '400': 13.125813633162817, '600': 17.340432676451513, '800': 18.851827752829063, '1000': 19.83197919026464}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.1, 0.5]",4.206666666666667,1.812141765364338,"{'200': 1.2198501438726543, '400': 5.543282927203749, '600': 8.353020321050558, '800': 9.613856647886013, '1000': 11.76375692891103}","{'200': 4.550413858648511, '400': 16.766480360080656, '600': 20.242207483377577, '800': 22.222802660416036, '1000': 24.067388880892665}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.1, 0.5]",4.046222222222222,1.446275352435257,"{'200': 0.7630469176907795, '400': 2.1575754159037634, '600': 3.5565624988139506, '800': 5.901761724727373, '1000': 6.8943684932030855}","{'200': 1.1797501688422174, '400': 2.9387925762714873, '600': 5.774078396775163, '800': 13.604121210784069, '1000': 16.845527638344073}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.1, 0.5]",4.240000000000001,1.8180771282991388,"{'200': 1.4756171225790378, '400': 5.433491433778824, '600': 6.827425799510226, '800': 7.391522988322154, '1000': 8.079859577523091}","{'200': 4.94775817554469, '400': 13.556308051272495, '600': 16.317920679533927, '800': 17.524928614234973, '1000': 18.555237019355147}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.1, 0.5]",4.369777777777779,1.5208279746227258,"{'200': 1.5582155461572063, '400': 5.92219312135702, '600': 6.9711195223588085, '800': 8.154788318834852, '1000': 10.783912211956885}","{'200': 5.488121993050312, '400': 14.320950717950893, '600': 17.081857242905116, '800': 17.96574314566821, '1000': 22.840120696418865}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.1, 0.5]",4.478666666666668,1.5108225868343674,"{'200': 0.5615972225000041, '400': 1.7894825050516467, '600': 3.2304433370972387, '800': 4.342787047906595, '1000': 5.620339776045212}","{'200': 0.7928894851136424, '400': 2.9220995868238426, '600': 4.814599287451107, '800': 6.168678086418558, '1000': 8.398233987963918}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.1, 0.5]",4.356000000000001,1.5872189514997608,"{'200': 0.5226139435831068, '400': 1.7181368083767228, '600': 2.146757333465163, '800': 2.8871232270932867, '1000': 5.664153924194431}","{'200': 0.5771675075038157, '400': 2.172526143047277, '600': 2.296854143783973, '800': 3.303413686528642, '1000': 10.990045320500462}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.1, 0.5]",4.156444444444445,1.312085965265582,"{'200': 0.49775394529048156, '400': 2.007202810756507, '600': 2.42936713602016, '800': 2.679681701628156, '1000': 3.2364256126248687}","{'200': 0.4831880626108603, '400': 4.068355379196603, '600': 4.591631119287937, '800': 4.924404817254215, '1000': 5.7241190221914}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.1, 0.5]",4.611555555555556,2.034893342064946,"{'200': 3.144903193673849, '400': 4.275037229311802, '600': 5.710491518222174, '800': 6.399055749102792, '1000': 6.814634503963129}","{'200': 9.912932187859319, '400': 8.749032202542104, '600': 9.09941965294773, '800': 9.331390549374039, '1000': 9.51057888208753}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.1, 0.5]",4.238666666666668,1.3159560951811595,"{'200': 0.44566318028623736, '400': 2.0889985022658877, '600': 3.287615148908535, '800': 3.736634774235961, '1000': 4.789481694076789}","{'200': 0.450794021268279, '400': 4.37893864746554, '600': 7.489139030240944, '800': 8.443622306547935, '1000': 10.0377637787891}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.1, 0.5]",4.6546666666666665,1.7612793330102097,"{'200': 0.46349765881390187, '400': 1.5984090531222495, '600': 4.862226635874289, '800': 6.593213735573929, '1000': 7.182907574573077}","{'200': 0.5416725872533038, '400': 1.4601048553718043, '600': 14.441964658430566, '800': 18.164624125535354, '1000': 20.00638925530205}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.1, 0.5]",4.535555555555556,1.5713823433957133,"{'200': 1.2093167999308125, '400': 2.4601369430197706, '600': 3.879124756048235, '800': 4.546907153129892, '1000': 5.343677465720644}","{'200': 5.186495782980075, '400': 5.150579841080684, '600': 6.679407897840589, '800': 7.53163250124254, '1000': 8.377266622065987}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.1, 0.5]",4.401333333333334,1.7344427219010594,"{'200': 1.6581003300556552, '400': 4.000159283500967, '600': 4.7130915508251965, '800': 5.708763795765146, '1000': 6.915718954471285}","{'200': 4.8793475216541875, '400': 10.15603836016219, '600': 11.510706707048046, '800': 13.064975220699955, '1000': 14.84179046537466}"
0.01,0.9,"[0.1, 0.1]","[0.7, 0.1, 0.5]",3.172000000000001,1.3496758458566593,"{'200': 4.5976742491768015, '400': 14.313903909838332, '600': 19.732298108094223, '800': 23.346685730799404, '1000': 26.402343493839243}","{'200': 12.472531708720352, '400': 23.840869867328898, '600': 31.13256409236101, '800': 36.992588271406895, '1000': 40.45257517577461}"
