tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.1]","[0.7, 0.3, 0.5]",4.310666666666668,1.5945886268529847,"{'200': 0.5612086145224066, '400': 1.4688411034277948, '600': 3.2998694920818807, '800': 5.31438346741591, '1000': 6.142806130984636}","{'200': 0.5343557546065284, '400': 0.6117538868391135, '600': 6.7309101781816345, '800': 11.832681359452685, '1000': 14.21530230002676}"
0.01,0.2,"[0.5, 0.3]","[0.7, 0.3, 0.5]",4.730666666666667,1.639450314383859,"{'200': 0.42817652571729736, '400': 2.1581474056979406, '600': 2.6510451032286753, '800': 2.916404935010141, '1000': 4.250317697408548}","{'200': 0.5098925008326854, '400': 5.0710004644371285, '600': 5.553649318603513, '800': 5.474206675982726, '1000': 8.13852023795769}"
0.01,0.2,"[0.5, 0.5]","[0.7, 0.3, 0.5]",4.188888888888889,1.441989709043603,"{'200': 0.595392657992625, '400': 2.699268505108809, '600': 3.7571730427024717, '800': 4.074747866554295, '1000': 4.394907315275073}","{'200': 0.5213497961711607, '400': 7.449476731756903, '600': 9.03029826696268, '800': 9.691204638318723, '1000': 10.261269653441854}"
0.01,0.2,"[0.5, 0.7]","[0.7, 0.3, 0.5]",4.110222222222221,1.5943880593979052,"{'200': 0.6351306326394418, '400': 4.447982170247856, '600': 6.761258381108754, '800': 8.287331291098583, '1000': 9.800715519773163}","{'200': 0.548418148147583, '400': 11.58658323690319, '600': 14.685986826523148, '800': 16.808473684755633, '1000': 18.43554197936476}"
0.01,0.2,"[0.5, 0.9]","[0.7, 0.3, 0.5]",4.066666666666668,1.0792342964651684,"{'200': 1.3607980992024649, '400': 6.195019219168551, '600': 8.346379522783442, '800': 10.15101900022814, '1000': 11.35822169365376}","{'200': 5.976364083521634, '400': 16.30777414269269, '600': 18.999973517827144, '800': 20.480700545746394, '1000': 21.677695811636877}"
0.01,0.2,"[0.7, 0.1]","[0.7, 0.3, 0.5]",3.8795555555555565,1.4581357284111574,"{'200': 0.5773880897831463, '400': 2.1445487502244136, '600': 2.4492527727321245, '800': 2.5879762049555066, '1000': 3.6098163431093933}","{'200': 0.459150307208777, '400': 4.070196579881437, '600': 3.476016108841069, '800': 3.1547958868400743, '1000': 5.06218842320688}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.3, 0.5]",4.229777777777778,1.2416807406609782,"{'200': 0.5125563220658563, '400': 2.5192645591294496, '600': 3.311351154199089, '800': 3.640931664909432, '1000': 3.8851801959049883}","{'200': 0.47690945805139473, '400': 6.923323225233464, '600': 9.700710777524318, '800': 10.684302839095874, '1000': 11.321729728962502}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.3, 0.5]",4.254222222222223,1.4328564926031708,"{'200': 0.5638216077366497, '400': 2.4534859972046212, '600': 4.375799858521199, '800': 5.413324657262924, '1000': 5.834017227171064}","{'200': 0.48698630609666704, '400': 5.801629336635185, '600': 11.034740129596228, '800': 15.557336072552658, '1000': 17.29638812545345}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.3, 0.5]",4.3,1.8665571396438831,"{'200': 0.5465464479927615, '400': 1.5703802321781049, '600': 3.33963478481687, '800': 4.4300587229566935, '1000': 6.355057966651074}","{'200': 0.5242887040989194, '400': 0.49626883273938566, '600': 7.088532691826742, '800': 10.093495481011223, '1000': 12.476660394827682}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.3, 0.5]",4.049777777777777,1.0845715772473663,"{'200': 0.5449071625542825, '400': 2.4189136643719897, '600': 5.027187307663529, '800': 6.861784918542595, '1000': 8.131176364301046}","{'200': 0.5732205866766378, '400': 3.768978897805476, '600': 11.311655621937309, '800': 14.080453011690265, '1000': 16.385744132813503}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.3, 0.5]",4.308000000000001,1.3644202676106316,"{'200': 0.5097925691278832, '400': 2.6777879554110298, '600': 3.8385935700014797, '800': 4.433171988444398, '1000': 5.589290215019097}","{'200': 0.5417614336229805, '400': 5.379070747859858, '600': 7.714926905913281, '800': 9.172879704976783, '1000': 10.34251695848862}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.3, 0.5]",4.272444444444446,1.3440587876619672,"{'200': 0.5075905232299855, '400': 3.316714648719966, '600': 4.732590540360732, '800': 5.262958940919132, '1000': 5.665905404354714}","{'200': 0.4474952614134738, '400': 8.141040190724064, '600': 13.311848468767742, '800': 15.183700538991976, '1000': 16.745114539817976}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.3, 0.5]",4.446666666666668,1.5330898357384162,"{'200': 0.5259927600654466, '400': 2.1984884964834306, '600': 2.68799260549785, '800': 2.894826236193897, '1000': 3.0563318093292344}","{'200': 0.5235469829779743, '400': 4.547534351746233, '600': 5.3411359896748465, '800': 5.621713846163734, '1000': 5.849237853792013}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.3, 0.5]",4.2795555555555564,1.559444282151755,"{'200': 0.47958909436171865, '400': 2.6969878999399706, '600': 3.961665819069869, '800': 4.8903525858264745, '1000': 6.029467554913213}","{'200': 0.46300203608863116, '400': 8.302468708153757, '600': 10.698771448233693, '800': 12.24509539506719, '1000': 13.386184822466019}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.3, 0.5]",4.145777777777779,1.3140175694561724,"{'200': 0.6018869584224923, '400': 5.420681996327101, '600': 7.122754884819972, '800': 8.37690888798576, '1000': 10.129609363954158}","{'200': 0.5650904542983572, '400': 12.6035709123405, '600': 14.824440353352347, '800': 16.601728385875457, '1000': 18.148322647228607}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.3, 0.5]",4.431111111111112,1.7468018042153144,"{'200': 1.6916735075092926, '400': 6.506949115789085, '600': 7.54622860253596, '800': 7.896282588239681, '1000': 8.0677537187961}","{'200': 7.481545301255228, '400': 13.268583694638211, '600': 13.890203520729868, '800': 14.299400656123012, '1000': 14.469505607416776}"
0.01,0.45,"[0.1, 0.3]","[0.7, 0.3, 0.5]",4.336444444444445,1.5213811788496745,"{'200': 1.685144135299576, '400': 3.222547632878647, '600': 4.509614824130067, '800': 5.066562540207385, '1000': 5.28267990292235}","{'200': 5.565810098595877, '400': 7.294282038925613, '600': 7.668755536164023, '800': 7.926396965129581, '1000': 8.314697220658896}"
0.01,0.45,"[0.1, 0.5]","[0.7, 0.3, 0.5]",4.444000000000002,1.9728585014305178,"{'200': 2.4993017254801466, '400': 5.992406599041746, '600': 8.499758116569211, '800': 9.98740094834502, '1000': 11.75902754087012}","{'200': 10.100426460948494, '400': 14.117717206703569, '600': 18.496342111518967, '800': 20.468919292514645, '1000': 22.157677621652063}"
0.01,0.45,"[0.1, 0.7]","[0.7, 0.3, 0.5]",3.916000000000001,1.4415830804285183,"{'200': 1.7670612215115946, '400': 3.449670729189313, '600': 6.621340463488838, '800': 7.656457542684386, '1000': 8.399584575355487}","{'200': 4.820865877858045, '400': 7.286839843124641, '600': 12.793552360309507, '800': 15.270538820695217, '1000': 16.83960904039197}"
0.01,0.45,"[0.1, 0.9]","[0.7, 0.3, 0.5]",4.339555555555556,1.7649248716217745,"{'200': 1.8578321847520551, '400': 2.6877527909889882, '600': 3.8403218532477896, '800': 5.450976061580162, '1000': 6.388944333708699}","{'200': 5.815274844745137, '400': 6.249827095082418, '600': 8.083681698581822, '800': 10.518913568619977, '1000': 12.881529508634108}"
0.01,0.45,"[0.3, 0.1]","[0.7, 0.3, 0.5]",4.977777777777778,2.101285203434517,"{'200': 3.377911397194197, '400': 5.576692585296237, '600': 6.722367819943249, '800': 7.216305347638979, '1000': 7.5482966649955365}","{'200': 9.780320584074985, '400': 11.61194711168081, '600': 12.285872005306876, '800': 12.759003685867212, '1000': 13.1945519418427}"
0.01,0.45,"[0.3, 0.3]","[0.7, 0.3, 0.5]",5.043111111111112,1.783005978954545,"{'200': 1.1523280888831104, '400': 2.3463171320120604, '600': 4.5481876502211955, '800': 5.259817565006818, '1000': 5.665083786654732}","{'200': 5.597425825273423, '400': 5.38921987812415, '600': 7.715965896891762, '800': 8.690178577044675, '1000': 9.28998980190439}"
0.01,0.45,"[0.3, 0.5]","[0.7, 0.3, 0.5]",5.062666666666668,2.201137483716595,"{'200': 2.0834955197438165, '400': 6.283573869909062, '600': 8.392957673762686, '800': 9.126110242843533, '1000': 9.520032387518414}","{'200': 7.917415522556021, '400': 12.235769586482661, '600': 14.069171994866155, '800': 14.970043161274443, '1000': 15.64217448243994}"
0.01,0.45,"[0.3, 0.7]","[0.7, 0.3, 0.5]",4.695555555555556,2.1330661869770218,"{'200': 4.175552853436679, '400': 7.490576317551535, '600': 8.14710687189875, '800': 8.284212168828756, '1000': 8.359800656442939}","{'200': 12.242826673426652, '400': 13.129811785434594, '600': 12.812366701265473, '800': 12.69328322290694, '1000': 12.66721617795853}"
0.01,0.45,"[0.3, 0.9]","[0.7, 0.3, 0.5]",4.865777777777778,1.9212802316151232,"{'200': 1.997956231362941, '400': 3.9384472040063714, '600': 5.66693833021278, '800': 6.339779976522834, '1000': 6.8565976921031035}","{'200': 7.091458470491694, '400': 8.832748558500914, '600': 9.645452980923425, '800': 10.187789825906732, '1000': 10.60694517681596}"
0.01,0.45,"[0.5, 0.1]","[0.7, 0.3, 0.5]",5.195555555555557,2.229913357116575,"{'200': 2.393680809760856, '400': 4.8356444067127615, '600': 6.424414661649651, '800': 6.912741336513506, '1000': 7.436311508404683}","{'200': 7.981265632469718, '400': 10.229965485693949, '600': 10.804087161033781, '800': 11.211263410721722, '1000': 11.520734445918904}"
0.01,0.45,"[0.5, 0.3]","[0.7, 0.3, 0.5]",4.598666666666667,1.799774800727395,"{'200': 1.3664320157811913, '400': 2.664108815555022, '600': 3.8511211076536718, '800': 3.997502044730554, '1000': 4.709421700451321}","{'200': 6.103221051715954, '400': 7.0446861962307405, '600': 8.179001390951914, '800': 8.039384762341337, '1000': 8.50822103781944}"
0.01,0.45,"[0.5, 0.5]","[0.7, 0.3, 0.5]",4.45377777777778,2.037322086453347,"{'200': 3.6896899137701764, '400': 6.833521184318711, '600': 7.434522791093874, '800': 8.034219615197573, '1000': 8.67804882430984}","{'200': 9.492242923414254, '400': 11.502746841320018, '600': 11.76018382061216, '800': 12.029010902060245, '1000': 12.256231717819507}"
0.01,0.45,"[0.5, 0.7]","[0.7, 0.3, 0.5]",4.768000000000001,2.075950759424596,"{'200': 2.4153094546137033, '400': 4.163899305273745, '600': 6.516679999139691, '800': 8.367122689317808, '1000': 9.728968223790492}","{'200': 8.244325577578014, '400': 10.008544688606554, '600': 11.506016015044937, '800': 13.13452679239789, '1000': 14.270666361699579}"
0.01,0.45,"[0.5, 0.9]","[0.7, 0.3, 0.5]",4.9653333333333345,2.2687692209164374,"{'200': 3.2734243882508482, '400': 6.867145113408446, '600': 8.922129999450057, '800': 9.998864500710702, '1000': 10.521915211908587}","{'200': 10.5231772872459, '400': 14.095632146584206, '600': 15.316510366424318, '800': 16.14509356240072, '1000': 16.665218564185384}"
0.01,0.45,"[0.7, 0.1]","[0.7, 0.3, 0.5]",5.255111111111112,1.897123696807263,"{'200': 0.36189272209665474, '400': 1.9832783870802655, '600': 2.8377482913389924, '800': 3.498672377208298, '1000': 3.9585353261391227}","{'200': 0.4473122226349301, '400': 3.582336795145125, '600': 4.6695855764040095, '800': 5.660824504384356, '1000': 6.550527124082155}"
0.01,0.45,"[0.7, 0.3]","[0.7, 0.3, 0.5]",5.014222222222223,2.0697895640635,"{'200': 0.3838110900043041, '400': 1.749483308900911, '600': 2.6457464207925705, '800': 3.1143597449929, '1000': 3.498896594494274}","{'200': 0.4547883648744878, '400': 3.507489748396257, '600': 4.546758187008237, '800': 5.6551986945225705, '1000': 6.272105795516793}"
0.01,0.45,"[0.7, 0.5]","[0.7, 0.3, 0.5]",4.390222222222225,1.961743542972696,"{'200': 1.4551116689760344, '400': 3.4385508031819834, '600': 4.805628730236192, '800': 5.840769823407224, '1000': 6.365573172000589}","{'200': 6.175882368872967, '400': 7.304855355386133, '600': 8.451030787897544, '800': 9.371653204061975, '1000': 10.061758762927175}"
0.01,0.45,"[0.7, 0.7]","[0.7, 0.3, 0.5]",5.1031111111111125,2.407547227848498,"{'200': 2.4959574366637254, '400': 3.5886146829566776, '600': 5.176490368042704, '800': 5.614504217348649, '1000': 6.4023052005008365}","{'200': 9.813385284133922, '400': 9.714286576562644, '600': 10.626866087460938, '800': 10.750762630668579, '1000': 11.05644059888617}"
0.01,0.45,"[0.7, 0.9]","[0.7, 0.3, 0.5]",4.918666666666668,2.265373748903748,"{'200': 2.618131950466092, '400': 6.004441470696066, '600': 7.959044255636289, '800': 8.723250159909298, '1000': 10.113127525998705}","{'200': 9.937875363053061, '400': 10.805426835682695, '600': 12.545810851153364, '800': 13.343775889450082, '1000': 14.511971806036145}"
0.01,0.45,"[0.9, 0.1]","[0.7, 0.3, 0.5]",5.225777777777778,1.8182855036653367,"{'200': 0.3032724323155557, '400': 1.903460232729246, '600': 3.0395084840855207, '800': 3.5229380280703855, '1000': 3.7762201157288002}","{'200': 0.3870928396833259, '400': 4.22135893230155, '600': 5.7376658357260695, '800': 6.464909158881729, '1000': 6.847292565627258}"
0.01,0.45,"[0.9, 0.3]","[0.7, 0.3, 0.5]",4.9528888888888885,1.7055004117035526,"{'200': 0.35027388238549667, '400': 1.3376219943378425, '600': 1.785923642745179, '800': 2.0424942632378755, '1000': 2.872065633989576}","{'200': 0.4162794994206833, '400': 0.6683178573065193, '600': 0.3843078068540778, '800': 0.41490154552743713, '1000': 2.628519280117623}"
0.01,0.45,"[0.9, 0.5]","[0.7, 0.3, 0.5]",4.576444444444445,1.8092713764331336,"{'200': 2.2054922224711535, '400': 4.667759228093576, '600': 5.3936683770728, '800': 6.061981974172126, '1000': 6.745828060656363}","{'200': 8.667022941732274, '400': 9.916905473151408, '600': 10.355866560048332, '800': 10.686305034565276, '1000': 11.179138243214364}"
0.01,0.45,"[0.9, 0.7]","[0.7, 0.3, 0.5]",4.501333333333333,1.7711133974612316,"{'200': 2.9304713019785007, '400': 4.549708235744731, '600': 5.6339475508170604, '800': 6.032347647382088, '1000': 6.526461665163827}","{'200': 9.630462664710596, '400': 9.583276904248939, '600': 10.00582514437136, '800': 10.152946708405718, '1000': 10.392117303516935}"
0.01,0.45,"[0.9, 0.9]","[0.7, 0.3, 0.5]",4.234666666666668,1.6437918224506276,"{'200': 2.557600057063552, '400': 5.09019657868211, '600': 7.053311665559949, '800': 7.816451984209891, '1000': 8.42500301551974}","{'200': 9.937333546765561, '400': 11.185833203345496, '600': 12.392036409008995, '800': 12.950328303761168, '1000': 13.508576296104135}"
0.01,0.7,"[0.1, 0.1]","[0.7, 0.3, 0.5]",3.513777777777778,1.6618106442323541,"{'200': 4.018211166379184, '400': 7.02026413860828, '600': 9.79481269700574, '800': 11.31629213167873, '1000': 12.36178099340933}","{'200': 10.897748050261068, '400': 13.446770098792191, '600': 14.44900471642197, '800': 15.218967518682291, '1000': 16.015625664432516}"
0.01,0.7,"[0.1, 0.3]","[0.7, 0.3, 0.5]",3.5942222222222235,1.6200665128854554,"{'200': 8.57506056773112, '400': 11.922112207081366, '600': 13.805392152428784, '800': 14.35644623217262, '1000': 15.18265827828863}","{'200': 17.093524969254048, '400': 18.140547081002342, '600': 18.498162477228004, '800': 18.8867749997248, '1000': 19.09292567024074}"
0.01,0.7,"[0.1, 0.5]","[0.7, 0.3, 0.5]",3.5577777777777784,1.7506784575496424,"{'200': 5.712300630828454, '400': 8.687565865882702, '600': 9.638648290127504, '800': 10.130086588104739, '1000': 11.008803461282907}","{'200': 13.96902564685842, '400': 15.317688850854656, '600': 15.713630035198838, '800': 15.769778805116303, '1000': 16.299867753195574}"
0.01,0.7,"[0.1, 0.7]","[0.7, 0.3, 0.5]",3.721777777777779,1.8406367121658853,"{'200': 6.266956989850469, '400': 7.682177576205295, '600': 8.654267184608091, '800': 8.856026235250523, '1000': 9.500624377551778}","{'200': 13.04038144782707, '400': 13.34138677785277, '600': 13.893557883401158, '800': 14.018444161388512, '1000': 13.9240318814938}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.3, 0.5]",4.0311111111111115,2.158293793431615,"{'200': 5.010698337519086, '400': 7.642920513130069, '600': 8.529455857257254, '800': 8.76797642245785, '1000': 9.059068756801055}","{'200': 11.420268699985547, '400': 14.00422770637666, '600': 15.06574582654433, '800': 15.002574485505091, '1000': 15.03752512991712}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.3, 0.5]",3.9555555555555566,1.811626102649901,"{'200': 5.3852161535914735, '400': 7.5195267346181724, '600': 9.43230645140723, '800': 10.763674330263164, '1000': 11.358497076089058}","{'200': 12.999808338250345, '400': 14.389559527972459, '600': 15.445671134206888, '800': 16.774033129599264, '1000': 17.639010052705956}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.3, 0.5]",4.200444444444445,1.8478166762792794,"{'200': 4.842322311420072, '400': 7.015820524419484, '600': 8.343915915987276, '800': 8.66933827502595, '1000': 9.15124105718432}","{'200': 11.636902947562719, '400': 12.411283603441811, '600': 12.851025588791396, '800': 13.016231701921159, '1000': 13.018715813894469}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.3, 0.5]",4.597777777777779,2.107000911130836,"{'200': 2.924724604951893, '400': 5.246884589749233, '600': 7.357050517451782, '800': 8.97183410262822, '1000': 10.025845142301252}","{'200': 9.200273101713126, '400': 11.889843901371721, '600': 12.744748190918077, '800': 13.897194925137462, '1000': 14.715474093245964}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.3, 0.5]",3.9635555555555566,1.6578984763925353,"{'200': 2.564155658634716, '400': 6.010356814500149, '600': 8.39803294376273, '800': 9.851339969054235, '1000': 10.926137125067324}","{'200': 9.389504009961282, '400': 12.778741558968841, '600': 14.731129963589622, '800': 16.071754854811527, '1000': 16.845016750244348}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.3, 0.5]",4.166222222222222,1.7924226794281515,"{'200': 3.4079654346233115, '400': 8.012408526397085, '600': 10.5300653975001, '800': 12.525725679892433, '1000': 14.316322233495953}","{'200': 9.718611546045294, '400': 14.838989803016403, '600': 17.240036672483285, '800': 18.378096922762918, '1000': 19.606603210452036}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.3, 0.5]",4.048888888888889,2.053062993266643,"{'200': 3.8045680446859556, '400': 5.549490188972459, '600': 7.133721865937223, '800': 7.8781575332723826, '1000': 8.873939957546947}","{'200': 12.342003599770168, '400': 12.683908053935136, '600': 14.187365703905831, '800': 14.669157798028678, '1000': 15.035307427647147}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.3, 0.5]",4.804888888888888,2.2632961432607015,"{'200': 3.099158402824212, '400': 5.661941841807794, '600': 6.482810187376643, '800': 7.742605338428707, '1000': 8.72396651776651}","{'200': 10.284858414198258, '400': 13.256882413214537, '600': 12.970836951103077, '800': 13.422025127807492, '1000': 14.137490594345378}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.3, 0.5]",4.0662222222222235,1.759301994022868,"{'200': 2.4065459317742057, '400': 4.2920275425883405, '600': 5.976874504407878, '800': 7.624735196920943, '1000': 8.867047616769042}","{'200': 7.136349890936499, '400': 7.988444855042378, '600': 8.560322724741793, '800': 9.701380099573724, '1000': 10.67733994100935}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.3, 0.5]",4.330222222222223,1.6013806388917295,"{'200': 1.8027433839004179, '400': 5.87224115823437, '600': 8.29812144844883, '800': 9.427343031793317, '1000': 10.782675677861196}","{'200': 5.363193316361808, '400': 9.130249452787897, '600': 12.399581286133504, '800': 13.825480685297032, '1000': 14.816567424238178}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.3, 0.5]",4.380000000000001,1.8885526498117844,"{'200': 3.8339884179312724, '400': 9.75633741026075, '600': 12.075377704635768, '800': 13.125171535036511, '1000': 14.305406046554735}","{'200': 11.329890594390744, '400': 16.732337800518337, '600': 17.97744274708408, '800': 18.6021020650437, '1000': 19.239325566965654}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.3, 0.5]",4.8146666666666675,2.282814636948578,"{'200': 1.430836531325506, '400': 4.4556451335583285, '600': 5.539223333551486, '800': 6.747026580504169, '1000': 7.4175084607517325}","{'200': 6.606866333817146, '400': 9.597855548391513, '600': 11.270588059704387, '800': 12.265481848035112, '1000': 13.307887943134283}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.3, 0.5]",4.891111111111112,1.927958300865593,"{'200': 0.4271241922668158, '400': 3.218664670109145, '600': 4.36983928019655, '800': 5.554783074198558, '1000': 6.681247708569855}","{'200': 0.4902593097505246, '400': 8.095623702828721, '600': 9.258751484690999, '800': 10.532838773875977, '1000': 11.564273217733978}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.3, 0.5]",4.3724444444444455,1.7811521309479006,"{'200': 2.888416512342295, '400': 5.308648604128183, '600': 6.467971772865545, '800': 7.252066687861605, '1000': 7.721492568200615}","{'200': 8.155296711227734, '400': 10.179445765976954, '600': 10.948494766094436, '800': 10.856636304020356, '1000': 11.160997025220206}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.3, 0.5]",4.332888888888889,1.8442133188522682,"{'200': 1.864993721587273, '400': 5.522037799868951, '600': 7.377098532378858, '800': 8.273971837682916, '1000': 9.43299032871389}","{'200': 6.160646217670026, '400': 9.585118491566066, '600': 11.454025652171753, '800': 12.470316778142617, '1000': 13.28070006521814}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.3, 0.5]",4.0040000000000004,1.7947360065851838,"{'200': 3.4185489762626236, '400': 7.640208438759627, '600': 9.651078673502504, '800': 11.116440204208434, '1000': 12.414232164605885}","{'200': 7.943331633358054, '400': 12.715833871353938, '600': 13.487948800355465, '800': 14.462544446965829, '1000': 15.291915552240338}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.3, 0.5]",4.796000000000001,2.2139420849596667,"{'200': 0.5260612407947972, '400': 2.7530561135989884, '600': 3.734250523701642, '800': 3.9247939653519595, '1000': 4.09535343730625}","{'200': 0.6330943434462206, '400': 6.533468232507442, '600': 7.284173646278881, '800': 6.962874812584536, '1000': 6.924200150817059}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.3, 0.5]",5.323555555555557,2.0339355999370676,"{'200': 0.3611289702157676, '400': 1.903514427873037, '600': 2.917752792118248, '800': 3.543872812661646, '1000': 3.9507229965336186}","{'200': 0.5175518494317061, '400': 5.343713713830074, '600': 6.27334862243289, '800': 6.987158701589378, '1000': 7.427689736631153}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.3, 0.5]",4.90711111111111,1.823794118768432,"{'200': 0.3924328528718008, '400': 3.092722457393557, '600': 4.153011210197857, '800': 5.019628034089111, '1000': 5.61255634264405}","{'200': 0.48368033969487284, '400': 6.300872371226278, '600': 6.49546475911155, '800': 7.149189046894867, '1000': 8.07697843472553}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.3, 0.5]",4.605777777777778,1.583524183429535,"{'200': 0.40807845346138255, '400': 2.9159286898038004, '600': 4.685334324378622, '800': 6.09514106250105, '1000': 6.779512890120793}","{'200': 0.48722454022645895, '400': 6.231915279951462, '600': 8.595770676860356, '800': 9.93064871962818, '1000': 10.890939351757503}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.3, 0.5]",4.316888888888888,1.9094057507475075,"{'200': 1.5761893467155712, '400': 4.279340250798618, '600': 6.401908464346182, '800': 7.437688697205416, '1000': 8.133583543969955}","{'200': 6.873063270167735, '400': 8.464887457069702, '600': 11.235265306496524, '800': 11.871612859117992, '1000': 12.86397577487908}"
