tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.1, 0.1]","[0.7, 0.7, 0.1]",3.5555555555555562,0.9179773794248977,"{'200': 0.9279331198813061, '400': 3.2288808889963927, '600': 5.211405061602724, '800': 7.135458188198583, '1000': 8.69164223645934}","{'200': 1.49178873498464, '400': 6.561214240062082, '600': 9.933083514517232, '800': 11.846548474256553, '1000': 13.417487826840805}"
0.01,0.2,"[0.1, 0.3]","[0.7, 0.7, 0.1]",3.955111111111113,1.4452383459288676,"{'200': 1.8103910349284291, '400': 6.821231481040347, '600': 9.263277293577461, '800': 10.461629884625566, '1000': 11.476351067563973}","{'200': 6.0040992421851795, '400': 14.23346588771597, '600': 15.691127172042284, '800': 16.56418672911896, '1000': 17.747954480508906}"
0.01,0.2,"[0.1, 0.5]","[0.7, 0.7, 0.1]",3.999111111111112,1.4515215346084602,"{'200': 2.5812388229172623, '400': 6.046005353425539, '600': 8.714363642876224, '800': 9.565120357982169, '1000': 10.71281533634577}","{'200': 10.001873690494863, '400': 13.908701323703513, '600': 15.733275681001063, '800': 15.793919740634896, '1000': 16.805678538529726}"
0.01,0.2,"[0.1, 0.7]","[0.7, 0.7, 0.1]",4.093777777777779,1.831515812882735,"{'200': 4.327082101147974, '400': 8.781651507923197, '600': 10.818751207180991, '800': 11.85168643405711, '1000': 12.711323664045048}","{'200': 12.704050402894282, '400': 15.77877840618458, '600': 15.943992090351855, '800': 16.501750306524734, '1000': 17.643271002542047}"
0.01,0.2,"[0.1, 0.9]","[0.7, 0.7, 0.1]",3.956000000000001,1.3870999323128168,"{'200': 2.120436731832048, '400': 8.223424614070078, '600': 11.654805278805496, '800': 13.098113415334458, '1000': 13.97851106085773}","{'200': 5.674586977881514, '400': 14.98867457949858, '600': 18.58432399231518, '800': 19.452910388018775, '1000': 20.4636990539032}"
0.01,0.2,"[0.3, 0.1]","[0.7, 0.7, 0.1]",3.9128888888888897,1.313358074593051,"{'200': 1.496595806238432, '400': 2.4051528125579185, '600': 3.2119488895930113, '800': 3.6383684262625087, '1000': 3.7710857539622475}","{'200': 4.655514348208975, '400': 4.573172024103286, '600': 4.915161284984051, '800': 5.691182307967212, '1000': 5.713146823108704}"
0.01,0.2,"[0.3, 0.3]","[0.7, 0.7, 0.1]",3.968,1.20462368490007,"{'200': 0.7790553899786598, '400': 2.4415672364577006, '600': 3.7110216345933402, '800': 5.220641707138594, '1000': 5.879714340940034}","{'200': 2.1892092265431735, '400': 4.846827689234878, '600': 7.059217949428518, '800': 12.079052556485342, '1000': 13.935194238359912}"
0.01,0.2,"[0.3, 0.5]","[0.7, 0.7, 0.1]",4.000888888888889,1.1910776114692148,"{'200': 0.45425715397439825, '400': 1.3906167774533815, '600': 3.857028378526465, '800': 5.351501287365006, '1000': 6.0664328336672195}","{'200': 0.41238350603208923, '400': 0.5114898883881936, '600': 7.477794833459542, '800': 12.787819240832311, '1000': 15.322413387463941}"
0.01,0.2,"[0.3, 0.7]","[0.7, 0.7, 0.1]",4.885777777777778,2.0047172024324014,"{'200': 0.41719136322937106, '400': 2.481112493595824, '600': 3.5289582976769083, '800': 5.518350506627441, '1000': 6.783852995086857}","{'200': 0.43721179028632307, '400': 4.023246900012621, '600': 5.712608962458369, '800': 9.324528362431172, '1000': 12.338438242667628}"
0.01,0.2,"[0.3, 0.9]","[0.7, 0.7, 0.1]",3.882222222222222,1.2276606278951645,"{'200': 0.5716984122260318, '400': 3.3664554834787714, '600': 4.294519424662139, '800': 5.678133296860234, '1000': 6.9997832960855195}","{'200': 0.5099239147829733, '400': 6.927281920832422, '600': 9.377916341019434, '800': 11.06549270157528, '1000': 13.120885984789838}"
0.01,0.2,"[0.5, 0.1]","[0.7, 0.7, 0.1]",3.8075555555555565,1.3587922015207403,"{'200': 1.6664575747477421, '400': 3.4295556992491436, '600': 4.380183955435814, '800': 6.260944734947681, '1000': 7.288431872429722}","{'200': 6.323787115144399, '400': 9.754408180157842, '600': 10.485724425037043, '800': 13.777773650906607, '1000': 16.788202876643187}"
0.01,0.2,"[0.5, 0.3]","[0.7, 0.7, 0.1]",4.203111111111112,1.314256565891019,"{'200': 0.592634871494404, '400': 2.457853764130684, '600': 4.98819919526954, '800': 6.987710258472091, '1000': 8.363209535580761}","{'200': 0.7818329859285218, '400': 6.131496756424423, '600': 11.921160985961002, '800': 15.026691842994117, '1000': 17.483392939691143}"
0.01,0.2,"[0.5, 0.5]","[0.7, 0.7, 0.1]",4.378222222222223,1.6159088105306614,"{'200': 0.5395842329259151, '400': 1.8493174618087422, '600': 4.141791788638252, '800': 6.8246410172785765, '1000': 8.034381090188596}","{'200': 0.6012800094205292, '400': 1.8327115279675315, '600': 8.762319362243332, '800': 14.421216549887475, '1000': 16.600864621273796}"
