tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.1]","[0.7, 0.3, 0.3]",4.140444444444445,1.4862121211777959,"{'200': 0.5329226374312316, '400': 1.4137007793739225, '600': 2.5629517633115215, '800': 3.1223615721851155, '1000': 3.411179111179207}","{'200': 0.45091921024906023, '400': 0.5693842955373253, '600': 5.192398620745737, '800': 7.245171513616596, '1000': 8.286280560054205}"
0.01,0.2,"[0.5, 0.3]","[0.7, 0.3, 0.3]",4.080444444444446,1.3516836506217071,"{'200': 0.5377768922230253, '400': 1.5853890357082017, '600': 3.589136930095834, '800': 4.622071165427993, '1000': 5.63309270048035}","{'200': 0.49219203366066955, '400': 0.7372615370188689, '600': 8.62329998308189, '800': 10.878643284135803, '1000': 13.785842563439}"
0.01,0.2,"[0.5, 0.5]","[0.7, 0.3, 0.3]",4.629777777777779,1.6734189737565408,"{'200': 0.442824219890206, '400': 1.3591247757855276, '600': 2.700993086469802, '800': 3.0378482200345287, '1000': 3.3157240854555017}","{'200': 0.44192104443639324, '400': 0.724695701068711, '600': 6.07156719329002, '800': 7.095122948892529, '1000': 7.722326744383762}"
0.01,0.2,"[0.5, 0.7]","[0.7, 0.3, 0.3]",4.3613333333333335,1.5082552097631816,"{'200': 0.5457518929565869, '400': 2.1829418298775654, '600': 3.5214066528020616, '800': 5.636372129779174, '1000': 6.9465840687272635}","{'200': 0.5124066499151643, '400': 4.583669496655145, '600': 11.214911798122007, '800': 14.426645406737322, '1000': 17.06575421613693}"
0.01,0.2,"[0.5, 0.9]","[0.7, 0.3, 0.3]",4.1128888888888895,1.2108117061105415,"{'200': 0.5572885607169025, '400': 3.773186530456962, '600': 5.43404109472121, '800': 6.163305935345235, '1000': 6.487141651525092}","{'200': 0.5377970680918334, '400': 10.832298553730123, '600': 12.922286588693428, '800': 14.335264732152648, '1000': 15.107870931823422}"
0.01,0.2,"[0.7, 0.1]","[0.7, 0.3, 0.3]",4.291555555555556,1.6043301898377063,"{'200': 0.594699752374648, '400': 2.5729123354079606, '600': 2.87178185367333, '800': 2.94319589774026, '1000': 3.840665320999557}","{'200': 0.5863077884731753, '400': 7.083871714304965, '600': 6.551068743118929, '800': 5.8773948252325665, '1000': 7.852284576278758}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.3, 0.3]",4.09288888888889,1.4157285085342257,"{'200': 0.5851742035707408, '400': 2.173019751316559, '600': 3.010633320242291, '800': 3.626949460327223, '1000': 4.761717393992264}","{'200': 0.48295833841030417, '400': 4.238202281571805, '600': 6.52105549813646, '800': 6.8942369365286655, '1000': 8.306076058922171}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.3, 0.3]",4.214666666666668,1.425185523985484,"{'200': 0.6653363452253904, '400': 3.9496166973506575, '600': 5.420794224700941, '800': 6.0542725761751575, '1000': 6.9969724596780924}","{'200': 0.7517107668820726, '400': 12.069989933930138, '600': 14.453847706005005, '800': 16.202796876727948, '1000': 17.617760930104673}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.3, 0.3]",4.147555555555555,1.4049897675476428,"{'200': 0.5245488620227632, '400': 1.5560704169268091, '600': 2.1584450493869825, '800': 4.064158159867167, '1000': 6.055424541864611}","{'200': 0.45068172805863205, '400': 0.556463987848182, '600': 1.7068949643435245, '800': 9.652676546219793, '1000': 14.330336806422068}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.3, 0.3]",4.531555555555556,1.6068436355587934,"{'200': 0.46101576503370606, '400': 3.134867087450247, '600': 5.029802509804365, '800': 5.6448717605468275, '1000': 6.189940182871364}","{'200': 0.45375915354207497, '400': 11.443793342295088, '600': 15.377540591056695, '800': 17.05514689336862, '1000': 17.95969130775898}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.3, 0.3]",3.8768888888888897,1.494398165330515,"{'200': 0.579937998354444, '400': 1.5183694931510965, '600': 1.8906960138840059, '800': 2.025818511651762, '1000': 2.8377624080165256}","{'200': 0.4223196852957863, '400': 0.5169631957868169, '600': 0.3846657661137715, '800': 0.31438854352318313, '1000': 4.277242499664525}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.3, 0.3]",3.806222222222223,1.2864201644510138,"{'200': 0.7000393487791464, '400': 1.6995888221004205, '600': 2.024203445166192, '800': 3.9225239017013287, '1000': 4.613988915984874}","{'200': 0.6425630997557522, '400': 0.5930374237228059, '600': 0.4627845616264658, '800': 7.0924681883603125, '1000': 9.542570150973214}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.3, 0.3]",3.9115555555555566,1.1233164302497922,"{'200': 0.5775820498551388, '400': 2.3848634843497627, '600': 3.6649002247843194, '800': 4.703868255322869, '1000': 7.635967085640346}","{'200': 0.46440545592246313, '400': 5.333865473493223, '600': 6.986004714785316, '800': 8.986038592795351, '1000': 13.554575985779515}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.3, 0.3]",4.108000000000001,1.1395936897762189,"{'200': 0.5212210768018165, '400': 2.356407568778164, '600': 3.7755793794242627, '800': 4.756730887509057, '1000': 5.040719901793497}","{'200': 0.45308071872150574, '400': 5.193886794764906, '600': 9.340900703686717, '800': 11.361057932075125, '1000': 12.09357863057674}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.3, 0.3]",3.918666666666668,1.2753345530574403,"{'200': 1.207751295690682, '400': 4.457492108296933, '600': 6.920497349374435, '800': 8.11669446553682, '1000': 9.699449928098703}","{'200': 4.0376745952545, '400': 13.144302547966163, '600': 17.697515600270346, '800': 20.20239117868402, '1000': 22.14094757829718}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.3, 0.3]",4.3706666666666685,1.885154164046596,"{'200': 2.4026407651514985, '400': 4.1706576411578276, '600': 5.060768773233439, '800': 6.343478655035002, '1000': 6.925801014851502}","{'200': 7.779088044294658, '400': 10.386236931154995, '600': 10.87804103888537, '800': 12.512515218081665, '1000': 13.236110502401663}"
0.01,0.45,"[0.1, 0.3]","[0.7, 0.3, 0.3]",4.468888888888889,1.7807841246949148,"{'200': 0.9761957304451722, '400': 2.9725845910437254, '600': 4.014608123196187, '800': 4.113880625962213, '1000': 4.319785337673831}","{'200': 3.366992277671922, '400': 6.674621635813669, '600': 7.5571352462063155, '800': 7.462617359359707, '1000': 7.330322744028887}"
0.01,0.45,"[0.1, 0.5]","[0.7, 0.3, 0.3]",4.347111111111112,1.654478934048384,"{'200': 1.23048038044076, '400': 3.4654368029815665, '600': 4.476403092992241, '800': 5.588512001236517, '1000': 7.027688443232332}","{'200': 4.175918844555876, '400': 8.558933307497638, '600': 8.594168621215042, '800': 9.520191433391943, '1000': 11.403490957079617}"
0.01,0.45,"[0.1, 0.7]","[0.7, 0.3, 0.3]",4.339555555555557,1.5488174062892928,"{'200': 1.0876835523438748, '400': 3.0051825239911674, '600': 5.029460877246748, '800': 5.529768618050381, '1000': 6.12988863574388}","{'200': 3.9588160547219697, '400': 7.346148971357135, '600': 10.718609277134044, '800': 11.495738300646728, '1000': 12.080158801820026}"
0.01,0.45,"[0.1, 0.9]","[0.7, 0.3, 0.3]",4.489333333333334,2.0084027927130994,"{'200': 3.9383790240061587, '400': 6.591573042671977, '600': 7.817193341604233, '800': 8.308941280486327, '1000': 8.696724439308761}","{'200': 12.390098806192327, '400': 16.12368500885992, '600': 17.22899555471952, '800': 17.918014001047702, '1000': 18.687091984317558}"
0.01,0.45,"[0.3, 0.1]","[0.7, 0.3, 0.3]",5.233777777777779,2.2486887921521324,"{'200': 2.1806120697292113, '400': 4.943311462774066, '600': 7.075286773160976, '800': 7.6678484001788885, '1000': 8.312428143399575}","{'200': 6.845436451015046, '400': 11.156013101137543, '600': 12.632060165670396, '800': 13.486419067933358, '1000': 14.09565695393114}"
0.01,0.45,"[0.3, 0.3]","[0.7, 0.3, 0.3]",4.524444444444446,1.5317434591638899,"{'200': 1.406004515294135, '400': 4.794823703354146, '600': 5.89018155258904, '800': 6.941855807220911, '1000': 7.7749336350355405}","{'200': 4.943897434305554, '400': 10.306545547514345, '600': 11.245970205973538, '800': 11.747139037870314, '1000': 12.406299805513981}"
0.01,0.45,"[0.3, 0.5]","[0.7, 0.3, 0.3]",5.050666666666668,2.081309843984472,"{'200': 0.4327743799335291, '400': 3.3914417126472935, '600': 5.745438462927793, '800': 6.580593437133267, '1000': 7.036316165033873}","{'200': 0.5909213294378626, '400': 6.518129385390658, '600': 9.225098255497615, '800': 10.576496066615203, '1000': 11.463746787702595}"
0.01,0.45,"[0.3, 0.7]","[0.7, 0.3, 0.3]",5.06088888888889,2.043504421572818,"{'200': 0.9747831463956795, '400': 2.6491401336311085, '600': 3.363539414390348, '800': 4.238014123701378, '1000': 4.980266294177629}","{'200': 3.547988790341408, '400': 6.9109067540045235, '600': 8.059507025706681, '800': 8.713731474846421, '1000': 9.5346830805192}"
0.01,0.45,"[0.3, 0.9]","[0.7, 0.3, 0.3]",4.8,1.9411886392963806,"{'200': 1.2804637407220463, '400': 4.424282865011261, '600': 7.0481946597495435, '800': 8.961716306918563, '1000': 10.100004690521331}","{'200': 5.638338813054301, '400': 9.214648092882657, '600': 12.542938862112875, '800': 14.67991001922602, '1000': 15.812826374174218}"
0.01,0.45,"[0.5, 0.1]","[0.7, 0.3, 0.3]",4.700444444444445,2.046249637812286,"{'200': 1.1839954101754222, '400': 4.402442460575842, '600': 5.648129256444256, '800': 6.143665404253896, '1000': 6.749295541008413}","{'200': 4.336481092451823, '400': 8.482222590872684, '600': 10.103533678866468, '800': 10.842358603880026, '1000': 11.395407294968374}"
0.01,0.45,"[0.5, 0.3]","[0.7, 0.3, 0.3]",5.006222222222222,1.8674180498323096,"{'200': 0.9413254931533329, '400': 4.171929550621668, '600': 6.182334100689112, '800': 6.923087555107285, '1000': 7.510862181200894}","{'200': 3.8413299587857157, '400': 8.69581420125418, '600': 11.087226053410289, '800': 12.286360663848875, '1000': 12.923500331473178}"
0.01,0.45,"[0.5, 0.5]","[0.7, 0.3, 0.3]",4.85688888888889,1.7262622721066365,"{'200': 1.4044332771044803, '400': 4.056281201500645, '600': 5.210641933806263, '800': 5.998505009012982, '1000': 7.095129757712951}","{'200': 7.039177875426605, '400': 9.872762904653182, '600': 11.474739329324516, '800': 12.213912452370417, '1000': 13.08065213808377}"
0.01,0.45,"[0.5, 0.7]","[0.7, 0.3, 0.3]",4.986666666666669,2.0212339465451956,"{'200': 1.1297389864455696, '400': 2.679224326352259, '600': 3.906709217899497, '800': 4.715026539266438, '1000': 5.381602717035356}","{'200': 5.0935273100221945, '400': 5.922302078793815, '600': 7.490133804996079, '800': 8.519609582748805, '1000': 9.409704347727967}"
0.01,0.45,"[0.5, 0.9]","[0.7, 0.3, 0.3]",4.4351111111111114,1.624381758936437,"{'200': 1.0162499789463122, '400': 3.13368209248314, '600': 4.7835133360665285, '800': 7.579939588408287, '1000': 8.869545568683387}","{'200': 3.850381358881993, '400': 9.451465824497472, '600': 11.62801128235214, '800': 13.812358265410053, '1000': 15.902372743578715}"
0.01,0.45,"[0.7, 0.1]","[0.7, 0.3, 0.3]",4.714222222222223,2.2550116914098393,"{'200': 1.8059771126686972, '400': 3.994937200331496, '600': 5.312847049674924, '800': 6.150964657102621, '1000': 6.574266074914962}","{'200': 6.238290064774256, '400': 8.03677370726051, '600': 9.010916189599175, '800': 9.723087253924984, '1000': 10.304598748157762}"
0.01,0.45,"[0.7, 0.3]","[0.7, 0.3, 0.3]",5.301333333333335,1.8965765649365878,"{'200': 0.41728979736588084, '400': 1.2283072493540301, '600': 1.699830559779181, '800': 2.086083525438614, '1000': 2.279705100108306}","{'200': 0.5267914532177647, '400': 0.6404801448017634, '600': 0.3666042550566214, '800': 1.2039938302117394, '1000': 1.4290990415206675}"
0.01,0.45,"[0.7, 0.5]","[0.7, 0.3, 0.3]",5.3146666666666675,1.9162899339899244,"{'200': 0.3020733436675626, '400': 2.110171297180845, '600': 2.7663232562248843, '800': 3.2159893772607355, '1000': 3.4935130810358315}","{'200': 0.343330623940834, '400': 6.685376063899099, '600': 7.184225421376113, '800': 7.445884714801062, '1000': 7.753990563238004}"
0.01,0.45,"[0.7, 0.7]","[0.7, 0.3, 0.3]",5.348444444444444,2.0681048281571495,"{'200': 0.3218666367540411, '400': 1.9210105602385545, '600': 2.801531968285391, '800': 3.796962888928625, '1000': 4.9984844477828725}","{'200': 0.4301809678537949, '400': 5.346569605530134, '600': 6.406655252097858, '800': 7.8681698150487165, '1000': 9.762491468704003}"
0.01,0.45,"[0.7, 0.9]","[0.7, 0.3, 0.3]",4.915111111111112,1.6772578443826731,"{'200': 0.4035822237533114, '400': 3.406276606335823, '600': 6.2265830695061615, '800': 7.319328028949103, '1000': 8.310580578944048}","{'200': 0.48923224128723997, '400': 8.526070296173751, '600': 14.860408014870838, '800': 17.633579237312578, '1000': 19.65518146659978}"
0.01,0.45,"[0.9, 0.1]","[0.7, 0.3, 0.3]",5.187111111111113,2.058751101703514,"{'200': 0.38345098131268623, '400': 2.328447900634643, '600': 3.172310393203695, '800': 3.5121743561010925, '1000': 3.8893763943180284}","{'200': 0.45887935914334765, '400': 4.419997796566245, '600': 5.61717859013612, '800': 5.698870134814956, '1000': 5.5329295999949935}"
0.01,0.45,"[0.9, 0.3]","[0.7, 0.3, 0.3]",4.870222222222222,1.9294011608543657,"{'200': 1.15854873460169, '400': 2.451387952762504, '600': 3.342666097608856, '800': 3.6604078652354533, '1000': 3.856067950416592}","{'200': 5.576262857891681, '400': 6.446120488795066, '600': 7.483187188312838, '800': 7.825864731973488, '1000': 8.076282567501016}"
0.01,0.45,"[0.9, 0.5]","[0.7, 0.3, 0.3]",5.312444444444446,2.020689822319272,"{'200': 0.35514315004120933, '400': 1.7281021888670862, '600': 2.450555499703709, '800': 2.7791135795430995, '1000': 3.5527230616310383}","{'200': 0.43129518921810533, '400': 2.8905055114838607, '600': 3.1161652937105666, '800': 3.3084042323449023, '1000': 4.375920147495222}"
0.01,0.45,"[0.9, 0.7]","[0.7, 0.3, 0.3]",4.704444444444444,1.7922395122125285,"{'200': 0.40060334593529984, '400': 1.5638560519690206, '600': 2.2852575453752784, '800': 2.55722754068557, '1000': 3.1436080967649382}","{'200': 0.46921060117224317, '400': 1.5700028255019691, '600': 3.3124826498809745, '800': 3.98014961655356, '1000': 4.946529722774762}"
0.01,0.45,"[0.9, 0.9]","[0.7, 0.3, 0.3]",4.628444444444445,1.7779813216811116,"{'200': 0.4058201525315617, '400': 1.9016197948770515, '600': 2.7126451328380896, '800': 3.3878948323578184, '1000': 3.803308947285182}","{'200': 0.40863804934158154, '400': 3.8596194176206353, '600': 4.519447846378014, '800': 5.600498051628882, '1000': 6.203974095343775}"
0.01,0.7,"[0.1, 0.1]","[0.7, 0.3, 0.3]",3.9080000000000004,2.232978678307919,"{'200': 6.69055072135477, '400': 7.676011690735275, '600': 8.423330305440183, '800': 8.96992923064652, '1000': 9.463070757542347}","{'200': 13.400576455166243, '400': 13.066001869625428, '600': 12.711726586935452, '800': 12.755023975662388, '1000': 12.732356138738417}"
0.01,0.7,"[0.1, 0.3]","[0.7, 0.3, 0.3]",3.6826666666666674,1.8629181409820454,"{'200': 6.473496359195716, '400': 8.838913981279044, '600': 11.094674387968281, '800': 12.031237155295656, '1000': 12.589751958852277}","{'200': 13.635386801599475, '400': 12.928309176462657, '600': 13.928651583723548, '800': 14.50283591211996, '1000': 14.94835966799556}"
0.01,0.7,"[0.1, 0.5]","[0.7, 0.3, 0.3]",3.6613333333333338,1.5925068986419564,"{'200': 5.8113970888521935, '400': 9.659593347891981, '600': 12.012865030019158, '800': 13.267262143260945, '1000': 14.062195158604801}","{'200': 13.527652098973348, '400': 14.958673378119153, '600': 15.802259160319162, '800': 16.389415973073625, '1000': 16.54100579418261}"
0.01,0.7,"[0.1, 0.7]","[0.7, 0.3, 0.3]",3.532444444444445,1.7706209275663165,"{'200': 4.92821632003447, '400': 7.661808700944022, '600': 9.166910248011876, '800': 9.674644212637242, '1000': 10.385501246180036}","{'200': 11.87839628045159, '400': 13.786865798540095, '600': 14.896580198747841, '800': 15.403623709278424, '1000': 15.637258386468602}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.3, 0.3]",3.7782222222222237,1.9178683640251213,"{'200': 3.943990374632625, '400': 9.470650259010732, '600': 11.140899753245531, '800': 11.64447454118474, '1000': 12.75895211513897}","{'200': 9.783693938947422, '400': 17.352332945946735, '600': 18.784915543510884, '800': 19.72090891912077, '1000': 20.53580966225638}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.3, 0.3]",3.931111111111112,1.926473141632683,"{'200': 4.070431089768375, '400': 7.155925354064741, '600': 8.559274361989209, '800': 9.605865360330089, '1000': 10.79860700413715}","{'200': 9.854907211016963, '400': 13.768565135624344, '600': 14.591471671055539, '800': 15.240309885720468, '1000': 15.932226671889218}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.3, 0.3]",3.8968888888888893,1.7237682523049098,"{'200': 6.754385175018288, '400': 8.871242301066683, '600': 10.41976141064169, '800': 11.85898930885155, '1000': 12.709458999968595}","{'200': 15.168249230104028, '400': 16.97959547266138, '600': 17.65467616870798, '800': 18.209306929927525, '1000': 18.937290136370457}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.3, 0.3]",4.235555555555555,2.1353069574347234,"{'200': 6.968536439095329, '400': 9.347863070601138, '600': 11.179048292819516, '800': 13.07234683036801, '1000': 14.037052041091469}","{'200': 16.404154131648852, '400': 18.696437784579178, '600': 19.720899962897892, '800': 20.66273032062456, '1000': 21.68073662201635}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.3, 0.3]",4.259111111111113,1.988070893238773,"{'200': 4.3896003255720375, '400': 6.100832582836345, '600': 8.17879585891249, '800': 9.420127690911713, '1000': 10.664171744127863}","{'200': 11.1534151160164, '400': 11.752717134884488, '600': 15.715695568371105, '800': 17.179028132420676, '1000': 18.134286118606383}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.3, 0.3]",4.433333333333334,2.1034786003718278,"{'200': 4.225727977927555, '400': 6.246544910746933, '600': 7.775331069792638, '800': 8.602021628796269, '1000': 9.441200522226316}","{'200': 11.096706989587283, '400': 11.616088866358533, '600': 12.968342272220328, '800': 13.870040470000975, '1000': 14.70877792764793}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.3, 0.3]",3.9195555555555566,1.8173900156916796,"{'200': 5.082621526086318, '400': 6.274895332541575, '600': 8.319302413225273, '800': 9.52685030008927, '1000': 10.22798828248786}","{'200': 13.501427420041834, '400': 13.61932211903264, '600': 14.521208845799809, '800': 15.583579316178906, '1000': 16.029215511497227}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.3, 0.3]",4.411555555555555,2.174684606052673,"{'200': 3.970416575197007, '400': 6.085166111291372, '600': 7.63046797243574, '800': 9.29232262360178, '1000': 10.11967313189548}","{'200': 12.962185702821255, '400': 13.752024757822868, '600': 14.027974087345108, '800': 14.668816996539205, '1000': 15.594557864021152}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.3, 0.3]",4.507111111111112,2.5773514590000866,"{'200': 5.000662125299057, '400': 10.684799008436034, '600': 13.273426415717047, '800': 14.61231786747326, '1000': 15.481568483144633}","{'200': 13.957793190747712, '400': 19.57123547056139, '600': 21.818923403736427, '800': 23.016358494719313, '1000': 24.13134755555094}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.3, 0.3]",4.431111111111111,2.063195172781202,"{'200': 3.944497766477344, '400': 7.111948194969892, '600': 10.082953786899205, '800': 11.958648845835562, '1000': 14.072433380654486}","{'200': 11.318321682516869, '400': 14.71168300146433, '600': 15.872132597097577, '800': 16.674853005648814, '1000': 17.243390469907713}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.3, 0.3]",4.622222222222224,2.3568650448225017,"{'200': 3.7121574581149193, '400': 7.272078337402039, '600': 9.875412048055212, '800': 11.157537538574593, '1000': 11.918261560585202}","{'200': 11.234835134054709, '400': 12.729250043325784, '600': 14.330965369208162, '800': 15.595932298397724, '1000': 16.395719775183014}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.3, 0.3]",4.602222222222223,1.8781514421116778,"{'200': 3.015450434576577, '400': 4.8736636683912735, '600': 5.9576601805215015, '800': 6.9446365029967465, '1000': 7.560563367631393}","{'200': 9.82385712163627, '400': 12.122605685682, '600': 12.865305848377918, '800': 13.021451873315776, '1000': 13.655935184963981}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.3, 0.3]",4.4013333333333335,1.7332276890882574,"{'200': 1.894396474903883, '400': 4.938474562124706, '600': 7.277442402768558, '800': 8.201541072556308, '1000': 8.85937197891619}","{'200': 8.381504623224112, '400': 10.221972425386287, '600': 12.411765441647335, '800': 13.810623200774465, '1000': 14.899127365341323}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.3, 0.3]",4.548444444444446,1.8823554458952114,"{'200': 0.48256715550880297, '400': 2.6772177440995213, '600': 4.238564945672953, '800': 5.950954270881867, '1000': 6.838317655219632}","{'200': 0.5253279465598967, '400': 5.945051843967742, '600': 7.813964208558346, '800': 10.614699065633038, '1000': 12.615734405328464}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.3, 0.3]",4.926666666666668,2.072842385603777,"{'200': 2.80936446930111, '400': 5.702617171892151, '600': 6.49135704473518, '800': 6.491293069501324, '1000': 6.526808148923448}","{'200': 9.878098036651725, '400': 12.756354157857444, '600': 13.124955345591562, '800': 12.668070293821875, '1000': 12.545805771877076}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.3, 0.3]",4.840888888888889,2.0260523435403717,"{'200': 0.5000445320099676, '400': 3.751347184751767, '600': 5.971898969784555, '800': 7.042220707695215, '1000': 8.230165453075033}","{'200': 0.5780190470566924, '400': 8.898083497877133, '600': 11.239365069270644, '800': 12.363427820224407, '1000': 13.123759795310784}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.3, 0.3]",4.704444444444444,1.8737811511671087,"{'200': 1.6254567580127073, '400': 2.717625023135593, '600': 3.856148890000075, '800': 4.570595883862665, '1000': 5.40456728821329}","{'200': 7.468005728446477, '400': 7.932676858895177, '600': 9.142954130754868, '800': 9.327944440240406, '1000': 10.043572998595916}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.3, 0.3]",5.082666666666668,1.983422855122483,"{'200': 0.6088960021931186, '400': 3.0006211082195327, '600': 3.7688070541986716, '800': 4.108439644215657, '1000': 4.50397709964126}","{'200': 1.4561928256354544, '400': 8.171880773261055, '600': 9.555362264959815, '800': 10.179594213452404, '1000': 10.398149851142392}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.3, 0.3]",4.923111111111112,1.9624472502150327,"{'200': 0.309026439250982, '400': 1.8313409851525526, '600': 2.5579578744340123, '800': 3.081477075139635, '1000': 3.6840505585430794}","{'200': 0.3777141068923724, '400': 4.9399876086443495, '600': 5.080401314406878, '800': 5.66018666921231, '1000': 6.2530512418818605}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.3, 0.3]",5.182222222222224,2.121777963971504,"{'200': 0.30211294288136537, '400': 3.0394753521678695, '600': 3.982406341144803, '800': 4.284499267903583, '1000': 5.1902221074237165}","{'200': 0.35633044285104404, '400': 6.6890224935408575, '600': 6.4714050351371775, '800': 6.2974644820404695, '1000': 6.739491021101027}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.3, 0.3]",5.120000000000001,1.875754070589568,"{'200': 0.44161369258549904, '400': 1.7114339601765483, '600': 2.3309690129194056, '800': 3.34871610065884, '1000': 3.6226655655801534}","{'200': 0.5818091946363237, '400': 3.288621153883489, '600': 3.546865910847472, '800': 5.443673897442518, '1000': 5.813272502717229}"
