tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.7]","[0.7, 0.1, 0.7]",3.760444444444446,1.481635666050727,"{'200': 0.8617559860048993, '400': 3.401564987843238, '600': 4.9551452684874935, '800': 7.626876882081151, '1000': 9.524888193771652}","{'200': 1.0605764337307901, '400': 11.62162777710235, '600': 13.093017613834744, '800': 17.185630339740836, '1000': 20.901013884004897}"
0.01,0.2,"[0.5, 0.9]","[0.7, 0.1, 0.7]",3.6466666666666674,1.7278117181375217,"{'200': 1.3132626109404366, '400': 7.67113516667188, '600': 11.029666926626534, '800': 12.680114268823052, '1000': 13.82140940054816}","{'200': 3.249984806302624, '400': 23.640642211421664, '600': 30.55506966467369, '800': 34.04495321909583, '1000': 35.77474732698935}"
0.01,0.2,"[0.7, 0.1]","[0.7, 0.1, 0.7]",4.490222222222224,1.6161167296797023,"{'200': 0.5396941901002226, '400': 1.4767191013334073, '600': 1.9145128063408998, '800': 3.7970089519372245, '1000': 4.396112315933333}","{'200': 0.5940814681778637, '400': 0.600263570695979, '600': 0.46417773595555245, '800': 8.523200726844864, '1000': 10.538139035998919}"
0.01,0.2,"[0.7, 0.3]","[0.7, 0.1, 0.7]",3.873777777777778,1.1394799766928554,"{'200': 1.6010759042514608, '400': 4.4715268418981235, '600': 6.842885849292193, '800': 8.45776688237389, '1000': 9.51429595756972}","{'200': 6.3732676321930715, '400': 12.257415304287823, '600': 18.548300868160414, '800': 20.56546239276304, '1000': 21.984435407272578}"
0.01,0.2,"[0.7, 0.5]","[0.7, 0.1, 0.7]",4.091555555555557,1.5473589766014653,"{'200': 0.6871378525158112, '400': 4.855940138598192, '600': 8.848942954811852, '800': 11.845403362400718, '1000': 13.607551474553459}","{'200': 0.7260242709320236, '400': 16.15141735524887, '600': 25.573088317441957, '800': 32.57010572367145, '1000': 36.847190370021345}"
0.01,0.2,"[0.7, 0.7]","[0.7, 0.1, 0.7]",3.6804444444444453,1.316307892985453,"{'200': 0.8320983509288501, '400': 3.742323973270009, '600': 5.967678822843426, '800': 8.814576693985495, '1000': 11.339518386448383}","{'200': 0.6583795844845607, '400': 11.24448521162259, '600': 15.955304458989465, '800': 20.524012841369867, '1000': 24.98106877297127}"
0.01,0.2,"[0.7, 0.9]","[0.7, 0.1, 0.7]",3.805777777777779,1.6078950890166783,"{'200': 2.8592655675134027, '400': 6.116800862592676, '600': 9.346792252594508, '800': 10.69187643200995, '1000': 11.446537447370105}","{'200': 14.17386199415785, '400': 20.112089236004724, '600': 24.246673437313643, '800': 26.68238774902002, '1000': 28.390958586042203}"
0.01,0.2,"[0.9, 0.1]","[0.7, 0.1, 0.7]",4.095555555555555,1.582234082352553,"{'200': 0.7133696763831148, '400': 1.7370240736611908, '600': 2.212879744776159, '800': 2.429298202109528, '1000': 2.595205812172792}","{'200': 0.6767983049095176, '400': 0.6098351716424031, '600': 1.2955252738411025, '800': 1.8336831921673098, '1000': 2.377158839267512}"
0.01,0.2,"[0.9, 0.3]","[0.7, 0.1, 0.7]",3.8053333333333343,1.2715582741048261,"{'200': 2.01425429772063, '400': 5.4800479816567815, '600': 9.708679952863104, '800': 11.367812747470952, '1000': 12.793222548788428}","{'200': 9.16748469685618, '400': 16.083316040430198, '600': 25.757340158422508, '800': 30.105833626432297, '1000': 33.32858413333892}"
0.01,0.2,"[0.9, 0.5]","[0.7, 0.1, 0.7]",3.6333333333333333,1.1558239004661952,"{'200': 4.2599828413956145, '400': 11.498473339470053, '600': 15.576641692510576, '800': 18.389884325879684, '1000': 21.257065222456514}","{'200': 15.50374655568097, '400': 27.820958654121412, '600': 33.221576655640256, '800': 36.53542535032159, '1000': 38.88512340214312}"
0.01,0.2,"[0.9, 0.7]","[0.7, 0.1, 0.7]",3.6755555555555555,1.471077542416602,"{'200': 3.5723856487338335, '400': 5.3351108846059185, '600': 8.956580905209506, '800': 10.535356983416726, '1000': 13.113847178395485}","{'200': 12.910418697251735, '400': 16.99680361952053, '600': 21.22788062708943, '800': 24.802921067192514, '1000': 27.660679454714487}"
0.01,0.2,"[0.9, 0.9]","[0.7, 0.1, 0.7]",3.7368888888888896,1.2942742663528504,"{'200': 2.133621816710654, '400': 9.65608901809364, '600': 15.101439963324129, '800': 17.438674561648714, '1000': 19.377386727031805}","{'200': 7.372771833759435, '400': 27.367786531725365, '600': 34.94353777834865, '800': 39.059157762915675, '1000': 42.05903671943663}"
0.01,0.45,"[0.1, 0.1]","[0.7, 0.1, 0.7]",3.603111111111112,1.3795777489623766,"{'200': 0.8195483337931202, '400': 2.9866583797807262, '600': 4.714531313030288, '800': 5.833330231195999, '1000': 6.87510147105734}","{'200': 0.6479527732464605, '400': 4.772913130816952, '600': 6.38396985380683, '800': 8.228138866623146, '1000': 9.45779176309509}"
0.01,0.45,"[0.1, 0.3]","[0.7, 0.1, 0.7]",3.7448888888888896,1.8916478674216792,"{'200': 3.0680551209740297, '400': 3.744304581939189, '600': 4.489341051460378, '800': 4.612507769323862, '1000': 4.963214463599303}","{'200': 14.878821872079953, '400': 11.328178367343641, '600': 10.312590698809307, '800': 9.803500022384673, '1000': 9.927401562670656}"
0.01,0.45,"[0.1, 0.5]","[0.7, 0.1, 0.7]",3.5164444444444447,1.3663855898855617,"{'200': 0.7958659707575497, '400': 1.7229876953866488, '600': 2.965935703668494, '800': 4.302011555376083, '1000': 5.54668545782084}","{'200': 0.6190693922317145, '400': 0.8808514712580086, '600': 3.673290819449869, '800': 6.725880082270915, '1000': 9.81006551702201}"
0.01,0.45,"[0.1, 0.7]","[0.7, 0.1, 0.7]",3.339555555555557,1.375606461093604,"{'200': 3.8480974274021262, '400': 5.526189324910895, '600': 5.912710867860118, '800': 6.438942047142033, '1000': 6.794176453527892}","{'200': 15.541806121297856, '400': 16.405861998934892, '600': 15.125394619630201, '800': 14.678003667045479, '1000': 15.094786236236978}"
0.01,0.45,"[0.1, 0.9]","[0.7, 0.1, 0.7]",3.3551111111111114,1.3654020526687731,"{'200': 3.3888033806813382, '400': 6.078482026280107, '600': 6.854403514856737, '800': 7.905129230273734, '1000': 8.287734817377023}","{'200': 11.195531958771632, '400': 14.56681775793672, '600': 16.14373661156898, '800': 17.250854212513804, '1000': 18.085242161244537}"
0.01,0.45,"[0.3, 0.1]","[0.7, 0.1, 0.7]",4.0120000000000005,1.3007785702758516,"{'200': 1.1789757889642716, '400': 3.3004572288967844, '600': 3.8187321021999012, '800': 4.074338006237635, '1000': 4.2026925012077845}","{'200': 3.840306637519794, '400': 7.265102998111672, '600': 7.58176124277313, '800': 7.880077240680194, '1000': 8.01242989660355}"
0.01,0.45,"[0.3, 0.3]","[0.7, 0.1, 0.7]",4.14088888888889,1.7266072347844121,"{'200': 1.2474295210784527, '400': 3.510778714633049, '600': 5.522865770228309, '800': 6.496232488709353, '1000': 7.607918057123438}","{'200': 3.3144997071292854, '400': 7.229294506095367, '600': 10.76815075380087, '800': 13.135622750718298, '1000': 14.812617581943774}"
0.01,0.45,"[0.3, 0.5]","[0.7, 0.1, 0.7]",4.095111111111111,1.7065945586618756,"{'200': 1.7631401192756992, '400': 3.3644212175323784, '600': 4.975787432471198, '800': 6.798911273638791, '1000': 7.87597206856322}","{'200': 6.888378648917301, '400': 8.321930084357348, '600': 9.516775935165397, '800': 13.116660796568162, '1000': 15.587569439951887}"
0.01,0.45,"[0.3, 0.7]","[0.7, 0.1, 0.7]",4.6271111111111125,1.9387517430005465,"{'200': 1.4237798855684147, '400': 3.553106952702728, '600': 4.553000818091383, '800': 5.05528339797846, '1000': 5.730489269765299}","{'200': 3.8796211498835484, '400': 8.875371402941873, '600': 9.434530301747854, '800': 10.074551524325528, '1000': 10.466568769345663}"
0.01,0.45,"[0.3, 0.9]","[0.7, 0.1, 0.7]",4.339111111111112,1.5442795115770143,"{'200': 1.1915836263236146, '400': 4.364892372119894, '600': 7.166834174914668, '800': 8.718260813689678, '1000': 11.144671144954362}","{'200': 2.972330496065598, '400': 10.135551684091011, '600': 14.32823090244707, '800': 15.30877672769582, '1000': 18.03190726716505}"
0.01,0.45,"[0.5, 0.1]","[0.7, 0.1, 0.7]",4.412444444444445,1.5994292809284687,"{'200': 0.5282203349799025, '400': 1.8435291301156533, '600': 2.7704197558021684, '800': 3.842393000105703, '1000': 4.204854302523382}","{'200': 0.5460424738906066, '400': 2.187153983154063, '600': 4.445230083281935, '800': 6.6421004925052705, '1000': 7.640826101875429}"
0.01,0.45,"[0.5, 0.3]","[0.7, 0.1, 0.7]",4.559555555555557,1.545973918934175,"{'200': 1.5261170620245885, '400': 6.096766969341738, '600': 7.285850271356635, '800': 7.501632801541199, '1000': 7.772270393161865}","{'200': 6.1747772077432215, '400': 13.20598729443552, '600': 14.958145295058333, '800': 15.543297807845907, '1000': 16.21336504100968}"
0.01,0.45,"[0.5, 0.5]","[0.7, 0.1, 0.7]",4.503111111111112,1.4773126084921482,"{'200': 0.9962182011096691, '400': 3.301833944630612, '600': 4.801496295864337, '800': 5.591102979321798, '1000': 6.154480429158321}","{'200': 3.951861999921859, '400': 7.434340384594399, '600': 9.783257916325674, '800': 11.865856299895366, '1000': 12.785354718571744}"
0.01,0.45,"[0.5, 0.7]","[0.7, 0.1, 0.7]",4.251111111111111,1.297817350994819,"{'200': 1.470242107645872, '400': 2.6061761870594764, '600': 4.398636451013056, '800': 4.834345468075742, '1000': 5.919721625742333}","{'200': 5.000073688095292, '400': 4.959263647383636, '600': 7.738588384398076, '800': 8.373397463463117, '1000': 10.12910412194913}"
0.01,0.45,"[0.5, 0.9]","[0.7, 0.1, 0.7]",4.601777777777778,1.8154684597632265,"{'200': 1.4318459189934611, '400': 3.4981814078941436, '600': 5.4912079089600265, '800': 7.359232800320411, '1000': 8.112185203924598}","{'200': 6.534323792094504, '400': 10.058982793708308, '600': 12.227225696298921, '800': 14.708249255662622, '1000': 16.412218132404732}"
0.01,0.45,"[0.7, 0.1]","[0.7, 0.1, 0.7]",4.687555555555557,1.699643303174137,"{'200': 1.7251238671282647, '400': 3.0036958251353005, '600': 3.706059630707685, '800': 4.376596696824443, '1000': 4.696124573389901}","{'200': 6.4518693108576155, '400': 6.365170411927351, '600': 6.515448702455859, '800': 7.077434402168966, '1000': 7.509667743734062}"
0.01,0.45,"[0.7, 0.3]","[0.7, 0.1, 0.7]",4.595111111111112,1.79248880017852,"{'200': 1.2434260853007715, '400': 1.8508469187193048, '600': 2.5272850040904435, '800': 3.956956622658456, '1000': 4.527275466544926}","{'200': 5.425541810836965, '400': 3.429940026939745, '600': 3.555443876043785, '800': 5.74600057293106, '1000': 7.280489215695773}"
0.01,0.45,"[0.7, 0.5]","[0.7, 0.1, 0.7]",4.241333333333334,1.2478418703238536,"{'200': 0.5357293948314134, '400': 2.52682217718982, '600': 3.3779092874051404, '800': 3.9997398777785538, '1000': 4.9112626831109525}","{'200': 0.8820321037348597, '400': 7.178699207821385, '600': 8.23251684015436, '800': 8.76597293401554, '1000': 9.730952257842747}"
0.01,0.45,"[0.7, 0.7]","[0.7, 0.1, 0.7]",4.658222222222223,1.729985599026624,"{'200': 1.6087646862543614, '400': 5.143650515608685, '600': 6.75564651091976, '800': 6.989159602126535, '1000': 7.79522091764058}","{'200': 5.384854218231807, '400': 11.097110881345063, '600': 12.98210060255558, '800': 13.582281460843788, '1000': 14.296993802612684}"
0.01,0.45,"[0.7, 0.9]","[0.7, 0.1, 0.7]",4.66,1.8257223836668652,"{'200': 1.895077177036843, '400': 4.313539813398915, '600': 6.893868170556854, '800': 8.034371299255792, '1000': 8.468147491736337}","{'200': 7.4917329658000025, '400': 9.97261297080869, '600': 14.310499091223972, '800': 16.18895780188857, '1000': 17.078525130735017}"
0.01,0.45,"[0.9, 0.1]","[0.7, 0.1, 0.7]",4.5951111111111125,1.7241353674906443,"{'200': 1.2588199180915374, '400': 2.673558957046898, '600': 4.149581161001612, '800': 5.771837622065773, '1000': 6.516882710404817}","{'200': 4.6090325350096135, '400': 5.801506977156831, '600': 6.929707650713102, '800': 9.005559004249859, '1000': 10.102934369666999}"
0.01,0.45,"[0.9, 0.3]","[0.7, 0.1, 0.7]",4.883111111111111,1.9443454450988233,"{'200': 1.216890024854137, '400': 3.348529645043854, '600': 3.8985346718476928, '800': 4.018572169783838, '1000': 4.451906818005485}","{'200': 3.631520871679536, '400': 6.755578167124692, '600': 6.795311577654395, '800': 6.637710327359027, '1000': 6.735271565059534}"
0.01,0.45,"[0.9, 0.5]","[0.7, 0.1, 0.7]",4.756444444444445,1.7719608166667988,"{'200': 0.8183558290010685, '400': 2.8950328346511216, '600': 4.335374200308529, '800': 4.95754943928799, '1000': 5.196590174296565}","{'200': 2.54904976613595, '400': 5.508436172498001, '600': 7.314426146877237, '800': 8.389489255425417, '1000': 8.689616973207341}"
0.01,0.45,"[0.9, 0.7]","[0.7, 0.1, 0.7]",4.845777777777778,1.7614823162942295,"{'200': 1.5475690405589506, '400': 4.677705986829211, '600': 5.308613924824483, '800': 5.51126781282143, '1000': 5.693146795979483}","{'200': 5.409623334067325, '400': 9.669685689209311, '600': 10.586498535570351, '800': 10.830674011340921, '1000': 11.204937090799502}"
0.01,0.45,"[0.9, 0.9]","[0.7, 0.1, 0.7]",4.6288888888888895,1.9327013015434265,"{'200': 1.833135343420924, '400': 4.3390222526402455, '600': 4.8928815951808, '800': 5.39878485400009, '1000': 5.720891107028325}","{'200': 5.475203275233205, '400': 10.413941746204793, '600': 10.814999278071692, '800': 10.80395738899976, '1000': 11.157630241226435}"
0.01,0.7,"[0.1, 0.1]","[0.7, 0.1, 0.7]",3.243111111111112,1.649414471491454,"{'200': 6.629204473006784, '400': 10.509385015738758, '600': 13.824454749168625, '800': 15.86406300800256, '1000': 16.647066991641942}","{'200': 14.847519959691033, '400': 19.5880419718482, '600': 22.00562821913372, '800': 23.781222312504642, '1000': 25.0470001450205}"
0.01,0.7,"[0.1, 0.3]","[0.7, 0.1, 0.7]",2.890222222222223,1.1790061518808286,"{'200': 3.741918606803966, '400': 6.193388554185793, '600': 9.059825519065665, '800': 10.528738725561674, '1000': 12.451094166977454}","{'200': 8.991513020154486, '400': 12.525247811622066, '600': 16.25183726089063, '800': 17.87551777973773, '1000': 19.923647576946163}"
0.01,0.7,"[0.1, 0.5]","[0.7, 0.1, 0.7]",3.5453333333333346,1.6896569013987561,"{'200': 3.2404659027774416, '400': 5.181659875382869, '600': 6.337429265614102, '800': 8.85598196023585, '1000': 10.488150776164497}","{'200': 8.000494168368078, '400': 9.240574576581249, '600': 9.863574956392423, '800': 13.783203903969792, '1000': 16.684665552172277}"
0.01,0.7,"[0.1, 0.7]","[0.7, 0.1, 0.7]",3.1088888888888895,1.3064935637418063,"{'200': 1.5452566806645354, '400': 3.4544537913683953, '600': 5.5143999476771635, '800': 7.055646488071145, '1000': 8.53600870399773}","{'200': 2.5797461092169582, '400': 6.583016791839774, '600': 8.621595430516082, '800': 9.52579255173717, '1000': 11.206428119395897}"
0.01,0.7,"[0.1, 0.9]","[0.7, 0.1, 0.7]",3.1906666666666674,1.1050317240292746,"{'200': 1.724560798101705, '400': 3.0982222819263354, '600': 4.749439385098926, '800': 6.435129226327985, '1000': 7.752402111375216}","{'200': 4.859654540259962, '400': 7.122025427349986, '600': 9.417725612923252, '800': 11.451756749080632, '1000': 11.635059102836104}"
0.01,0.7,"[0.3, 0.1]","[0.7, 0.1, 0.7]",4.32488888888889,2.0499849562832537,"{'200': 1.8360988635214177, '400': 3.7685864773154134, '600': 5.981583186744997, '800': 6.222564509872209, '1000': 6.3275150612416615}","{'200': 6.848397164326781, '400': 9.10508084399617, '600': 11.486549191964848, '800': 11.893486924643312, '1000': 12.18596330776785}"
0.01,0.7,"[0.3, 0.3]","[0.7, 0.1, 0.7]",3.9328888888888907,1.9489582655838618,"{'200': 2.360509901954377, '400': 3.108105442043388, '600': 3.339773730891915, '800': 4.455521338489516, '1000': 6.714614330373555}","{'200': 8.464781627492965, '400': 7.946419282523428, '600': 6.760561214610106, '800': 6.963911501852518, '1000': 11.436264461211163}"
0.01,0.7,"[0.3, 0.5]","[0.7, 0.1, 0.7]",3.5755555555555576,1.531563551923408,"{'200': 3.1029811956628497, '400': 5.462102246106312, '600': 6.967774071334335, '800': 8.11646529215493, '1000': 9.245075761722058}","{'200': 9.628533672617023, '400': 12.223298891411641, '600': 13.861920357284026, '800': 15.071210356206356, '1000': 15.70479020230315}"
0.01,0.7,"[0.3, 0.7]","[0.7, 0.1, 0.7]",3.519111111111112,1.3081145417435684,"{'200': 1.3804325109185567, '400': 4.165197216735346, '600': 7.6770386197338265, '800': 8.67475496470489, '1000': 9.486887558225398}","{'200': 3.5861361854570517, '400': 8.842635222506612, '600': 14.366634115428372, '800': 16.044127868032223, '1000': 17.029221004688722}"
0.01,0.7,"[0.3, 0.9]","[0.7, 0.1, 0.7]",3.5622222222222226,1.6092191189640732,"{'200': 1.7698440228995582, '400': 2.936199418940737, '600': 4.523142138390196, '800': 7.1973432979244185, '1000': 9.463927909421107}","{'200': 4.621925534944487, '400': 5.784209258903315, '600': 8.393302931826076, '800': 11.331631216810301, '1000': 14.823284542651702}"
0.01,0.7,"[0.5, 0.1]","[0.7, 0.1, 0.7]",4.416444444444445,1.831095792816186,"{'200': 2.881930746188718, '400': 5.38819408646224, '600': 6.308395646136081, '800': 6.633247356578295, '1000': 7.527381577051729}","{'200': 9.46208271879746, '400': 13.666130810500137, '600': 14.453310757390083, '800': 14.922171668582713, '1000': 15.824376815276104}"
0.01,0.7,"[0.5, 0.3]","[0.7, 0.1, 0.7]",4.058666666666668,1.552388267584284,"{'200': 0.6193548208217435, '400': 1.82414430044103, '600': 3.6455105225134137, '800': 5.560760343089587, '1000': 7.246007426005205}","{'200': 0.549957296037313, '400': 1.6587709256053595, '600': 5.97790162700547, '800': 9.260088960391112, '1000': 13.74684563326109}"
0.01,0.7,"[0.5, 0.5]","[0.7, 0.1, 0.7]",4.0137777777777774,1.3833860052444416,"{'200': 1.2972498938800816, '400': 3.7661981629992685, '600': 5.219608183111854, '800': 6.926472288080234, '1000': 7.656454522776566}","{'200': 4.670566687554321, '400': 8.539854407949266, '600': 10.89609209510461, '800': 13.634800758232181, '1000': 15.464036852191631}"
0.01,0.7,"[0.5, 0.7]","[0.7, 0.1, 0.7]",4.195111111111112,1.724480755631449,"{'200': 1.5275186420541262, '400': 2.9019682081231735, '600': 3.3574824880904233, '800': 4.235009410561994, '1000': 5.3756845782994604}","{'200': 5.2333964935022355, '400': 8.19030488167597, '600': 8.48791401509024, '800': 9.23673627384181, '1000': 11.095666212623685}"
0.01,0.7,"[0.5, 0.9]","[0.7, 0.1, 0.7]",4.223111111111112,1.7367707226948166,"{'200': 1.4149522596277397, '400': 2.77732107699138, '600': 3.6596852233930592, '800': 3.99517767685594, '1000': 5.161630070309741}","{'200': 5.801657328523812, '400': 8.781375181573555, '600': 9.11220027960412, '800': 9.591809526616284, '1000': 10.84319491684499}"
0.01,0.7,"[0.7, 0.1]","[0.7, 0.1, 0.7]",4.404000000000001,1.6295526311775814,"{'200': 2.4066539041203794, '400': 4.063165104436616, '600': 5.008047815552988, '800': 5.151175780253034, '1000': 5.20608238711046}","{'200': 7.524873852312586, '400': 8.662531398074501, '600': 8.02966582317714, '800': 7.7776782827564395, '1000': 7.602313711886947}"
0.01,0.7,"[0.7, 0.3]","[0.7, 0.1, 0.7]",4.235555555555557,1.3765908866238372,"{'200': 1.291866247562116, '400': 2.5190502397348675, '600': 3.59240474148602, '800': 4.674233109175122, '1000': 5.397821526535293}","{'200': 5.2377938576592555, '400': 6.562543412608225, '600': 7.778362211969139, '800': 8.223991019871846, '1000': 8.97541956477059}"
0.01,0.7,"[0.7, 0.5]","[0.7, 0.1, 0.7]",4.266222222222224,1.6224745009314752,"{'200': 1.5053892785958176, '400': 3.627265187181042, '600': 4.606115382987338, '800': 5.312909443296453, '1000': 5.888001023818615}","{'200': 6.3125978918424135, '400': 9.302191067441976, '600': 9.942133148902705, '800': 10.478239066881288, '1000': 11.359319210121654}"
0.01,0.7,"[0.7, 0.7]","[0.7, 0.1, 0.7]",4.425333333333335,1.717266044230383,"{'200': 0.4666226409233822, '400': 2.603421176062337, '600': 4.296562338956221, '800': 4.960229116093208, '1000': 5.237775285970729}","{'200': 0.5207667685570914, '400': 6.731880608632613, '600': 10.251925863836563, '800': 11.788777323199492, '1000': 12.258778870541072}"
0.01,0.7,"[0.7, 0.9]","[0.7, 0.1, 0.7]",4.123111111111111,1.5367148542295923,"{'200': 0.5766757536273176, '400': 2.3071763372918466, '600': 5.419862484241844, '800': 7.0820706046611495, '1000': 8.110269128440688}","{'200': 0.5549675474495578, '400': 3.5434655186943553, '600': 10.304751891954236, '800': 13.783220687757916, '1000': 15.975814907499727}"
0.01,0.7,"[0.9, 0.1]","[0.7, 0.1, 0.7]",4.8293333333333335,1.6539063523132815,"{'200': 0.4331508239397767, '400': 1.7944256628694004, '600': 2.1642675120427417, '800': 3.36293240075797, '1000': 4.55569479410521}","{'200': 0.501413401251576, '400': 3.7823678984574594, '600': 3.283246701701084, '800': 4.73987606865939, '1000': 6.238841009354728}"
0.01,0.7,"[0.9, 0.3]","[0.7, 0.1, 0.7]",4.631555555555557,1.6248103555055355,"{'200': 0.6331797287516534, '400': 2.013360176839338, '600': 2.7232817825977187, '800': 3.775979756926091, '1000': 4.862369109993984}","{'200': 1.7172527530038553, '400': 3.832463549534346, '600': 4.09813884558084, '800': 5.327794722284453, '1000': 6.64536527755579}"
0.01,0.7,"[0.9, 0.5]","[0.7, 0.1, 0.7]",4.498222222222224,1.7656516441232297,"{'200': 0.504770437082183, '400': 1.7464635654357463, '600': 2.3930705765897575, '800': 2.750372567286523, '1000': 3.275297677138739}","{'200': 0.4924745264951858, '400': 1.5996254864016737, '600': 2.285624508692805, '800': 2.5998908607562345, '1000': 3.0904580902541294}"
0.01,0.7,"[0.9, 0.7]","[0.7, 0.1, 0.7]",4.565777777777779,1.9901429193668914,"{'200': 0.5931690485437011, '400': 1.5083268744012255, '600': 2.5488331982218955, '800': 3.988162398159272, '1000': 4.337868633878304}","{'200': 0.8445705177062689, '400': 1.4037177342284264, '600': 4.13317952829893, '800': 7.582503028955069, '1000': 8.497255636475964}"
0.01,0.7,"[0.9, 0.9]","[0.7, 0.1, 0.7]",4.639555555555556,1.8550375324811041,"{'200': 0.4887330963729214, '400': 1.4668369615331112, '600': 2.927539227507772, '800': 4.059566591328741, '1000': 4.690898494825055}","{'200': 0.5813291229724663, '400': 1.1377216454988734, '600': 5.041694307523744, '800': 7.132728418875465, '1000': 8.290539260064905}"
