cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.1,1e-08,1.5614582499933334,0.8206172253858335
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.2,1e-08,1.477007049452846,0.7728657348798799
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.3,1e-08,1.0449724866878243,0.6482926356285753
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.4,1e-08,0.3533616022615151,0.20010487753477904
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.5,1e-08,0.26224320167835785,0.08189777747859064
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.6,1e-08,0.26313216168404663,0.09072837481764595
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.7,1e-08,0.31335840200549464,0.20884412165174962
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.8,1e-08,0.36802944235538937,0.3267172929281028
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.1,0.9,1e-08,0.35647296228142805,0.37045375091919225
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.1,1e-08,2.708661137335432,0.9695905161103024
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.2,1e-08,3.154474580188638,1.1311833563418514
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.3,1e-08,3.300264021121691,0.9490121675147589
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.4,1e-08,3.337600341360643,1.2500856067655957
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.5,1e-08,3.4109395418300146,1.057642384963685
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.6,1e-08,3.7887475442479843,1.046172611966184
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.7,1e-08,3.7927478642735872,1.0595713406430243
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.8,1e-08,3.9500937852806013,0.9926439661240558
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.3,0.9,1e-08,4.138108826483896,1.0179416940021206
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.1,1e-08,3.289152021050574,0.9347172454977306
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.2,1e-08,3.791414424265053,0.7827480887360241
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.3,1e-08,4.12032962637011,1.0301029042527943
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.4,1e-08,4.270563867331609,1.2267838108346694
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.5,1e-08,4.347458907823738,1.1555483370050994
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.6,1e-08,4.446577948458098,1.0488149667694555
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.7,1e-08,4.706598750122233,1.003557104627041
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.8,1e-08,4.723933470233174,0.9007610701213301
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.5,0.9,1e-08,4.897280671342596,1.0896657303614792
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.1,1e-08,3.5865091429536595,0.9833324235749021
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.2,1e-08,4.020766105732903,0.9762974679331704
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.3,1e-08,4.279453467388503,0.9302018201362258
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.4,1e-08,4.386573148074069,0.9269645111915441
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.5,1e-08,4.5594758691806465,1.069614691364077
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.6,1e-08,4.699487070076718,1.0437348288604056
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.7,1e-08,4.881723871243032,1.0747840798680937
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.8,1e-08,4.938617311607151,0.9673169601580752
"[5, 10, 20, 25, 35, 40, 50, 55, 60]",0.92,0.7,0.9,1e-08,4.950618271683957,0.9108734673711893
