reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.005,9.097563360624404,4.810515820750778,"{'200': 0.011276214177402573, '400': 0.022442481580232466, '600': 0.00905406751385164, '800': 0.01043840127966064, '1000': 0.011084421271861924}","{'200': 0.04118634010316209, '400': 0.09397202308771863, '600': 0.020457172942163242, '800': 0.019980451676786515, '1000': 0.021732821561039794}",16.977777777777778,9.142061252836653
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.01,8.409628770301623,4.504365542730853,"{'200': 0.010514171960946454, '400': 0.025737026299307148, '600': 0.014264674683771742, '800': 0.016687351316201773, '1000': 0.018788990166629233}","{'200': 0.036175786053763676, '400': 0.11498747799323217, '600': 0.034876518710746936, '800': 0.03898437705276193, '1000': 0.048303378511455004}",18.488888888888887,10.146969382742858
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.005,8.263735765527908,4.158480675134798,"{'200': 0.013068965555937546, '400': 0.031301927468163335, '600': 0.012773639364170752, '800': 0.014192784139190513, '1000': 0.014632106940437496}","{'200': 0.04580245021898391, '400': 0.1439827596137116, '600': 0.03507221596303409, '800': 0.03697020026632439, '1000': 0.04451567315871285}",17.266666666666666,9.2096567676422
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.01,9.090241886017546,4.763599312141063,"{'200': 0.015413732826370631, '400': 0.03207976749883622, '600': 0.012049584042402563, '800': 0.014065460413370189, '1000': 0.014090835370354542}","{'200': 0.056255380040011, '400': 0.13970304412380127, '600': 0.028763952695735742, '800': 0.027113077076507463, '1000': 0.02732047219101366}",17.733333333333334,9.882419856605074
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.005,8.073030286867393,4.568363249958249,"{'200': 0.03537339437945248, '400': 0.12030854546403799, '600': 0.12664405175103402, '800': 0.1944441154023411, '1000': 0.2342312772805107}","{'200': 0.20877500374719118, '400': 0.6259412422101478, '600': 0.7562252226109138, '800': 0.9251886835613484, '1000': 1.0836374480324418}",26.6,30.709679979518583
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.01,7.904289232027449,4.397864907160276,"{'200': 0.011542393567324307, '400': 0.026131965404726513, '600': 0.014321999554274616, '800': 0.01951932694796775, '1000': 0.022015493627023052}","{'200': 0.03721134304303125, '400': 0.11262868712933198, '600': 0.03186382345062761, '800': 0.03818076618451212, '1000': 0.04649051721484745}",18.77777777777778,14.763150655735739
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.005,8.890068983296441,4.738400582424523,"{'200': 0.010914938640841407, '400': 0.025890894245652323, '600': 0.013358387731360596, '800': 0.015937347298356302, '1000': 0.01681386424364098}","{'200': 0.030654972404773467, '400': 0.11378465276870559, '600': 0.02960613478365874, '800': 0.03004852940179061, '1000': 0.033176917180396684}",15.6,10.762899237658967
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.01,8.279325457147682,4.530512001257848,"{'200': 0.010333019547362609, '400': 0.027587914827481134, '600': 0.012015510072467364, '800': 0.013453734116238047, '1000': 0.013805157825931107}","{'200': 0.03255821987222195, '400': 0.1311838527364345, '600': 0.02742648487812648, '800': 0.025228673522447606, '1000': 0.025824659753686}",17.266666666666666,9.812463729586188
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.005,8.673454320790107,5.035905915296675,"{'200': 0.013960545878631709, '400': 0.027601581553403382, '600': 0.021875788147266467, '800': 0.029715624043494256, '1000': 0.03489816277873192}","{'200': 0.0436768240932282, '400': 0.10177604977038889, '600': 0.053799357700971044, '800': 0.06772718309758097, '1000': 0.08700918420546944}",20.133333333333333,14.732579166218278
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.01,7.845370296290369,4.990467144742246,"{'200': 0.022409020856799546, '400': 0.03410959836044641, '600': 0.03910143046530259, '800': 0.053641946101125305, '1000': 0.06324487362077075}","{'200': 0.0815067518897632, '400': 0.10521617703343802, '600': 0.1161572514266048, '800': 0.13993208769916407, '1000': 0.16998667472271597}",22.822222222222223,17.336267557911828
