reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.005,8.165558578019573,4.470262506901667,"{'200': 0.012764805014302326, '400': 0.023602124465130523, '600': 0.012008361182447533, '800': 0.014759226869219771, '1000': 0.016698570305669756}","{'200': 0.045851203291016496, '400': 0.09441130732574857, '600': 0.02548924213228871, '800': 0.028607709311221974, '1000': 0.03504294239861045}",18.977777777777778,10.450919978406768
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.01,7.576621685290379,4.412245177704664,"{'200': 0.013553791931731791, '400': 0.029778293632668693, '600': 0.018952755445623134, '800': 0.026363958216615704, '1000': 0.03005223237910942}","{'200': 0.04112002360977324, '400': 0.11961278809671846, '600': 0.037639732319484843, '800': 0.04664630874635696, '1000': 0.05696208620184003}",23.533333333333335,14.11161853855814
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.005,8.532105679565475,4.934031418261817,"{'200': 0.0237891629194258, '400': 0.052529380032534885, '600': 0.09737967243529148, '800': 0.15459848723744865, '1000': 0.192146061605226}","{'200': 0.0876742420446725, '400': 0.19550597872618175, '600': 0.4525854714651865, '800': 0.662292005854204, '1000': 0.835245182694262}",23.155555555555555,29.738082995494405
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.01,8.367940546354818,4.707293960953915,"{'200': 0.018536850654850532, '400': 0.03661838107730855, '600': 0.017916000404174556, '800': 0.02617376507302427, '1000': 0.02961070126288139}","{'200': 0.06373163064504261, '400': 0.14114207285820468, '600': 0.05188939823250142, '800': 0.07158471361508524, '1000': 0.08731470895116561}",19.333333333333332,9.928634235270115
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.005,7.824352614875854,4.889663052598008,"{'200': 0.04404059770327193, '400': 0.12074726723906166, '600': 0.1263896425838419, '800': 0.19528710402629218, '1000': 0.23401809198357548}","{'200': 0.2793438664932943, '400': 0.6246377559246479, '600': 0.7476462374519204, '800': 0.9172542031485221, '1000': 1.070578830031683}",25.511111111111113,30.249791347102047
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.01,7.114611391133511,4.3931241081758285,"{'200': 0.016766812851639803, '400': 0.032167319908937904, '600': 0.02741114073264734, '800': 0.035335400492951696, '1000': 0.04163099687523975}","{'200': 0.04916654790670059, '400': 0.11584245133453433, '600': 0.060573719035477896, '800': 0.07504204846955051, '1000': 0.09555430166043444}",23.355555555555554,15.061585508328509
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.005,8.500894738245727,4.584068173296886,"{'200': 0.013374157484664776, '400': 0.028500737471747174, '600': 0.015293915288893418, '800': 0.01888875667341056, '1000': 0.020047890695671165}","{'200': 0.040612952210277664, '400': 0.12430233612105361, '600': 0.034244434179263865, '800': 0.037060607042915944, '1000': 0.0418097796287491}",16.955555555555556,10.498583090759452
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.01,7.477876452338409,4.35405156673682,"{'200': 0.015247491893946958, '400': 0.030323909977544288, '600': 0.022188566769215188, '800': 0.030312799570923588, '1000': 0.034582755280593576}","{'200': 0.04393623921767668, '400': 0.1255354159180549, '600': 0.04671688697282233, '800': 0.05721186276209499, '1000': 0.0695996313412728}",23.57777777777778,14.664376925641399
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.005,7.506909886124222,4.8442278032052,"{'200': 0.017516288044502355, '400': 0.03109390444093976, '600': 0.08545949120468267, '800': 0.12548965471347248, '1000': 0.15404285299234607}","{'200': 0.055281485073367206, '400': 0.10576365642650323, '600': 0.39427136835989407, '800': 0.5313862040371353, '1000': 0.6586817441489097}",24.355555555555554,19.590423460405972
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.01,8.062679236561147,5.367052828149452,"{'200': 0.02340426250566434, '400': 0.03411846995691961, '600': 0.048240914268517746, '800': 0.060665522464626524, '1000': 0.0720763538452815}","{'200': 0.07987173832722445, '400': 0.1050745225183835, '600': 0.1438105641632965, '800': 0.16678403237738432, '1000': 0.2029656032700041}",22.88888888888889,18.955177800065574
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,7,0.005,8.570669653572285,5.1657356775874685,"{'200': 0.014155271803794106, '400': 0.037530866139245625, '600': 0.02281561256395962, '800': 0.02874941043067249, '1000': 0.032251552564402056}","{'200': 0.04524239913848729, '400': 0.16294289399998857, '600': 0.05528027492329823, '800': 0.06598863915870473, '1000': 0.08263784273547078}",19.8,15.42955317276269
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,7,0.01,7.697678480945141,4.53919947435052,"{'200': 0.014960819618090314, '400': 0.037279446393900434, '600': 0.020939868870238326, '800': 0.02492315836624011, '1000': 0.02702017091860743}","{'200': 0.05689992141840589, '400': 0.17724847264874669, '600': 0.059593304033463156, '800': 0.06232935601919198, '1000': 0.07196680132081337}",19.91111111111111,12.201679706266715
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,3,0.005,7.7857570827888445,4.918221751155111,"{'200': 0.03596538568119691, '400': 0.10053865261955061, '600': 0.1067914029884416, '800': 0.16653376225702618, '1000': 0.18913435142594184}","{'200': 0.13284908634665332, '400': 0.42265084002357006, '600': 0.4984846446921318, '800': 0.5596659078567224, '1000': 0.6185672705443174}",29.333333333333332,30.95085710534614
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,3,0.01,8.350268021441714,4.783464411560844,"{'200': 0.015040822535268332, '400': 0.030366137962711533, '600': 0.022360819223513184, '800': 0.027261487383445138, '1000': 0.030555995449258366}","{'200': 0.05676854078319947, '400': 0.12195929335268378, '600': 0.07733908017063824, '800': 0.08708525424934482, '1000': 0.10318124805965423}",19.244444444444444,14.104617928663655
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,5,0.005,7.202879341458427,4.8254679647166725,"{'200': 0.05260611334562736, '400': 0.06010813006170253, '600': 0.05715183448162609, '800': 0.09212568825881251, '1000': 0.1073857610731445}","{'200': 0.3107413542978371, '400': 0.2208299103099831, '600': 0.2051398002019963, '800': 0.2800885546624961, '1000': 0.33678710494370906}",26.844444444444445,19.97660359916131
