reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,3,0.005,7.990442790978833,4.5613091002779615,"{'200': 0.011011468270796273, '400': 0.02366141315785915, '600': 0.015167279288117603, '800': 0.02112547799809693, '1000': 0.024191201109750413}","{'200': 0.029245450938972663, '400': 0.09715887990990824, '600': 0.03227586973356508, '800': 0.03960206400200141, '1000': 0.047962022643065275}",20.711111111111112,11.086773345291972
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,3,0.01,8.997050875181126,4.5286621126061135,"{'200': 0.010369510973967936, '400': 0.023164811007292372, '600': 0.009766891609959775, '800': 0.011130670732893802, '1000': 0.011642237882788108}","{'200': 0.03527621187196478, '400': 0.10462372033435248, '600': 0.0244233253171519, '800': 0.0252951578964082, '1000': 0.02931484696366329}",16.844444444444445,9.299834061973737
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,5,0.005,8.545549421731513,4.719298642720159,"{'200': 0.013090603652893364, '400': 0.022591445108401914, '600': 0.01852875222830862, '800': 0.023683127239661945, '1000': 0.028267987417285666}","{'200': 0.04922270145184046, '400': 0.08932618841479939, '600': 0.055844403078837784, '800': 0.07447821231562958, '1000': 0.1006204963279469}",19.155555555555555,13.205984427196558
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,5,0.01,8.731237165639916,4.951505182361821,"{'200': 0.010524993112264378, '400': 0.02175492430890777, '600': 0.06748407666559189, '800': 0.08813084583220135, '1000': 0.10899229383247812}","{'200': 0.028430369994196437, '400': 0.07967647932942068, '600': 0.37692863697543394, '800': 0.49664814766944554, '1000': 0.627093815930417}",20.711111111111112,25.134856030109283
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,7,0.005,8.690558800259575,4.529457972859266,"{'200': 0.00919833990550229, '400': 0.023129038223255863, '600': 0.007331590360453326, '800': 0.008610031505876714, '1000': 0.008600265683725196}","{'200': 0.030949114515224117, '400': 0.10608954290819544, '600': 0.01994106623573166, '800': 0.01698100752528772, '1000': 0.014081716507108308}",16.11111111111111,8.81721100329028
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,7,0.01,8.48031886995404,4.217591446946523,"{'200': 0.011561909725022142, '400': 0.022777264629590448, '600': 0.007793794401422811, '800': 0.008452959977892508, '1000': 0.009046304089349743}","{'200': 0.04081204263998519, '400': 0.11951128820611759, '600': 0.022201176150123136, '800': 0.019263121472338666, '1000': 0.016719953247032345}",16.4,8.1469830816894
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,3,0.005,8.049961330239752,4.031649469591213,"{'200': 0.008854542594606189, '400': 0.022622032397881475, '600': 0.008281728934200849, '800': 0.009321944368534743, '1000': 0.009445678879648978}","{'200': 0.02583177373143229, '400': 0.09734939634466039, '600': 0.01959003869896716, '800': 0.017895889729720553, '1000': 0.01756507347508489}",17.4,8.736640595153773
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,3,0.01,9.47777511089776,4.894764732546894,"{'200': 0.009218484252496828, '400': 0.020453598882276474, '600': 0.0077743789546173255, '800': 0.00899040771858296, '1000': 0.009229999933219536}","{'200': 0.02975975307694098, '400': 0.09373262076324519, '600': 0.019896255197085478, '800': 0.01903922783678939, '1000': 0.020367212760383273}",15.311111111111112,9.23236390150846
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,5,0.005,9.366659110506617,4.8434857352207,"{'200': 0.012573611899747785, '400': 0.029624875453207758, '600': 0.012375957452991283, '800': 0.013878595195179732, '1000': 0.014629428014557477}","{'200': 0.0462339158806043, '400': 0.1373310589312877, '600': 0.03389581936812379, '800': 0.0357341505125355, '1000': 0.042722959639595035}",16.022222222222222,13.03753366057466
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,5,0.01,9.356623641002388,4.663497078516295,"{'200': 0.009386654056892587, '400': 0.022292523466649054, '600': 0.008224059900345141, '800': 0.008637119479600738, '1000': 0.008649030932340929}","{'200': 0.039682968224381686, '400': 0.10848987577430001, '600': 0.02211313422997204, '800': 0.019018425170657445, '1000': 0.018543877950841437}",14.088888888888889,9.244391025486685
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,7,0.005,9.313168164564276,4.625417530852664,"{'200': 0.010632415753382665, '400': 0.021471293892208452, '600': 0.007443385917777542, '800': 0.007582890757273403, '1000': 0.007380464955894224}","{'200': 0.03839069187367668, '400': 0.10254977963127293, '600': 0.020077226711719964, '800': 0.017535059104755425, '1000': 0.015518450197210534}",16.0,9.057838839615355
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,7,0.01,7.301466784009386,4.214419578679289,"{'200': 0.015116534985272984, '400': 0.02790706770420133, '600': 0.01951186919784933, '800': 0.026105327071060162, '1000': 0.02987318444723155}","{'200': 0.04893041830228687, '400': 0.10262502375229504, '600': 0.047884047494340144, '800': 0.05706787502524751, '1000': 0.06968841211626653}",22.6,11.989625144728718
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,3,0.005,9.457514823408093,4.727750291936878,"{'200': 0.010330387976121163, '400': 0.02415014797109897, '600': 0.009085454133053403, '800': 0.009830246596803115, '1000': 0.009965976119666252}","{'200': 0.03473973271799272, '400': 0.10800671181141103, '600': 0.02282856247773148, '800': 0.02125606570305668, '1000': 0.02256463949140648}",15.777777777777779,9.037917382742771
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,3,0.01,9.575289578721852,4.741754159405641,"{'200': 0.011819038696818175, '400': 0.020808657035087667, '600': 0.005959303093341421, '800': 0.005710563144794215, '1000': 0.005000077379717222}","{'200': 0.04353959265364232, '400': 0.0906324570688837, '600': 0.01591476511829358, '800': 0.011912737956999842, '1000': 0.007312416117351261}",15.488888888888889,10.52324880595811
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,5,0.005,8.210907539269808,4.393960904983676,"{'200': 0.014853240899902228, '400': 0.03233442553716283, '600': 0.013557642069083341, '800': 0.01524196229410755, '1000': 0.015835339546353126}","{'200': 0.05553329380785685, '400': 0.14746992652620677, '600': 0.032893377949794196, '800': 0.030643053034812472, '1000': 0.033804327982631666}",18.11111111111111,10.035984638007424
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,5,0.01,8.490038758656247,4.856315411716489,"{'200': 0.014755245557418929, '400': 0.02991003823948346, '600': 0.01754586393535369, '800': 0.023425727177693766, '1000': 0.025966260475527327}","{'200': 0.04654778476244439, '400': 0.12469097136852272, '600': 0.04552007396973635, '800': 0.056886396900518804, '1000': 0.06792183947489461}",18.133333333333333,10.919096421713046
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,7,0.005,8.70791574437066,4.698798751391631,"{'200': 0.00925425922605815, '400': 0.018596531714165414, '600': 0.014032516617926835, '800': 0.017976910344570173, '1000': 0.021121495385874798}","{'200': 0.029542736488806988, '400': 0.07982032866960097, '600': 0.04206805562102887, '800': 0.05300716759243356, '1000': 0.07016029441436859}",17.866666666666667,12.328107000761399
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,7,0.01,10.27133459565654,4.863144916098572,"{'200': 0.008601788739386506, '400': 0.01862823162835661, '600': 0.007373353260564248, '800': 0.008208648117951824, '1000': 0.00888340824353802}","{'200': 0.029630972769279427, '400': 0.08989276577796951, '600': 0.020172538389040835, '800': 0.019446479607890824, '1000': 0.021182688314604906}",13.244444444444444,8.610473094643536
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.06,3,0.005,8.855260420833664,4.901207168822248,"{'200': 0.012423716733426331, '400': 0.025685864498919082, '600': 0.014209400437955036, '800': 0.019676926346148767, '1000': 0.02246254042364278}","{'200': 0.04456804991142995, '400': 0.09945140201597952, '600': 0.04501901657010894, '800': 0.060087174712998515, '1000': 0.07451910149028498}",16.022222222222222,10.272917769853551
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.06,3,0.01,9.513404183445784,4.61216132782702,"{'200': 0.010555467507283794, '400': 0.027921029367304274, '600': 0.009343988380839281, '800': 0.01002177634845792, '1000': 0.00993263520278125}","{'200': 0.03500260590629492, '400': 0.1241745830693675, '600': 0.02407589932252839, '800': 0.021133281186192863, '1000': 0.020368454366220437}",14.066666666666666,8.420609637470834
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.06,5,0.005,8.352761109777669,4.291767754259728,"{'200': 0.009267781030686354, '400': 0.020335697472023104, '600': 0.009528468082849897, '800': 0.010976757394818697, '1000': 0.011461292125700833}","{'200': 0.029297928619366184, '400': 0.08871494651764371, '600': 0.021315523694368673, '800': 0.020892406998813968, '1000': 0.022219240099849557}",15.955555555555556,9.800125975506768
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.06,5,0.01,8.755379096994425,4.542459718760996,"{'200': 0.009340059714972043, '400': 0.02113492166480238, '600': 0.009416398853663018, '800': 0.01085947043707442, '1000': 0.011345535929504831}","{'200': 0.03234724173832759, '400': 0.09262214494361075, '600': 0.021172629107156043, '800': 0.020479869461794184, '1000': 0.022129994464498783}",16.977777777777778,9.537036317871243
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.06,7,0.005,9.689403596732182,4.71507440323932,"{'200': 0.008101980671056342, '400': 0.02043534800747136, '600': 0.007183099402854419, '800': 0.007954492689026805, '1000': 0.008553395700362556}","{'200': 0.026194922045633205, '400': 0.10346542545858817, '600': 0.020132597168662555, '800': 0.018102730569433442, '1000': 0.019951421538388043}",15.444444444444445,7.6115571645449664
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.06,7,0.01,8.12787823025842,4.511979148180814,"{'200': 0.010932173678906365, '400': 0.023696339768439365, '600': 0.014894679722990797, '800': 0.019769075437147975, '1000': 0.022431768962345076}","{'200': 0.03576387806041498, '400': 0.09836711267903273, '600': 0.038052538017053744, '800': 0.045577149963223894, '1000': 0.05474233345286117}",18.711111111111112,9.368083456840091
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.2,0.04,3,0.005,8.57057497933168,4.503802586320741,"{'200': 0.009505915903772895, '400': 0.02000151818763233, '600': 0.008866660687767494, '800': 0.011169780654115686, '1000': 0.011796731378102911}","{'200': 0.029960325252302328, '400': 0.09165521907536692, '600': 0.020118522667017004, '800': 0.022851297899995012, '1000': 0.025005269264646527}",15.955555555555556,10.02874879878521
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.2,0.04,3,0.01,9.781016703558505,4.399881776187875,"{'200': 0.00762615447236257, '400': 0.014971358611057901, '600': 0.005946079822268446, '800': 0.006003676192753312, '1000': 0.005995354929089201}","{'200': 0.029836222579767285, '400': 0.06480446500532384, '600': 0.014298769448815318, '800': 0.013005661841099542, '1000': 0.012946373414035123}",15.6,9.677924479051395
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.2,0.04,5,0.005,9.092577183952493,4.562238203650908,"{'200': 0.010125015155108795, '400': 0.022341635787784992, '600': 0.006444395301590282, '800': 0.0064444105685957775, '1000': 0.005713621435339891}","{'200': 0.03405632887579196, '400': 0.10220627311369364, '600': 0.018730650179965537, '800': 0.01440792457712698, '1000': 0.00905034404117035}",13.622222222222222,8.882664487363108
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.2,0.04,5,0.01,9.363313954005207,4.593265271934204,"{'200': 0.010877023995530144, '400': 0.020059718175200983, '600': 0.007025146571617846, '800': 0.007815992048558785, '1000': 0.00766346828422844}","{'200': 0.041840137601550996, '400': 0.08991664130410883, '600': 0.017368308949147093, '800': 0.015037980989307604, '1000': 0.012920006844884029}",14.555555555555555,9.579040906654383
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.2,0.04,7,0.005,9.307266803566504,4.827626164618317,"{'200': 0.006527959793821218, '400': 0.014157594845330737, '600': 0.007961883388583587, '800': 0.00901825257937645, '1000': 0.010234657423034314}","{'200': 0.019686125049082154, '400': 0.0641938833898227, '600': 0.02125523336339098, '800': 0.024575961762964157, '1000': 0.03163733788256719}",15.044444444444444,8.84673337215634
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.2,0.04,7,0.01,9.087938146162804,4.720890320930964,"{'200': 0.007030417878722023, '400': 0.013997508967608558, '600': 0.013281185310249318, '800': 0.01594761283218884, '1000': 0.019197744330461366}","{'200': 0.023678379200671815, '400': 0.05928429730411226, '600': 0.0471142633233104, '800': 0.056974208902519606, '1000': 0.07393462252299719}",17.644444444444446,11.635492742382024
