reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.05,0.06,5,0.005,8.365100319136642,4.734580459509662,"{'200': 0.014461237810647301, '400': 0.02352114208727329, '600': 0.018491331640099265, '800': 0.02259345953522871, '1000': 0.025524412412655677}","{'200': 0.044651569635802184, '400': 0.09406887650324583, '600': 0.0479514417932636, '800': 0.05482362088059291, '1000': 0.06673574794549436}",18.555555555555557,13.081888337282804
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.05,0.06,5,0.01,8.227033718253015,4.435334638715406,"{'200': 0.009765139879944687, '400': 0.01931518049022874, '600': 0.013561005088758826, '800': 0.015945860585355978, '1000': 0.01843977475489416}","{'200': 0.03700031178429157, '400': 0.08402401478429604, '600': 0.03165417993980627, '800': 0.03569994412297104, '1000': 0.04455269692193099}",18.822222222222223,8.969798434224556
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.05,0.06,7,0.005,9.259614102461528,4.969916311716208,"{'200': 0.009185374367858747, '400': 0.020603861525072178, '600': 0.017077536570880576, '800': 0.02003878708254197, '1000': 0.02373239381632529}","{'200': 0.030519993866028387, '400': 0.09479505082594142, '600': 0.05341009436037123, '800': 0.06423736694311923, '1000': 0.08298238755577489}",16.933333333333334,12.819082997191682
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.05,0.06,7,0.01,7.526791476651465,4.596647891733788,"{'200': 0.01335843086362145, '400': 0.028489264689514703, '600': 0.035230985924121896, '800': 0.04807940896575655, '1000': 0.058106762655572436}","{'200': 0.040722729550490555, '400': 0.10113397377057673, '600': 0.09586546150257724, '800': 0.11658800783679188, '1000': 0.14712139555419473}",22.355555555555554,16.275619879719965
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.04,3,0.005,8.72839693842174,4.908903757988798,"{'200': 0.010246130243632868, '400': 0.01880104949785807, '600': 0.01243011871374495, '800': 0.020601397424734918, '1000': 0.02381440306585439}","{'200': 0.029652177216973673, '400': 0.07309677688977105, '600': 0.026456230663888906, '800': 0.055332667611592994, '1000': 0.06818067584246292}",18.68888888888889,11.301567683236048
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.04,3,0.01,9.111638264394482,4.521471336300012,"{'200': 0.009719673941768942, '400': 0.017215019102541616, '600': 0.009347682898240287, '800': 0.009982182477468448, '1000': 0.010964825575790229}","{'200': 0.03753021784016442, '400': 0.0745358852385011, '600': 0.02190035349114258, '800': 0.0232721178751226, '1000': 0.027784029542965036}",15.733333333333333,10.575443253121827
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.04,5,0.005,9.236829168555706,4.826477183034709,"{'200': 0.01121249596638807, '400': 0.0235024332084813, '600': 0.007835120328667622, '800': 0.008393985913400605, '1000': 0.007840512878144443}","{'200': 0.03667128668478872, '400': 0.10143356316462204, '600': 0.019464177276428792, '800': 0.016321002789785707, '1000': 0.013261383422896478}",15.222222222222221,10.06840799263582
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.04,5,0.01,9.395787218533037,4.56582001170628,"{'200': 0.01095689834423878, '400': 0.020880845951323376, '600': 0.008382603807340265, '800': 0.009585346661131157, '1000': 0.00957674103311627}","{'200': 0.04277675762533457, '400': 0.09341570177828552, '600': 0.019543344422884693, '800': 0.017758162713855927, '1000': 0.016648512434341293}",15.933333333333334,9.05145783224387
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.04,7,0.005,9.222596474384616,4.743232596353946,"{'200': 0.007248218559244861, '400': 0.016405690877387937, '600': 0.01019835590875516, '800': 0.01165054408291076, '1000': 0.013495549620174399}","{'200': 0.0252142307998743, '400': 0.08244024454474408, '600': 0.028603511680290752, '800': 0.03267401953181509, '1000': 0.041546623586538316}",14.777777777777779,9.537968311237611
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.04,7,0.01,8.69384084060058,4.543149913752544,"{'200': 0.008489033762268741, '400': 0.014939576579068614, '600': 0.017124759680916302, '800': 0.02080970766651909, '1000': 0.025144924699731782}","{'200': 0.028551214485817114, '400': 0.06090499054239299, '600': 0.06352983041249881, '800': 0.0765700995415169, '1000': 0.09880375746190447}",17.88888888888889,12.452973267853608
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.06,3,0.005,7.832810180369984,4.7777766258652985,"{'200': 0.014948470235544555, '400': 0.023279077022225193, '600': 0.044533471210897554, '800': 0.06184391066651188, '1000': 0.06731524870154611}","{'200': 0.04058995716537451, '400': 0.07595601113299608, '600': 0.16401275998538864, '800': 0.2306699386524319, '1000': 0.24438017573420062}",23.4,27.32227418548219
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.06,3,0.01,7.137901254322568,4.610548692657396,"{'200': 0.018512989883652173, '400': 0.028954090492954936, '600': 0.036533193574749524, '800': 0.05270072897581702, '1000': 0.06180051147887295}","{'200': 0.05521006085249502, '400': 0.09068907411521489, '600': 0.11900168502920247, '800': 0.14527778426807983, '1000': 0.1705687112294058}",24.555555555555557,13.884532650167964
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.06,5,0.005,8.773114738067934,4.904391312070046,"{'200': 0.013747916864382013, '400': 0.024844297720410184, '600': 0.020442194814329087, '800': 0.026233511465067194, '1000': 0.03037087698629675}","{'200': 0.0393009019441559, '400': 0.0918108009436474, '600': 0.05280501833850248, '800': 0.06296780905832021, '1000': 0.07883619745966193}",18.466666666666665,10.480882066357243
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.06,5,0.01,7.872163106381843,4.722379895623426,"{'200': 0.014388192487360073, '400': 0.029359388472460245, '600': 0.026882011531211298, '800': 0.038519001767477086, '1000': 0.04478824799660254}","{'200': 0.04526758308813027, '400': 0.10335847009875246, '600': 0.0767326037118712, '800': 0.10421806566663397, '1000': 0.12447694160199847}",20.133333333333333,14.64179709674404
