cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.1,1e-08,93.58304219893148,52.482628615411045
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.2,1e-08,119.41177516423537,63.31747516590384
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.3,1e-08,126.31410512841028,60.955551671457215
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.4,1e-08,133.21999093260797,63.51675440216902
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.5,1e-08,124.10948431430072,60.53676237952775
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.6,1e-08,126.26610128810304,63.40432458130442
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.7,1e-08,116.80934474757981,58.22082754670648
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.8,1e-08,118.05966699558188,57.43526670739371
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.1,0.9,1e-08,118.83884044056859,59.657331305957406
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.1,1e-08,109.3416362197865,60.11344231082036
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.2,1e-08,136.20956343174123,66.32181435181244
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.3,1e-08,140.81659866122624,65.91540348046816
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.4,1e-08,137.57678392049144,65.25536210574573
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.5,1e-08,131.32650612048968,62.90851325602107
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.6,1e-08,132.97241557102348,63.23446961074308
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.7,1e-08,134.0809486981181,63.35541023629527
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.8,1e-08,131.1793832395481,63.142276120387415
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.3,0.9,1e-08,128.40271666177745,60.46060658165203
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.1,1e-08,119.06685868202791,62.53286459307742
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.2,1e-08,121.61461805833359,63.26502349583065
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.3,1e-08,130.41354419464673,65.2214863035049
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.4,1e-08,136.20645207172132,68.81505672354514
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.5,1e-08,134.85167702305077,65.57474755628175
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.6,1e-08,136.4060235929986,67.19042822216316
"[10, 15, 20, 25, 30, 35, 45, 120]",0.92,0.5,0.7,1e-08,137.23853463832666,68.00078765404014
