cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 15, 20, 25, 30, 35, 40, 125]",0.95,0.2,0.1,1e-08,5.972000000000006,1.603488696561343
"[10, 15, 20, 25, 30, 35, 45, 120]",0.95,0.2,0.1,1e-08,5.415000000000004,0.07345066371381748
"[10, 15, 20, 25, 30, 35, 50, 115]",0.95,0.2,0.1,1e-08,5.579000000000005,0.9856059050147757
"[10, 15, 20, 25, 30, 35, 55, 110]",0.95,0.2,0.1,1e-08,5.7390000000000025,1.1367757034701267
"[10, 15, 20, 25, 30, 35, 60, 105]",0.95,0.2,0.1,1e-08,5.594000000000004,1.1282216094367248
"[10, 15, 20, 25, 30, 35, 65, 100]",0.95,0.2,0.1,1e-08,5.590000000000006,0.8177897040193177
"[10, 15, 20, 25, 30, 35, 70, 95]",0.95,0.2,0.1,1e-08,5.294000000000006,0.3840885314611727
"[10, 15, 20, 25, 30, 35, 75, 90]",0.95,0.2,0.1,1e-08,5.422000000000002,0.7593391863982819
"[10, 15, 20, 25, 30, 35, 80, 85]",0.95,0.2,0.1,1e-08,5.848000000000003,1.5001653242226332
"[10, 15, 20, 25, 30, 40, 45, 115]",0.95,0.2,0.1,1e-08,5.517000000000005,0.6651999699338541
"[10, 15, 20, 25, 30, 40, 50, 110]",0.95,0.2,0.1,1e-08,6.133000000000003,2.0163062763379944
"[10, 15, 20, 25, 30, 40, 55, 105]",0.95,0.2,0.1,1e-08,6.156000000000003,1.5463065672757137
"[10, 15, 20, 25, 30, 40, 60, 100]",0.95,0.2,0.1,1e-08,5.9740000000000055,1.836998639084959
"[10, 15, 20, 25, 30, 40, 65, 95]",0.95,0.2,0.1,1e-08,5.708000000000003,0.9801714135802994
"[10, 15, 20, 25, 30, 40, 70, 90]",0.95,0.2,0.1,1e-08,6.1040000000000045,1.2631484473330918
"[10, 15, 20, 25, 30, 40, 75, 85]",0.95,0.2,0.1,1e-08,5.513000000000005,0.6462901825031824
"[10, 15, 20, 25, 30, 45, 50, 105]",0.95,0.2,0.1,1e-08,5.807000000000004,1.1930176025524506
"[10, 15, 20, 25, 30, 45, 55, 100]",0.95,0.2,0.1,1e-08,6.032000000000006,1.377583391305221
"[10, 15, 20, 25, 30, 45, 60, 95]",0.95,0.2,0.1,1e-08,5.381000000000003,0.07251896303726688
"[10, 15, 20, 25, 30, 45, 65, 90]",0.95,0.2,0.1,1e-08,5.917000000000004,1.6379532960374692
"[10, 15, 20, 25, 30, 45, 70, 85]",0.95,0.2,0.1,1e-08,5.298000000000004,0.3315358200858556
"[10, 15, 20, 25, 30, 45, 75, 80]",0.95,0.2,0.1,1e-08,5.546000000000001,0.6553502880139742
"[10, 15, 20, 25, 30, 50, 55, 95]",0.95,0.2,0.1,1e-08,5.698000000000003,1.024048826960903
"[10, 15, 20, 25, 30, 50, 60, 90]",0.95,0.2,0.1,1e-08,5.9470000000000045,1.4670006816631005
"[10, 15, 20, 25, 30, 50, 65, 85]",0.95,0.2,0.1,1e-08,5.370000000000002,0.08843076387774004
"[10, 15, 20, 25, 30, 50, 70, 80]",0.95,0.2,0.1,1e-08,5.317000000000005,0.3486129659091874
"[10, 15, 20, 25, 30, 55, 60, 85]",0.95,0.2,0.1,1e-08,5.499000000000005,0.6333869275569254
"[10, 15, 20, 25, 30, 55, 65, 80]",0.95,0.2,0.1,1e-08,5.307,0.34072129372846804
"[10, 15, 20, 25, 30, 55, 70, 75]",0.95,0.2,0.1,1e-08,5.9060000000000015,1.50835141793947
"[10, 15, 20, 25, 30, 60, 65, 75]",0.95,0.2,0.1,1e-08,5.625000000000005,1.358924206863649
"[10, 15, 20, 25, 35, 40, 45, 110]",0.95,0.2,0.1,1e-08,5.400000000000003,0.06752777206454329
"[10, 15, 20, 25, 35, 40, 50, 105]",0.95,0.2,0.1,1e-08,5.494000000000004,0.6934003172771134
"[10, 15, 20, 25, 35, 40, 55, 100]",0.95,0.2,0.1,1e-08,5.7340000000000035,1.0260233915462142
"[10, 15, 20, 25, 35, 40, 60, 95]",0.95,0.2,0.1,1e-08,5.856000000000002,1.1554150769312295
"[10, 15, 20, 25, 35, 40, 65, 90]",0.95,0.2,0.1,1e-08,5.4600000000000035,0.727818658733063
"[10, 15, 20, 25, 35, 40, 70, 85]",0.95,0.2,0.1,1e-08,5.738000000000008,0.9996579414979909
"[10, 15, 20, 25, 35, 40, 75, 80]",0.95,0.2,0.1,1e-08,5.68,1.672662548154885
"[10, 15, 20, 25, 35, 45, 50, 100]",0.95,0.2,0.1,1e-08,5.923000000000002,1.3190644411854944
"[10, 15, 20, 25, 35, 45, 55, 95]",0.95,0.2,0.1,1e-08,6.285000000000006,1.5550418000812698
"[10, 15, 20, 25, 35, 45, 60, 90]",0.95,0.2,0.1,1e-08,5.582000000000003,0.9666416088706302
"[10, 15, 20, 25, 35, 45, 65, 85]",0.95,0.2,0.1,1e-08,6.138000000000003,1.785529613308053
"[10, 15, 20, 25, 35, 45, 70, 80]",0.95,0.2,0.1,1e-08,6.3140000000000045,1.9966882580913794
"[10, 15, 20, 25, 35, 50, 55, 90]",0.95,0.2,0.1,1e-08,5.369000000000009,0.19610966319893533
"[10, 15, 20, 25, 35, 50, 60, 85]",0.95,0.2,0.1,1e-08,5.246000000000002,0.4715124600686611
"[10, 15, 20, 25, 35, 50, 65, 80]",0.95,0.2,0.1,1e-08,5.667999999999999,0.8878603493793363
"[10, 15, 20, 25, 35, 50, 70, 75]",0.95,0.2,0.1,1e-08,5.412000000000001,0.9647051362981334
"[10, 15, 20, 25, 35, 55, 60, 80]",0.95,0.2,0.1,1e-08,5.5020000000000024,0.858857380477107
"[10, 15, 20, 25, 35, 55, 65, 75]",0.95,0.2,0.1,1e-08,5.777000000000001,1.2260224304636504
"[10, 15, 20, 25, 35, 60, 65, 70]",0.95,0.2,0.1,1e-08,6.196000000000005,1.8629718194325984
"[10, 15, 20, 25, 40, 45, 50, 95]",0.95,0.2,0.1,1e-08,5.688000000000002,1.0502456855421978
"[10, 15, 20, 25, 40, 45, 55, 90]",0.95,0.2,0.1,1e-08,5.700000000000003,1.2002166471100097
"[10, 15, 20, 25, 40, 45, 60, 85]",0.95,0.2,0.1,1e-08,5.674000000000002,1.0083074927818378
"[10, 15, 20, 25, 40, 45, 65, 80]",0.95,0.2,0.1,1e-08,5.542000000000004,0.6315029691141596
"[10, 15, 20, 25, 40, 45, 70, 75]",0.95,0.2,0.1,1e-08,5.270000000000003,0.47334976497300557
"[10, 15, 20, 25, 40, 50, 55, 85]",0.95,0.2,0.1,1e-08,5.228000000000004,0.448258853788745
"[10, 15, 20, 25, 40, 50, 60, 80]",0.95,0.2,0.1,1e-08,5.5820000000000025,0.8300819236677797
"[10, 15, 20, 25, 40, 50, 65, 75]",0.95,0.2,0.1,1e-08,5.238000000000002,0.449839971545435
"[10, 15, 20, 25, 40, 55, 60, 75]",0.95,0.2,0.1,1e-08,5.701000000000002,1.015588007018596
"[10, 15, 20, 25, 40, 55, 65, 70]",0.95,0.2,0.1,1e-08,5.547000000000007,0.853094953683352
