cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 15, 275]",0.95,0.2,0.1,1e-08,5.3680000000000065,1.2323538452895724
"[10, 20, 270]",0.95,0.2,0.1,1e-08,5.280000000000004,1.3508219719859462
"[10, 25, 265]",0.95,0.2,0.1,1e-08,5.619000000000007,1.4261342854023265
"[10, 30, 260]",0.95,0.2,0.1,1e-08,5.079000000000005,0.771296959672473
"[10, 35, 255]",0.95,0.2,0.1,1e-08,5.536000000000004,1.1833444130936701
"[10, 40, 250]",0.95,0.2,0.1,1e-08,5.458000000000003,1.3595278592217221
"[10, 45, 245]",0.95,0.2,0.1,1e-08,5.478000000000004,1.1783191418287307
"[10, 50, 240]",0.95,0.2,0.1,1e-08,5.468000000000001,1.2019717134774857
"[10, 55, 235]",0.95,0.2,0.1,1e-08,5.0750000000000055,0.7730944314894496
"[10, 60, 230]",0.95,0.2,0.1,1e-08,5.622000000000005,1.3716982175391206
"[10, 65, 225]",0.95,0.2,0.1,1e-08,5.623000000000006,1.6011780038459205
"[10, 70, 220]",0.95,0.2,0.1,1e-08,5.402000000000001,0.945132794902387
"[10, 75, 215]",0.95,0.2,0.1,1e-08,5.764000000000006,1.6458505399944416
"[10, 80, 210]",0.95,0.2,0.1,1e-08,5.471000000000006,0.868227504747457
"[10, 85, 205]",0.95,0.2,0.1,1e-08,5.838000000000004,1.3929809761802223
"[10, 90, 200]",0.95,0.2,0.1,1e-08,5.536000000000004,1.138465634088269
"[10, 95, 195]",0.95,0.2,0.1,1e-08,5.813000000000002,1.4735029691181472
"[10, 100, 190]",0.95,0.2,0.1,1e-08,5.203000000000005,1.0538932583520995
"[10, 105, 185]",0.95,0.2,0.1,1e-08,5.499000000000002,1.25270068252556
"[10, 110, 180]",0.95,0.2,0.1,1e-08,5.414000000000006,0.9841971347245401
"[10, 115, 175]",0.95,0.2,0.1,1e-08,5.152000000000003,0.5664062146551713
"[10, 120, 170]",0.95,0.2,0.1,1e-08,5.418000000000001,1.4046195214363193
"[10, 125, 165]",0.95,0.2,0.1,1e-08,5.7630000000000035,1.5405229631524486
"[10, 130, 160]",0.95,0.2,0.1,1e-08,5.117000000000006,0.5642082948699014
"[10, 135, 155]",0.95,0.2,0.1,1e-08,5.4230000000000045,1.2943612324231613
"[10, 140, 150]",0.95,0.2,0.1,1e-08,5.570000000000003,1.8161222425817085
"[15, 20, 265]",0.95,0.2,0.1,1e-08,5.4680000000000035,1.7866773631520585
"[15, 25, 260]",0.95,0.2,0.1,1e-08,5.547000000000006,1.5454614197708052
"[15, 30, 255]",0.95,0.2,0.1,1e-08,4.709000000000003,0.8646496400276824
"[15, 35, 250]",0.95,0.2,0.1,1e-08,6.105000000000002,2.0785367449241767
"[15, 40, 245]",0.95,0.2,0.1,1e-08,5.360000000000004,0.7826110144893206
"[15, 45, 240]",0.95,0.2,0.1,1e-08,5.236000000000002,0.4108332995267044
"[15, 50, 235]",0.95,0.2,0.1,1e-08,5.406000000000004,1.864972922055436
"[15, 55, 230]",0.95,0.2,0.1,1e-08,5.417000000000004,1.225598221278082
"[15, 60, 225]",0.95,0.2,0.1,1e-08,5.803000000000006,1.6637941579414164
"[15, 65, 220]",0.95,0.2,0.1,1e-08,5.074000000000005,0.5992695553755443
"[15, 70, 215]",0.95,0.2,0.1,1e-08,5.533000000000003,0.9927995769539776
"[15, 75, 210]",0.95,0.2,0.1,1e-08,5.347000000000004,1.4031290033350459
"[15, 80, 205]",0.95,0.2,0.1,1e-08,5.698000000000005,1.2542232656110277
"[15, 85, 200]",0.95,0.2,0.1,1e-08,5.399000000000004,0.7469799194088171
"[15, 90, 195]",0.95,0.2,0.1,1e-08,5.364000000000002,0.7818849020156359
"[15, 95, 190]",0.95,0.2,0.1,1e-08,5.200000000000005,1.4823494864572249
