cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.1,1e-08,3.927111111111112,1.796723712418086
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.2,1e-08,5.461777777777779,1.528699213040491
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.3,1e-08,6.168444444444446,1.4286683085315737
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.4,1e-08,6.698222222222224,1.7097878866350504
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.5,1e-08,6.722666666666666,1.4969278168598807
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.6,1e-08,6.84177777777778,1.4214222750297034
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.7,1e-08,6.545333333333333,1.6897673738647512
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.8,1e-08,6.193333333333334,2.063365104763468
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.1,0.9,1e-08,6.243555555555556,2.210766740352069
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.1,1e-08,7.095111111111113,1.5908748427931403
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.2,1e-08,7.967999999999999,1.7143182642412436
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.3,1e-08,8.949333333333334,1.8168182199781147
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.4,1e-08,10.556000000000001,1.6232072504082087
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.5,1e-08,10.008000000000001,2.171874356914373
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.6,1e-08,10.295111111111114,2.0953924291403667
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.7,1e-08,10.240888888888891,2.3824952579849947
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.8,1e-08,10.18666666666667,2.2644184929272932
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.3,0.9,1e-08,10.175555555555556,2.1917010700017725
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.1,1e-08,8.544444444444444,2.422274005562685
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.2,1e-08,8.997333333333334,1.9485360886801375
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.3,1e-08,9.495111111111111,2.3257673736948012
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.4,1e-08,10.092,1.9056332863964727
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.5,1e-08,10.897777777777778,1.8479645125126656
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.6,1e-08,11.146666666666668,1.758094928545605
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.7,1e-08,11.62,2.354354830238354
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.8,1e-08,11.175111111111113,1.234036956446825
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.5,0.9,1e-08,11.554666666666668,1.5451452287011014
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.1,1e-08,9.297333333333336,2.0441204574203655
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.2,1e-08,9.911555555555557,1.8843094291255236
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.3,1e-08,10.926222222222224,2.1153946717537013
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.4,1e-08,11.119111111111112,1.4764338751377664
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.5,1e-08,11.752444444444448,1.8967635072589144
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.6,1e-08,11.770666666666669,1.1345609038057165
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.7,1e-08,12.129333333333335,1.241064775818643
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.8,1e-08,12.322666666666667,1.3896672663307252
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.7,0.9,1e-08,12.479111111111115,1.5165924116946772
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.1,1e-08,9.890666666666666,2.1550337971054345
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.2,1e-08,10.992000000000003,1.7414344023757478
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.3,1e-08,11.891111111111112,1.454143844668627
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.4,1e-08,11.739555555555558,1.2513423113788305
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.5,1e-08,12.170666666666667,1.4927653681823025
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.6,1e-08,12.48711111111111,1.9581858068939697
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.7,1e-08,12.352444444444448,1.2181245248432901
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.8,1e-08,12.342666666666672,1.3060107197109836
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,0.9,0.9,1e-08,12.17244444444445,1.1038461155947332
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.1,1e-08,10.240000000000002,2.0359567775372835
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.2,1e-08,11.470222222222224,1.403915934312765
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.3,1e-08,12.300444444444446,1.6136169937346152
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.4,1e-08,12.115111111111112,1.3350798931103918
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.5,1e-08,12.131555555555558,1.0955464502664225
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.6,1e-08,12.50311111111111,1.6267538531583177
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.7,1e-08,12.608888888888892,1.309823096150727
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.8,1e-08,12.259555555555558,1.0961710238736686
"[20, 25, 30, 35, 40, 45, 50, 55]",0.92,1.0,0.9,1e-08,12.212444444444449,1.122713291897121
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.1,1e-08,3.8048888888888897,1.6179446800352353
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.2,1e-08,5.448888888888889,1.4252114419695727
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.3,1e-08,6.574666666666667,1.731950217401053
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.4,1e-08,6.519555555555556,1.697697729351993
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.5,1e-08,6.660444444444444,1.5596722669352407
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.6,1e-08,6.592,1.3602770959542685
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.7,1e-08,6.364888888888889,1.7995513295414278
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.8,1e-08,5.868000000000001,2.2856086959738127
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.1,0.9,1e-08,5.563555555555556,2.1243698731682037
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.1,1e-08,7.2733333333333325,1.7103813739761218
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.2,1e-08,7.621333333333333,1.3279919678471954
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.3,1e-08,8.924444444444447,1.952474846109767
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.4,1e-08,10.100888888888889,1.9445740147305859
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.5,1e-08,10.232000000000003,2.2116354933748816
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.6,1e-08,10.292,1.8651870326234494
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.7,1e-08,10.017333333333333,2.2606610635927806
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.8,1e-08,10.06488888888889,2.055337357788494
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.3,0.9,1e-08,10.294222222222224,2.1584711553307954
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.5,0.1,1e-08,8.358222222222224,1.8362126346113001
"[20, 25, 30, 35, 40, 45, 50, 55]",0.94,0.5,0.2,1e-08,8.926666666666668,1.9187542254748986
