reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_dev
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.02,5,0.005,4.7867999999999995,2.041112872920065
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.02,5,0.01,3.486,1.5378106515432903
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.02,7,0.005,4.0902,1.7667510181120603
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.02,7,0.01,4.023000000000001,1.492841116797095
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.04,3,0.005,5.298600000000001,2.0714003089697557
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.04,3,0.01,3.9750000000000005,1.4499934482610601
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.04,5,0.005,4.372800000000001,1.4807990275523548
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.04,5,0.01,4.792200000000002,1.9991385044563563
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.04,7,0.005,3.341400000000001,1.07523431864873
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.04,7,0.01,2.976000000000001,0.8308169473476094
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.06,3,0.005,4.8450000000000015,2.0320561507989887
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.06,3,0.01,3.8682000000000016,1.6977308267213624
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.06,5,0.005,4.869600000000001,2.10762877186662
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.06,5,0.01,5.0094,2.4067202662544727
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.06,7,0.005,5.16,1.7972038281730875
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.05,0.06,7,0.01,5.485200000000001,2.0055475461828376
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.02,3,0.005,5.629800000000001,2.0379820313241233
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.02,3,0.01,5.3472,1.740057516290769
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.02,5,0.005,5.059200000000001,2.016396032529325
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.02,5,0.01,6.133200000000001,2.1578385852514548
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.02,7,0.005,5.343000000000001,2.0878038700989134
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.02,7,0.01,6.0018,2.0263698477819885
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.04,3,0.005,6.54,1.571310535826703
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.04,3,0.01,6.858600000000001,2.1238397397167232
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.04,5,0.005,5.715000000000001,1.7692132149630801
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.04,5,0.01,5.607,1.7732253663874766
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.04,7,0.005,6.7338000000000005,1.332310909660354
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.04,7,0.01,6.5604,2.1839014263468943
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.06,3,0.005,7.086600000000002,1.3946236911798113
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.06,3,0.01,6.471,1.7382989961453694
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.06,5,0.005,5.082000000000002,1.9566827029439393
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.06,5,0.01,5.9286,2.422055829249194
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.06,7,0.005,6.068400000000001,1.5099395484588118
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.1,0.06,7,0.01,5.053800000000001,1.9708352442555919
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.02,3,0.005,5.141400000000001,1.332084997288086
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.02,3,0.01,5.160600000000001,2.0096425652339276
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.02,5,0.005,4.9224000000000006,1.9587040205196906
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.02,5,0.01,4.9841999999999995,2.29576504895427
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.02,7,0.005,4.5966000000000005,1.7872799556868535
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.02,7,0.01,4.613400000000001,1.897079028401295
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.04,3,0.005,5.3904,1.990422025601605
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.04,3,0.01,6.102,2.307615912581641
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.04,5,0.005,5.22,1.3785853618836958
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.04,5,0.01,6.5166,1.990078802459843
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.04,7,0.005,5.0742,2.614218728415815
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.04,7,0.01,5.950800000000001,1.9764437153635313
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.06,3,0.005,4.184400000000001,2.004183584405381
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.06,3,0.01,4.099800000000001,1.6905803618875974
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.06,5,0.005,5.3820000000000014,1.6940221958404202
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.06,5,0.01,4.957800000000001,1.8206516305982319
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.06,7,0.005,3.8688000000000016,1.5751658198424698
300,3,0.92,0.2,0.3,1e-08,6,0.3,0.2,0.06,7,0.01,4.726200000000001,1.8883975111188849
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.02,3,0.005,4.8318,2.1422504895553174
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.02,3,0.01,5.850600000000001,1.8721008626673936
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.02,5,0.005,5.575800000000002,1.6347177003996747
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.02,5,0.01,5.3592,2.213580122787518
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.02,7,0.005,4.1496,1.6320798509876893
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.02,7,0.01,4.791,2.2366648832581073
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.04,3,0.005,5.292000000000001,2.084127443320105
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.04,3,0.01,5.6748,2.2729086563256344
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.04,5,0.005,4.5726,2.5055132887294764
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.04,5,0.01,3.837600000000001,2.190427684266249
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.04,7,0.005,4.990800000000001,2.491033231412218
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.04,7,0.01,5.176800000000001,1.6036077325830025
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.06,3,0.005,5.856600000000001,2.503063730710826
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.06,3,0.01,5.146200000000001,1.8695889280801812
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.06,5,0.005,5.417400000000001,1.6248958243530571
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.06,5,0.01,4.790400000000002,1.5168189872229318
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.06,7,0.005,4.636799999999999,2.792691347070062
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.05,0.06,7,0.01,5.9172,2.249447612192825
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.02,3,0.005,5.247600000000001,1.9228389012083156
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.02,3,0.01,4.620000000000001,1.6409862887909819
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.02,5,0.005,3.817200000000001,1.991611046364224
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.02,5,0.01,4.7358,2.9342258195305964
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.02,7,0.005,5.882400000000001,1.7059239842384533
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.02,7,0.01,4.5594,2.26248925743306
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.04,3,0.005,4.771200000000001,2.342859483622523
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.04,3,0.01,5.067000000000001,2.4314784391394464
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.04,5,0.005,4.4592,1.9518559782934803
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.04,5,0.01,5.1576,2.179317287592608
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.04,7,0.005,4.722,1.543285845201724
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.04,7,0.01,4.6464,2.0175087211707408
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.06,3,0.005,5.4281999999999995,2.6422572849743458
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.06,3,0.01,4.967999999999999,2.041261374738669
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.06,5,0.005,5.425800000000001,2.5982162265677577
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.06,5,0.01,5.289599999999999,2.001174415187242
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.06,7,0.005,4.674,2.7777071119900305
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.1,0.06,7,0.01,5.024400000000001,1.8457665724570917
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.02,3,0.005,3.793200000000001,1.5648680966777992
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.02,3,0.01,4.2144,2.088867406036104
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.02,5,0.005,3.2472000000000008,1.009783422323817
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.02,5,0.01,4.1706,1.9640914540825238
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.02,7,0.005,4.4058,1.9170672288680959
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.02,7,0.01,4.972800000000001,1.8408989543155267
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.04,3,0.005,5.970000000000001,1.696636201429169
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.04,3,0.01,5.5392,1.9884796604441293
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.04,5,0.005,4.8462000000000005,2.091543630909955
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.04,5,0.01,4.9644,2.1981599213887955
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.04,7,0.005,5.5698,2.0654280815366093
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.04,7,0.01,4.567800000000001,1.8523022323584233
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.06,3,0.005,4.743600000000002,1.986826776545957
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.06,3,0.01,4.908600000000001,1.653945355808347
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.06,5,0.005,4.9842,2.4782121700935944
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.06,5,0.01,4.054200000000001,2.396888558110285
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.06,7,0.005,5.6129999999999995,2.079219901790092
300,3,0.92,0.2,0.3,1e-08,6,0.4,0.2,0.06,7,0.01,4.6278000000000015,1.5761693944497217
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.02,3,0.005,5.610600000000001,1.603240980015169
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.02,3,0.01,5.6202000000000005,2.2315532617439358
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.02,5,0.005,5.6694,1.712502274451044
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.02,5,0.01,6.6936,1.6686089535897854
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.02,7,0.005,5.088,1.4588688769042955
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.02,7,0.01,4.8744000000000005,1.6285733142846228
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.04,3,0.005,6.2094000000000005,1.4873017313242127
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.04,3,0.01,5.4126,1.9482018478586864
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.04,5,0.005,6.7632,1.4080398289821208
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.04,5,0.01,5.1144,1.61652115358878
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.04,7,0.005,6.259200000000001,1.902183208841882
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.04,7,0.01,6.507,2.460821204394988
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.06,3,0.005,4.310400000000001,1.8398708215524258
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.06,3,0.01,4.093200000000001,1.5620681675266284
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.06,5,0.005,5.3124,1.6624552445103586
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.06,5,0.01,5.328000000000001,1.510906747618793
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.06,7,0.005,4.343400000000002,1.7121785070488413
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.05,0.06,7,0.01,4.532400000000001,2.185427335785841
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.02,3,0.005,5.743800000000001,2.0232264233149984
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.02,3,0.01,4.854,1.9591814617334449
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.02,5,0.005,6.103800000000002,1.25118646092419
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.02,5,0.01,5.1804,1.8407374174498659
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.02,7,0.005,5.317200000000001,1.8559073683780665
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.02,7,0.01,5.3676,2.112837106830529
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.04,3,0.005,4.873800000000001,2.0728242472530076
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.04,3,0.01,4.620000000000001,1.598688712664226
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.04,5,0.005,3.8694000000000006,2.095824047958225
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.04,5,0.01,4.5462,1.4591379509833875
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.04,7,0.005,3.9174,1.6177082678901036
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.04,7,0.01,3.068400000000001,1.2063199575568666
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.06,3,0.005,5.071200000000002,1.6528138915195505
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.06,3,0.01,5.0268,1.8146222086153365
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.06,5,0.005,5.94,2.2928307395008467
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.06,5,0.01,5.811599999999999,2.256627359578892
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.06,7,0.005,4.489200000000001,1.5966287483319348
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.1,0.06,7,0.01,3.947400000000001,1.5333080708063849
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.02,3,0.005,5.785800000000001,1.4807461497501861
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.02,3,0.01,5.862,1.601152584858795
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.02,5,0.005,6.091200000000001,2.6398279034815886
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.02,5,0.01,5.967000000000001,1.7557998177468868
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.02,7,0.005,6.193200000000001,2.0190455566925682
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.02,7,0.01,5.9424,2.0782309400064283
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.04,3,0.005,6.009600000000001,1.7528447278638237
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.04,3,0.01,6.524399999999999,2.1133192470613618
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.04,5,0.005,4.8624,1.8223417462155667
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.04,5,0.01,4.918200000000001,2.3097055136964975
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.04,7,0.005,4.629600000000001,1.9357625474215576
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.04,7,0.01,5.325000000000001,2.1158134605867316
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.06,3,0.005,4.521000000000001,1.7082185457370498
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.06,3,0.01,4.2072,1.4071958499086044
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.06,5,0.005,4.287600000000001,1.8133747103122397
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.06,5,0.01,4.5024,1.8000943975247519
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.06,7,0.005,4.6278000000000015,1.8051547191307455
300,3,0.92,0.2,0.3,1e-08,8,0.2,0.2,0.06,7,0.01,4.872000000000001,2.38504792404681
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.02,3,0.005,5.413200000000002,1.9245355179886918
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.02,3,0.01,5.600400000000001,2.1457516724914836
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.02,5,0.005,5.439000000000002,2.082137027191054
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.02,5,0.01,6.5466,1.681725078602326
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.02,7,0.005,5.61,2.163833265295642
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.02,7,0.01,5.4216,2.112167379731067
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.04,3,0.005,5.440799999999999,2.6727825500777276
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.04,3,0.01,6.057,2.374425614754019
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.04,5,0.005,4.039200000000001,1.647516968046156
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.04,5,0.01,3.3438000000000008,1.348300396795907
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.04,7,0.005,5.4504,2.17134719471576
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.04,7,0.01,5.0538,2.4407879793214327
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.06,3,0.005,5.4768,2.5565489551346356
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.06,3,0.01,4.5606,1.9636148400335542
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.06,5,0.005,5.472,2.0685020667139784
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.06,5,0.01,6.387600000000001,2.459833457777172
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.06,7,0.005,5.4744,2.7290506481192316
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.05,0.06,7,0.01,5.766000000000002,2.3964183274211535
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.02,3,0.005,6.2472,2.1710961655348204
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.02,3,0.01,6.535200000000001,1.9818969095288486
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.02,5,0.005,5.256,2.512475910332276
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.02,5,0.01,4.622400000000001,2.291084424459299
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.02,7,0.005,5.607,1.9347934773510063
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.02,7,0.01,5.295000000000001,2.9194649167270366
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.04,3,0.005,6.2766,2.119083207427212
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.04,3,0.01,5.4528,2.116455754321361
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.04,5,0.005,4.6938,1.8314690169369499
300,3,0.92,0.2,0.3,1e-08,8,0.3,0.1,0.04,5,0.01,4.340400000000001,1.8033193394404667
