cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.1,1e-08,3.9146666666666685,1.5939184420791421
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.2,1e-08,5.257777777777778,1.7281678016377007
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.3,1e-08,6.4622222222222225,1.5318382405011726
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.4,1e-08,7.0120000000000005,1.4478452956030905
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.5,1e-08,6.587555555555557,1.5504797186757042
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.6,1e-08,6.24088888888889,1.6560995974104964
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.7,1e-08,5.504444444444445,2.4160974553151306
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.8,1e-08,5.323555555555557,2.6734057808600253
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.9,1e-08,5.742222222222223,2.8428537218700893
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.1,1e-08,6.905333333333333,1.5610104989325913
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.2,1e-08,8.148444444444445,1.4867263897653435
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.3,1e-08,9.378222222222224,2.028445807770503
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.4,1e-08,9.666666666666668,1.8998900552985223
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.5,1e-08,9.964,2.0158377359742468
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.6,1e-08,10.554666666666668,1.9941799762754058
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.7,1e-08,9.837333333333335,2.032402409847901
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.8,1e-08,9.525777777777778,2.030779258083391
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.9,1e-08,9.620000000000001,1.914942412827196
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.1,1e-08,8.418222222222223,1.7675284550767976
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.2,1e-08,9.146666666666668,2.0956250724889807
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.3,1e-08,10.103555555555555,2.3458077552713816
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.4,1e-08,10.682666666666668,1.9087941510574444
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.5,1e-08,10.791111111111112,2.015140714383348
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.6,1e-08,10.891555555555557,2.0852390809428436
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.7,1e-08,10.968000000000002,2.0202855683733865
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.8,1e-08,11.210222222222223,1.5444272421104337
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.9,1e-08,11.602222222222222,1.5286085014212378
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.1,1e-08,8.868444444444446,1.8854553892074346
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.2,1e-08,10.116888888888887,2.149199150300949
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.3,1e-08,11.188,1.8354019844286005
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.4,1e-08,10.793333333333335,1.9688236758701037
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.5,1e-08,11.683555555555557,1.3689138525862277
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.6,1e-08,11.779111111111112,1.492291038373506
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.7,1e-08,12.040444444444445,1.4062810775715509
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.8,1e-08,12.194222222222223,1.5967724236219465
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.9,1e-08,12.149333333333336,1.4389168766046836
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.1,1e-08,9.933777777777777,1.9642123543139383
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.2,1e-08,11.14177777777778,1.6646431568075404
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.3,1e-08,11.710222222222223,1.3011695403903005
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.4,1e-08,12.101333333333336,1.8177906003351065
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.5,1e-08,12.59822222222222,1.9425839480088702
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.6,1e-08,12.554666666666668,1.6374744781726114
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.7,1e-08,12.48311111111111,1.375383295622185
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.8,1e-08,12.712000000000002,1.8548933482368557
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.9,0.9,1e-08,12.44177777777778,1.3411161005154355
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.1,1e-08,10.433333333333335,2.0489216676095743
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.2,1e-08,11.720000000000002,1.4919279100844278
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.3,1e-08,11.67511111111111,1.2641529833972225
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.4,1e-08,12.127555555555558,1.7839645681029974
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.5,1e-08,12.46266666666667,1.914193070489785
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.6,1e-08,12.588444444444445,1.6231737848432835
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.7,1e-08,12.486222222222224,1.457479237723495
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.8,1e-08,12.746666666666668,1.9143574494969433
"[15, 20, 25, 30, 35, 55, 120]",0.92,1.0,0.9,1e-08,12.36488888888889,1.3515367750531195
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.1,1e-08,3.820444444444445,1.7661130649040255
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.2,1e-08,5.200888888888889,1.5282289273276393
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.3,1e-08,6.4057777777777805,1.7644369437288099
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.4,1e-08,6.624000000000003,1.4794389326888613
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.5,1e-08,6.85688888888889,1.7628308322723074
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.6,1e-08,6.1244444444444435,1.8344161112288029
"[15, 20, 25, 30, 35, 55, 120]",0.94,0.1,0.7,1e-08,5.113333333333334,2.2385153810307203
