r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.06,0.2,0.1,1e-08,0.1,0.7513183276884378,0.36652395738613036,"{'200': 1.1487328738409508, '400': 1.2682191462311645, '600': 1.3285576431466755, '800': 229.56892053769718, '1000': 577.3975403324224}","{'200': 0.30030176086472304, '400': 0.19970225739547323, '600': 0.15630081565757922, '800': 1462.3668968794652, '1000': 2719.3826232682095}"
0.3,0.06,0.2,0.1,1e-08,0.3,0.7933243548372761,0.4038037106909089,"{'200': 1.0938581722188294, '400': 1.2397267470521733, '600': 1.3007977064943796, '800': 1.3347495511991816, '1000': 1.3431468283970036}","{'200': 0.2859166851917011, '400': 0.17711874802165556, '600': 0.13208007186195586, '800': 0.10111176282452804, '1000': 0.08532257399436159}"
0.3,0.06,0.2,0.1,1e-08,0.5,0.8165382119458451,0.3621358259647237,"{'200': 1.1233286528401127, '400': 1.223850835300604, '600': 1.2908225990900588, '800': 1.3301930443851189, '1000': 1.3452552583103758}","{'200': 0.31037368921314246, '400': 0.20389772611785859, '600': 0.12796229268692255, '800': 0.10786762938355265, '1000': 0.09184191281350658}"
0.3,0.06,0.2,0.1,1e-08,0.7,0.8135904205669787,0.35611741697309784,"{'200': 1.1010972601235205, '400': 1.250240245928605, '600': 1.312377318288336, '800': 1.340358053064752, '1000': 1.3481078529303328}","{'200': 0.2728124287727719, '400': 0.16333361175475922, '600': 0.13051176308476745, '800': 0.11087795049007544, '1000': 0.09278707783590803}"
0.3,0.06,0.2,0.1,1e-08,0.9,0.8555964477158172,0.39243873944995195,"{'200': 1.1216149994726439, '400': 1.2656736142669922, '600': 1.3226963133843637, '800': 1.3404672099617718, '1000': 1.3492739099173099}","{'200': 0.26785127287253424, '400': 0.16440454420700334, '600': 0.14468686301336547, '800': 0.10721475835523024, '1000': 0.08931374743266005}"
0.3,0.06,0.2,0.3,1e-08,0.1,1.3692490954831944,0.7212357242024433,"{'200': 0.9700418347125924, '400': 1.2348098899521254, '600': 1.3039709232734666, '800': 1.3375296480134673, '1000': 1.3445848115112613}","{'200': 0.2859797538933867, '400': 0.14399382347838469, '600': 0.11485148263272743, '800': 0.08826806758624976, '1000': 0.07885012971883491}"
0.3,0.06,0.2,0.3,1e-08,0.3,1.2881848325643839,0.6471847692640897,"{'200': 0.9800427920729011, '400': 1.2298115699291234, '600': 1.3089385736640489, '800': 1.3448604370790682, '1000': 1.360607104888343}","{'200': 0.26934720424691594, '400': 0.1634818157613288, '600': 0.12029563890022153, '800': 0.09627902776035843, '1000': 0.07887259908861281}"
0.3,0.06,0.2,0.3,1e-08,0.5,1.2693926625241134,0.6735326350207456,"{'200': 0.964510987513194, '400': 1.189164800402534, '600': 1.2858072986826539, '800': 1.332226474484774, '1000': 1.3515044123148978}","{'200': 0.2991953952684103, '400': 0.20258269706989301, '600': 0.14677566455862115, '800': 0.12141319748028577, '1000': 0.09706759273581142}"
0.3,0.06,0.2,0.3,1e-08,0.7,1.3710914650949855,0.6650361243457925,"{'200': 0.9116587232387016, '400': 1.210642853698298, '600': 1.2883489966204777, '800': 1.3307492964085808, '1000': 1.3473323193148201}","{'200': 0.30099253724905545, '400': 0.15356533286173116, '600': 0.11397692567139149, '800': 0.09664735167108537, '1000': 0.09053482344907215}"
0.3,0.06,0.2,0.3,1e-08,0.9,1.457314362926812,0.7446164201148505,"{'200': 0.8865843568174729, '400': 1.1742701170343026, '600': 1.2549640362582595, '800': 1.3103416505070649, '1000': 1.332002026200113}","{'200': 0.2917978130618052, '400': 0.16752523680346187, '600': 0.13239249509409234, '800': 0.110321858646593, '1000': 0.09408429814362634}"
0.3,0.06,0.2,0.5,1e-08,0.1,1.716720004267009,0.6711157479578382,"{'200': 0.8213707615051621, '400': 1.1583175287174823, '600': 1.2487039598934573, '800': 1.293692745627104, '1000': 1.3128261394771932}","{'200': 0.2671552836258668, '400': 0.1751215957665641, '600': 0.13185090502011126, '800': 0.11249377010250099, '1000': 0.08775961942202554}"
0.3,0.06,0.2,0.5,1e-08,0.3,1.5954920838111495,0.555928123337038,"{'200': 0.8091131265354176, '400': 1.1294120606935347, '600': 1.2279802579584869, '800': 1.2849757079602144, '1000': 1.3061660544848706}","{'200': 0.2974778903620531, '400': 0.15503089610832815, '600': 0.13207617807452374, '800': 0.11338187823272079, '1000': 0.10172863031728846}"
0.3,0.06,0.2,0.5,1e-08,0.5,1.6791356641864679,0.6917803254057004,"{'200': 0.8094442191903289, '400': 1.1450189710827625, '600': 1.2586397362228432, '800': 1.3049207529321387, '1000': 1.324353817023648}","{'200': 0.2961067207413216, '400': 0.1480961951141491, '600': 0.09866906563143889, '800': 0.0924687485258466, '1000': 0.08847451732018917}"
0.3,0.06,0.2,0.5,1e-08,0.7,1.8655834688997355,0.742828805349241,"{'200': 0.7433098515810437, '400': 1.138733070511176, '600': 1.2360697219967987, '800': 1.2862902382259682, '1000': 1.3120059402996465}","{'200': 0.3116049192903961, '400': 0.18843282172287568, '600': 0.1371027100572168, '800': 0.11243576247635644, '1000': 0.0957213069716004}"
0.3,0.06,0.2,0.5,1e-08,0.9,1.8342631854992846,0.6739836277883869,"{'200': 0.7758311374723615, '400': 1.1226294365501455, '600': 1.2420641541906077, '800': 1.3026452885397088, '1000': 1.3219610611488075}","{'200': 0.29610914495676544, '400': 0.16315290338084018, '600': 0.11554643649591072, '800': 0.10386879804253756, '1000': 0.08718343943278388}"
0.3,0.06,0.2,0.7,1e-08,0.1,1.8276306548968362,0.6267447889709659,"{'200': 0.7506608463269198, '400': 1.1192834183919316, '600': 1.243051787862874, '800': 1.2943900709072944, '1000': 1.3190139826359777}","{'200': 0.30936055551233266, '400': 0.18860696984700914, '600': 0.14488947154604684, '800': 0.1291509946903471, '1000': 0.11519530665830471}"
0.3,0.06,0.2,0.7,1e-08,0.3,1.5096376599016819,0.6225591280904046,"{'200': 57.3044976318711, '400': 95.72517446010816, '600': 106.91870515604592, '800': 122.52728691790395, '1000': 125.7605536657507}","{'200': 189.2666853784857, '400': 271.7706824099507, '600': 293.54012262695557, '800': 315.89943714714417, '1000': 320.92334867098754}"
0.3,0.06,0.2,0.7,1e-08,0.5,1.5398525215350567,0.7323083401237906,"{'200': 49.49003393948025, '400': 63.566090727390346, '600': 83.20184951871053, '800': 91.0399927790542, '1000': 93.03865295636477}","{'200': 163.67638977589522, '400': 187.38088850289944, '600': 219.59888390623985, '800': 238.1884843484448, '1000': 242.9164537628738}"
0.3,0.06,0.2,0.7,1e-08,0.7,1.682820403410051,0.755906627089528,"{'200': 47.215402635900794, '400': 62.79556950011267, '600': 67.88859608929857, '800': 69.7364580366385, '1000': 70.22496700184516}","{'200': 149.44282529569304, '400': 175.0017634649676, '600': 189.3599399927434, '800': 195.1255051608388, '1000': 196.7109519947532}"
0.3,0.06,0.2,0.7,1e-08,0.9,1.7226155870247402,0.888323302494936,"{'200': 90.29563132506698, '400': 99.53736497992291, '600': 102.9230029446679, '800': 104.90784461020398, '1000': 104.13390689938393}","{'200': 210.12072138356024, '400': 231.21525825697884, '600': 237.91061864760383, '800': 242.32373379615186, '1000': 240.1709798020213}"
0.3,0.06,0.2,0.9,1e-08,0.1,1.508900712056965,0.7069429320845444,"{'200': 33.5180997315141, '400': 51.58057423242333, '600': 73.27094526561073, '800': 83.27890606563223, '1000': 87.24445667599234}","{'200': 152.43704327442313, '400': 196.7872354944232, '600': 237.745018655848, '800': 265.77486666263115, '1000': 278.84622433749786}"
0.3,0.06,0.2,0.9,1e-08,0.3,0.8010623072067994,0.6413811246012027,"{'200': 421.4831701546272, '400': 475.6809969412247, '600': 506.97337673574464, '800': 522.1190470191482, '1000': 521.6462972882279}","{'200': 468.7899050110022, '400': 511.4976139483199, '600': 533.6694824309557, '800': 548.5009802518052, '1000': 547.6373342317992}"
0.3,0.06,0.2,0.9,1e-08,0.5,0.9580321981314064,0.8989729200791401,"{'200': 405.97039010819606, '400': 426.49668776521634, '600': 440.9066613858394, '800': 448.1359381428362, '1000': 444.76346672437535}","{'200': 395.8797510248943, '400': 419.789538251538, '600': 436.2456169420044, '800': 445.2846371081652, '1000': 443.1609640251722}"
0.3,0.06,0.2,0.9,1e-08,0.7,1.366669778026687,1.0361080476389553,"{'200': 207.41545408620013, '400': 219.9410336327707, '600': 226.81116437769734, '800': 231.36434416520942, '1000': 230.33504660277129}","{'200': 327.1541514550743, '400': 346.5548648937808, '600': 357.2427176492086, '800': 364.06098930873816, '1000': 362.6207122255887}"
0.3,0.06,0.2,0.9,1e-08,0.9,1.5918073445875678,0.8972525379399212,"{'200': 121.60481302253149, '400': 133.23415197790382, '600': 137.57282725172448, '800': 139.67648794577602, '1000': 138.59312103989993}","{'200': 228.54107826529068, '400': 248.27599614248157, '600': 256.2599332803025, '800': 260.45952731630985, '1000': 258.3261889869777}"
0.3,0.06,0.4,0.1,1e-08,0.1,1.1791165515463469,0.5248509748442365,"{'200': 0.9807282904869832, '400': 1.2075965755581146, '600': 1.2637911206528332, '800': 1.3089337830843835, '1000': 1.331544183329639}","{'200': 0.2525263562935419, '400': 0.13146658585929324, '600': 0.11102059889724457, '800': 0.09484577298751412, '1000': 0.08012232611119145}"
0.3,0.06,0.4,0.1,1e-08,0.3,1.2509689664062023,0.6233790373900737,"{'200': 0.965499975950234, '400': 1.203948621122701, '600': 1.2769537560456485, '800': 1.319825576004967, '1000': 1.3339112112397573}","{'200': 0.3020004240892709, '400': 0.19600756241022022, '600': 0.14106297268311122, '800': 0.11737728591137002, '1000': 0.0918919598468192}"
0.3,0.06,0.4,0.1,1e-08,0.5,1.2406516965801715,0.6496484715164688,"{'200': 1.02087699989618, '400': 1.28444301359305, '600': 1.345267362764889, '800': 1.3576687485905152, '1000': 1.366948375351233}","{'200': 0.30951942422574913, '400': 0.12777814304568166, '600': 0.12231360599538418, '800': 0.11217748025310063, '1000': 0.09410401497183293}"
0.3,0.06,0.4,0.1,1e-08,0.7,1.2789729845054276,0.6070426426884152,"{'200': 0.9520000177183677, '400': 1.1915244536083518, '600': 1.2800420393118441, '800': 1.3111238709892277, '1000': 1.3271571049546518}","{'200': 0.29692660649568975, '400': 0.14642870749416165, '600': 0.10401716100039932, '800': 0.07675784715564671, '1000': 0.06721300072542657}"
0.3,0.06,0.4,0.1,1e-08,0.9,1.4750011112000072,0.7656029822800445,"{'200': 0.9264154169495523, '400': 1.1836120530252898, '600': 1.2757132202303314, '800': 1.3228165859845558, '1000': 1.3426360973159668}","{'200': 0.28273890299339477, '400': 0.1666123627754142, '600': 0.12026876849456031, '800': 0.09383399086676258, '1000': 0.08333758418586268}"
0.3,0.06,0.4,0.3,1e-08,0.1,2.0796668177898687,0.7431237510685066,"{'200': 0.647726903847516, '400': 1.0556793793036072, '600': 1.1981005394187223, '800': 1.2618432668565267, '1000': 1.2956608434042103}","{'200': 0.26293775124899316, '400': 0.15259498200221444, '600': 0.11467987837727471, '800': 0.08879804777457204, '1000': 0.0721001260402869}"
0.3,0.06,0.4,0.3,1e-08,0.3,2.1227782667057817,0.8203874733390449,"{'200': 0.6347731776464903, '400': 1.0812142619462273, '600': 1.2081815718702502, '800': 1.2645071267765107, '1000': 1.2817859053825347}","{'200': 0.2888822469542253, '400': 0.14810678308432595, '600': 0.10036649140690453, '800': 0.09737679417956951, '1000': 0.08601944104871422}"
0.3,0.06,0.4,0.3,1e-08,0.5,2.166258189544053,0.7667528864493189,"{'200': 0.6692731051397751, '400': 1.0930583688136395, '600': 1.218411518164397, '800': 1.2668519575926276, '1000': 1.3012283411426646}","{'200': 0.32323957709910767, '400': 0.16504690285248003, '600': 0.12971528865466156, '800': 0.1069334442032859, '1000': 0.08599458091010638}"
0.3,0.06,0.4,0.3,1e-08,0.7,2.278274261940956,0.8283983814916138,"{'200': 0.6172569303862339, '400': 1.0712303388674127, '600': 1.1933565473929375, '800': 1.249353242717727, '1000': 1.289899694485012}","{'200': 0.3219391027903318, '400': 0.16379120489642923, '600': 0.11252141840773718, '800': 0.1126952050288774, '1000': 0.09232329987333229}"
