reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.005,11.0176,1.4103028894531835,"{'200': 0.0006787615229407038, '400': 0.013082963828117446, '600': 0.23811374599741633, '800': 1.0280725924841427, '1000': 1.4208664590320559}","{'200': 0.0011655269551090843, '400': 0.014915149039275693, '600': 0.2861689236799632, '800': 0.34136794288761024, '1000': 0.2936785860675358}",27.57777777777778,10.563014908188727
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.01,10.932800000000002,1.1063927693183826,"{'200': 0.00049919649614019, '400': 0.011987146124532368, '600': 0.2135673228429658, '800': 1.0467067672105812, '1000': 1.4340035092700618}","{'200': 0.0008462937004715846, '400': 0.015961498512140574, '600': 0.24656301079219775, '800': 0.3088925203902549, '1000': 0.24562661211583298}",27.733333333333334,12.000740717879783
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.005,10.924400000000002,1.193742618825348,"{'200': 0.0005550254533060042, '400': 0.016626159290772376, '600': 0.2807178922751353, '800': 1.1471521761325891, '1000': 1.532162435263572}","{'200': 0.0007692937804188867, '400': 0.019491861037594642, '600': 0.3192993457257946, '800': 0.3495987300541544, '1000': 0.240733694133901}",29.822222222222223,13.106891976511847
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.01,11.160400000000001,1.1763641613038025,"{'200': 0.0005218113916441979, '400': 0.011577245676698739, '600': 0.22673728662548978, '800': 0.991266944064779, '1000': 1.3998346308731684}","{'200': 0.00082994726009317, '400': 0.015873153577761073, '600': 0.28213246876612746, '800': 0.38863697068268993, '1000': 0.26052894280440453}",25.08888888888889,9.20343467823525
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.005,11.154800000000003,1.0852115738417092,"{'200': 0.00047895048481324924, '400': 0.01696680187508509, '600': 0.24948289959852493, '800': 1.0823687311784789, '1000': 1.4447401849338217}","{'200': 0.000652347126984159, '400': 0.02878699604073992, '600': 0.29701896385652443, '800': 0.34862350240321144, '1000': 0.2678368917371687}",32.24444444444445,11.103864303436701
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.01,10.8968,1.3437336640867488,"{'200': 0.0005614204251625862, '400': 0.0134053231734802, '600': 0.2632494825658387, '800': 1.1048767113180575, '1000': 1.5292671755676128}","{'200': 0.0009000904035372123, '400': 0.013437135626662433, '600': 0.2921960838790422, '800': 0.2994376803515351, '1000': 0.2088348664658579}",29.2,11.3266647047281
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.005,11.1196,1.0309121398062977,"{'200': 0.00046622389219667216, '400': 0.011981396684719838, '600': 0.17303257213430115, '800': 1.0153882155251301, '1000': 1.4269119309774054}","{'200': 0.0006694706536807773, '400': 0.013369832959016255, '600': 0.2045698228606414, '800': 0.3083172585732922, '1000': 0.213856852178271}",30.155555555555555,12.456066002029438
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.01,11.118000000000002,1.3147093975476103,"{'200': 0.0006360222600071624, '400': 0.01524928517548318, '600': 0.20662489528495617, '800': 1.024459778062956, '1000': 1.453305163996948}","{'200': 0.0009562753358206642, '400': 0.02106853059803664, '600': 0.26583569782304817, '800': 0.37070394306243115, '1000': 0.23433651745063627}",26.88888888888889,11.764772694073178
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.005,11.030800000000001,1.106698585885064,"{'200': 0.0005326020622851445, '400': 0.014682867408554017, '600': 0.23588151077088035, '800': 1.0864637247294693, '1000': 1.4820327901989563}","{'200': 0.0010195988950694982, '400': 0.01832912234350365, '600': 0.3001936247272967, '800': 0.30067657874578974, '1000': 0.2668553194958884}",30.08888888888889,11.244400526923458
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.01,11.3488,1.4210788014744287,"{'200': 0.0005213502760362526, '400': 0.011996533137706598, '600': 0.22857921011242405, '800': 1.0085946987929837, '1000': 1.3985622062650263}","{'200': 0.0010435633810777795, '400': 0.015503140335674483, '600': 0.3166707129387368, '800': 0.4170376061051602, '1000': 0.3128430477148538}",29.08888888888889,10.303876772516734
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,7,0.005,11.228400000000002,1.6436785087114816,"{'200': 0.0006177383631334077, '400': 0.013945022580712415, '600': 0.23723058381115494, '800': 1.0402623216029778, '1000': 1.4316147389421985}","{'200': 0.001111412260015279, '400': 0.017768190110004953, '600': 0.2896536273362699, '800': 0.4152267649946847, '1000': 0.3588354434150833}",28.22222222222222,11.602468873072546
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.1,0.06,7,0.01,10.884400000000001,1.1135251411620664,"{'200': 0.0003475161608473395, '400': 0.013120885773921924, '600': 0.22179859786499126, '800': 1.1522178832450252, '1000': 1.5068822380929494}","{'200': 0.0003715282127505549, '400': 0.015244413084386618, '600': 0.31436701501610753, '800': 0.32422937132471913, '1000': 0.25377170739249366}",27.91111111111111,13.041510175371599
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,3,0.005,11.040000000000001,1.1271315806062754,"{'200': 0.0004256109594747092, '400': 0.013060578003485288, '600': 0.2387343647533749, '800': 1.0230389715811605, '1000': 1.4348586058967672}","{'200': 0.0004981691959187238, '400': 0.014969117992402504, '600': 0.3176048259845322, '800': 0.35956448149407916, '1000': 0.2617189740199978}",26.488888888888887,13.198690544851994
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,3,0.01,11.162400000000002,1.2147331558823933,"{'200': 0.0005750464781812529, '400': 0.015111494761192472, '600': 0.24559025894514264, '800': 1.075922637102699, '1000': 1.4893819907510677}","{'200': 0.0009925830591734858, '400': 0.02000743883527022, '600': 0.3098035078644568, '800': 0.3518851505531193, '1000': 0.24719448225931165}",31.11111111111111,13.403518977777974
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,5,0.005,11.258400000000002,1.2777695566885288,"{'200': 0.0005669305683682321, '400': 0.013948361946519787, '600': 0.22414550958083823, '800': 1.0497127321045094, '1000': 1.4390790959883764}","{'200': 0.0012131945745703485, '400': 0.019531685329071045, '600': 0.3036877883988419, '800': 0.38041006962206175, '1000': 0.30194866236688517}",29.288888888888888,10.322838158874768
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,5,0.01,11.392000000000003,1.383096815121776,"{'200': 0.0004922784039287526, '400': 0.011633824013161634, '600': 0.20670091562555784, '800': 1.0495413682976416, '1000': 1.4524091124777985}","{'200': 0.0008254222861422646, '400': 0.014804577773254866, '600': 0.2978269415991156, '800': 0.36243809688778783, '1000': 0.2988282072597991}",28.77777777777778,9.354473413266307
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,7,0.005,11.272800000000002,1.4179532291299313,"{'200': 0.0005216172583891172, '400': 0.012713798362459406, '600': 0.18641001971277385, '800': 1.007639232801278, '1000': 1.4080005224399357}","{'200': 0.0009135122629890959, '400': 0.018076504436429226, '600': 0.23646359762440602, '800': 0.3396647080326965, '1000': 0.2585746553738188}",29.444444444444443,11.742715104467592
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.04,7,0.01,11.0972,1.4458761219412954,"{'200': 0.000649924408293262, '400': 0.015492758531494323, '600': 0.2453890291438594, '800': 1.0500358061703847, '1000': 1.487534691757914}","{'200': 0.001213337173333231, '400': 0.02869916648335189, '600': 0.28813598861643325, '800': 0.36462055812031613, '1000': 0.23610003840082813}",30.8,11.054611908359535
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,3,0.005,11.221200000000001,1.4995314468193055,"{'200': 0.0006046366968108067, '400': 0.015065733482307822, '600': 0.2353906268430004, '800': 1.0276672302176233, '1000': 1.452327927312658}","{'200': 0.0010889904335351394, '400': 0.025378109834236637, '600': 0.28049672669431386, '800': 0.37397562861698297, '1000': 0.3148968584404195}",29.333333333333332,9.035731538975938
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,3,0.01,11.205600000000002,1.3189009970426133,"{'200': 0.0005142804534640921, '400': 0.013184044383489815, '600': 0.25772847872057525, '800': 1.0656087867193333, '1000': 1.4345388626497306}","{'200': 0.0007993896792275255, '400': 0.01655255018724201, '600': 0.3262836243752829, '800': 0.38619551750503067, '1000': 0.2936450672480279}",29.444444444444443,12.182967264095586
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,5,0.005,11.437200000000002,1.7113548317049856,"{'200': 0.0004696152315097596, '400': 0.009812035166338417, '600': 0.19729898358766876, '800': 1.0351951941760131, '1000': 1.4385737060415233}","{'200': 0.0007015073128210113, '400': 0.00962069284838704, '600': 0.2650581639212646, '800': 0.3627984588887829, '1000': 0.3199591205067589}",27.4,10.113577232831341
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,5,0.01,11.344000000000001,1.3612406106195918,"{'200': 0.0003898304175283594, '400': 0.00966169694351726, '600': 0.17650264460247345, '800': 0.929811515235974, '1000': 1.3583399946745065}","{'200': 0.000678361191962405, '400': 0.011279325470963901, '600': 0.22745167021154636, '800': 0.3625506941657659, '1000': 0.3023443907926519}",29.955555555555556,11.92188567403208
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,7,0.005,11.190000000000003,1.2881596174387702,"{'200': 0.0004801532652707375, '400': 0.012113515345899275, '600': 0.20059850202057133, '800': 1.0592022054071604, '1000': 1.4423751455534883}","{'200': 0.0008666010780936972, '400': 0.016009265850601202, '600': 0.2772884532113928, '800': 0.33622856897706216, '1000': 0.26113733218891066}",28.866666666666667,11.814492042496886
300,3,0.95,1.0,0.7,1e-08,6,0.3,0.05,0.06,7,0.01,11.2368,1.2589561390294737,"{'200': 0.000446678669193395, '400': 0.010929764024393752, '600': 0.23656723146909914, '800': 1.0781900155247803, '1000': 1.491560379383265}","{'200': 0.0005441891311611548, '400': 0.01240748338233977, '600': 0.31470256379141237, '800': 0.3762653656557826, '1000': 0.24696335929460875}",25.0,10.37518406797896
