cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 20, 25, 35, 45, 75, 90]",0.95,0.1,0.5,1e-08,114.64472713372626,57.29976041366325
"[10, 20, 25, 35, 45, 80, 85]",0.95,0.1,0.5,1e-08,118.14811851614797,61.73989199949145
"[10, 20, 25, 35, 50, 55, 105]",0.95,0.1,0.5,1e-08,119.07663724209047,62.00401610700992
"[10, 20, 25, 35, 50, 60, 100]",0.95,0.1,0.5,1e-08,114.6122800935186,59.26001168968199
"[10, 20, 25, 35, 50, 65, 95]",0.95,0.1,0.5,1e-08,118.69038411961847,60.21611544727705
"[10, 20, 25, 35, 50, 70, 90]",0.95,0.1,0.5,1e-08,111.59870567423174,54.942526846685276
"[10, 20, 25, 35, 50, 75, 85]",0.95,0.1,0.5,1e-08,107.67705860913316,59.26624771017303
"[10, 20, 25, 35, 55, 60, 95]",0.95,0.1,0.5,1e-08,112.26275879848167,58.42167077652776
"[10, 20, 25, 35, 55, 65, 90]",0.95,0.1,0.5,1e-08,107.30902916677779,54.81122039814445
"[10, 20, 25, 35, 55, 70, 85]",0.95,0.1,0.5,1e-08,113.33706696535722,61.739454105423164
"[10, 20, 25, 35, 55, 75, 80]",0.95,0.1,0.5,1e-08,113.4250740059205,58.99901683591689
"[10, 20, 25, 35, 60, 65, 85]",0.95,0.1,0.5,1e-08,127.18484145398303,65.43769972748224
"[10, 20, 25, 35, 60, 70, 80]",0.95,0.1,0.5,1e-08,108.60024357504159,55.7365259713111
"[10, 20, 25, 35, 65, 70, 75]",0.95,0.1,0.5,1e-08,110.77730662897478,54.59267865623251
"[10, 20, 25, 40, 45, 50, 110]",0.95,0.1,0.5,1e-08,102.84333857819738,51.92976016542364
"[10, 20, 25, 40, 45, 55, 105]",0.95,0.1,0.5,1e-08,114.3593709719,62.3966359894171
"[10, 20, 25, 40, 45, 60, 100]",0.95,0.1,0.5,1e-08,107.94508005084853,50.29980022176981
"[10, 20, 25, 40, 45, 65, 95]",0.95,0.1,0.5,1e-08,120.24250828955208,59.26178660454745
"[10, 20, 25, 40, 45, 70, 90]",0.95,0.1,0.5,1e-08,112.57389480047296,57.9062972129956
"[10, 20, 25, 40, 45, 75, 85]",0.95,0.1,0.5,1e-08,103.93987074521517,52.19139153886534
"[10, 20, 25, 40, 50, 55, 100]",0.95,0.1,0.5,1e-08,111.94540007645058,56.90188976339299
"[10, 20, 25, 40, 50, 60, 95]",0.95,0.1,0.5,1e-08,120.25406476962604,64.17598088796011
"[10, 20, 25, 40, 50, 65, 90]",0.95,0.1,0.5,1e-08,119.90337004738157,64.33541644219093
"[10, 20, 25, 40, 50, 70, 85]",0.95,0.1,0.5,1e-08,119.47622476464787,62.481369438446606
"[10, 20, 25, 40, 50, 75, 80]",0.95,0.1,0.5,1e-08,109.86078886310908,55.04963069256901
"[10, 20, 25, 40, 55, 60, 90]",0.95,0.1,0.5,1e-08,113.31350952520648,57.33585270518478
"[10, 20, 25, 40, 55, 65, 85]",0.95,0.1,0.5,1e-08,127.19595345405415,67.49324140926494
"[10, 20, 25, 40, 55, 70, 80]",0.95,0.1,0.5,1e-08,117.46228587175862,63.06408979070907
"[10, 20, 25, 40, 60, 65, 80]",0.95,0.1,0.5,1e-08,115.99772426238546,58.39573025686449
"[10, 20, 25, 40, 60, 70, 75]",0.95,0.1,0.5,1e-08,124.18949071481276,64.5240599644174
"[10, 20, 25, 45, 50, 55, 95]",0.95,0.1,0.5,1e-08,108.35800197349118,55.57315064970665
"[10, 20, 25, 45, 50, 60, 90]",0.95,0.1,0.5,1e-08,115.54435465948389,60.86424163480768
"[10, 20, 25, 45, 50, 65, 85]",0.95,0.1,0.5,1e-08,128.71340818376584,67.16526746465394
"[10, 20, 25, 45, 50, 70, 80]",0.95,0.1,0.5,1e-08,125.17045808109096,62.614319278764704
"[10, 20, 25, 45, 55, 60, 85]",0.95,0.1,0.5,1e-08,120.1771697291339,67.52914581515915
"[10, 20, 25, 45, 55, 65, 80]",0.95,0.1,0.5,1e-08,106.80854468357471,54.68724363544601
"[10, 20, 25, 45, 55, 70, 75]",0.95,0.1,0.5,1e-08,116.1804055435546,61.349551349645445
"[10, 20, 25, 45, 60, 65, 75]",0.95,0.1,0.5,1e-08,116.5764372260892,60.93090571334319
"[10, 20, 25, 50, 55, 60, 80]",0.95,0.1,0.5,1e-08,107.84507205020847,55.869874235809945
"[10, 20, 25, 50, 55, 65, 75]",0.95,0.1,0.5,1e-08,109.54476358108649,55.20600995216055
"[10, 20, 25, 50, 60, 65, 70]",0.95,0.1,0.5,1e-08,107.042341165071,56.37619153157753
"[10, 20, 30, 35, 40, 45, 120]",0.95,0.1,0.5,1e-08,110.95198727009272,57.21417756483308
"[10, 20, 30, 35, 40, 50, 115]",0.95,0.1,0.5,1e-08,121.0714634948574,63.965731364687876
"[10, 20, 30, 35, 40, 55, 110]",0.95,0.1,0.5,1e-08,112.14274919771363,57.84458835116764
"[10, 20, 30, 35, 40, 60, 105]",0.95,0.1,0.5,1e-08,114.85763305508885,64.89301032698128
"[10, 20, 30, 35, 40, 65, 100]",0.95,0.1,0.5,1e-08,115.22255113742436,59.42176903736789
"[10, 20, 30, 35, 40, 70, 95]",0.95,0.1,0.5,1e-08,124.82465263887781,67.8185467837127
"[10, 20, 30, 35, 40, 75, 90]",0.95,0.1,0.5,1e-08,130.9406974780205,70.333334830114
"[10, 20, 30, 35, 40, 80, 85]",0.95,0.1,0.5,1e-08,113.29573032509268,57.88841517741926
"[10, 20, 30, 35, 45, 50, 110]",0.95,0.1,0.5,1e-08,117.15381674978443,60.832502700760415
"[10, 20, 30, 35, 45, 55, 105]",0.95,0.1,0.5,1e-08,105.99825763838884,48.339685340328415
"[10, 20, 30, 35, 45, 60, 100]",0.95,0.1,0.5,1e-08,122.48268750388922,65.14367054211854
"[10, 20, 30, 35, 45, 65, 95]",0.95,0.1,0.5,1e-08,111.69249095483195,55.60988438258843
"[10, 20, 30, 35, 45, 70, 90]",0.95,0.1,0.5,1e-08,108.40289445377853,53.75163058565857
"[10, 20, 30, 35, 45, 75, 85]",0.95,0.1,0.5,1e-08,105.53377603541617,51.88810813238377
"[10, 20, 30, 35, 50, 55, 100]",0.95,0.1,0.5,1e-08,122.25333582242136,64.24453367757447
"[10, 20, 30, 35, 50, 60, 95]",0.95,0.1,0.5,1e-08,113.7446551279658,60.15630302075359
"[10, 20, 30, 35, 50, 65, 90]",0.95,0.1,0.5,1e-08,112.0889671173694,57.220910849874564
"[10, 20, 30, 35, 50, 70, 85]",0.95,0.1,0.5,1e-08,113.03393160341716,56.91044117042004
"[10, 20, 30, 35, 50, 75, 80]",0.95,0.1,0.5,1e-08,125.59182512378771,63.613350700886585
"[10, 20, 30, 35, 55, 60, 90]",0.95,0.1,0.5,1e-08,122.23466766230186,59.17858994893679
"[10, 20, 30, 35, 55, 65, 85]",0.95,0.1,0.5,1e-08,118.0298868353913,62.40806073024295
"[10, 20, 30, 35, 55, 70, 80]",0.95,0.1,0.5,1e-08,121.46927309740337,63.85819524091392
"[10, 20, 30, 35, 60, 65, 80]",0.95,0.1,0.5,1e-08,112.14897191775344,56.281791746001176
"[10, 20, 30, 35, 60, 70, 75]",0.95,0.1,0.5,1e-08,120.58964717177375,61.035289670908185
"[10, 20, 30, 40, 45, 50, 105]",0.95,0.1,0.5,1e-08,117.94099083482233,62.10016481993657
"[10, 20, 30, 40, 45, 55, 100]",0.95,0.1,0.5,1e-08,122.84227182619055,62.972423819637825
"[10, 20, 30, 40, 45, 60, 95]",0.95,0.1,0.5,1e-08,118.57081899885324,62.33971064085112
