cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 20, 45, 55, 60, 110]",0.95,0.1,0.5,1e-08,0.24268608155319196,0.06701779808053408
"[10, 20, 45, 55, 65, 105]",0.95,0.1,0.5,1e-08,0.24313056155603666,0.07483385502324326
"[10, 20, 45, 55, 70, 100]",0.95,0.1,0.5,1e-08,0.23913024153043475,0.0719261490427057
"[10, 20, 45, 55, 75, 95]",0.95,0.1,0.5,1e-08,0.22935168146785165,0.06472337040036051
"[10, 20, 45, 55, 80, 90]",0.95,0.1,0.5,1e-08,0.24668640157879385,0.06799236623720244
"[10, 20, 45, 60, 65, 100]",0.95,0.1,0.5,1e-08,0.25957632166128974,0.09348250332298776
"[10, 20, 45, 60, 70, 95]",0.95,0.1,0.5,1e-08,0.25513152163284303,0.10483887932881016
"[10, 20, 45, 60, 75, 90]",0.95,0.1,0.5,1e-08,0.2582428816527555,0.08598591737538998
"[10, 20, 45, 60, 80, 85]",0.95,0.1,0.5,1e-08,0.2662435217039601,0.10472575195322961
"[10, 20, 45, 65, 70, 90]",0.95,0.1,0.5,1e-08,0.2329075214906093,0.057993995716279854
"[10, 20, 45, 65, 75, 85]",0.95,0.1,0.5,1e-08,0.2342409614991431,0.05588087729369117
"[10, 20, 45, 70, 75, 80]",0.95,0.1,0.5,1e-08,0.24268608155319196,0.05426298090347399
"[10, 20, 50, 55, 60, 105]",0.95,0.1,0.5,1e-08,0.2440195215617264,0.06767782777528586
"[10, 20, 50, 55, 65, 100]",0.95,0.1,0.5,1e-08,0.24713088158163904,0.0792421960799226
"[10, 20, 50, 55, 70, 95]",0.95,0.1,0.5,1e-08,0.24979776159870665,0.07782335876910774
"[10, 20, 50, 55, 75, 90]",0.95,0.1,0.5,1e-08,0.2435750415588809,0.06187059459443063
"[10, 20, 50, 55, 80, 85]",0.95,0.1,0.5,1e-08,0.25202016161293006,0.08342263284858545
"[10, 20, 50, 60, 65, 95]",0.95,0.1,0.5,1e-08,0.26668800170680435,0.14218497759891505
"[10, 20, 50, 60, 70, 90]",0.95,0.1,0.5,1e-08,0.2382412815247455,0.05397092829350087
"[10, 20, 50, 60, 75, 85]",0.95,0.1,0.5,1e-08,0.2506867216043961,0.08397496596439008
"[10, 20, 50, 65, 70, 85]",0.95,0.1,0.5,1e-08,0.2986905619116205,0.3221961929869371
"[10, 20, 50, 65, 75, 80]",0.95,0.1,0.5,1e-08,0.2577984016499108,0.10932762510999813
"[10, 20, 55, 60, 65, 90]",0.95,0.1,0.5,1e-08,0.26624352170395943,0.11115022124192779
"[10, 20, 55, 60, 70, 85]",0.95,0.1,0.5,1e-08,0.26313216168404663,0.08824467368040695
"[10, 20, 55, 60, 75, 80]",0.95,0.1,0.5,1e-08,0.23957472153327963,0.05015735768833175
"[10, 20, 55, 65, 70, 80]",0.95,0.1,0.5,1e-08,0.2497977615987068,0.09462936461781178
"[10, 20, 60, 65, 70, 75]",0.95,0.1,0.5,1e-08,0.25690944164422197,0.08475011071260864
"[10, 25, 30, 35, 40, 160]",0.95,0.1,0.5,1e-08,0.2515756816100855,0.0905845447668899
"[10, 25, 30, 35, 45, 155]",0.95,0.1,0.5,1e-08,0.2573539216470658,0.08901149035004659
"[10, 25, 30, 35, 50, 150]",0.95,0.1,0.5,1e-08,0.27735552177507605,0.10462194440052763
"[10, 25, 30, 35, 55, 145]",0.95,0.1,0.5,1e-08,0.26579904170111457,0.11766217681548495
"[10, 25, 30, 35, 60, 140]",0.95,0.1,0.5,1e-08,0.24135264154465766,0.06959483879083603
"[10, 25, 30, 35, 65, 135]",0.95,0.1,0.5,1e-08,0.2546870416299983,0.08159083948464362
"[10, 25, 30, 35, 70, 130]",0.95,0.1,0.5,1e-08,0.23957472153327963,0.05742915568832102
"[10, 25, 30, 35, 75, 125]",0.95,0.1,0.5,1e-08,0.24979776159870665,0.07632383033351091
"[10, 25, 30, 35, 80, 120]",0.95,0.1,0.5,1e-08,0.24179712154750252,0.06783819163571045
"[10, 25, 30, 35, 85, 115]",0.95,0.1,0.5,1e-08,0.24713088158163823,0.07032623228425905
"[10, 25, 30, 35, 90, 110]",0.95,0.1,0.5,1e-08,0.25513152163284314,0.09890454127387989
"[10, 25, 30, 35, 95, 105]",0.95,0.1,0.5,1e-08,0.26402112168973607,0.20461244802854378
"[10, 25, 30, 40, 45, 150]",0.95,0.1,0.5,1e-08,0.26313216168404696,0.10857146268596411
"[10, 25, 30, 40, 50, 145]",0.95,0.1,0.5,1e-08,0.25468704162999845,0.08071443555709257
"[10, 25, 30, 40, 55, 140]",0.95,0.1,0.5,1e-08,0.24846432159017315,0.06218591355852472
"[10, 25, 30, 40, 60, 135]",0.95,0.1,0.5,1e-08,0.24268608155319163,0.08062627121012882
