r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.1,0.1,0.2,0.5,1e-08,0.5,7.120000000000002,1.4160079095824287,"{'200': 0.00853405498412929, '400': 0.20724730018668097, '600': 0.7028667917609333, '800': 0.9404078327406208, '1000': 1.0663353098337751}","{'200': 0.010779563526769058, '400': 0.28098279303196777, '600': 0.30150527570734637, '800': 0.1631493144772313, '1000': 0.12370542636662045}","{'200': 0.07260597026506972, '400': 0.048092300070944415, '600': 0.03933880654544052, '800': 0.03306828317537639, '1000': 0.029272730362132057}","{'200': 0.05398861134002818, '400': 0.030310640034404025, '600': 0.02584021701365323, '800': 0.020533308634765535, '1000': 0.0179707321407024}",31.91111111111111,11.538962445600891
0.1,0.1,0.2,0.5,1e-08,0.7,7.7656,1.516139518645959,"{'200': 0.008697834473870743, '400': 0.16760931968142798, '600': 0.6461211600823628, '800': 0.8988678718068364, '1000': 1.0219615057981062}","{'200': 0.012322152429317093, '400': 0.2257955601207613, '600': 0.3083541786051341, '800': 0.1666095641288505, '1000': 0.1363429723539151}","{'200': 0.06354560135577417, '400': 0.0417856460252183, '600': 0.03407432682663032, '800': 0.028362099798921136, '1000': 0.025066171610419626}","{'200': 0.05316557232624964, '400': 0.029631185561519547, '600': 0.025099871077438232, '800': 0.019596285386375364, '1000': 0.017088965749320794}",27.955555555555556,10.720604368443569
0.1,0.1,0.2,0.5,1e-08,0.9,7.751200000000001,1.7443117152619256,"{'200': 0.010181973819109826, '400': 0.1749821134443136, '600': 0.6574740803688383, '800': 0.9231119010005413, '1000': 1.0386889902385985}","{'200': 0.024216132090532354, '400': 0.22762387426948197, '600': 0.32026638644454714, '800': 0.17167072145815104, '1000': 0.14706488611154822}","{'200': 0.07101849410021266, '400': 0.04733612357278201, '600': 0.03866584332850555, '800': 0.03256228388550439, '1000': 0.028836604465620135}","{'200': 0.04164923496239479, '400': 0.02330715582459083, '600': 0.019897351260648684, '800': 0.016040996132960693, '1000': 0.01406597005381067}",31.266666666666666,10.505871374299865
0.1,0.1,0.2,0.7,1e-08,0.1,7.411200000000002,1.410229257957727,"{'200': 0.010606815078924683, '400': 0.15758125242267432, '600': 0.6397653194554355, '800': 0.89051075424561, '1000': 1.0235394395149748}","{'200': 0.023472338937957537, '400': 0.14267707746101996, '600': 0.23172935683109927, '800': 0.1506671252027515, '1000': 0.13486779328126047}","{'200': 0.03425227831215126, '400': 0.022918409867255185, '600': 0.018658375382019938, '800': 0.015736010312591184, '1000': 0.013952057162766346}","{'200': 0.026096507204831913, '400': 0.015184438132368102, '600': 0.012803389535966854, '800': 0.01031753932417743, '1000': 0.0090693807733882}",29.733333333333334,10.104784345381482
0.1,0.1,0.2,0.7,1e-08,0.3,7.2620000000000005,1.4054431329655428,"{'200': 0.010042312518533368, '400': 0.16313091699198642, '600': 0.6605088648016192, '800': 0.928981180583772, '1000': 1.0485744544626612}","{'200': 0.019980696391451582, '400': 0.13977951426570917, '600': 0.2247175171693901, '800': 0.12628182604582935, '1000': 0.09978981451370275}","{'200': 0.030558810442476356, '400': 0.02054265121818659, '600': 0.016718076004774613, '800': 0.014100024154720052, '1000': 0.012492668329493965}","{'200': 0.020723616635468654, '400': 0.012107484753829431, '600': 0.010136967010196448, '800': 0.008146424983441286, '1000': 0.007152528244577016}",28.57777777777778,11.408552131116158
0.1,0.1,0.2,0.7,1e-08,0.5,7.396000000000001,1.4798059332223266,"{'200': 0.01072907910338292, '400': 0.173783913460366, '600': 0.6594578731272983, '800': 0.9243037264038051, '1000': 1.0469991419754636}","{'200': 0.01705219363568531, '400': 0.15345385877551523, '600': 0.23089126243686062, '800': 0.11945747973519354, '1000': 0.09485719611178005}","{'200': 0.03463127097726114, '400': 0.02351994805171822, '600': 0.01908490870546158, '800': 0.016202898901171638, '1000': 0.014381857363734016}","{'200': 0.021583557595187534, '400': 0.012371965774208295, '600': 0.010436644357868652, '800': 0.008385448238877453, '1000': 0.00737326526628808}",28.333333333333332,10.475367933076782
0.1,0.1,0.2,0.7,1e-08,0.7,7.402000000000001,1.4007854939283177,"{'200': 0.010527342203388449, '400': 0.16992413057547953, '600': 0.6567822504474855, '800': 0.910039953663157, '1000': 1.0417978156820602}","{'200': 0.019303980805325652, '400': 0.1698677754489463, '600': 0.22463866407495836, '800': 0.13739942823645684, '1000': 0.11914741663292702}","{'200': 0.037542278235608316, '400': 0.0254349154611879, '600': 0.020682592752971827, '800': 0.017594226484601554, '1000': 0.015613243397347364}","{'200': 0.019629208127978616, '400': 0.011874426907599241, '600': 0.009909995128361248, '800': 0.008407577424257393, '1000': 0.007439123113828654}",29.244444444444444,11.409850628208272
0.1,0.1,0.2,0.7,1e-08,0.9,7.283600000000002,1.3615593413435934,"{'200': 0.01210217835069002, '400': 0.19604869359198318, '600': 0.7134322393288132, '800': 0.9552065617551071, '1000': 1.0695042902672007}","{'200': 0.022030730646101917, '400': 0.16351130624482868, '600': 0.21799636234436875, '800': 0.1395379652799943, '1000': 0.13066754516068432}","{'200': 0.027177102890680458, '400': 0.018473933930923433, '600': 0.014958839750791406, '800': 0.012790015230611391, '1000': 0.011349016454504486}","{'200': 0.01801780785689809, '400': 0.011731685727904822, '600': 0.00952233642736457, '800': 0.008432477547865374, '1000': 0.007457580676580463}",29.288888888888888,9.634710910088982
0.1,0.1,0.2,0.9,1e-08,0.1,7.4332,1.4189458622512696,"{'200': 0.009752199813094617, '400': 0.14625950466660004, '600': 0.5820631131696348, '800': 0.8676648746180643, '1000': 0.991854215296967}","{'200': 0.020298343998164842, '400': 0.1291853178439752, '600': 0.19242689016486378, '800': 0.11309084221949631, '1000': 0.10013515088225325}","{'200': 0.02373019999812874, '400': 0.016174982994853208, '600': 0.013122796448367833, '800': 0.01114828187820407, '1000': 0.009902148223783108}","{'200': 0.011358169331696614, '400': 0.007092147212033682, '600': 0.005846447633331892, '800': 0.00490643997789955, '1000': 0.004370400539228489}",31.0,9.75932602408816
0.1,0.1,0.2,0.9,1e-08,0.3,7.852800000000002,1.809333402112502,"{'200': 0.00615041415976343, '400': 0.12113278572416346, '600': 0.5312907586938708, '800': 0.8622521297439341, '1000': 1.0029001137948397}","{'200': 0.009604603375935779, '400': 0.13720666338931972, '600': 0.2427320431240018, '800': 0.1332028024245269, '1000': 0.10712319417350347}","{'200': 0.02413000241453132, '400': 0.016391263786032735, '600': 0.01333768407035088, '800': 0.011347535806230411, '1000': 0.010069851081794643}","{'200': 0.01302960286398539, '400': 0.00831495040986936, '600': 0.00689179226081926, '800': 0.005940908059407737, '1000': 0.005287891747000404}",27.488888888888887,10.788105017867744
0.1,0.1,0.2,0.9,1e-08,0.5,7.6908,1.6285127448073602,"{'200': 0.00740751819495255, '400': 0.13776025576456313, '600': 0.5843284893053576, '800': 0.8593578686173443, '1000': 1.0001092352921654}","{'200': 0.010462253771910221, '400': 0.1344915248380754, '600': 0.2286088068778231, '800': 0.1512934213794542, '1000': 0.12868200202719823}","{'200': 0.025247823991512902, '400': 0.017218119025340907, '600': 0.013902615152073299, '800': 0.011811719496031688, '1000': 0.010485072418155252}","{'200': 0.015102222901224819, '400': 0.009419321490653183, '600': 0.007663397573690302, '800': 0.0064707950522925415, '1000': 0.005730991406338515}",30.288888888888888,11.971488763302439
0.1,0.1,0.2,0.9,1e-08,0.7,7.384400000000001,1.3320657040852004,"{'200': 0.008404685586163311, '400': 0.14336322205074561, '600': 0.625583507201107, '800': 0.875834929727288, '1000': 1.013473108005203}","{'200': 0.014143384459294564, '400': 0.12453944242948783, '600': 0.1859517280120583, '800': 0.1321212401897752, '1000': 0.10604467058483742}","{'200': 0.02341001480747601, '400': 0.015880989029747154, '600': 0.012921544871330688, '800': 0.010970424452477747, '1000': 0.009748065314409747}","{'200': 0.015152183252809365, '400': 0.00966382256406231, '600': 0.008034518054643698, '800': 0.006754929001622801, '1000': 0.0060199454840432}",29.822222222222223,9.226264174479503
0.1,0.1,0.2,0.9,1e-08,0.9,7.658400000000001,1.690831937242729,"{'200': 0.008587836822582412, '400': 0.15948266164596384, '600': 0.615875943319635, '800': 0.9088088420342321, '1000': 1.025160576326595}","{'200': 0.016132126089556106, '400': 0.16070753823478806, '600': 0.2623711953851153, '800': 0.16101074339479335, '1000': 0.12760500519180681}","{'200': 0.028198101606271612, '400': 0.01914226689385097, '600': 0.01560131620238718, '800': 0.013270679539450929, '1000': 0.011775548353909463}","{'200': 0.015620038115931038, '400': 0.00918427335274207, '600': 0.007778849713102473, '800': 0.006453326842419427, '1000': 0.005680484772287645}",28.933333333333334,9.27218061371398
0.1,0.1,0.4,0.1,1e-08,0.1,5.7696000000000005,1.485659126448594,"{'200': 0.05341684944400076, '400': 0.4551147071555208, '600': 0.8825610888829958, '800': 1.0314020256742573, '1000': 1.13394758465025}","{'200': 0.09395826339965678, '400': 0.2425865502632179, '600': 0.2128291680187527, '800': 0.12773460692117747, '1000': 0.10045521138801573}","{'200': 0.1882687238556972, '400': 0.12514604714541389, '600': 0.10210005208670023, '800': 0.0860365900526271, '1000': 0.07618904147119432}","{'200': 0.12413056937517612, '400': 0.07040921204418715, '600': 0.059689280448617876, '800': 0.04803341739437112, '1000': 0.04209894803811833}",31.31111111111111,10.825529953098467
0.1,0.1,0.4,0.1,1e-08,0.3,5.652000000000001,1.4574295180213692,"{'200': 0.04631863647755302, '400': 0.5211862998632724, '600': 0.9222054141447149, '800': 1.0553417965364524, '1000': 1.1299818035207287}","{'200': 0.06640777579965214, '400': 0.2555950762478133, '600': 0.2003753171994891, '800': 0.14763145675840988, '1000': 0.12645309683102102}","{'200': 0.18122064320039247, '400': 0.12362332272588185, '600': 0.10009496937586554, '800': 0.0851140834323382, '1000': 0.07555255898718874}","{'200': 0.08876426475084598, '400': 0.05564020005028779, '600': 0.04572796961267028, '800': 0.03845784902341656, '1000': 0.03411198893639412}",29.466666666666665,7.597075460699042
0.1,0.1,0.4,0.1,1e-08,0.5,5.6828,1.3554191086154863,"{'200': 0.04549362142902663, '400': 0.5107087571313407, '600': 0.8900606995719389, '800': 1.04892687883586, '1000': 1.1419487843142961}","{'200': 0.04933534413425039, '400': 0.24208959590925896, '600': 0.2061535087213505, '800': 0.13641932975582605, '1000': 0.11003192901062217}","{'200': 0.20284892572146826, '400': 0.1381211233608036, '600': 0.1116504838082452, '800': 0.09497530261518423, '1000': 0.08424443688409299}","{'200': 0.09902428932195802, '400': 0.060501072332300065, '600': 0.04941816061811936, '800': 0.0419682865199366, '1000': 0.037104247822801306}",28.91111111111111,8.503129416664384
0.1,0.1,0.4,0.1,1e-08,0.7,5.8564,1.5380431203318068,"{'200': 0.048105647526119275, '400': 0.4314411573556037, '600': 0.8495584643201206, '800': 1.0128204287825437, '1000': 1.1088246880866046}","{'200': 0.08962403436860537, '400': 0.2605778674259073, '600': 0.2290928133804222, '800': 0.16034501267489357, '1000': 0.1275400217093605}","{'200': 0.21120721261388797, '400': 0.1392578902258093, '600': 0.11359239116214648, '800': 0.09486844181110982, '1000': 0.0839509328652215}","{'200': 0.13945211665364443, '400': 0.0693757291910921, '600': 0.06040980601344118, '800': 0.044079746705296595, '1000': 0.03793717900425691}",32.06666666666667,10.253237970947952
0.1,0.1,0.4,0.1,1e-08,0.9,5.6176,1.5316993960957221,"{'200': 0.057174840127427275, '400': 0.5231902585224792, '600': 0.9292138629283316, '800': 1.0541934428165496, '1000': 1.1444803467443339}","{'200': 0.10654599853156016, '400': 0.26810885319762273, '600': 0.2695858112146636, '800': 0.1720840603600772, '1000': 0.1332355515339188}","{'200': 0.2012316942317713, '400': 0.136498739682832, '600': 0.11113754216105315, '800': 0.09422747265495912, '1000': 0.08355753046587212}","{'200': 0.11812139976757507, '400': 0.07153156726175679, '600': 0.05993219989358777, '800': 0.0496172011058704, '1000': 0.04379556096224481}",29.88888888888889,9.895503405806144
0.1,0.1,0.4,0.3,1e-08,0.1,7.752000000000001,1.510327646572094,"{'200': 0.006044060418482395, '400': 0.10553816995687192, '600': 0.598388413955093, '800': 0.8948850695873513, '1000': 1.017595405463589}","{'200': 0.009505031076967556, '400': 0.09050072983074565, '600': 0.2414089403226279, '800': 0.12607556755310093, '1000': 0.11438752013031941}","{'200': 0.11283320702815564, '400': 0.07578710505979015, '600': 0.06175682443552878, '800': 0.05231944440380414, '1000': 0.04636603445135577}","{'200': 0.07804979033976656, '400': 0.044196832270800776, '600': 0.037588858790487366, '800': 0.030582644482043394, '1000': 0.026764499449321782}",29.133333333333333,12.758613648128946
0.1,0.1,0.4,0.3,1e-08,0.3,7.668800000000001,1.4684732752079626,"{'200': 0.006802318487031342, '400': 0.1429533867469036, '600': 0.5976447489703699, '800': 0.8927572169545005, '1000': 1.0277847660660537}","{'200': 0.009525837583194354, '400': 0.14603694666620334, '600': 0.21771359615340444, '800': 0.10776678678398396, '1000': 0.0953343094228497}","{'200': 0.09102440903289143, '400': 0.06201519004702106, '600': 0.05023245558011935, '800': 0.04261364710259831, '1000': 0.037817171016292624}","{'200': 0.04338191130948882, '400': 0.027630026986971836, '600': 0.02246573546822681, '800': 0.019026594285072716, '1000': 0.016883664636568367}",28.91111111111111,9.167144768676698
0.1,0.1,0.4,0.3,1e-08,0.5,7.724000000000002,1.9764303175169118,"{'200': 0.007467156993788061, '400': 0.1821212125632949, '600': 0.6325832085177345, '800': 0.8810309715032726, '1000': 1.0275098056595109}","{'200': 0.016981264756472124, '400': 0.29869773255025134, '600': 0.3345413238687259, '800': 0.21523458474062135, '1000': 0.15482562258087765}","{'200': 0.10594607826679003, '400': 0.07022771567121927, '600': 0.05739196978798105, '800': 0.048370953101777824, '1000': 0.042826473619800375}","{'200': 0.07475207803570805, '400': 0.04241778638943668, '600': 0.03604583244111297, '800': 0.029135974763943088, '1000': 0.025530483663498117}",29.066666666666666,9.132116707289475
0.1,0.1,0.4,0.3,1e-08,0.7,7.724800000000001,1.7694363396290924,"{'200': 0.009854327736422605, '400': 0.15017576642142477, '600': 0.6068594223853832, '800': 0.8790639035174863, '1000': 1.0087323274743112}","{'200': 0.022184214646329744, '400': 0.20966155437523218, '600': 0.3034856157690222, '800': 0.18620321837526052, '1000': 0.15435064486719915}","{'200': 0.09084629596836626, '400': 0.061636904399775254, '600': 0.050116370779505565, '800': 0.04266154322208972, '1000': 0.03787621072987839}","{'200': 0.06222298534392627, '400': 0.0381111735889078, '600': 0.03181199704014371, '800': 0.026731346405631375, '1000': 0.023602241178684053}",32.37777777777778,12.433447522065254
0.1,0.1,0.4,0.3,1e-08,0.9,7.9323999999999995,1.7149625768511685,"{'200': 0.007598361501230985, '400': 0.13397302239444908, '600': 0.5862552215228013, '800': 0.8515049758230807, '1000': 0.9979579144636186}","{'200': 0.015414264618516534, '400': 0.20875636587178048, '600': 0.30499134105242637, '800': 0.1768136426289112, '1000': 0.15842513898271504}","{'200': 0.10706663543856565, '400': 0.07076877845195075, '600': 0.05780249521724367, '800': 0.04856889431256211, '1000': 0.04296711338324438}","{'200': 0.08271384350537436, '400': 0.04613898153630154, '600': 0.03935557583853962, '800': 0.031534234791533715, '1000': 0.027538986214757158}",30.0,10.722769128251237
0.1,0.1,0.4,0.5,1e-08,0.1,7.522800000000002,1.4231079228224395,"{'200': 0.005534661453852484, '400': 0.1675282472386416, '600': 0.6413326819734247, '800': 0.8932900957806156, '1000': 1.022211274592356}","{'200': 0.0070611058484404765, '400': 0.23750955063698345, '600': 0.2817805950217945, '800': 0.16620971561543207, '1000': 0.12964082048280068}","{'200': 0.05158710835356687, '400': 0.03497208883041033, '600': 0.02846420320974211, '800': 0.024180524216656084, '1000': 0.021462755917880064}","{'200': 0.03205094074047435, '400': 0.02035824328854469, '600': 0.016835543258125824, '800': 0.014425975012601632, '1000': 0.012793494236613745}",31.444444444444443,9.978990275252315
0.1,0.1,0.4,0.5,1e-08,0.3,7.703600000000001,1.5940385942630122,"{'200': 0.00524972230312817, '400': 0.15829377287277857, '600': 0.5995992839034027, '800': 0.894354696267759, '1000': 1.0211052902453848}","{'200': 0.009143467762236306, '400': 0.17716293959027085, '600': 0.24772544340649189, '800': 0.12049386821235313, '1000': 0.10589668349707994}","{'200': 0.05967972035466188, '400': 0.04014582784471165, '600': 0.03277292557689671, '800': 0.027810313543518102, '1000': 0.024651085362188057}","{'200': 0.03327144654651368, '400': 0.019916682564567533, '600': 0.01666139935913581, '800': 0.014195285041357416, '1000': 0.012494601723849122}",30.555555555555557,10.402041584987174
0.1,0.1,0.4,0.5,1e-08,0.5,7.9152,1.6794101821770644,"{'200': 0.004925757484926011, '400': 0.14407721835119894, '600': 0.5902110937499698, '800': 0.8941476721906643, '1000': 1.0111521189293753}","{'200': 0.006965501633649597, '400': 0.15435385496963028, '600': 0.2724805110861055, '800': 0.145326278156794, '1000': 0.1346235604065879}","{'200': 0.06102423071982026, '400': 0.04078699166953549, '600': 0.03319125051167354, '800': 0.027923133117360648, '1000': 0.024740600089241255}","{'200': 0.03781838944344218, '400': 0.02060779176308963, '600': 0.01756227262486929, '800': 0.013676958989706138, '1000': 0.011958532875105897}",28.822222222222223,9.884418465193678
0.1,0.1,0.4,0.5,1e-08,0.7,7.916400000000001,1.7186605947655866,"{'200': 0.0041963905858258535, '400': 0.12045761587434378, '600': 0.5526934677670536, '800': 0.8474083998984712, '1000': 1.0004712541980334}","{'200': 0.00617614987778054, '400': 0.13970834123437334, '600': 0.2596613972338464, '800': 0.168923723785434, '1000': 0.11884627456941795}","{'200': 0.05753169270450145, '400': 0.03838464178703992, '600': 0.03122233910915403, '800': 0.026314237618364964, '1000': 0.02331895154102057}","{'200': 0.040535744738123894, '400': 0.02407867599222278, '600': 0.020107178960680486, '800': 0.016512654043547903, '1000': 0.014557254220528493}",31.644444444444446,12.673955018164975
0.1,0.1,0.4,0.5,1e-08,0.9,7.974400000000003,1.5711592662744287,"{'200': 0.005247659525546909, '400': 0.1255844398697163, '600': 0.5773956282273357, '800': 0.862990797256718, '1000': 0.9974229320165716}","{'200': 0.007347348986251976, '400': 0.13573587694537187, '600': 0.2593774096469745, '800': 0.1770689713529436, '1000': 0.13000369971245845}","{'200': 0.06096110109007518, '400': 0.04118935491505415, '600': 0.03342259239172503, '800': 0.02835003838325559, '1000': 0.025134849204975954}","{'200': 0.03253553127447476, '400': 0.018670990129319283, '600': 0.015716036089421383, '800': 0.012871715618894006, '1000': 0.01130418016801483}",31.466666666666665,11.224180247226174
0.1,0.1,0.4,0.7,1e-08,0.1,7.8435999999999995,1.624230722526821,"{'200': 0.005806731352755215, '400': 0.14854893606912567, '600': 0.599463130392831, '800': 0.859434800696662, '1000': 1.000139276721565}","{'200': 0.010834553248646996, '400': 0.23012583699667088, '600': 0.289440124967377, '800': 0.20266609163000232, '1000': 0.1437175391660952}","{'200': 0.035358065265774216, '400': 0.023351998306700386, '600': 0.019110375346301015, '800': 0.01600324234791953, '1000': 0.014154588839040586}","{'200': 0.02407006435279698, '400': 0.012761125690051302, '600': 0.011058602147781586, '800': 0.008632158452923781, '1000': 0.007489766343563568}",30.31111111111111,11.190913421605787
