r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.3,0.04,0.4,0.3,1e-08,0.3,7.876399999999999,2.1590780995600873,"{'200': 0.007755173986874583, '400': 0.20816906772351151, '600': 0.7066775089938411, '800': 0.9303199255329755, '1000': 1.035289465127247}","{'200': 0.012069482492574285, '400': 0.33909897133540556, '600': 0.37367084621162555, '800': 0.24001982970066235, '1000': 0.21609918814707613}","{'200': 0.09877316883931611, '400': 0.06683671393484016, '600': 0.05435259113893258, '800': 0.04620193540179874, '1000': 0.04095893847423389}","{'200': 0.07234849680204024, '400': 0.04379738848598276, '600': 0.03669996146972332, '800': 0.030681523530329373, '1000': 0.027004863886428296}",29.755555555555556,10.595922812427126
0.3,0.04,0.4,0.3,1e-08,0.5,7.926400000000001,1.715245241940639,"{'200': 0.004742472507040983, '400': 0.14384208304559, '600': 0.5891042915238226, '800': 0.8695429632891772, '1000': 1.0077040353166098}","{'200': 0.008653217538713934, '400': 0.23747780532688942, '600': 0.30977670031746857, '800': 0.17597494186064258, '1000': 0.1511850218365035}","{'200': 0.09393256891175214, '400': 0.06279289697721942, '600': 0.05131329136018588, '800': 0.04332642275809451, '1000': 0.03839094826611447}","{'200': 0.0679181061973644, '400': 0.038004395675759015, '600': 0.032530790929739886, '800': 0.025879943077052162, '1000': 0.02263906772331965}",30.466666666666665,11.833286384883392
0.3,0.04,0.4,0.3,1e-08,0.7,7.706800000000001,1.4486189837220826,"{'200': 0.006258962601667578, '400': 0.14586103181965282, '600': 0.6486340079794828, '800': 0.8970909880670375, '1000': 1.0268396715923038}","{'200': 0.009237815372635143, '400': 0.20962180278603734, '600': 0.25133742243781504, '800': 0.15741969252447716, '1000': 0.11625230254895134}","{'200': 0.09322372656238712, '400': 0.06280387505638077, '600': 0.05109856522462527, '800': 0.04325015301435733, '1000': 0.03832979003033436}","{'200': 0.05665133592267251, '400': 0.03296159051458482, '600': 0.027787838672503742, '800': 0.022980921138918656, '1000': 0.020210772767567116}",30.155555555555555,11.295929562960191
0.3,0.04,0.4,0.3,1e-08,0.9,8.524000000000001,2.269445747313647,"{'200': 0.006210331062932379, '400': 0.1449658162866477, '600': 0.5362842580950289, '800': 0.816052808658662, '1000': 0.9857141945505933}","{'200': 0.011461757179285844, '400': 0.28134676916210705, '600': 0.3838552008349921, '800': 0.2595066424259645, '1000': 0.19567284214115485}","{'200': 0.09416104526732073, '400': 0.06402325346102279, '600': 0.05204409487935349, '800': 0.044444937744702935, '1000': 0.039473853296846224}","{'200': 0.055937939594264255, '400': 0.03662861590785469, '600': 0.030082209655873625, '800': 0.026037923143702194, '1000': 0.023145774031149417}",30.533333333333335,12.392829467971476
0.3,0.04,0.4,0.5,1e-08,0.1,7.947200000000001,1.7247161389631631,"{'200': 0.0051047190538438285, '400': 0.12064623833651325, '600': 0.542398756480993, '800': 0.8359824279247697, '1000': 0.9784354014535533}","{'200': 0.008883019564565527, '400': 0.13670791910457772, '600': 0.23126995734349512, '800': 0.16865033799847584, '1000': 0.12254221150144197}","{'200': 0.0566798278940637, '400': 0.037450900025113046, '600': 0.030544727352486766, '800': 0.025674524454874517, '1000': 0.02272064345578906}","{'200': 0.03918014174879456, '400': 0.022086430338723585, '600': 0.018683783201465062, '800': 0.01499851266657957, '1000': 0.013143178516490278}",29.666666666666668,12.598059815348993
0.3,0.04,0.4,0.5,1e-08,0.3,7.853600000000002,1.5817749018112537,"{'200': 0.00474903688770053, '400': 0.12916668463655395, '600': 0.5946605052497475, '800': 0.8788440515557454, '1000': 1.008654042130187}","{'200': 0.006629235392600793, '400': 0.15244916197645372, '600': 0.2539991307872132, '800': 0.1558916249161612, '1000': 0.12152966897427118}","{'200': 0.05809497004757561, '400': 0.03937417597200417, '600': 0.03208634046850893, '800': 0.027228831791067356, '1000': 0.02417213354489493}","{'200': 0.0389931721957608, '400': 0.023589719466295202, '600': 0.019939209520158808, '800': 0.01644420875949422, '1000': 0.014549223522176318}",29.044444444444444,11.000920275757853
0.3,0.04,0.4,0.5,1e-08,0.5,7.7536000000000005,1.5682864024150693,"{'200': 0.0061207891517056695, '400': 0.12464657800252724, '600': 0.5905837979073836, '800': 0.8511706192730123, '1000': 0.9875869217850451}","{'200': 0.009849378700683625, '400': 0.12780435121708209, '600': 0.22630889440908505, '800': 0.16415235704725925, '1000': 0.1459737731663219}","{'200': 0.06527920498643806, '400': 0.04306209589624773, '600': 0.035301981104853566, '800': 0.0296296236628357, '1000': 0.026214051802276442}","{'200': 0.04371871236172185, '400': 0.023314570540447933, '600': 0.02021698799981481, '800': 0.015746775167979878, '1000': 0.013708219688305911}",29.844444444444445,11.339127059396407
0.3,0.04,0.4,0.5,1e-08,0.7,7.667600000000003,1.5669743584373044,"{'200': 0.005366139282497748, '400': 0.12758762009663432, '600': 0.5774563190975817, '800': 0.8674235882010507, '1000': 1.0096688088512649}","{'200': 0.00813571984893073, '400': 0.1257694054281614, '600': 0.23195504572268388, '800': 0.15602041995359575, '1000': 0.12162291967028888}","{'200': 0.06238019621772727, '400': 0.04151800838796321, '600': 0.033769009459183964, '800': 0.028438566199179154, '1000': 0.02517094488947438}","{'200': 0.0454382422953036, '400': 0.026182361904480558, '600': 0.021942819138058896, '800': 0.017732022099495575, '1000': 0.015539461266909116}",29.22222222222222,9.722571422300193
0.3,0.04,0.4,0.5,1e-08,0.9,7.696800000000002,1.6078405891132368,"{'200': 0.0052661780842238, '400': 0.12055729522932383, '600': 0.5684118240584474, '800': 0.8538583558734633, '1000': 0.9871025582296432}","{'200': 0.008354046784895054, '400': 0.12954912457332882, '600': 0.2238018226033471, '800': 0.14803007529332327, '1000': 0.1166471155750237}","{'200': 0.060774588081797955, '400': 0.040712764524337676, '600': 0.03321111943251178, '800': 0.028151753721488523, '1000': 0.024961122987414593}","{'200': 0.044871423635879856, '400': 0.025475006901258996, '600': 0.02169681608557273, '800': 0.017444702531393352, '1000': 0.015285160921177451}",28.844444444444445,11.372394559840568
0.3,0.04,0.4,0.7,1e-08,0.1,8.1128,1.7591673484918937,"{'200': 0.0034885800227034648, '400': 0.11903051179225428, '600': 0.5498853288399441, '800': 0.8496122234314931, '1000': 0.9792301584160674}","{'200': 0.00350841390232559, '400': 0.14613952484298545, '600': 0.23786252372365774, '800': 0.1565495852322749, '1000': 0.13112105985177863}","{'200': 0.030281283700534553, '400': 0.020562641917380053, '600': 0.01672148430750575, '800': 0.014195304488435676, '1000': 0.012612073431349081}","{'200': 0.017163261303501966, '400': 0.011068840587455284, '600': 0.009190711889526094, '800': 0.007777102550383506, '1000': 0.0069343901507964035}",30.91111111111111,12.622417838859773
