r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.5,0.02,0.2,0.1,1e-08,0.1,4.608800000000001,1.4405296803606655,"{'200': 0.15857011737834922, '400': 0.7718143786206584, '600': 1.060613482486949, '800': 1.13137056909918, '1000': 1.1938403832927988}","{'200': 0.19818951202422225, '400': 0.32452669636697423, '600': 0.2923199174706031, '800': 0.1956573968025096, '1000': 0.14791380389563485}","{'200': 0.22284181878249937, '400': 0.14999794598152855, '600': 0.12220115097134758, '800': 0.10295556798272941, '1000': 0.0913405546129486}","{'200': 0.14389560123611808, '400': 0.08616032155763222, '600': 0.07192652655025636, '800': 0.05864135815392692, '1000': 0.05188679831940258}",33.17777777777778,15.565330262247553
0.5,0.02,0.2,0.1,1e-08,0.3,4.425200000000001,1.6766793849749575,"{'200': 0.17598315914054444, '400': 0.7772306515846324, '600': 1.0431818036123879, '800': 1.1342801188868072, '1000': 1.2069931387243338}","{'200': 0.21988746595567507, '400': 0.35539297532333236, '600': 0.2665670580106031, '800': 0.17561672655536434, '1000': 0.13737168248729298}","{'200': 0.25542141435792853, '400': 0.17018469073878378, '600': 0.13810736761204986, '800': 0.11631734380444501, '1000': 0.10295849068491258}","{'200': 0.18339919712623623, '400': 0.10600355556569607, '600': 0.08839038416493426, '800': 0.07166572791082952, '1000': 0.0629486443354564}",32.4,10.49528994888236
0.5,0.02,0.2,0.1,1e-08,0.5,4.401600000000001,1.7664374996019527,"{'200': 0.15697767843917118, '400': 0.79227476938097, '600': 1.0577069546716187, '800': 1.1373758157962277, '1000': 1.1991902388120244}","{'200': 0.20180940385132573, '400': 0.352412871023444, '600': 0.2704525178704917, '800': 0.1587923112409892, '1000': 0.12729120432658753}","{'200': 0.24683159859373546, '400': 0.1630374571063798, '600': 0.13279858548521828, '800': 0.11125866461386494, '1000': 0.09856912024524603}","{'200': 0.1769440568855386, '400': 0.10003012289437657, '600': 0.08295086962567715, '800': 0.0656396835723736, '1000': 0.05762521354834484}",30.31111111111111,11.038965777286329
0.5,0.02,0.2,0.1,1e-08,0.7,4.466400000000001,1.6576278955181711,"{'200': 0.1701943539953332, '400': 0.778912694787791, '600': 1.0520987418225591, '800': 1.1389281238656699, '1000': 1.2125565213650573}","{'200': 0.23311204366111196, '400': 0.3647578196328947, '600': 0.28105869148109947, '800': 0.18734699561072204, '1000': 0.1380884274268876}","{'200': 0.2309176504186433, '400': 0.15615457536122404, '600': 0.12664500395347808, '800': 0.10761434583962824, '1000': 0.09541804058810666}","{'200': 0.13626778919632304, '400': 0.08430728191822578, '600': 0.06964009813399934, '800': 0.059514631159640244, '1000': 0.05258365494555904}",31.955555555555556,10.559788624895347
0.5,0.02,0.2,0.1,1e-08,0.9,4.2648,1.9167437387402626,"{'200': 0.19090205233974086, '400': 0.7378580597121515, '600': 1.0135713389175875, '800': 1.1268554820775718, '1000': 1.1968038565532817}","{'200': 0.26945287350344366, '400': 0.37574332740817135, '600': 0.2907041663087125, '800': 0.16256667540806333, '1000': 0.1295053003698603}","{'200': 0.2951404414197556, '400': 0.19798511587068449, '600': 0.1604296411371213, '800': 0.13513192903092483, '1000': 0.11980586287444273}","{'200': 0.2203957037921607, '400': 0.13253605840308555, '600': 0.10964769794535825, '800': 0.08918740622895203, '1000': 0.07896800887090008}",33.82222222222222,11.959726657762502
0.5,0.02,0.2,0.3,1e-08,0.1,6.920400000000002,1.7902359174142386,"{'200': 0.021385137396905222, '400': 0.28364955120256874, '600': 0.7674248821867364, '800': 0.9504643140157839, '1000': 1.067145709760596}","{'200': 0.039226935546548186, '400': 0.21297316164250865, '600': 0.25862236265511895, '800': 0.1852881921286208, '1000': 0.1355575765926988}","{'200': 0.14052476354122095, '400': 0.0955023130602655, '600': 0.07754452910118069, '800': 0.06601731109871711, '1000': 0.05852179325909839}","{'200': 0.09953334812877272, '400': 0.062383722491049835, '600': 0.05187854083856761, '800': 0.044097263843463956, '1000': 0.03898028398788957}",31.177777777777777,11.6204587572262
0.5,0.02,0.2,0.3,1e-08,0.3,6.916,1.679047825405816,"{'200': 0.019924001117419526, '400': 0.31870644332791953, '600': 0.7597215653752578, '800': 0.9516431813278298, '1000': 1.0586630273745241}","{'200': 0.029794886330356846, '400': 0.32137755131303614, '600': 0.34306386017282203, '800': 0.19914898687608698, '1000': 0.15912021030578666}","{'200': 0.21937987327926636, '400': 0.14323170607582864, '600': 0.1178170761190551, '800': 0.09835402033062769, '1000': 0.08703222639187902}","{'200': 0.18203730420976166, '400': 0.09915290151522929, '600': 0.08554727756791256, '800': 0.06669363163872813, '1000': 0.05816391830317822}",27.733333333333334,10.26406893542279
0.5,0.02,0.2,0.3,1e-08,0.5,6.4416,1.492500934673074,"{'200': 0.022149852866484774, '400': 0.3402724235050851, '600': 0.9000143131442642, '800': 1.048832953032519, '1000': 1.140954207559698}","{'200': 0.03551015269699126, '400': 0.30192572019261676, '600': 0.26230489734810486, '800': 0.14767147736132527, '1000': 0.11846333954279341}","{'200': 0.16188686213169856, '400': 0.10977377537464743, '600': 0.0890540142787784, '800': 0.07555034422490076, '1000': 0.06704581291142976}","{'200': 0.10378765186014244, '400': 0.06392055102268761, '600': 0.05281937272194722, '800': 0.04398709440061472, '1000': 0.0388885276812231}",31.266666666666666,11.761330234666863
0.5,0.02,0.2,0.3,1e-08,0.7,6.341200000000001,1.4514376872604622,"{'200': 0.027201564016538005, '400': 0.394363554481794, '600': 0.8458005366552395, '800': 1.0327361038187806, '1000': 1.137320456349792}","{'200': 0.04753189309703313, '400': 0.3159569985604813, '600': 0.283040195367632, '800': 0.16000804012041578, '1000': 0.11757276619483314}","{'200': 0.15376783940092323, '400': 0.10561937992860866, '600': 0.08534833973842151, '800': 0.07287117114317464, '1000': 0.064725022742436}","{'200': 0.11990875460169918, '400': 0.08048410343952751, '600': 0.06532171140997034, '800': 0.05614064664817069, '1000': 0.0498932266818228}",33.48888888888889,13.58532250829258
0.5,0.02,0.2,0.3,1e-08,0.9,6.648400000000001,1.2418588647668458,"{'200': 0.02314191094350481, '400': 0.3304335862210545, '600': 0.8210713932661344, '800': 1.0047150507925287, '1000': 1.1081232421113592}","{'200': 0.03215633132614566, '400': 0.2935648896625222, '600': 0.3028002747502945, '800': 0.17086691936563392, '1000': 0.13390042206130306}","{'200': 0.15680946193855683, '400': 0.10371334392361668, '600': 0.08446828745088727, '800': 0.0712038514121131, '1000': 0.06300911959573452}","{'200': 0.14761302464381543, '400': 0.08866506851318108, '600': 0.07397480387333324, '800': 0.060996144599657263, '1000': 0.05366938603949349}",27.22222222222222,8.951446534595869
