r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.3,0.1,0.2,0.1,1e-08,0.1,3.9940000000000015,1.8103908970164424,"{'200': 0.21409122125920785, '400': 0.8182422931991856, '600': 1.0859989756271355, '800': 1.181474182245186, '1000': 1.2480995643902422}","{'200': 0.2716592658566549, '400': 0.346149413488186, '600': 0.2691365684788187, '800': 0.17075112456773958, '1000': 0.12449963805731115}","{'200': 0.24485052380082462, '400': 0.16117368065987708, '600': 0.13219261776492627, '800': 0.11086122398818338, '1000': 0.09807846952039714}","{'200': 0.22155975937166536, '400': 0.12011497437011968, '600': 0.10373919090032568, '800': 0.08068813278064554, '1000': 0.07021077471891203}",32.46666666666667,13.392535234226564
0.3,0.1,0.2,0.1,1e-08,0.3,4.3876,1.74957018721742,"{'200': 0.1812997049819859, '400': 0.7609485991616067, '600': 1.0317544800328677, '800': 1.1258664238399325, '1000': 1.1945082699712344}","{'200': 0.23306205062499322, '400': 0.336076114525023, '600': 0.26318138224309456, '800': 0.15461513017166362, '1000': 0.11803401423285481}","{'200': 0.28260108241065385, '400': 0.1901464635792953, '600': 0.15450362692812133, '800': 0.1306927059572494, '1000': 0.11580497369184523}","{'200': 0.20456973088419622, '400': 0.12301730567071585, '600': 0.10217245826257983, '800': 0.08436740213450884, '1000': 0.07436965146403433}",32.75555555555555,13.263409240891198
0.3,0.1,0.2,0.1,1e-08,0.5,4.461200000000001,1.911347838568375,"{'200': 0.19348794305286698, '400': 0.7895280296473541, '600': 1.045426405533988, '800': 1.140111680480055, '1000': 1.2046325327946616}","{'200': 0.26155346403172836, '400': 0.3756874581287907, '600': 0.30603584261872174, '800': 0.20110296059371172, '1000': 0.14939926925438735}","{'200': 0.2718261054390402, '400': 0.18221600816909958, '600': 0.1485738607584113, '800': 0.1257631877518646, '1000': 0.11140179901406398}","{'200': 0.18999181463956497, '400': 0.10912571737514568, '600': 0.09227173952855716, '800': 0.0751561387269969, '1000': 0.06593227081762912}",28.22222222222222,12.214543042144273
0.3,0.1,0.2,0.1,1e-08,0.7,4.219600000000001,1.8099066937276076,"{'200': 0.2039079238152598, '400': 0.7731318248288291, '600': 1.0578074949505543, '800': 1.153444203261862, '1000': 1.2077600465267013}","{'200': 0.26310548092335434, '400': 0.35612358772389496, '600': 0.25958521690291986, '800': 0.1681359682109773, '1000': 0.1401386848341451}","{'200': 0.24608756015185482, '400': 0.16501842434897845, '600': 0.13445524672645714, '800': 0.11292549468701547, '1000': 0.1001793142782465}","{'200': 0.1497008361283762, '400': 0.08890519692382085, '600': 0.07435682034022258, '800': 0.06010377812155387, '1000': 0.05335767803982337}",31.533333333333335,10.943491216243563
0.3,0.1,0.2,0.1,1e-08,0.9,4.256000000000001,1.7952559706069773,"{'200': 0.22192743308072713, '400': 0.7713248217528694, '600': 1.0676095685355922, '800': 1.148171853280176, '1000': 1.2160011370146977}","{'200': 0.28731698600492633, '400': 0.37169035411457135, '600': 0.2747111802397654, '800': 0.17831153058476268, '1000': 0.13186581389821336}","{'200': 0.2308009483734316, '400': 0.15914614261035365, '600': 0.12851047831280993, '800': 0.11021854315382623, '1000': 0.09808838309952443}","{'200': 0.16081519451207382, '400': 0.11325490636474328, '600': 0.09153025707428979, '800': 0.08017035029760178, '1000': 0.07187548467475664}",33.86666666666667,13.43064489226866
0.3,0.1,0.2,0.3,1e-08,0.1,6.126,1.7065628614264405,"{'200': 0.04422960401722849, '400': 0.37802991578468037, '600': 0.8209712515477688, '800': 0.9952453203658466, '1000': 1.1033485826969505}","{'200': 0.09206771532871467, '400': 0.25760600560042274, '600': 0.25538697711676334, '800': 0.15264870386698445, '1000': 0.12224522379805325}","{'200': 0.15525452135944579, '400': 0.10358399805568883, '600': 0.08480996580224161, '800': 0.07129936516820794, '1000': 0.06314650847991594}","{'200': 0.12032933154521382, '400': 0.068374204193226, '600': 0.058234779381922785, '800': 0.046373130793926874, '1000': 0.04060451133785348}",29.2,12.451862868217303
0.3,0.1,0.2,0.3,1e-08,0.3,6.2828,1.4984197542744824,"{'200': 0.03590010694221379, '400': 0.3955765059257953, '600': 0.8177517680236455, '800': 0.9974767872837903, '1000': 1.1000349645801912}","{'200': 0.06947490023648732, '400': 0.31431422634768064, '600': 0.3139531582778458, '800': 0.1857743176088732, '1000': 0.15427357363550095}","{'200': 0.13925238930946027, '400': 0.09446526343245745, '600': 0.07690536195760224, '800': 0.06553244777140897, '1000': 0.05818121799734437}","{'200': 0.08530437531613969, '400': 0.05571068341980574, '600': 0.0460975046891123, '800': 0.040256144914929695, '1000': 0.03579992021335823}",29.644444444444446,11.516472367980967
0.3,0.1,0.2,0.3,1e-08,0.5,6.234000000000001,1.6653648248957351,"{'200': 0.04076311909131689, '400': 0.3464797439917295, '600': 0.7921988510381028, '800': 0.9902329537293086, '1000': 1.0886065486850702}","{'200': 0.06030325640621932, '400': 0.1861501507498108, '600': 0.17819751514875007, '800': 0.13800773827015622, '1000': 0.11875639965279718}","{'200': 0.14169084726866613, '400': 0.09075866413996495, '600': 0.07483467590421984, '800': 0.06159496788061726, '1000': 0.05431270509200378}","{'200': 0.13866926558743228, '400': 0.06769301033154544, '600': 0.060325393820076734, '800': 0.04313124031553873, '1000': 0.03677193620846124}",30.377777777777776,9.322109653670768
0.3,0.1,0.2,0.3,1e-08,0.7,6.006800000000001,1.5493325530692243,"{'200': 0.05124941725035599, '400': 0.4142038291993505, '600': 0.8341496506551225, '800': 1.0038334189644111, '1000': 1.1035334214148473}","{'200': 0.10993464561458716, '400': 0.2656914380349003, '600': 0.23821296301969466, '800': 0.1533657850968333, '1000': 0.12619406909758388}","{'200': 0.15018088833136983, '400': 0.10118264370630739, '600': 0.0822593366674892, '800': 0.06968097233896595, '1000': 0.061841586512439664}","{'200': 0.08936009486112653, '400': 0.05534899934523543, '600': 0.045823678380330295, '800': 0.03846711225514715, '1000': 0.03415566154689525}",30.155555555555555,10.932023408430352
0.3,0.1,0.2,0.3,1e-08,0.9,5.7564,1.2288996053380439,"{'200': 0.03958223729740735, '400': 0.3819127088400328, '600': 0.8192530444394653, '800': 0.9940541458227035, '1000': 1.1109039262307612}","{'200': 0.05849827221392606, '400': 0.16898713505039584, '600': 0.16374234242214147, '800': 0.12266738340377002, '1000': 0.0865790253936068}","{'200': 0.14346188879175134, '400': 0.09872171136775011, '600': 0.07996302234220895, '800': 0.06833058639903919, '1000': 0.06071064072256925}","{'200': 0.08739540334619612, '400': 0.05883136504105006, '600': 0.04822097964247877, '800': 0.04230168113370004, '1000': 0.037653790631119774}",27.0,9.877021593352703
