r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.1,0.06,0.2,0.1,1e-08,0.1,3.1332000000000004,1.6130089150404594,"{'200': 0.35958617336800125, '400': 0.9250119348327406, '600': 1.1211935358056535, '800': 1.2016270395929987, '1000': 1.2474015968452972}","{'200': 0.4156472909358545, '400': 0.31829741267873335, '600': 0.26698815770163636, '800': 0.18496416582687564, '1000': 0.14110042409785423}","{'200': 0.21248849223253066, '400': 0.13948607469432212, '600': 0.11439541984101217, '800': 0.0954797909611618, '1000': 0.08443404194643686}","{'200': 0.1497198485657305, '400': 0.07856184732947379, '600': 0.06813456175315334, '800': 0.052120645641190656, '1000': 0.04520497050287784}",31.4,12.394263906250252
0.1,0.06,0.2,0.1,1e-08,0.3,3.0604000000000005,1.4509160692472878,"{'200': 0.33110568806554325, '400': 0.9379288637638349, '600': 1.1179911451193878, '800': 1.1774350968766354, '1000': 1.2277363163858277}","{'200': 0.3149069822809038, '400': 0.2552526569489781, '600': 0.23374284246723825, '800': 0.160486676010032, '1000': 0.1201783948844726}","{'200': 0.231745113526355, '400': 0.15346264835962403, '600': 0.12539788426114112, '800': 0.10516404432343716, '1000': 0.09313350979627243}","{'200': 0.16922873039706182, '400': 0.09977536909785785, '600': 0.08400922430064299, '800': 0.06819562667074786, '1000': 0.06014033701401541}",32.577777777777776,12.779304256646784
0.1,0.06,0.2,0.1,1e-08,0.5,3.185600000000001,1.6257298176511372,"{'200': 0.3106153264127238, '400': 0.9110023099564686, '600': 1.1038824957764581, '800': 1.1681010737072748, '1000': 1.2178496293429806}","{'200': 0.3157147572238045, '400': 0.2674352386214946, '600': 0.2183875938055122, '800': 0.1559497877389966, '1000': 0.1359794054106117}","{'200': 0.24717574384739435, '400': 0.1657224268309162, '600': 0.1350780923639763, '800': 0.11395121559645653, '1000': 0.100962424199502}","{'200': 0.14079239593166493, '400': 0.08031219124211655, '600': 0.06819137031405678, '800': 0.05546754958194825, '1000': 0.04877824005858298}",31.488888888888887,11.014378929829704
0.1,0.06,0.2,0.1,1e-08,0.7,3.277200000000001,1.5621695682607573,"{'200': 0.3244061435275757, '400': 0.9013454598268721, '600': 1.0993647909134288, '800': 1.1725441411847535, '1000': 1.2183649975746311}","{'200': 0.32119729498497185, '400': 0.27980038976949023, '600': 0.24187417835494276, '800': 0.1603640085118571, '1000': 0.13634630972937453}","{'200': 0.27776309820427153, '400': 0.18835294463271118, '600': 0.15310146119482626, '800': 0.12968736431841338, '1000': 0.11510965826809623}","{'200': 0.15128505884025964, '400': 0.08649318166703875, '600': 0.07327300146382398, '800': 0.05858254763662306, '1000': 0.05169683411913317}",30.377777777777776,10.30488317662799
0.1,0.06,0.2,0.1,1e-08,0.9,3.2304000000000004,1.6457928909799069,"{'200': 0.34000898245716726, '400': 0.9305485424041121, '600': 1.115856128213802, '800': 1.202784383224165, '1000': 1.2555942994629021}","{'200': 0.3372153800638824, '400': 0.2740303610912249, '600': 0.24396807627491945, '800': 0.1511088344392684, '1000': 0.10943428174386123}","{'200': 0.2286246639794242, '400': 0.15531133541934453, '600': 0.12586097256796439, '800': 0.1070533907384795, '1000': 0.09499309445839467}","{'200': 0.14627057070517727, '400': 0.09401746091119212, '600': 0.07704491957787497, '800': 0.0664278447498269, '1000': 0.05888572528910991}",31.511111111111113,10.777800687260875
0.1,0.06,0.2,0.3,1e-08,0.1,6.2532000000000005,1.1708298595440756,"{'200': 0.02219139464135311, '400': 0.3060244864989193, '600': 0.8112724770722654, '800': 0.9723787693267342, '1000': 1.0895587027279483}","{'200': 0.0389443749779442, '400': 0.1983813341416269, '600': 0.21197087775096307, '800': 0.15821732982991718, '1000': 0.12329352796122463}","{'200': 0.11901328872158938, '400': 0.078868831799764, '600': 0.06459264525198338, '800': 0.0541926504611264, '1000': 0.04794709798096341}","{'200': 0.07537046207053065, '400': 0.04064892857281677, '600': 0.03515724671710523, '800': 0.02759604103607604, '1000': 0.02402969868631236}",31.555555555555557,12.61314227402083
0.1,0.06,0.2,0.3,1e-08,0.3,6.83,1.6463044675879368,"{'200': 0.0380223150971009, '400': 0.27711462089490246, '600': 0.7586683452798739, '800': 0.9652954017675668, '1000': 1.0721760123542277}","{'200': 0.11405951203819541, '400': 0.19964866890190497, '600': 0.23645133303155894, '800': 0.14954149944778547, '1000': 0.12462582419252709}","{'200': 0.09658872690700576, '400': 0.0642362805835613, '600': 0.05240196787752905, '800': 0.04403064172448078, '1000': 0.03899485517285092}","{'200': 0.06355370703831403, '400': 0.035640808414805145, '600': 0.03052148756517714, '800': 0.02427594668415876, '1000': 0.021319620744245798}",30.666666666666668,12.80277747643499
0.1,0.06,0.2,0.3,1e-08,0.5,6.724800000000001,1.5940788437213511,"{'200': 0.02109816281617202, '400': 0.2682769853174862, '600': 0.7623926848000383, '800': 0.979472910704396, '1000': 1.0850677384424539}","{'200': 0.034987785291149896, '400': 0.2091121347734368, '600': 0.2049452372435652, '800': 0.12554613271452636, '1000': 0.10581555130704827}","{'200': 0.10405985743216813, '400': 0.06882725049464133, '600': 0.056307095558332826, '800': 0.04740036874403076, '1000': 0.04196552577025495}","{'200': 0.06695186389770555, '400': 0.03725705249500504, '600': 0.031767482920935064, '800': 0.025849804255990736, '1000': 0.02262787711614483}",32.28888888888889,10.870188022951627
0.1,0.06,0.2,0.3,1e-08,0.7,6.684800000000001,1.7544036479670237,"{'200': 0.02482882791696, '400': 0.2855496601979805, '600': 0.7458073271610917, '800': 0.9570307047234761, '1000': 1.075935315016502}","{'200': 0.03688849514017918, '400': 0.21892230523315348, '600': 0.21171563820004968, '800': 0.15592261977493171, '1000': 0.123887081954962}","{'200': 0.10418207932219534, '400': 0.06976341728473484, '600': 0.056845179159488966, '800': 0.04816269175875034, '1000': 0.04265419156964327}","{'200': 0.06815963503616493, '400': 0.040894359956383464, '600': 0.03412516248966897, '800': 0.029067692457017912, '1000': 0.025567630203603163}",30.466666666666665,9.544282756359083
0.1,0.06,0.2,0.3,1e-08,0.9,6.4452,1.6657988353939985,"{'200': 0.028423124651334043, '400': 0.26685628270581774, '600': 0.771676887991988, '800': 0.9473287048877161, '1000': 1.0522248848202382}","{'200': 0.04239732290546106, '400': 0.18746446298487435, '600': 0.23311868284582307, '800': 0.15922177016957376, '1000': 0.129029006484573}","{'200': 0.09881378922355018, '400': 0.06667568738107507, '600': 0.05434613319352038, '800': 0.046055142705346774, '1000': 0.04086703083520778}","{'200': 0.056307496804256715, '400': 0.03215707669282093, '600': 0.0273730341306514, '800': 0.022335345257321546, '1000': 0.019651281422880508}",30.955555555555556,12.650789269282866
