r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.5,0.06,0.2,0.1,1e-08,0.1,4.483600000000001,1.8275051408956424,"{'200': 0.14392330424279048, '400': 0.7160628839113294, '600': 1.0289426682570824, '800': 1.112961175754156, '1000': 1.1785420546817391}","{'200': 0.18923791285868777, '400': 0.3660922796888113, '600': 0.2728806563131538, '800': 0.15870711109596547, '1000': 0.12274214380447004}","{'200': 0.26063032662397295, '400': 0.17820167861226197, '600': 0.1443072913327113, '800': 0.12322120399003285, '1000': 0.10941286570931237}","{'200': 0.14269909835100808, '400': 0.09682207900646295, '600': 0.07846147250848792, '800': 0.06932547223050543, '1000': 0.06188910228170921}",31.977777777777778,12.268276866942262
0.5,0.06,0.2,0.1,1e-08,0.3,4.752400000000001,1.5926468032806267,"{'200': 0.18746165407397702, '400': 0.8090609561400498, '600': 1.0764394722005803, '800': 1.162079368125523, '1000': 1.2243088651409073}","{'200': 0.2746611826790814, '400': 0.38068384107745307, '600': 0.2890960222338302, '800': 0.1820865424740057, '1000': 0.14481562215379878}","{'200': 0.2969202214429939, '400': 0.1934234696664297, '600': 0.15854403083875215, '800': 0.13168878589050442, '1000': 0.1163394561708056}","{'200': 0.2473744222641048, '400': 0.12867754010926827, '600': 0.11160902850798803, '800': 0.08378223263179972, '1000': 0.07241830978540968}",32.422222222222224,12.419498807008436
0.5,0.06,0.2,0.1,1e-08,0.5,4.391600000000001,1.4229869430181015,"{'200': 0.2041217850737759, '400': 0.7849917299771807, '600': 1.0913643660158223, '800': 1.1694453986500042, '1000': 1.2287526011945078}","{'200': 0.3035202515279989, '400': 0.39443680989552576, '600': 0.2836742459713039, '800': 0.19413367690445757, '1000': 0.1415329111726646}","{'200': 0.2132960332540236, '400': 0.14656337724214677, '600': 0.1186304176583327, '800': 0.10143062427998567, '1000': 0.09005511073227813}","{'200': 0.14066965226917838, '400': 0.09757517410619237, '600': 0.07872396055785083, '800': 0.06977324064060592, '1000': 0.06203968684003622}",33.06666666666667,12.166255700821752
0.5,0.06,0.2,0.1,1e-08,0.7,4.641600000000001,1.5576425263840221,"{'200': 0.1735044005476945, '400': 0.7339444806328754, '600': 1.0468146471385498, '800': 1.1442635965411714, '1000': 1.2045449588059256}","{'200': 0.2691811582263561, '400': 0.39359311189980367, '600': 0.30554761559626337, '800': 0.18646614183047375, '1000': 0.14792283982169468}","{'200': 0.23054664331706298, '400': 0.15848826993435933, '600': 0.12822790650458418, '800': 0.10958792892594076, '1000': 0.09739414274155818}","{'200': 0.11654840194212875, '400': 0.0801045509245714, '600': 0.06456236410515477, '800': 0.0568255611979475, '1000': 0.050877872281383095}",32.355555555555554,10.381940635450807
0.5,0.06,0.2,0.1,1e-08,0.9,4.2540000000000004,1.5397875178088698,"{'200': 0.20115533899249002, '400': 0.7799473962280886, '600': 1.0579036556920183, '800': 1.1485528029446572, '1000': 1.2159457460368512}","{'200': 0.2669114405010152, '400': 0.37016821221310353, '600': 0.26071832303373277, '800': 0.1600666101628761, '1000': 0.12364318157915088}","{'200': 0.2767046232907927, '400': 0.18466631859111735, '600': 0.15109706305669918, '800': 0.12719390983058868, '1000': 0.11285257371764694}","{'200': 0.20356199553692822, '400': 0.122344642612109, '600': 0.10344637916302558, '800': 0.08392571473041315, '1000': 0.07458226660178259}",31.733333333333334,12.549280634540152
0.5,0.06,0.2,0.3,1e-08,0.1,6.5695999999999986,1.4973263638899834,"{'200': 0.018042078325422012, '400': 0.31846381239235033, '600': 0.8249400031937496, '800': 0.984459325568823, '1000': 1.0873479484111246}","{'200': 0.027031765293639074, '400': 0.2947939478665491, '600': 0.29009793756293245, '800': 0.18041729266879136, '1000': 0.1530296143239655}","{'200': 0.17652459164085782, '400': 0.11760915815652255, '600': 0.09556877915187961, '800': 0.08013129703231033, '1000': 0.07088667043253068}","{'200': 0.14573603739535135, '400': 0.08527440945073635, '600': 0.0711714342028446, '800': 0.05692473716156469, '1000': 0.049873500263989165}",33.333333333333336,10.351596763570127
0.5,0.06,0.2,0.3,1e-08,0.3,6.5956,1.4343262669281351,"{'200': 0.022224691128463953, '400': 0.32480594195853724, '600': 0.8045300179062537, '800': 0.9886516363021939, '1000': 1.088458495459432}","{'200': 0.03410174264908099, '400': 0.27907832101214497, '600': 0.25584235250753645, '800': 0.17447746943326597, '1000': 0.14055458472856003}","{'200': 0.17378157311741027, '400': 0.11530131264197113, '600': 0.09484160556268656, '800': 0.07962021575889625, '1000': 0.07053574846486554}","{'200': 0.1429335519182466, '400': 0.08110706653715834, '600': 0.06962746988055696, '800': 0.05540379564763392, '1000': 0.04863696058754821}",30.555555555555557,11.517244183408065
0.5,0.06,0.2,0.3,1e-08,0.5,6.0508,1.4489569213748212,"{'200': 0.03456477207057287, '400': 0.41485244053301673, '600': 0.8691698502301597, '800': 1.0218874077018998, '1000': 1.1186643256031261}","{'200': 0.05785745293933256, '400': 0.31325917300187334, '600': 0.27657820569477665, '800': 0.16829045166740206, '1000': 0.1288987373690835}","{'200': 0.15972538113818893, '400': 0.11057571374128222, '600': 0.08923395284486983, '800': 0.07671942100060056, '1000': 0.0682201798302106}","{'200': 0.10099329991368422, '400': 0.06919651327852042, '600': 0.05523725717976765, '800': 0.04871057841241648, '1000': 0.04339852401913008}",31.244444444444444,10.983129599639128
0.5,0.06,0.2,0.3,1e-08,0.7,6.2124000000000015,1.2242976108773556,"{'200': 0.03214784335364488, '400': 0.39482844037144643, '600': 0.8468727022511028, '800': 1.0191357543993473, '1000': 1.110455536037932}","{'200': 0.07131346973786656, '400': 0.32104485627779733, '600': 0.2868729079507711, '800': 0.1608041243589265, '1000': 0.11368348548686895}","{'200': 0.16262207723109523, '400': 0.11137841580245918, '600': 0.09014106569449917, '800': 0.07639956533867076, '1000': 0.06784009462034943}","{'200': 0.09970176229428492, '400': 0.06742773869472177, '600': 0.0545372078449863, '800': 0.046242601463868827, '1000': 0.041223191769898866}",30.511111111111113,10.232024285919884
0.5,0.06,0.2,0.3,1e-08,0.9,6.841600000000001,1.7813223851958968,"{'200': 0.03549248626446994, '400': 0.36860744969936826, '600': 0.835420030742389, '800': 0.9898463143722882, '1000': 1.0934824124007085}","{'200': 0.11589823983635, '400': 0.38400415957240297, '600': 0.3418503606233935, '800': 0.23491442070841878, '1000': 0.17228833754128925}","{'200': 0.17076395493132207, '400': 0.11427441260488565, '600': 0.09322149262784991, '800': 0.07867382545552516, '1000': 0.06971030349051834}","{'200': 0.13579065541407467, '400': 0.07585570342967624, '600': 0.0649309238179796, '800': 0.05142515420961655, '1000': 0.04491426688835584}",32.111111111111114,11.38463335128584
