r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.5,0.1,0.2,0.1,1e-08,0.1,4.667200000000001,1.7263142703459298,"{'200': 0.1964783533780105, '400': 0.8166418584972409, '600': 1.0568986230132198, '800': 1.14623305983536, '1000': 1.2079841574683414}","{'200': 0.29243437486380347, '400': 0.3976747670170864, '600': 0.30018991182711563, '800': 0.1912902861795635, '1000': 0.15599640622760907}","{'200': 0.285439533623324, '400': 0.1922913957071636, '600': 0.1567278657643673, '800': 0.13189760859925728, '1000': 0.11687787939371728}","{'200': 0.22154314716145487, '400': 0.13573351395337568, '600': 0.11321526104135204, '800': 0.09286987897334628, '1000': 0.0820609779043684}",34.6,12.343959386409749
0.5,0.1,0.2,0.1,1e-08,0.3,4.505200000000001,1.6234568549856812,"{'200': 0.1749045104290475, '400': 0.8021537226067715, '600': 1.0441085705576776, '800': 1.1266717615315058, '1000': 1.1906872356652085}","{'200': 0.23579292051894976, '400': 0.3540802250075508, '600': 0.26852249555365487, '800': 0.16685719078492017, '1000': 0.13393990903783756}","{'200': 0.349892816612225, '400': 0.23006042215776804, '600': 0.18839450010123301, '800': 0.15765361738770337, '1000': 0.13948939200885294}","{'200': 0.26886004298614974, '400': 0.1463699509479515, '600': 0.12561384338196943, '800': 0.09758996048806083, '1000': 0.0850195454458676}",32.15555555555556,11.828319229817446
0.5,0.1,0.2,0.1,1e-08,0.5,4.630400000000001,1.4568818208763539,"{'200': 0.18658419317681232, '400': 0.8277293334516159, '600': 1.0804958862545897, '800': 1.1666782694584679, '1000': 1.2154100332074183}","{'200': 0.245728735154867, '400': 0.36073810625020086, '600': 0.28079423904359707, '800': 0.17736937946676773, '1000': 0.13385167133148626}","{'200': 0.2854169298770865, '400': 0.19641302200605534, '600': 0.1588845515709943, '800': 0.13568578199511624, '1000': 0.12053170628863262}","{'200': 0.21051357602831336, '400': 0.13169166832568116, '600': 0.10918776308528359, '800': 0.09184545146060336, '1000': 0.08116177669315296}",33.644444444444446,14.345197501534257
0.5,0.1,0.2,0.1,1e-08,0.7,4.7708,1.5765367613855379,"{'200': 0.1848756602444599, '400': 0.7934640558331709, '600': 1.0755006425448579, '800': 1.157607290338055, '1000': 1.2163042790058691}","{'200': 0.29106908817198845, '400': 0.425309842963471, '600': 0.29833423189361863, '800': 0.185281839183976, '1000': 0.14280275456337221}","{'200': 0.29833726184415, '400': 0.20232945818961912, '600': 0.1646858611178358, '800': 0.1393532071714474, '1000': 0.1236759694462487}","{'200': 0.23826107924610246, '400': 0.14182694814808489, '600': 0.1193164801212714, '800': 0.09714110847084913, '1000': 0.08565192371277672}",33.53333333333333,11.422395156494591
0.5,0.1,0.2,0.1,1e-08,0.9,4.674400000000001,1.5492963047783985,"{'200': 0.18793458742616123, '400': 0.8254131132787997, '600': 1.0769639796465738, '800': 1.159764579857904, '1000': 1.213449086567002}","{'200': 0.2766163895012134, '400': 0.37695653819817787, '600': 0.2986848686122603, '800': 0.20030541803574922, '1000': 0.15216944187363846}","{'200': 0.31599745723957245, '400': 0.21530329771035142, '600': 0.17411339052950242, '800': 0.14782662658477186, '1000': 0.13102528607944447}","{'200': 0.19877802531632957, '400': 0.13105715573784088, '600': 0.10615180454154899, '800': 0.09117278448278292, '1000': 0.08079192061207194}",32.733333333333334,12.591708029934267
0.5,0.1,0.2,0.3,1e-08,0.1,6.184399999999998,1.7654503787985665,"{'200': 0.03495523624813767, '400': 0.3445571055739277, '600': 0.8313299402305186, '800': 0.9994003260744836, '1000': 1.1008812020054728}","{'200': 0.05676166577032892, '400': 0.26252430735428206, '600': 0.26631193477457016, '800': 0.17238550844758851, '1000': 0.1381628791037034}","{'200': 0.15751391781171453, '400': 0.10558454309855497, '600': 0.08597660890662816, '800': 0.07248413869098339, '1000': 0.06422754648405571}","{'200': 0.1251094322680386, '400': 0.06913680827490416, '600': 0.059237396613556516, '800': 0.04616096841519292, '1000': 0.040299645220070644}",30.288888888888888,10.645024340501836
0.5,0.1,0.2,0.3,1e-08,0.3,6.724800000000001,1.6265839541812777,"{'200': 0.021256424596462296, '400': 0.3122721279354547, '600': 0.8062275507800795, '800': 1.0026696626939224, '1000': 1.104563951573572}","{'200': 0.05511054815924099, '400': 0.3239131784915462, '600': 0.31831638101763876, '800': 0.17299788943151687, '1000': 0.1366445197673427}","{'200': 0.18235060136601153, '400': 0.12072242619979928, '600': 0.09835497488079069, '800': 0.08260561199786104, '1000': 0.07305055682062667}","{'200': 0.14186856211580556, '400': 0.07974275674771064, '600': 0.06767151349648225, '800': 0.054297197485563296, '1000': 0.04740447343311584}",33.333333333333336,11.658092087091742
0.5,0.1,0.2,0.3,1e-08,0.5,6.319600000000001,1.7490913755433133,"{'200': 0.04795635150216776, '400': 0.4032297714871502, '600': 0.8568185273506443, '800': 1.0138027278883337, '1000': 1.1113802156172277}","{'200': 0.12856292183236867, '400': 0.3274364017369386, '600': 0.30744904771828074, '800': 0.19142718763549102, '1000': 0.15882001582924613}","{'200': 0.16989652074156358, '400': 0.11460940057873358, '600': 0.09302619734248396, '800': 0.07891921420707124, '1000': 0.06993939351333686}","{'200': 0.1182009755553723, '400': 0.07503816497439661, '600': 0.06167270788614667, '800': 0.05219072285528905, '1000': 0.046185655635378124}",34.266666666666666,12.749553369083605
0.5,0.1,0.2,0.3,1e-08,0.7,6.17,1.719537147025327,"{'200': 0.0438794057488148, '400': 0.4293544012358704, '600': 0.8960564975203145, '800': 1.0461552041742317, '1000': 1.1492311365409003}","{'200': 0.08713268124128433, '400': 0.325249915800287, '600': 0.2814229706474214, '800': 0.16333576448223971, '1000': 0.12083361780967444}","{'200': 0.17091955776015216, '400': 0.11169565202286531, '600': 0.09176283473735378, '800': 0.07656941918273827, '1000': 0.06776304968027964}","{'200': 0.1261620614957423, '400': 0.06478212956531149, '600': 0.05678959437411489, '800': 0.04254566180716295, '1000': 0.03692389901608576}",31.511111111111113,8.458059200082413
0.5,0.1,0.2,0.3,1e-08,0.9,6.263199999999999,1.668647164621689,"{'200': 0.04033996474782981, '400': 0.40747880969144984, '600': 0.8705234997357496, '800': 1.0315202853171097, '1000': 1.13670330310081}","{'200': 0.07573502818565479, '400': 0.36432061543524885, '600': 0.3311733476921502, '800': 0.1992003529645373, '1000': 0.14480687722573857}","{'200': 0.16083039103178198, '400': 0.1105574170472776, '600': 0.08945398432149232, '800': 0.07628896102730023, '1000': 0.06775792327634808}","{'200': 0.09313836814155088, '400': 0.06274315848338353, '600': 0.05114057747048088, '800': 0.04417111667610041, '1000': 0.03932835410517984}",32.71111111111111,14.36449669957492
0.5,0.1,0.2,0.5,1e-08,0.1,7.839199999999999,1.5856292631003002,"{'200': 0.006922819213360419, '400': 0.1779519162446086, '600': 0.6660406994167174, '800': 0.9146348075161177, '1000': 1.0521386668621413}","{'200': 0.007614076892846926, '400': 0.28623949120777664, '600': 0.3438347897103121, '800': 0.18974100300657415, '1000': 0.13333969725667336}","{'200': 0.07643713203045097, '400': 0.051061483826929696, '600': 0.04188422588388917, '800': 0.03524202353124913, '1000': 0.03126121405695264}","{'200': 0.05690701499995642, '400': 0.03279167052440953, '600': 0.02795239079491261, '800': 0.02229569197507727, '1000': 0.01964519582287354}",29.6,9.643420324529858
0.5,0.1,0.2,0.5,1e-08,0.3,7.495600000000001,1.5318388426985399,"{'200': 0.009794394233690733, '400': 0.17808831920444473, '600': 0.6662886614420631, '800': 0.9299229631984963, '1000': 1.0481323383244094}","{'200': 0.0173978279203484, '400': 0.22955397540278763, '600': 0.3003350853283291, '800': 0.17106162424227017, '1000': 0.14629251600671997}","{'200': 0.08102114150276157, '400': 0.05368670292513496, '600': 0.043911101414429235, '800': 0.03687116196258306, '1000': 0.032643584286994834}","{'200': 0.059534835066673716, '400': 0.034329797770723855, '600': 0.02907334614832328, '800': 0.02353982155454506, '1000': 0.02068559040717952}",30.91111111111111,11.268091078049105
0.5,0.1,0.2,0.5,1e-08,0.5,7.6655999999999995,1.684004940610329,"{'200': 0.007590882396749002, '400': 0.1519503124725998, '600': 0.6099822141961831, '800': 0.8851640651352335, '1000': 1.0256257311169192}","{'200': 0.013028809719276214, '400': 0.21771029065191047, '600': 0.2830965969149547, '800': 0.16337534188284594, '1000': 0.11476625025788251}","{'200': 0.08421834358477784, '400': 0.05541797419994518, '600': 0.04522415952644648, '800': 0.038087889933057686, '1000': 0.03369433228262697}","{'200': 0.06481130084880529, '400': 0.03908850400472815, '600': 0.032457072758772396, '800': 0.0269373357340197, '1000': 0.023756550127926882}",29.666666666666668,12.74711296289826
