cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 15, 20, 25, 30, 200]",0.95,0.1,0.5,1.00E-08,5.302222222,2.042239391
"[10, 15, 20, 25, 35, 195]",0.95,0.1,0.5,1.00E-08,6.248444444,1.878635386
"[10, 15, 20, 25, 40, 190]",0.95,0.1,0.5,1.00E-08,5.020888889,1.810752848
"[10, 15, 20, 25, 45, 185]",0.95,0.1,0.5,1.00E-08,5.566222222,1.865260529
"[10, 15, 20, 25, 50, 180]",0.95,0.1,0.5,1.00E-08,5.768444444,2.031238216
"[10, 15, 20, 25, 55, 175]",0.95,0.1,0.5,1.00E-08,5.473777778,2.204394892
"[10, 15, 20, 25, 60, 170]",0.95,0.1,0.5,1.00E-08,5.308,1.763533826
"[10, 15, 20, 25, 65, 165]",0.95,0.1,0.5,1.00E-08,5.578666667,1.857952995
"[10, 15, 20, 25, 70, 160]",0.95,0.1,0.5,1.00E-08,5.621777778,1.726555066
"[10, 15, 20, 25, 75, 155]",0.95,0.1,0.5,1.00E-08,5.320444444,1.839804284
"[10, 15, 20, 25, 80, 150]",0.95,0.1,0.5,1.00E-08,5.928444444,1.831834485
"[10, 15, 20, 25, 85, 145]",0.95,0.1,0.5,1.00E-08,5.223111111,1.737870756
"[10, 15, 20, 25, 90, 140]",0.95,0.1,0.5,1.00E-08,5.787111111,2.029323502
"[10, 15, 20, 25, 95, 135]",0.95,0.1,0.5,1.00E-08,5.436,1.918974726
"[10, 15, 20, 25, 100, 130]",0.95,0.1,0.5,1.00E-08,5.966222222,1.877785089
"[10, 15, 20, 25, 105, 125]",0.95,0.1,0.5,1.00E-08,5.437777778,1.892686379
"[10, 15, 20, 25, 110, 120]",0.95,0.1,0.5,1.00E-08,5.556444444,1.741806413
"[10, 15, 20, 30, 35, 190]",0.95,0.1,0.5,1.00E-08,5.5,2.097566844
"[10, 15, 20, 30, 40, 185]",0.95,0.1,0.5,1.00E-08,5.176444444,1.724862836
"[10, 15, 20, 30, 45, 180]",0.95,0.1,0.5,1.00E-08,5.463555556,2.028013977
"[10, 15, 20, 30, 50, 175]",0.95,0.1,0.5,1.00E-08,5.492444444,2.027544936
"[10, 15, 20, 30, 55, 170]",0.95,0.1,0.5,1.00E-08,5.920444444,1.846194832
"[10, 15, 20, 30, 60, 165]",0.95,0.1,0.5,1.00E-08,5.496,2.152016522
"[10, 15, 20, 30, 65, 160]",0.95,0.1,0.5,1.00E-08,6.174222222,2.212785564
"[10, 15, 20, 30, 70, 155]",0.95,0.1,0.5,1.00E-08,5.694222222,2.116465071
"[10, 15, 20, 30, 75, 150]",0.95,0.1,0.5,1.00E-08,5.798222222,2.067740892
"[10, 15, 20, 30, 80, 145]",0.95,0.1,0.5,1.00E-08,5.58,2.018104721
"[10, 15, 20, 30, 85, 140]",0.95,0.1,0.5,1.00E-08,5.612888889,2.095663907
"[10, 15, 20, 30, 90, 135]",0.95,0.1,0.5,1.00E-08,5.498222222,2.143611997
"[10, 15, 20, 30, 95, 130]",0.95,0.1,0.5,1.00E-08,5.708444444,1.65455594
