spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
0.85,0.8,0.6,1e-07,3.3990000000000022,1.8669169772649248
0.85,0.8,0.7,1e-06,3.3260000000000005,1.9112205524219321
0.85,0.8,0.7,1e-07,2.4650000000000047,1.3911991230589507
0.85,0.9,0.3,1e-06,5.496000000000004,1.682017835815065
0.85,0.9,0.3,1e-07,5.332000000000008,2.4427803830880896
0.85,0.9,0.4,1e-06,5.082000000000008,2.2323969181129044
0.85,0.9,0.4,1e-07,5.111000000000006,2.4216892864279638
0.85,0.9,0.5,1e-06,3.4030000000000045,1.4055927575226055
0.85,0.9,0.5,1e-07,3.0040000000000022,1.3711834304716473
0.85,0.9,0.6,1e-06,2.387000000000005,1.2197913756048602
0.85,0.9,0.6,1e-07,2.107000000000002,1.3630447534839067
0.85,0.9,0.7,1e-06,1.9350000000000036,1.0354878077505274
0.85,0.9,0.7,1e-07,1.8020000000000054,0.9701525653215566
0.85,1.0,0.3,1e-06,4.7370000000000045,1.9212420461774191
0.85,1.0,0.3,1e-07,4.320000000000003,2.4309504314156625
0.85,1.0,0.4,1e-06,3.7100000000000066,1.402348030982324
0.85,1.0,0.4,1e-07,3.196000000000005,1.3779056571478316
0.85,1.0,0.5,1e-06,2.310000000000005,1.0492950014176188
0.85,1.0,0.5,1e-07,2.4080000000000057,1.3937919500413254
0.85,1.0,0.6,1e-06,1.716000000000004,0.9027867965361478
0.85,1.0,0.6,1e-07,1.358000000000004,0.6108649605272829
0.85,1.0,0.7,1e-06,1.4710000000000036,0.6237780053833263
0.85,1.0,0.7,1e-07,1.1730000000000018,0.7124120998410964
0.9,0.1,0.3,1e-06,6.360000000000004,2.3354828194615327
0.9,0.1,0.3,1e-07,5.266000000000008,1.1925619480764904
0.9,0.1,0.4,1e-06,6.202000000000003,1.3152322988734708
0.9,0.1,0.4,1e-07,6.1160000000000085,1.3276385050155766
0.9,0.1,0.5,1e-06,7.259000000000006,2.4229855550539305
0.9,0.1,0.5,1e-07,7.188000000000004,2.013945381583122
0.9,0.1,0.6,1e-06,7.073000000000005,1.7635450093490652
0.9,0.1,0.6,1e-07,8.227000000000006,1.7015202026423342
0.9,0.1,0.7,1e-06,7.167000000000006,1.759855391786495
0.9,0.1,0.7,1e-07,8.239,1.5117073129412348
0.9,0.2,0.3,1e-06,6.235000000000005,1.3101583873715403
0.9,0.2,0.3,1e-07,6.1520000000000055,1.3918390711572939
0.9,0.2,0.4,1e-06,8.156000000000004,2.332377327963895
0.9,0.2,0.4,1e-07,8.282000000000005,1.948947408218084
0.9,0.2,0.5,1e-06,7.783000000000004,1.8993712117435102
0.9,0.2,0.5,1e-07,8.962000000000005,1.7993320983075918
0.9,0.2,0.6,1e-06,8.691000000000004,1.2002745519255151
0.9,0.2,0.6,1e-07,9.511000000000001,1.641029859569899
0.9,0.2,0.7,1e-06,7.7520000000000024,1.7786331830931277
0.9,0.2,0.7,1e-07,9.198000000000004,1.94874215841912
0.9,0.3,0.3,1e-06,7.680000000000004,2.184829512799568
0.9,0.3,0.3,1e-07,7.873000000000007,2.2309036285774417
0.9,0.3,0.4,1e-06,8.291000000000004,1.6643133719345031
0.9,0.3,0.4,1e-07,9.289000000000003,2.47748642781348
0.9,0.3,0.5,1e-06,8.642000000000001,2.512941702467449
0.9,0.3,0.5,1e-07,9.433000000000003,1.3034304737883022
0.9,0.3,0.6,1e-06,8.380000000000006,2.365983939083274
0.9,0.3,0.6,1e-07,9.299000000000003,1.511085371512809
0.9,0.3,0.7,1e-06,8.970000000000002,1.6090929121713293
0.9,0.3,0.7,1e-07,10.105000000000008,1.2069113471999526
0.9,0.4,0.3,1e-06,7.673000000000004,2.2935411485299313
0.9,0.4,0.3,1e-07,7.716000000000004,2.1934958399778206
0.9,0.4,0.4,1e-06,9.023000000000003,1.4217352074138168
0.9,0.4,0.4,1e-07,9.227000000000004,1.073969738866042
0.9,0.4,0.5,1e-06,8.623000000000001,1.8225616587649376
0.9,0.4,0.5,1e-07,9.31,1.9987145869283114
0.9,0.4,0.6,1e-06,8.716000000000005,1.9147490697216716
0.9,0.4,0.6,1e-07,9.364000000000004,1.6820416166076262
0.9,0.4,0.7,1e-06,9.102000000000002,1.74965025076442
0.9,0.4,0.7,1e-07,9.565000000000003,1.2848949373392338
0.9,0.5,0.3,1e-06,8.797000000000002,2.3305044518301186
0.9,0.5,0.3,1e-07,8.670000000000005,1.6890648300168962
0.9,0.5,0.4,1e-06,8.110000000000003,1.7082915442043265
0.9,0.5,0.4,1e-07,9.665000000000003,1.2161887189083778
0.9,0.5,0.5,1e-06,8.097000000000003,1.5716650406495642
0.9,0.5,0.5,1e-07,8.833000000000002,1.9457571790950694
0.9,0.5,0.6,1e-06,8.450000000000006,2.4270434689143925
0.9,0.5,0.6,1e-07,8.667000000000005,2.0364505886468263
0.9,0.5,0.7,1e-06,8.005000000000004,2.454830951409897
0.9,0.5,0.7,1e-07,8.301000000000002,1.9981238700340889
0.9,0.6,0.3,1e-06,7.936000000000002,1.938500451379878
0.9,0.6,0.3,1e-07,8.249000000000004,1.745261871468002
0.9,0.6,0.4,1e-06,8.172000000000002,1.9228146036474794
0.9,0.6,0.4,1e-07,7.991000000000004,1.7959006097220396
0.9,0.6,0.5,1e-06,7.426000000000005,1.7760078828653865
0.9,0.6,0.5,1e-07,8.392000000000007,2.121418393433977
0.9,0.6,0.6,1e-06,6.807000000000007,1.6404423184007426
0.9,0.6,0.6,1e-07,6.455000000000003,1.8484358252316995
0.9,0.6,0.7,1e-06,6.3510000000000035,1.64305173381729
0.9,0.6,0.7,1e-07,5.255000000000004,1.471772740609092
0.9,0.7,0.3,1e-06,7.847000000000003,2.177716923752945
0.9,0.7,0.3,1e-07,7.840000000000008,2.200309069199147
0.9,0.7,0.4,1e-06,8.514000000000001,1.7439277507970339
0.9,0.7,0.4,1e-07,7.4150000000000045,2.3573873249850137
0.9,0.7,0.5,1e-06,6.874000000000007,2.5844852485553065
0.9,0.7,0.5,1e-07,6.083000000000004,2.290495797856874
0.9,0.7,0.6,1e-06,5.231000000000004,2.3972523855447503
0.9,0.7,0.6,1e-07,4.4600000000000035,2.000959769710524
0.9,0.7,0.7,1e-06,4.033000000000004,1.8534861747528635
0.9,0.7,0.7,1e-07,3.4190000000000014,2.271003963008433
0.9,0.8,0.3,1e-06,6.929000000000002,1.9726781288390678
0.9,0.8,0.3,1e-07,6.0100000000000025,2.252798259942505
0.9,0.8,0.4,1e-06,6.201000000000002,2.01343959432609
0.9,0.8,0.4,1e-07,5.778000000000004,2.3390673354993416
0.9,0.8,0.5,1e-06,4.994000000000005,1.8471177547736377
0.9,0.8,0.5,1e-07,4.870000000000003,2.1396401566618626
0.9,0.8,0.6,1e-06,3.9310000000000045,1.4229332380684627
0.9,0.8,0.6,1e-07,2.7560000000000016,1.356076693996323
0.9,0.8,0.7,1e-06,2.6830000000000056,1.258972199851926
0.9,0.8,0.7,1e-07,1.8370000000000062,0.9086974193866761
0.9,0.9,0.3,1e-06,4.975000000000004,1.7502442686665203
0.9,0.9,0.3,1e-07,4.5010000000000066,1.9966018631665186
0.9,0.9,0.4,1e-06,5.052000000000007,1.9253820400118005
0.9,0.9,0.4,1e-07,5.184000000000003,2.6059286252696965
0.9,0.9,0.5,1e-06,3.4000000000000057,1.896860564195483
0.9,0.9,0.5,1e-07,2.570000000000003,0.9877550303592486
0.9,0.9,0.6,1e-06,2.408000000000004,1.1822419380143836
0.9,0.9,0.6,1e-07,1.7390000000000043,0.6771846129380126
0.9,0.9,0.7,1e-06,1.5610000000000057,0.626114206834505
0.9,0.9,0.7,1e-07,1.2570000000000021,0.5548792661471533
0.9,1.0,0.3,1e-06,4.399000000000006,1.9842829939300501
0.9,1.0,0.3,1e-07,3.842000000000003,2.134908897353705
0.9,1.0,0.4,1e-06,3.6760000000000064,1.4130336160190937
0.9,1.0,0.4,1e-07,3.4970000000000043,1.8611531371706085
0.9,1.0,0.5,1e-06,2.443000000000005,1.218987694769722
0.9,1.0,0.5,1e-07,2.235000000000004,1.0419956813730082
0.9,1.0,0.6,1e-06,1.7190000000000012,0.9039795351665882
0.9,1.0,0.6,1e-07,1.3440000000000054,0.6976417418704275
0.9,1.0,0.7,1e-06,1.2960000000000036,0.5641134637641609
0.9,1.0,0.7,1e-07,1.0830000000000013,0.5239952289859151
0.92,0.1,0.3,1e-06,4.709000000000005,0.9107024761139061
0.92,0.1,0.3,1e-07,4.876000000000005,1.921307887872218
0.92,0.1,0.4,1e-06,5.717000000000004,1.1449589512292588
0.92,0.1,0.4,1e-07,5.424000000000005,0.8560747630902332
0.92,0.1,0.5,1e-06,7.106000000000002,2.5132377523823712
0.92,0.1,0.5,1e-07,6.186000000000005,1.4357172423565865
0.92,0.1,0.6,1e-06,5.8020000000000085,0.978997446370517
0.92,0.1,0.6,1e-07,7.629000000000003,2.108928400870922
0.92,0.1,0.7,1e-06,6.453000000000005,1.4792062060443103
0.92,0.1,0.7,1e-07,6.964000000000003,1.6670164966190335
0.92,0.2,0.3,1e-06,5.613000000000004,0.8003567954356378
0.92,0.2,0.3,1e-07,5.918000000000006,1.249430270163164
0.92,0.2,0.4,1e-06,7.433000000000007,2.098621214035538
0.92,0.2,0.4,1e-07,6.5170000000000075,1.8146655339207827
0.92,0.2,0.5,1e-06,7.774000000000005,2.276006151134044
0.92,0.2,0.5,1e-07,7.814000000000007,1.8366066535869883
0.92,0.2,0.6,1e-06,8.277,2.602424062292693
0.92,0.2,0.6,1e-07,7.688000000000001,1.9410553830326465
0.92,0.2,0.7,1e-06,8.268000000000006,2.043383468661717
0.92,0.2,0.7,1e-07,8.160000000000004,1.8212632978237957
0.92,0.3,0.3,1e-06,6.885000000000003,2.0268978760657825
0.92,0.3,0.3,1e-07,7.4660000000000055,2.6189776631349835
0.92,0.3,0.4,1e-06,8.407000000000004,2.057379644110442
0.92,0.3,0.4,1e-07,8.670000000000005,1.8781959429196928
0.92,0.3,0.5,1e-06,7.243000000000002,1.5620662597982236
0.92,0.3,0.5,1e-07,8.192000000000005,1.4702027071121844
0.92,0.3,0.6,1e-06,7.3350000000000035,2.0491254231988822
0.92,0.3,0.6,1e-07,8.458000000000004,1.7173339803311414
0.92,0.3,0.7,1e-06,7.818000000000002,1.7322921231709176
0.92,0.3,0.7,1e-07,8.892000000000005,1.632107839574334
0.92,0.4,0.3,1e-06,7.460000000000005,1.9374725804511408
0.92,0.4,0.3,1e-07,7.401000000000005,1.8660061629051465
0.92,0.4,0.4,1e-06,8.032000000000005,2.022991843779902
0.92,0.4,0.4,1e-07,9.420000000000002,2.154158768521948
0.92,0.4,0.5,1e-06,8.007000000000001,1.8111684074099794
0.92,0.4,0.5,1e-07,8.091000000000006,1.5783722628074777
0.92,0.4,0.6,1e-06,8.168000000000006,1.95336018184051
0.92,0.4,0.6,1e-07,8.825000000000001,1.726625321255308
0.92,0.4,0.7,1e-06,8.707000000000004,1.6172232375278288
0.92,0.4,0.7,1e-07,9.006000000000002,1.4673936077276606
0.92,0.5,0.3,1e-06,8.631000000000007,2.276967061685345
0.92,0.5,0.3,1e-07,8.176000000000002,2.1662003600775264
0.92,0.5,0.4,1e-06,8.180000000000003,2.4378186971142886
0.92,0.5,0.4,1e-07,8.555000000000001,1.525081965010406
0.92,0.5,0.5,1e-06,8.142000000000007,2.177961432165408
0.92,0.5,0.5,1e-07,7.988000000000002,2.058964788431314
0.92,0.5,0.6,1e-06,7.349000000000004,1.7421650323663365
0.92,0.5,0.6,1e-07,8.598000000000006,2.5357515651183173
0.92,0.5,0.7,1e-06,7.192000000000005,2.0323129680243635
0.92,0.5,0.7,1e-07,7.605000000000006,2.0777572042950583
0.92,0.6,0.3,1e-06,7.770000000000005,2.230511152180143
0.92,0.6,0.3,1e-07,7.641000000000005,1.955121223863114
0.92,0.6,0.4,1e-06,7.360000000000005,1.9253571097331519
0.92,0.6,0.4,1e-07,7.7070000000000025,2.2037810689812187
0.92,0.6,0.5,1e-06,7.980000000000004,1.9394947795753397
0.92,0.6,0.5,1e-07,7.718000000000002,2.30629486406227
0.92,0.6,0.6,1e-06,6.845000000000008,1.5586388292353035
0.92,0.6,0.6,1e-07,6.864000000000004,2.0956774560986204
0.92,0.6,0.7,1e-06,6.219000000000003,1.9722624064763792
0.92,0.6,0.7,1e-07,5.88,2.4347895186237363
0.92,0.7,0.3,1e-06,7.3350000000000035,2.141082670052702
0.92,0.7,0.3,1e-07,7.6710000000000065,1.949250881749193
0.92,0.7,0.4,1e-06,7.614000000000002,1.7099485372373024
0.92,0.7,0.4,1e-07,6.977000000000002,2.544785059685787
0.92,0.7,0.5,1e-06,6.587000000000005,2.6554794294062956
0.92,0.7,0.5,1e-07,5.393000000000003,2.5012099072249026
0.92,0.7,0.6,1e-06,5.154000000000005,2.038215886504668
0.92,0.7,0.6,1e-07,4.1220000000000026,1.8042272584128645
0.92,0.7,0.7,1e-06,3.9830000000000054,1.7031415090942954
0.92,0.7,0.7,1e-07,3.1819999999999977,1.686260952521881
0.92,0.8,0.3,1e-06,6.838000000000003,2.3196973940581125
0.92,0.8,0.3,1e-07,6.032000000000005,2.363670027732298
0.92,0.8,0.4,1e-06,5.844000000000004,1.6091438717529258
0.92,0.8,0.4,1e-07,5.367000000000003,2.448013684602274
0.92,0.8,0.5,1e-06,4.930000000000004,1.4895435542474094
0.92,0.8,0.5,1e-07,4.143000000000006,2.1167170335214838
0.92,0.8,0.6,1e-06,3.212000000000006,1.3141902449797775
0.92,0.8,0.6,1e-07,2.332000000000002,1.1929526394622667
0.92,0.8,0.7,1e-06,2.3180000000000023,0.8309007160906768
0.92,0.8,0.7,1e-07,1.7750000000000044,0.7534155559848768
0.92,0.9,0.3,1e-06,5.103000000000006,1.8409375328891529
0.92,0.9,0.3,1e-07,4.330000000000005,2.1279896616290244
0.92,0.9,0.4,1e-06,5.345000000000003,2.406390450446477
0.92,0.9,0.4,1e-07,4.835000000000005,2.761339348939207
0.92,0.9,0.5,1e-06,3.086000000000003,1.6500799980606975
0.92,0.9,0.5,1e-07,2.485000000000004,0.9943817174505972
0.92,0.9,0.6,1e-06,2.658000000000004,2.0405577668862973
0.92,0.9,0.6,1e-07,1.7000000000000057,0.7335120994230426
0.92,0.9,0.7,1e-06,1.5530000000000044,0.7247420230675236
0.92,0.9,0.7,1e-07,1.1620000000000048,0.4670717289667643
0.92,1.0,0.3,1e-06,4.146000000000006,1.8295474850355764
0.92,1.0,0.3,1e-07,3.4710000000000036,1.7708243842911133
0.92,1.0,0.4,1e-06,3.9810000000000074,1.9786811264071817
0.92,1.0,0.4,1e-07,3.033000000000007,1.3685506932518057
0.92,1.0,0.5,1e-06,2.415000000000005,1.1857803337886823
0.92,1.0,0.5,1e-07,1.8670000000000044,0.7667926708048272
0.92,1.0,0.6,1e-06,1.541000000000004,0.5401657153133649
0.92,1.0,0.6,1e-07,1.2350000000000037,0.4932291556670177
0.92,1.0,0.7,1e-06,1.2870000000000075,0.6005089508075632
0.92,1.0,0.7,1e-07,1.0630000000000053,0.48378817678814995
0.94,0.1,0.3,1e-06,3.858000000000004,1.1129761902215134
0.94,0.1,0.3,1e-07,3.5000000000000044,1.039365190873738
0.94,0.1,0.4,1e-06,4.9660000000000055,0.8157720269781282
0.94,0.1,0.4,1e-07,5.253000000000002,1.334590199274671
0.94,0.1,0.5,1e-06,5.8410000000000055,1.035306234888981
0.94,0.1,0.5,1e-07,5.876000000000005,1.56967002901884
0.94,0.1,0.6,1e-06,6.197000000000001,1.3895506467919794
0.94,0.1,0.6,1e-07,5.773000000000005,0.9888634890620639
0.94,0.1,0.7,1e-06,5.914000000000004,1.1127641259494296
0.94,0.1,0.7,1e-07,6.324000000000007,2.1636691059401816
0.94,0.2,0.3,1e-06,5.488000000000005,1.1869692498123117
