cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[5, 10, 15, 20, 25, 30, 35, 160]",0.95,0.1,0.5,1e-08,6.088888888888889,2.3505594816007545
"[5, 10, 15, 20, 25, 30, 40, 155]",0.95,0.1,0.5,1e-08,5.874666666666667,1.737637732350702
"[5, 10, 15, 20, 25, 30, 45, 150]",0.95,0.1,0.5,1e-08,5.398666666666666,1.789810169946647
"[5, 10, 15, 20, 25, 30, 50, 145]",0.95,0.1,0.5,1e-08,6.005777777777779,2.198830486002239
"[5, 10, 15, 20, 25, 30, 55, 140]",0.95,0.1,0.5,1e-08,6.3951111111111105,1.9727979253641226
"[5, 10, 15, 20, 25, 30, 60, 135]",0.95,0.1,0.5,1e-08,6.361777777777778,1.924734081360492
"[5, 10, 15, 20, 25, 30, 65, 130]",0.95,0.1,0.5,1e-08,6.126666666666668,1.722391102830919
"[5, 10, 15, 20, 25, 30, 70, 125]",0.95,0.1,0.5,1e-08,6.3497777777777795,1.8742921495136227
"[5, 10, 15, 20, 25, 30, 75, 120]",0.95,0.1,0.5,1e-08,6.216000000000002,1.7254827343867183
"[5, 10, 15, 20, 25, 30, 80, 115]",0.95,0.1,0.5,1e-08,6.034222222222224,1.8312867229705985
"[5, 10, 15, 20, 25, 30, 85, 110]",0.95,0.1,0.5,1e-08,6.394666666666667,1.4531278142147184
"[5, 10, 15, 20, 25, 30, 90, 105]",0.95,0.1,0.5,1e-08,6.135111111111113,1.5901539020166462
"[5, 10, 15, 20, 25, 30, 95, 100]",0.95,0.1,0.5,1e-08,6.4444444444444455,1.5908789402305683
"[5, 10, 15, 20, 25, 35, 40, 150]",0.95,0.1,0.5,1e-08,6.104,2.007313738418697
"[5, 10, 15, 20, 25, 35, 45, 145]",0.95,0.1,0.5,1e-08,5.750666666666668,1.753947167581358
"[5, 10, 15, 20, 25, 35, 50, 140]",0.95,0.1,0.5,1e-08,5.751111111111113,1.7339053187302322
"[5, 10, 15, 20, 25, 35, 55, 135]",0.95,0.1,0.5,1e-08,5.497777777777778,1.5337693421964493
"[5, 10, 15, 20, 25, 35, 60, 130]",0.95,0.1,0.5,1e-08,6.043111111111112,1.6909482181732263
"[5, 10, 15, 20, 25, 35, 65, 125]",0.95,0.1,0.5,1e-08,6.3084444444444445,1.7414552733664461
"[5, 10, 15, 20, 25, 35, 70, 120]",0.95,0.1,0.5,1e-08,6.417777777777778,1.7351130464470075
"[5, 10, 15, 20, 25, 35, 75, 115]",0.95,0.1,0.5,1e-08,5.849777777777778,1.8134491248433358
