cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 35, 60, 75, 120]",0.92,0.4,0.4,1.00E-07,11.171,1.689999704
"[25, 30, 40, 60, 145]",0.94,0.4,0.4,1.00E-07,11.063,1.665848432
"[25, 30, 40, 60, 145]",0.95,0.4,0.4,1.00E-07,11.041,1.594283225
"[25, 30, 40, 60, 145]",0.92,0.4,0.4,1.00E-07,11.002,1.501890808
"[10, 15, 55, 60, 160]",0.94,0.2,0.7,1.00E-07,10.965,1.518326381
"[30, 35, 45, 80, 110]",0.96,0.4,0.5,1.00E-07,10.926,2.027255287
"[25, 30, 40, 60, 145]",0.92,0.4,0.5,1.00E-07,10.917,1.323635524
"[30, 35, 45, 80, 110]",0.94,0.4,0.4,1.00E-07,10.913,1.056906335
"[10, 15, 55, 60, 160]",0.92,0.4,0.4,1.00E-07,10.894,1.392366331
"[30, 35, 45, 80, 110]",0.95,0.4,0.4,1.00E-07,10.891,1.015134966
"[10, 15, 55, 60, 160]",0.95,0.2,0.7,1.00E-07,10.83,1.614849838
"[10, 20, 55, 100, 115]",0.94,0.4,0.4,1.00E-07,10.823,1.170235446
"[30, 35, 45, 80, 110]",0.95,0.4,0.5,1.00E-07,10.8,1.581884952
"[25, 30, 40, 60, 145]",0.92,0.2,0.7,1.00E-07,10.794,1.258953534
"[30, 35, 45, 80, 110]",0.92,0.4,0.4,1.00E-07,10.776,1.142726564
"[10, 20, 55, 100, 115]",0.96,0.4,0.5,1.00E-07,10.751,1.571133031
"[10, 20, 55, 100, 115]",0.92,0.4,0.4,1.00E-07,10.739,0.997827139
"[10, 20, 55, 100, 115]",0.95,0.4,0.4,1.00E-07,10.725,1.419378385
"[30, 35, 45, 80, 110]",0.96,0.4,0.4,1.00E-07,10.712,1.288385036
"[10, 20, 55, 100, 115]",0.92,0.2,0.5,1.00E-07,10.708,2.123482046
"[10, 15, 55, 60, 160]",0.94,0.2,0.6,1.00E-07,10.674,1.463504014
"[10, 20, 55, 100, 115]",0.92,0.4,0.5,1.00E-07,10.662,1.607020846
"[10, 20, 55, 100, 115]",0.96,0.4,0.4,1.00E-07,10.641,1.316882303
"[10, 20, 55, 100, 115]",0.98,0.4,0.5,1.00E-07,10.641,1.211255134
"[30, 35, 45, 80, 110]",0.94,0.4,0.6,1.00E-07,10.616,1.717772977
"[10, 15, 55, 60, 160]",0.94,0.4,0.4,1.00E-07,10.59,1.687181081
"[10, 15, 55, 60, 160]",0.92,0.2,0.7,1.00E-07,10.583,1.101658295
"[10, 35, 60, 75, 120]",0.92,0.4,0.5,1.00E-07,10.582,1.271595848
"[25, 30, 40, 60, 145]",0.96,0.4,0.4,1.00E-07,10.577,1.226821503
"[10, 15, 55, 60, 160]",0.95,0.2,0.6,1.00E-07,10.549,1.434496079
"[10, 15, 55, 60, 160]",0.98,0.2,0.6,1.00E-07,10.548,1.454240695
"[30, 35, 45, 80, 110]",0.96,0.6,0.3,1.00E-07,10.546,1.295223533
"[10, 20, 55, 100, 115]",0.92,0.4,0.6,1.00E-07,10.541,2.203528761
"[10, 35, 60, 75, 120]",0.92,0.4,0.6,1.00E-07,10.541,1.406121972
"[10, 35, 60, 75, 120]",0.94,0.4,0.4,1.00E-07,10.54,1.239112586
"[25, 30, 40, 60, 145]",0.92,0.4,0.3,1.00E-07,10.536,1.170599846
"[10, 20, 55, 100, 115]",0.96,0.4,0.3,1.00E-07,10.528,1.58546397
"[25, 30, 40, 60, 145]",0.92,0.2,0.6,1.00E-07,10.523,1.338675091
"[30, 35, 45, 80, 110]",0.94,0.4,0.5,1.00E-07,10.511,1.059518287
"[30, 35, 45, 80, 110]",0.92,0.4,0.5,1.00E-07,10.51,1.274229179
"[10, 20, 55, 100, 115]",0.94,0.2,0.7,1.00E-07,10.5,1.316191475
"[10, 35, 60, 75, 120]",0.94,0.4,0.5,1.00E-07,10.491,1.240459189
"[10, 35, 60, 75, 120]",0.96,0.4,0.6,1.00E-07,10.484,1.233897889
"[25, 30, 40, 60, 145]",0.94,0.4,0.5,1.00E-07,10.482,1.28780278
"[25, 30, 40, 60, 145]",0.95,0.2,0.6,1.00E-07,10.481,1.486586358
"[10, 35, 60, 75, 120]",0.95,0.4,0.4,1.00E-07,10.481,1.208792373
"[25, 30, 40, 60, 145]",0.94,0.2,0.7,1.00E-07,10.467,0.980230075
"[30, 35, 45, 80, 110]",0.95,0.6,0.3,1.00E-07,10.439,1.410155665
"[25, 30, 40, 60, 145]",0.94,0.2,0.6,1.00E-07,10.431,1.090219703
"[10, 35, 60, 75, 120]",0.95,0.4,0.7,1.00E-07,10.425,1.901850415
"[25, 30, 40, 60, 145]",0.98,0.4,0.4,1.00E-07,10.423,1.411230314
"[10, 15, 55, 60, 160]",0.96,0.2,0.7,1.00E-07,10.401,1.309648426
"[10, 20, 55, 100, 115]",0.95,0.4,0.5,1.00E-07,10.398,1.112418986
"[25, 30, 40, 60, 145]",0.96,0.2,0.6,1.00E-07,10.398,1.180828523
"[30, 35, 45, 80, 110]",0.92,0.2,0.7,1.00E-07,10.395,1.180167361
"[10, 35, 60, 75, 120]",0.92,0.4,0.7,1.00E-07,10.388,1.602128584
"[30, 35, 45, 80, 110]",0.96,0.4,0.3,1.00E-07,10.368,1.368143267
"[10, 20, 55, 100, 115]",0.95,0.2,0.7,1.00E-07,10.366,1.377303162
"[10, 20, 55, 100, 115]",0.96,0.2,0.7,1.00E-07,10.358,0.980365238
"[30, 35, 45, 80, 110]",0.96,0.2,0.7,1.00E-07,10.356,1.044520943
"[10, 20, 55, 100, 115]",0.92,0.2,0.6,1.00E-07,10.354,1.071094767
"[25, 30, 40, 60, 145]",0.99,0.4,0.4,1.00E-07,10.353,1.713327464
"[10, 15, 55, 60, 160]",0.94,0.4,0.7,1.00E-07,10.351,1.702486123
"[30, 35, 45, 80, 110]",0.94,0.4,0.3,1.00E-07,10.331,1.246041332
"[10, 15, 55, 60, 160]",0.92,0.2,0.6,1.00E-07,10.322,1.201763704
"[10, 15, 55, 60, 160]",0.92,0.2,0.4,1.00E-07,10.318,1.047356673
"[30, 35, 45, 80, 110]",0.98,0.4,0.5,1.00E-07,10.318,1.16964781
"[30, 35, 45, 80, 110]",0.94,0.6,0.3,1.00E-07,10.306,1.042076773
"[25, 30, 40, 60, 145]",0.95,0.4,0.3,1.00E-07,10.301,1.266151255
"[10, 35, 60, 75, 120]",0.95,0.4,0.6,1.00E-07,10.297,1.179563902
"[10, 15, 55, 60, 160]",0.96,0.4,0.4,1.00E-07,10.295,1.355269346
"[10, 15, 55, 60, 160]",0.92,0.4,0.5,1.00E-07,10.293,1.011163192
"[25, 30, 40, 60, 145]",0.95,0.4,0.5,1.00E-07,10.292,1.24534975
"[10, 20, 55, 100, 115]",0.99,0.4,0.5,1.00E-07,10.29,1.303878829
"[25, 30, 40, 60, 145]",0.96,0.4,0.3,1.00E-07,10.289,1.446782292
"[10, 15, 55, 60, 160]",0.94,0.2,0.5,1.00E-07,10.279,1.335911299
"[10, 20, 55, 100, 115]",0.95,0.2,0.6,1.00E-07,10.278,1.255386793
"[10, 15, 55, 60, 160]",0.96,0.2,0.6,1.00E-07,10.256,1.366786011
"[10, 15, 55, 60, 160]",0.92,0.4,0.6,1.00E-07,10.253,1.126983141
"[10, 15, 55, 60, 160]",0.92,0.4,0.3,1.00E-07,10.252,1.287018259
"[25, 30, 40, 60, 145]",0.96,0.4,0.5,1.00E-07,10.252,1.335535848
"[25, 30, 40, 60, 145]",0.95,0.4,0.7,1.00E-07,10.251,2.393695678
"[25, 30, 40, 60, 145]",0.94,0.4,0.3,1.00E-07,10.248,1.41924487
"[10, 35, 60, 75, 120]",0.95,0.4,0.5,1.00E-07,10.248,0.956669222
"[10, 15, 55, 60, 160]",0.94,0.2,0.4,1.00E-07,10.246,1.770854031
"[30, 35, 45, 80, 110]",0.99,0.4,0.5,1.00E-07,10.245,1.168466944
"[10, 20, 55, 100, 115]",0.94,0.4,0.3,1.00E-07,10.243,1.119254663
"[10, 20, 55, 100, 115]",0.95,0.4,0.3,1.00E-07,10.243,1.239585011
"[10, 20, 55, 100, 115]",0.92,0.2,0.4,1.00E-07,10.234,1.228691987
"[10, 15, 55, 60, 160]",0.96,0.4,0.5,1.00E-07,10.232,1.507280996
"[10, 15, 55, 60, 160]",0.94,0.4,0.5,1.00E-07,10.23,1.257545228
"[10, 35, 60, 75, 120]",0.96,0.4,0.4,1.00E-07,10.229,0.922875398
"[30, 35, 45, 80, 110]",0.95,0.4,0.6,1.00E-07,10.226,2.213956639
"[25, 30, 40, 60, 145]",0.98,0.4,0.5,1.00E-07,10.225,1.58632752
"[10, 35, 60, 75, 120]",0.92,0.4,0.3,1.00E-07,10.224,1.33619759
"[10, 20, 55, 100, 115]",0.94,0.4,0.6,1.00E-07,10.222,1.831774004
"[10, 35, 60, 75, 120]",0.96,0.4,0.5,1.00E-07,10.217,0.915079778
"[10, 20, 55, 100, 115]",0.94,0.4,0.5,1.00E-07,10.212,0.799484834
"[30, 35, 45, 80, 110]",0.92,0.2,0.6,1.00E-07,10.198,1.419167362
"[25, 30, 40, 60, 145]",0.96,0.2,0.7,1.00E-07,10.196,0.919969565
"[10, 35, 60, 75, 120]",0.92,0.2,0.6,1.00E-07,10.19,1.459541024
"[30, 35, 45, 80, 110]",0.98,0.4,0.4,1.00E-07,10.189,1.381701487
"[30, 35, 45, 80, 110]",0.98,0.2,0.7,1.00E-07,10.188,1.499992
"[10, 20, 55, 100, 115]",0.95,0.4,0.6,1.00E-07,10.187,1.877703651
"[10, 35, 60, 75, 120]",0.92,0.4,0.3,1.00E-06,10.187,1.544451683
"[10, 35, 60, 75, 120]",0.98,0.2,0.7,1.00E-07,10.176,1.731769038
"[30, 35, 45, 80, 110]",0.95,0.2,0.7,1.00E-07,10.171,1.064903282
"[30, 35, 45, 80, 110]",0.96,0.4,0.6,1.00E-07,10.168,2.071631241
"[10, 15, 55, 60, 160]",0.95,0.4,0.6,1.00E-07,10.166,1.574434502
"[10, 15, 55, 60, 160]",0.96,0.6,0.3,1.00E-07,10.161,1.7730141
"[10, 15, 55, 60, 160]",0.96,0.2,0.5,1.00E-07,10.16,1.482282024
"[10, 20, 55, 100, 115]",0.96,0.2,0.5,1.00E-07,10.154,1.08161176
"[10, 35, 60, 75, 120]",0.94,0.2,0.7,1.00E-07,10.142,1.5699414
"[10, 20, 55, 100, 115]",0.98,0.2,0.6,1.00E-07,10.141,1.292972931
"[10, 35, 60, 75, 120]",0.92,0.2,0.4,1.00E-07,10.14,0.942804328
"[30, 35, 45, 80, 110]",0.95,0.4,0.3,1.00E-07,10.137,0.935420226
"[30, 35, 45, 80, 110]",0.96,0.2,0.6,1.00E-07,10.136,1.487677384
"[25, 30, 40, 60, 145]",0.96,0.4,0.4,1.00E-06,10.135,1.241803124
"[30, 35, 45, 80, 110]",0.92,0.4,0.3,1.00E-07,10.133,0.821054809
"[10, 35, 60, 75, 120]",0.96,0.4,0.7,1.00E-07,10.132,1.715650314
"[25, 30, 40, 60, 145]",0.92,0.4,0.7,1.00E-07,10.128,2.089577948
"[10, 15, 55, 60, 160]",0.95,0.4,0.7,1.00E-07,10.121,1.654454291
"[10, 20, 55, 100, 115]",0.96,0.4,0.6,1.00E-07,10.116,1.508994367
"[10, 35, 60, 75, 120]",0.94,0.4,0.6,1.00E-07,10.114,0.941086606
"[30, 35, 45, 80, 110]",0.92,0.4,0.4,1.00E-06,10.111,1.22355997
"[30, 35, 45, 80, 110]",0.98,0.6,0.3,1.00E-07,10.108,1.565354912
"[10, 15, 55, 60, 160]",0.92,0.2,0.5,1.00E-07,10.102,0.91856192
"[25, 30, 40, 60, 145]",0.95,0.2,0.7,1.00E-07,10.1,0.92444578
"[25, 30, 40, 60, 145]",0.98,0.2,0.7,1.00E-07,10.1,1.056049241
"[10, 35, 60, 75, 120]",0.95,0.2,0.7,1.00E-07,10.098,1.473212816
"[10, 20, 55, 100, 115]",0.94,0.2,0.6,1.00E-07,10.096,1.054487553
"[25, 30, 40, 60, 145]",0.94,0.4,0.7,1.00E-07,10.094,2.049010493
"[10, 35, 60, 75, 120]",0.94,0.4,0.7,1.00E-07,10.093,1.497254487
"[10, 15, 55, 60, 160]",0.95,0.4,0.5,1.00E-07,10.074,1.237240478
"[25, 30, 40, 60, 145]",0.99,0.4,0.6,1.00E-07,10.073,1.381423541
"[10, 35, 60, 75, 120]",0.98,0.4,0.6,1.00E-07,10.07,1.106589355
"[10, 15, 55, 60, 160]",0.98,0.4,0.4,1.00E-07,10.069,1.194394826
"[10, 20, 55, 100, 115]",0.92,0.4,0.5,1.00E-06,10.066,1.487213502
"[10, 15, 55, 60, 160]",0.95,0.4,0.4,1.00E-07,10.064,1.01097181
"[30, 35, 45, 80, 110]",0.92,0.6,0.3,1.00E-07,10.055,1.14565047
"[10, 15, 55, 60, 160]",0.95,0.2,0.5,1.00E-07,10.048,1.152222201
"[10, 20, 55, 100, 115]",0.92,0.2,0.7,1.00E-07,10.044,0.985649025
"[10, 15, 55, 60, 160]",0.92,0.2,0.7,1.00E-06,10.043,1.454857725
"[10, 15, 55, 60, 160]",0.92,0.1,0.7,1.00E-07,10.042,1.929496307
"[30, 35, 45, 80, 110]",0.92,0.2,0.4,1.00E-07,10.042,1.274282543
"[10, 20, 55, 100, 115]",0.98,0.2,0.7,1.00E-07,10.04,1.395636056
"[10, 35, 60, 75, 120]",0.95,0.4,0.3,1.00E-07,10.04,1.312950875
"[10, 20, 55, 100, 115]",0.92,0.4,0.3,1.00E-07,10.039,1.179262057
"[30, 35, 45, 80, 110]",0.95,0.4,0.4,1.00E-06,10.038,1.118282612
"[30, 35, 45, 80, 110]",0.92,0.4,0.6,1.00E-07,10.027,0.879847146
"[10, 20, 55, 100, 115]",0.99,0.2,0.6,1.00E-07,10.017,1.305561565
"[30, 35, 45, 80, 110]",0.94,0.2,0.5,1.00E-07,10.017,1.363558213
"[25, 30, 40, 60, 145]",0.94,0.2,0.5,1.00E-07,10.015,1.318224184
"[30, 35, 45, 80, 110]",0.92,0.1,0.5,1.00E-07,10.009,1.296895909
"[25, 30, 40, 60, 145]",0.99,0.4,0.5,1.00E-07,10.009,1.117505705
"[10, 35, 60, 75, 120]",0.94,0.4,0.3,1.00E-07,10.005,1.187718401
"[10, 20, 55, 100, 115]",0.99,0.4,0.3,1.00E-07,9.998,1.747774585
"[10, 20, 55, 100, 115]",0.94,0.4,0.5,1.00E-06,9.995,1.35500369
"[10, 20, 55, 100, 115]",0.92,0.6,0.3,1.00E-07,9.988,1.005114919
