cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.1,1e-08,1.517899209714556,0.7294565525701384
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.2,1e-08,1.5134544096861087,0.8408499721226556
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.3,1e-08,1.0089696064574067,0.51982881722982
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.4,1e-08,0.37958592242935085,0.16131256479067002
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.5,1e-08,0.29380128188032884,0.13498880371391866
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.6,1e-08,0.2822448018063675,0.08265416089875843
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.7,1e-08,0.3391382421704853,0.17619357748266454
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.8,1e-08,0.35113920224729167,0.20070622369568428
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.1,0.9,1e-08,0.3458054422131557,0.21973951342131454
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.1,1e-08,2.505978256038262,0.9016226186622347
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.2,1e-08,3.1398067400947647,1.0474380395947644
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.3,1e-08,3.2953747410904,0.9772137237561977
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.4,1e-08,3.3709363415739926,0.8201100520442166
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.5,1e-08,3.5536176227431535,0.9492182403364665
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.6,1e-08,3.701629463690429,1.0652708601583876
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.7,1e-08,3.8260838644869377,1.0498214955315828
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.8,1e-08,4.004764825630495,1.0560549291734074
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.3,0.9,1e-08,4.1105510663075275,1.0622389518189705
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.1,1e-08,3.429163221946646,1.0222411976563777
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.2,1e-08,3.836306904552365,1.052814854446276
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.3,1e-08,3.850974744646239,0.8393959840733293
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.4,1e-08,4.178112026739917,1.0410078459143624
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.5,1e-08,4.267452507311697,0.9514928927454124
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.6,1e-08,4.2807869073970375,1.0025880746915907
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.7,1e-08,4.3990185881537185,1.1011615085777282
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.8,1e-08,4.535473949027034,1.0578907933476225
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.5,0.9,1e-08,4.683930269977154,1.1532698147554639
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.1,1e-08,3.744299543963517,0.9460904862774796
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.2,1e-08,4.16788898667449,1.1743760580705431
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.3,1e-08,4.189668506813879,1.0148310735680828
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.4,1e-08,4.320790107653057,0.9263281044236937
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.5,1e-08,4.759047390457905,1.056892323247264
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.6,1e-08,4.703487390102319,1.0764830347418801
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.7,1e-08,4.790605470659875,1.0991835000101478
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.8,1e-08,4.8439430710012354,1.1043692227370159
"[5, 10, 15, 20, 35, 40, 45, 60, 70]",0.92,0.7,0.9,1e-08,4.962619231760763,1.3087917279530072
