reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.04,3,0.005,9.616820012267647,4.992515704108434,"{'200': 0.013234623627855435, '400': 0.023148824793592766, '600': 0.01266799702087035, '800': 0.014882594452959254, '1000': 0.01703774112369323}","{'200': 0.05358089430994588, '400': 0.10821340131760569, '600': 0.04188104667478395, '800': 0.05113891493109235, '1000': 0.06735304812512317}",16.044444444444444,10.30847667495177
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.04,3,0.01,9.04867989439155,4.660611883225569,"{'200': 0.012100621922454742, '400': 0.02472353449822763, '600': 0.012032993545827934, '800': 0.017782293949590754, '1000': 0.0192938376784829}","{'200': 0.04349947524733418, '400': 0.10341383459408948, '600': 0.03453239201223476, '800': 0.04765087265496404, '1000': 0.053724689467179426}",18.355555555555554,14.531430388499352
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.04,5,0.005,9.192363833551127,4.56627329707346,"{'200': 0.008820463806925024, '400': 0.015572610613077872, '600': 0.0061530241958251755, '800': 0.007097939460140216, '1000': 0.0075919177054233}","{'200': 0.035859430604570114, '400': 0.06434346116221783, '600': 0.013123079561582486, '800': 0.012827088926127146, '1000': 0.014444040521173734}",16.57777777777778,7.909175793241358
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.04,5,0.01,8.656097376679023,4.341840010677896,"{'200': 0.0073985822347942595, '400': 0.014587128511554366, '600': 0.008597777302166518, '800': 0.009947487032158326, '1000': 0.011598018225742725}","{'200': 0.024585068732795142, '400': 0.06462515933775018, '600': 0.024232368921167736, '800': 0.027944408884393996, '1000': 0.03572627999810218}",16.31111111111111,8.811160151187615
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.04,7,0.005,7.611019992710528,3.881372931834322,"{'200': 0.008968422088268856, '400': 0.019467453988313874, '600': 0.011355908369802374, '800': 0.013029658737995385, '1000': 0.015015827625744077}","{'200': 0.02969613864294404, '400': 0.08309112863034028, '600': 0.02737626435970129, '800': 0.030989675160287833, '1000': 0.03906499794200014}",20.244444444444444,10.161267540257532
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.04,7,0.01,8.19462356988559,4.503561153594757,"{'200': 0.009100660761995769, '400': 0.021437686738990568, '600': 0.013849577091669492, '800': 0.01644474309034636, '1000': 0.018236992886251188}","{'200': 0.027179126496962715, '400': 0.0867561770007569, '600': 0.028757138127918448, '800': 0.03107654942407176, '1000': 0.036992738527869974}",19.31111111111111,10.553192717998183
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.06,3,0.005,8.486504253673626,4.893898977263849,"{'200': 0.014392622059428577, '400': 0.025864268621956593, '600': 0.023386574422576856, '800': 0.03668089843051513, '1000': 0.04339380900648491}","{'200': 0.04550712056053327, '400': 0.10291077121313796, '600': 0.07366788731395864, '800': 0.10769836461779274, '1000': 0.1342270794617074}",19.177777777777777,11.830823938413095
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.06,3,0.01,8.877351076975044,4.58690228682781,"{'200': 0.009531672155986578, '400': 0.020097242552732684, '600': 0.010047491538689255, '800': 0.012042367966158957, '1000': 0.01331533894145364}","{'200': 0.03030664369902048, '400': 0.08483781895914895, '600': 0.024644933121659874, '800': 0.028171839943946803, '1000': 0.03555598233698066}",16.377777777777776,9.592332328801627
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.06,5,0.005,9.316418646825078,4.8900294926817836,"{'200': 0.008943523287189881, '400': 0.022680481014391886, '600': 0.011017025695794904, '800': 0.012804552641110674, '1000': 0.014071658854726034}","{'200': 0.02705005752048534, '400': 0.09882347403759291, '600': 0.03278454326442234, '800': 0.036727403035694384, '1000': 0.04593553099293768}",15.88888888888889,11.427495540186731
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.06,5,0.01,8.531190495239619,4.676201548032744,"{'200': 0.011276345749191863, '400': 0.024819108013577448, '600': 0.023532890760449652, '800': 0.02822270995976925, '1000': 0.03214442790928901}","{'200': 0.034695439427309856, '400': 0.11746568823758191, '600': 0.09890113183666985, '800': 0.11090788349311088, '1000': 0.13339621406665683}",18.6,16.058780914018488
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.06,7,0.005,8.081771875083337,4.179076323430269,"{'200': 0.010165150216171906, '400': 0.022514890718461987, '600': 0.009575215075060208, '800': 0.010873097690741204, '1000': 0.011151354603490126}","{'200': 0.032476653092806604, '400': 0.09848727826064634, '600': 0.020865610769012388, '800': 0.020317612142529463, '1000': 0.021057677861672133}",17.844444444444445,9.510124559426258
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.1,0.06,7,0.01,7.686159781671422,4.571023680914172,"{'200': 0.015772852389005044, '400': 0.030549845386556133, '600': 0.06050688894255798, '800': 0.07821211391996505, '1000': 0.09069210797261539}","{'200': 0.050305396663880605, '400': 0.11776327845350579, '600': 0.31470590474243915, '800': 0.407435862424236, '1000': 0.48215285214045067}",23.11111111111111,18.264990461076344
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.05,0.04,3,0.005,8.705170191393089,4.879794805300614,"{'200': 0.013636074926014532, '400': 0.026566938562133113, '600': 0.01744676709185874, '800': 0.02090435685766398, '1000': 0.023855307248320398}","{'200': 0.04617033798527256, '400': 0.11675133874749359, '600': 0.04456371281599512, '800': 0.05074642337917389, '1000': 0.06318267455764644}",18.77777777777778,12.199979761165158
