reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,3,0.005,10.37967348498991,4.860227783170553,"{'200': 0.010330650831324322, '400': 0.022440105091190873, '600': 0.007824935044020888, '800': 0.008608324978049423, '1000': 0.008796457048289302}","{'200': 0.03858150773747038, '400': 0.10479984379033619, '600': 0.020954564740256483, '800': 0.01855769002592877, '1000': 0.01995652213691372}",14.466666666666667,8.585776351359007
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,3,0.01,9.395124498848796,4.945509681632154,"{'200': 0.01359078708294596, '400': 0.028601109994905904, '600': 0.014030120665547022, '800': 0.023231324886169972, '1000': 0.02499683705308911}","{'200': 0.051637508810353915, '400': 0.1208030730775845, '600': 0.04702687622261328, '800': 0.0736676210769297, '1000': 0.08303317202617749}",16.444444444444443,12.380191266796693
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,5,0.005,10.003532727062607,4.836840141701491,"{'200': 0.007996679466142239, '400': 0.014501462820285254, '600': 0.006017972515278007, '800': 0.007269743464054483, '1000': 0.008024881809436805}","{'200': 0.03126662131952723, '400': 0.06018601219482361, '600': 0.012732425474638664, '800': 0.01306214222132379, '1000': 0.015337592608554208}",13.88888888888889,8.649270289637725
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,5,0.01,9.231054039878744,4.517704027262848,"{'200': 0.007600412021479159, '400': 0.014124669690524167, '600': 0.0064331268547231975, '800': 0.00758893762334649, '1000': 0.008552196732292882}","{'200': 0.025491363343728257, '400': 0.06322879359824266, '600': 0.013835160684196131, '800': 0.013518030817246745, '1000': 0.015903477252434076}",17.177777777777777,8.499121232715478
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,7,0.005,8.041156625863401,3.9205984486298133,"{'200': 0.00868604526680465, '400': 0.018282615485315092, '600': 0.008784630012165992, '800': 0.01043698886327, '1000': 0.011853644453756145}","{'200': 0.029261276687416314, '400': 0.08044539199427768, '600': 0.019610938310699457, '800': 0.020494508552193324, '1000': 0.024806796897707057}",18.0,8.733078876700167
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.04,7,0.01,7.6192250935630375,3.8013048097193054,"{'200': 0.007875899485439423, '400': 0.020043185175914212, '600': 0.009230727671889982, '800': 0.010516214855433137, '1000': 0.011058178236377286}","{'200': 0.021276224350660598, '400': 0.08160548835338247, '600': 0.01756085575440751, '800': 0.01687933525547584, '1000': 0.018874447498890466}",18.333333333333332,8.398412548412548
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,3,0.005,9.277980905139076,4.793203927561495,"{'200': 0.00971100811228251, '400': 0.018970775554133013, '600': 0.007466917800684209, '800': 0.0088980158751062, '1000': 0.009495669152956732}","{'200': 0.03162371639647464, '400': 0.08017845929213288, '600': 0.01646991740141889, '800': 0.015946214848402532, '1000': 0.017006237411635414}",13.71111111111111,7.678605840536483
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,3,0.01,9.168316576437224,4.568212820200246,"{'200': 0.007888145804743656, '400': 0.01607004781513149, '600': 0.006925909851628714, '800': 0.008203870341898166, '1000': 0.008924873756035243}","{'200': 0.0237838290108992, '400': 0.06523776711195493, '600': 0.01584128693735543, '800': 0.017337542060398572, '1000': 0.02108800298802594}",15.555555555555555,7.864280868601204
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,5,0.005,9.511226675911848,4.863550521429031,"{'200': 0.009190788257257472, '400': 0.02302702203824564, '600': 0.009835453367388466, '800': 0.011328184253729523, '1000': 0.012231481586172361}","{'200': 0.02931755494415529, '400': 0.09932112583819766, '600': 0.02653287324265662, '800': 0.028489702023404746, '1000': 0.03403532797169326}",14.28888888888889,10.350785739841145
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,5,0.01,9.714460712412546,5.094327393256697,"{'200': 0.009263441608005088, '400': 0.02330042976108974, '600': 0.013289926021278094, '800': 0.01610707268819838, '1000': 0.01816879981905502}","{'200': 0.026958795473308827, '400': 0.10778780543794547, '600': 0.04291237305352147, '800': 0.04976414355312546, '1000': 0.06213097608059163}",15.844444444444445,13.160472054275182
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,7,0.005,8.572247557582385,4.4130815940008095,"{'200': 0.008490552751266624, '400': 0.020529678886747903, '600': 0.009657564417124025, '800': 0.011223105620783425, '1000': 0.012040712859368172}","{'200': 0.02712475838306739, '400': 0.09115212664098574, '600': 0.023268733515216262, '800': 0.025885978655195086, '1000': 0.03203437484123663}",15.6,8.367662623324257
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.1,0.06,7,0.01,8.86974557964637,4.325833751288024,"{'200': 0.010683253741495194, '400': 0.020578024889321846, '600': 0.009238183568263357, '800': 0.010278333486346295, '1000': 0.010618304160713316}","{'200': 0.03602986365607927, '400': 0.08611154988080408, '600': 0.020063015980009778, '800': 0.021066900725399875, '1000': 0.023487757317754227}",15.511111111111111,9.064269835696695
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,3,0.005,9.202841116178181,4.593431038782169,"{'200': 0.010016758696283521, '400': 0.022342202597977406, '600': 0.008851813176467126, '800': 0.00985718943639304, '1000': 0.010337427932125052}","{'200': 0.03415636039902706, '400': 0.09968476262028343, '600': 0.021153414343655683, '800': 0.01894296131012968, '1000': 0.018991497808708315}",15.844444444444445,9.843115034390634
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,3,0.01,9.146005013734431,4.771592875168312,"{'200': 0.011272957623889959, '400': 0.018197217727488484, '600': 0.009142413590305097, '800': 0.01051892498403836, '1000': 0.01124205194439916}","{'200': 0.041732942213968977, '400': 0.08298381183643809, '600': 0.022768658906940027, '800': 0.02359444798020162, '1000': 0.02667202976487145}",16.711111111111112,10.442694888926415
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,5,0.005,7.903721186583814,5.080323718217272,"{'200': 0.021344312512352408, '400': 0.03714578765152477, '600': 0.026850098116742792, '800': 0.037550480454168964, '1000': 0.043104192476710344}","{'200': 0.0824235762696837, '400': 0.14346249313706158, '600': 0.07480717472671083, '800': 0.0953608510058166, '1000': 0.11595210683508858}",20.511111111111113,14.122672429225634
300,3,0.95,0.83,0.6,1e-08,4,0.3,0.05,0.04,5,0.01,8.660925762949923,4.929953479575606,"{'200': 0.012466737898799759, '400': 0.027560189503467676, '600': 0.016841299531549354, '800': 0.02021484248101481, '1000': 0.02234269402100691}","{'200': 0.042943517977445195, '400': 0.11230003135584496, '600': 0.04389614905261346, '800': 0.04811917530951385, '1000': 0.05734708247729774}",18.755555555555556,11.485557221630915
