cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.1,1e-08,1.5992390502351308,0.8920101285696529
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.2,1e-08,1.2276537678569848,0.5761678226754406
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.3,1e-08,0.7916188850663612,0.375227480613201
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.4,1e-08,0.3289152021050578,0.14857870212471214
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.5,1e-08,0.2715772817380958,0.09348250332298771
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.6,1e-08,0.301801921931533,0.12146915546020086
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.7,1e-08,0.4627036829613042,0.5117109694397741
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.8,1e-08,0.4591478429385469,0.47253388016489956
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.1,0.9,1e-08,0.3253593620823008,0.1736239254662611
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.1,1e-08,2.7557760176369674,0.8491708735241349
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.2,1e-08,2.9731267390280127,0.8623157203043653
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.3,1e-08,3.374936661599595,0.8913864441129106
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.4,1e-08,3.4300521819523357,1.0145246084815132
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.5,1e-08,3.579397462908145,1.0158061227335855
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.6,1e-08,3.678960983545352,0.9551508128899673
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.7,1e-08,3.8300841845125393,1.0865828005005207
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.8,1e-08,4.102550426256322,0.87131119173757
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.3,0.9,1e-08,4.134108506458295,0.9293208478018887
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.1,1e-08,3.3629357015227894,0.8822658229467478
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.2,1e-08,3.745632983972052,0.9927225784861092
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.3,1e-08,3.993208345556535,0.7914520315012157
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.4,1e-08,4.110106586304682,0.9971120071307393
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.5,1e-08,4.266563547306006,0.9585182148015536
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.6,1e-08,4.391906908108203,1.0384791824951471
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.7,1e-08,4.6301481896329495,0.8988871531139094
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.8,1e-08,4.551919709132286,0.9389016978398594
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.5,0.9,1e-08,4.723488990230329,0.9712804441079873
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.1,1e-08,3.63895778328933,0.893408786126859
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.2,1e-08,4.274119707354367,1.3187298470327842
"[15, 20, 25, 30, 35, 55, 120]",0.92,0.7,0.3,1e-08,4.265230107297473,1.06369033156444
