cycle_weight,bridge_weight,input_scale,leak_rate,swirl_beta,mean_T_VPT,std_dev
0.06320910224352694,0.6778776668621503,1.3110870240083843,0.11217146536381395,3.0569460118500342,8.209777777777779,1.6795746669107612
0.3059330461509093,0.32393381117677367,0.7612352037804151,0.24298557497010775,1.3815636020938327,8.585333333333336,1.6156369229089396
0.20647166940969564,0.5872409886867292,1.833492711628827,0.048120121937327065,1.454098976347646,7.142666666666667,1.789398905902327
0.5431564992274087,0.07828277320485455,1.6340331088884719,0.49578185905718997,4.045683695125843,9.160000000000002,1.7926219158911716
0.8486882148059575,0.8363863438621831,1.1613396855605338,0.985949207666851,12.378567821483257,9.218222222222224,2.3033688264403693
0.09681963881344602,0.3547303998242358,1.423508522738393,0.1968547085449377,1.6660277777340942,9.177777777777777,2.2009542262784203
0.7496660126379361,0.6678165259392221,0.7828967191245411,0.5938047594454672,0.7541669733906858,9.335111111111114,1.8839304330423692
0.8856625663426705,0.5795992626882702,0.6658297964448006,0.818425398573835,4.740048575812903,8.872888888888891,2.021283005334563
0.1705393351324369,0.25752073086644867,0.7208175779469235,0.17284288397112146,14.559447667579583,8.181333333333335,1.9326959868995897
0.9870667891842719,0.5267336926961614,0.8210344915035508,0.10334133435910231,11.443823122127966,6.445777777777778,1.6842254914864696
0.2958659062225817,0.014599354971133294,1.292359249467624,0.6323271585381949,0.2924465948129318,9.879111111111113,2.0686783996038756
0.2868667293600756,0.42944316420548434,1.1209406015965104,0.19809408503776793,12.46742184342835,9.871111111111114,1.6570740239915822
0.20779175624564983,0.01939617255562831,1.6683393668175364,0.36053997750405076,7.412426169556353,9.757333333333333,2.1410427366122327
0.28404983956029817,0.4872698897132026,0.659920851328847,0.2394945414968307,10.27972794150982,8.943111111111111,1.9063214398675699
0.5194545372682096,0.8347043484288841,0.8699619613909544,0.27089817691599827,4.121144344321549,9.725333333333335,2.04220534390317
0.08692954740010328,0.6289521461315412,1.9474216544476597,0.3962300894486832,7.874230328735731,9.54088888888889,2.0939487653948854
0.39110144208046815,0.8570257736446144,0.22383238572414887,0.6463425528163309,3.8409971237579437,8.10088888888889,1.4645315098043734
0.42897764872458566,0.025012756218994348,0.20453301860641337,0.2419897731686188,0.7722789756977494,4.512444444444444,1.9146048684961432
0.8628563928237079,0.04299325026204226,1.4659941880800307,0.07816068142441546,11.986663679006126,8.095111111111112,2.1062411197013944
0.10054552834536679,0.6059517779302245,0.07890187947661742,0.5326022044756766,1.919760107936045,4.441777777777778,1.7471491558649206
0.1987992339996315,0.3805312032185647,1.2528707754440442,0.07083172897826051,10.983218941905298,7.392888888888889,1.357043554892968
0.1369911470865698,0.3497613720914229,0.3739597067304936,0.13510640164084098,2.230421743055961,5.987111111111111,1.88276466012938
0.9298311657373907,0.24597598508857765,0.5699134744620866,0.4015076193838818,5.446567972433928,7.137777777777779,2.5718241592637785
0.9903885596123673,0.5382686014713682,0.7598305892533326,0.8997636327686567,11.57443833858131,9.21288888888889,1.867034037923635
0.7223134479543778,0.985411262028257,0.24369121038053487,0.2032033219642777,3.8036827311870756,6.874666666666668,1.991289476137957
0.3843072756313243,0.3850391663040569,0.3530186709424066,0.09217066891128456,11.892623587081918,6.51688888888889,1.539506157791044
0.7942500411728712,0.2687948406969273,0.8835218052575549,0.5233983505038434,11.120193376930395,9.921333333333335,2.143336547431494
0.2962742348680818,0.6182536323283155,1.835211349035963,0.7016321985131239,14.316704856380811,9.553333333333335,2.230671050005655
0.5978173016000404,0.40185728067635507,1.4808813660354019,0.8921762642222281,1.2912828337430087,9.984444444444446,2.013218049188971
0.3689067772385798,0.9336753316114303,0.686756911393062,0.27348964887132987,4.294318062487128,8.78488888888889,1.603984791036544
0.5885735266474134,0.534717792096566,1.3921702960907638,0.6403436754419304,8.539963507213713,9.803555555555556,2.417728185765909
0.015537303799775914,0.8077966782408075,1.326941622282906,0.39683266681157225,6.311868878023007,9.612,2.065248545709585
0.4948559437116521,0.675514010626453,1.2467310876090099,0.2447745241889756,0.23424623157162816,9.15688888888889,1.8665569279912406
0.06300773219470457,0.9271503636375271,0.9644547737578679,0.9361447318009408,7.672723036723396,8.693777777777779,1.67763231157471
0.20629455284780485,0.00431061043181058,0.8878705975062222,0.7486112599032154,5.8189956928232,9.313777777777778,1.8177290947026166
0.8366575273701994,0.8523880186031072,0.994846223778983,0.4751927473293329,4.8448398643813375,9.20088888888889,1.8033053876112208
0.9450532952945213,0.28702543296672633,1.2911410923548634,0.4705938306070847,10.444567699209141,9.058666666666666,1.8994801628047835
0.669841392919606,0.6358413320343406,1.8978024215092089,0.7547419280941742,11.689150811880847,9.15466666666667,2.10054553760578
0.15369939878798333,0.5340679679152621,1.266746073344995,0.5621239769581519,2.025414841970827,9.792444444444444,2.0171191289180004
0.7094260026566108,0.8238934965390564,1.3158185403595084,0.21018148972093065,10.985697062337158,9.834222222222223,2.1599572926733623
